category,is_exact_ean,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT
MODERATE_CONFIDENCE,False,SPLIT (1/3) - OK,2.085000000000001,1.1650000000000007,68.52941176470593,0.3333333333333333,3.0,1.0,0.39436619718309857,100.0,Kids 3pk Plain Sock - Grey 27-30 / 9-12,A2Z 4 Kids Boy's Socks-970 Socks,5055442154496,5059151301257,B0CG3J5ZP8,1.38,6.99
UNCERTAIN,False,1:1 Match,0.7429166666666667,0.7429166666666667,68.15749235474006,1.0,1.0,1.0,0.19801980198019803,400.0,Elf Hat with Elf Ears,Adult Elf Hat With Bells & Ears Red and Green Felt Elves Hat Christmas Novelty Gift Xmas Party Hats Jingle Bells Elf Fancy Dress Costume Santa's Helper Accessories for Men and Women,5016064114022,nan,B0FS91PL4W,0.648,5.99
UNCERTAIN,False,1:1 Match,1.8862500000000009,1.8862500000000009,67.85071942446045,1.0,1.0,1.0,0.24615384615384617,200.0,UV Exterior Everlast Burgundy Grass Plant (30cm),Tuda Grass Direct Bodrum Artificial Grass 40mm Pile Height - 1m x 1m (3ft3 x 3ft3),5056519207527,5056736489980,B0DX7JKN5Y,2.676,9.99
UNCERTAIN,False,1:1 Match,3.1450000000000014,3.1450000000000014,67.63440860215057,1.0,1.0,1.0,0.23225806451612904,100.0,3pc interlock set White - Planets,6cm K9 Solar System Crystal Ball with LED Rotatable Base Planets Space Model Glass Sphere Ornament Gifts for Astronomy Men,5050750053257,nan,B0F65RLJLF,4.92,15.99
UNCERTAIN,False,1:1 Match,3.1450000000000014,3.1450000000000014,67.63440860215057,1.0,1.0,1.0,0.23225806451612904,100.0,3pc interlock set White - Planets,6cm K9 Solar System Crystal Ball with LED Rotatable Base Planets Space Model Glass Sphere Ornament Gifts for Astronomy Men,5050750053301,nan,B0F65RLJLF,4.92,15.99
UNCERTAIN,False,1:1 Match,1.505000000000001,1.505000000000001,67.18750000000003,1.0,1.0,1.0,0.23880597014925373,50.0,Blue Baby Blanks unbranded velcro bib  - 100% cotton,Baby's 0-6 Months 7 Pics of Soft Double Layers Cotton Absorbent Bandana 7 Bibs Set,nan,6163629289707,B07WCY7DWG,2.028,9.99
UNCERTAIN,False,1:1 Match,3.490000000000001,3.490000000000001,67.11538461538463,1.0,1.0,1.0,0.20465116279069767,800.0,Giant Play Food Set (2 Assorted),"Play Food Sets for Kids Kitchen-80PC Pretend Food with 2 Kids Picnic Basket, Toy Food with Pizza Toy, Plastic Food Cutting Toys, Play Kitchen Accessories - Fake Food, Boys Girls Gifts",28503050278,nan,B0D2H5FPWX,5.58,17.76
MODERATE_CONFIDENCE,False,1:1 Match,0.820000000000001,0.820000000000001,66.1290322580646,1.0,12.0,12.0,0.46017699115044247,300.0,Red Velvet Christmas Bows (12 Pack),Red Velvet Bows - 12 Pack Christmas Ornaments & Decorations for Tree & Garland,5056170355988,nan,B0DNK7LC3Z,0.828,6.9
MODERATE_CONFIDENCE,False,1:1 Match,2.691250000000002,2.691250000000002,65.64024390243908,1.0,1.0,1.0,0.3783783783783784,100.0,Grey Cellular Cotton Baby Blanket (70 x 90cm),"Soft Touch Newborn Essentials 70 x 90cm Cotton Baby Cellular Blanket for Pram, Car Seat and Cot Bedding",5056188236934,nan,B0DZDV3P74,4.26,12.99
MODERATE_CONFIDENCE,False,1:1 Match,2.325000000000002,2.325000000000002,65.49295774647894,1.0,1.0,1.0,0.3783783783783784,100.0,Grey Cellular Cotton Baby Blanket (70 x 90cm),"Soft Touch Newborn Essentials 70 x 90cm Cotton Baby Cellular Blanket for Pram, Car Seat and Cot Bedding",5056188213256,nan,B0DZDY6ZKG,3.6,12.99
UNCERTAIN,False,1:1 Match,2.402916666666668,2.402916666666668,65.29664855072468,1.0,1.0,1.0,0.21301775147928995,100.0,Ava May Round Wax Burner - Grey,Grey Ombre Glaze Tea Light Essential Oil Burner | Ceramic Wax Melt Burner Fragrance Oil Burner Diffuser | Round Tealight Holder Oil Burner,5010792524115,nan,B0CKLQ3G62,3.756,11.99
UNCERTAIN,False,1:1 Match,1.3916666666666675,1.3916666666666675,65.0311526479751,1.0,1.0,1.0,0.2028985507246377,50.0,Christmas Santa Stocking,"Personalised Christmas Stockings, 15” Green Christmas Stocking Oversized Santa Socks Hanging Knitted Christmas Stockings Xmas Stocking for Christmas Holiday Party Decoration (Old Man)",5012128596889,nan,B0DDKNWV5Z,1.908,8.99
MODERATE_CONFIDENCE,False,1:1 Match,2.1016666666666666,2.1016666666666666,62.92415169660679,1.0,1.0,1.0,0.3375,300.0,Bright Red Velvet Ribbon (25mm x 20m),"20m Red Velvet Ribbon, 25mm Christmas Velvet Ribbon for Xmas Tree Bows Making Gift Wrapping Party Decor Wedding Anniversary",5056349265636,nan,B0FM3NST46,3.348,11.99
UNCERTAIN,False,1:1 Match,1.0866666666666678,1.0866666666666678,62.09523809523816,1.0,1.0,1.0,0.205607476635514,50.0,Baby Pink Organza Roll,"Weddecor 25m x 29cm Snow Sheer Baby Pink Organza Roll Sash Glitter Fabric for Table Runner Sashes Wedding & Christmas Decoration, Chair Cover Bows, Party Favours, Ribbon Crafting Supplies, 1pc",5035320610313,nan,B07LDBD9MW,1.44,8.06
UNCERTAIN,False,1:1 Match,5.687083333333331,5.687083333333331,61.48198198198196,1.0,1.0,1.0,0.23404255319148937,700.0,Barbie Stationery Advent Calendar,"Barbie Advent Calendar with Doll & 24 Surprise Accessories Including Unicorn & 3 Pets, Transform Pink-Haired Fashion Doll into Mermaid, Fairy & More, HRG90",5949043780232,nan,B0CPH5W7T5,10.44,24.49
MODERATE_CONFIDENCE,False,1:1 Match,1.2350000000000003,1.2350000000000003,61.13861386138615,1.0,10.0,10.0,0.319634703196347,400.0,Gold Wired Snowflake Ribbon (63mm x 10 yards),"Christmas Ribbon,2.5 Inch x 10 Yards Gold Wired Ribbon,Glitter Snowflake Organza Ribbons for Christmas Tree Decoration, Gift Wrapping,DIY Crafts,Home Wedding Party Decoration",5055141687202,nan,B0FLD37VFV,1.764,6.99
UNCERTAIN,False,1:1 Match,0.9766666666666676,0.9766666666666676,61.04166666666672,1.0,1.0,1.0,0.29714285714285715,100.0,Light Up Ankle Hopper (Assorted),"HOT BARGAINS Light Up Skip Ball | Flashing Ankle Spike Ball Assorted Color | Skipping Toy for Outdoor Game Beach Party, Kids party, Summer Game",5016064113322,5061001627172,B0CW6FKTHC,1.26,7.82
UNCERTAIN,False,1:1 Match,1.2491666666666672,1.2491666666666672,60.934959349593534,1.0,1.0,1.0,0.18433179723502305,50.0,Sea Breeze Breakfast Mug,"The Leonardo Collection Busy Bees Breakfast Mug Jennifer Rose Gallery, Tea and Coffee Mugs for Hot Drinks | Fine China Printed Mugs for Kitchen & Home | Reusable Ceramic Cups for Every Occasion",5010792948126,nan,B07ZYFQWKF,1.8,8.06
UNCERTAIN,False,1:1 Match,0.6316666666666668,0.6316666666666668,60.7371794871795,1.0,1.0,1.0,0.11518324607329843,50.0,Deep Pink Hand Tie Bag (19 x 25cm),"Trim Removal Tools, Pry Tools, Car Pry Tool Kit, Car Panel Door Audio Radio Stereo Removal Tools for Auto Car Door Audio Panel Trim Removal Dashboard Removal",5055579118767,787966619599,B0F9PHPXTP,0.588,5.99
UNCERTAIN,False,1:1 Match,2.751666666666668,2.751666666666668,60.60939794419973,1.0,1.0,1.0,0.23414634146341465,50.0,Clear Zara Hand TieÂ Glass Vase (19.5cm),"Hand Painted Colorful Woven Glass Vase -Crystal Flower Vase- 19.5CM, Glass Plant for Floral Arrangements, Centerpieces, Weddings, Housewarming, Centerpiece Home Deco",5056721840666,nan,B0D7SDV1JG,4.788,15.59
UNCERTAIN,False,1:1 Match,2.819583333333334,2.819583333333334,60.24750712250714,1.0,1.0,1.0,0.14925373134328357,50.0,Dinosaur Maze Game,"Montessori Toys for 2 3 4 5 Years Old, Magnetic Color & Number Maze Game, Dinosaur Montessori Color Matching Learning Counting Puzzle Board Toys Gift for Preschool Learning Boys Girls",5063436125261,nan,B0DCVB9YZN,4.956,13.99
MODERATE_CONFIDENCE,False,1:1 Match,1.9566666666666657,1.9566666666666657,60.205128205128176,1.0,1.0,1.0,0.35398230088495575,100.0,Ragdoll Plush Toy Assortment (6 Assorted),Ice King Bear Little Ragdoll Cat Stuffed Animal Kitten Plush Toy (Lying),5038104480409,nan,B0D17FDNF2,3.24,12.2
UNCERTAIN,False,1:1 Match,1.7420833333333337,1.7420833333333337,59.86540664375717,1.0,1.0,1.0,0.28193832599118945,50.0,Grandad Matte Ceramic Mug (Assorted Designs),"Stuff4 Grandadsaurus Mug - Grandad Fathers Day Mug Gifts, Birthday, Christmas Dinosaur Gifts, 11oz Ceramic Dishwasher Safe Coffe Cup, Grandad from Grandchildren, Cute Funny Made in UK",5063436116115,nan,B0949MFLZ1,2.832,9.97
UNCERTAIN,False,1:1 Match,3.0595833333333333,3.0595833333333333,59.75748697916666,1.0,1.0,1.0,0.21495327102803738,400.0,Hello Baby Design Pink Baby Blanket (75cm x 100cm),Personalised Baby Blanket Embroidered with Name & Elephant Design Soft Customised Blanket for Newborn Baby Girl Cot & Pram Blanket Baby Girl Present 100x75cm (Pink),5015302109516,5061009750100,B0CB4LXJZJ,5.484,14.95
UNCERTAIN,False,1:1 Match,2.1083333333333343,2.1083333333333343,59.55743879472696,1.0,1.0,1.0,0.25196850393700787,200.0,16cm Round Grey Woodchip Basket,"Round Kindling/Storage Basket, Hessian Lined, Excellent Quality, Very Strong Kuba Rattan (Small)",5056721855424,658848912346,B07W7T65D6,3.588,14.95
MODERATE_CONFIDENCE,False,1:1 Match,2.5716666666666663,2.5716666666666663,58.84820747520976,1.0,1.0,1.0,0.4094488188976378,100.0,Suki - Small Sitting Realistic Dog - Border Terrier,Suki Gifts International Yomiko Classics Dogs Small Border Terrier Plush Toy,5053154121867,5053154121287,B07MPRXVZZ,4.584,14.69
EXACT_EAN_MATCH,True,1:1 Match,2.5716666666666663,2.5716666666666663,58.84820747520976,1.0,1.0,1.0,0.3464566929133858,100.0,Suki - Small Sitting Realistic Dog - Boston Terrier,Suki Gifts International Yomiko Classics Dogs Small Border Terrier Plush Toy,5053154121287,5053154121287,B07MPRXVZZ,4.584,14.69
UNCERTAIN,False,1:1 Match,0.8283333333333343,0.8283333333333343,58.74704491725774,1.0,1.0,1.0,0.19900497512437812,100.0,Pink Baby Manicure Set,"Vicloon Baby Nail Kit, 5-in-1 Baby Nail Care Set, Baby Nail Care Tool, Baby Manicure Set Includes Nail Clippers, Scissor, Earpick, Nail File and Tweezer for Newborn Infant Toddler",5035320105017,nan,B08PF3HF1X,1.032,4.99
UNCERTAIN,False,1:1 Match,0.8283333333333343,0.8283333333333343,58.74704491725774,1.0,1.0,1.0,0.2,100.0,Sky Baby Manicure Set,"Vicloon Baby Nail Kit, 5-in-1 Baby Nail Care Set, Baby Nail Care Tool, Baby Manicure Set Includes Nail Clippers, Scissor, Earpick, Nail File and Tweezer for Newborn Infant Toddler",5035320605012,nan,B08PF3HF1X,1.032,4.99
UNCERTAIN,False,1:1 Match,0.8283333333333343,0.8283333333333343,58.74704491725774,1.0,1.0,1.0,0.19900497512437812,100.0,Pink Baby Manicure Set,"Vicloon Baby Nail Kit, 5-in-1 Baby Nail Care Set, Baby Nail Care Tool, Baby Manicure Set Includes Nail Clippers, Scissor, Earpick, Nail File and Tweezer for Newborn Infant Toddler",5035320405018,nan,B08PF3HF1X,1.032,4.99
UNCERTAIN,False,1:1 Match,1.7262500000000005,1.7262500000000005,58.71598639455783,1.0,1.0,1.0,0.17511520737327188,50.0,Ivory Hat Box (D13cm x H14cm),"Round Hat Boxes with Lids, 43 x 26cm Soft Felt Hat Storage Box Dark Grey Hats Organiser, Foldable Travel Hats Boxes Storage with Transparent Window and Handle Zip for Storing Clothes, Toys",5056519285358,nan,B0DWXBQ94S,2.8680000000000003,9.99
UNCERTAIN,False,SPLIT (1/100) - OK,6.151436666666667,2.242916666666668,58.40928819444448,0.01,100.0,1.0,0.25252525252525254,50.0,Light Violet Modelling Balloons (Pack of 100),"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",8680838576216,nan,B0DTBVMRSS,3.948,11.99
UNCERTAIN,False,SPLIT (1/100) - OK,6.151436666666667,2.242916666666668,58.40928819444448,0.01,100.0,1.0,0.18947368421052632,50.0,Green Modelling Balloon (Pack of 100),"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",8680838533738,nan,B0DTBVMRSS,3.948,11.99
UNCERTAIN,False,1:1 Match,1.7162500000000007,1.7162500000000007,58.177966101694935,1.0,1.0,1.0,0.1278538812785388,200.0,Assorted Teacher Mugs,"Unique Teacher Appreciation Gifts for Women - Best Teacher Christmas Gifts for Teachers, 14oz Pink Marble Ceramic Coffee Mug Printed with Gold, Retirement Birthday Ideas, End of The Year, Gift Boxed",5015302441852,nan,B09XK5LK8G,2.88,9.99
UNCERTAIN,False,1:1 Match,1.9745833333333327,1.9745833333333327,58.07598039215684,1.0,1.0,1.0,0.13861386138613863,100.0,Lodden Cup & Saucer,Lesser & Pavey Reactive Glaze Cup and Saucer Set | Lovely Tea Cup Set Perfect for Any Home or Office | Tea Cups and Saucers or Coffee Cup and Saucer for Enjoying Hot Drinks - Elements,5010792963624,nan,B0CX598KG1,3.42,10.99
UNCERTAIN,False,1:1 Match,0.8283333333333343,0.8283333333333343,57.92540792540798,1.0,1.0,1.0,0.29411764705882354,50.0,White \'Adorable\' Knee Length Socks w/Satin Bow,"1Pair White Knee High Socks with White Satin Bow, Overknee Socks Long Stockings, Opaque Bow Lace Thigh High School Stocking for Women Valentine's Day Favors",5023797405549,794794704328,B0F32SP7JT,1.056,4.99
UNCERTAIN,False,1:1 Match,0.8283333333333343,0.8283333333333343,57.92540792540798,1.0,1.0,1.0,0.29411764705882354,50.0,White \'Adorable\' Knee Length Socks w/Satin Bow,"1Pair White Knee High Socks with White Satin Bow, Overknee Socks Long Stockings, Opaque Bow Lace Thigh High School Stocking for Women Valentine's Day Favors",5023797405587,794794704328,B0F32SP7JT,1.056,4.99
UNCERTAIN,False,1:1 Match,0.8283333333333343,0.8283333333333343,57.92540792540798,1.0,1.0,1.0,0.29411764705882354,50.0,White \'Adorable\' Knee Length Socks w/Satin Bow,"1Pair White Knee High Socks with White Satin Bow, Overknee Socks Long Stockings, Opaque Bow Lace Thigh High School Stocking for Women Valentine's Day Favors",5023797405600,794794704328,B0F32SP7JT,1.056,4.99
UNCERTAIN,False,1:1 Match,0.8558333333333332,0.8558333333333332,57.82657657657657,1.0,1.0,1.0,0.22857142857142856,200.0,Elf Hat with Bobble,"Christmas Knitted Beanies Hat - Elf Knitted Hat Santa Clause Knitting Beanie Hat with Pompom for Adult Teens, Red, Medium",5012128529160,nan,B0BLNDGHFJ,1.116,6.7
MODERATE_CONFIDENCE,False,1:1 Match,1.4983333333333335,1.4983333333333335,56.97084917617239,1.0,5.0,5.0,0.31788079470198677,50.0,Men's 5 Pack Heel & Toe Sock,Sock Stack 5 Pack Men’s Cotton Rich Novelty Dad Socks Father’s Day Heel & Toe Smart Breathable sock Colourful Birthday Gift,5055442154106,5056256383034,B0DJGMQB47,2.496,8.95
MODERATE_CONFIDENCE,False,1:1 Match,1.568333333333334,1.568333333333334,56.21266427718044,1.0,1.0,1.0,0.32075471698113206,200.0,Elf Hat with Elf Ears,"Elf Hat with Ears,Novelty Christmas Accessory,Funny Christmas Hats,One Size for Adult",5055185811298,nan,B0DMSPVH1R,2.688,7.99
HIGH_LIKELIHOOD,False,1:1 Match,2.2733333333333343,2.2733333333333343,55.04439063761101,1.0,1.0,1.0,0.5263157894736842,50.0,Miyoni Westie 8inch,"MiYoni Dogs 13127 8-inch Westie, White",5050565207258,nan,B007HLKFBO,4.296,13.9
MODERATE_CONFIDENCE,False,1:1 Match,1.9416666666666664,1.9416666666666664,54.84934086629001,1.0,1.0,1.0,0.3617021276595745,300.0,Jelly Beans Mini Jar,Traditional Jelly Beans Gift Jar from The A-Z Retro Sweet Shop Collection…,nan,5055761540345,B017V1CNNM,3.588,12.59
UNCERTAIN,False,1:1 Match,1.0750000000000004,1.0750000000000004,54.56852791878176,1.0,1.0,1.0,0.14942528735632185,50.0,Kraft Red Stripe Superjumbo Sack,"1 Pcs 1 Extra Large Velvet christmas sack for Storing, santa sack, Holiday Presents, Stocking Stuffers. Traditional Red and White (60 * 95 cm)",5053189045053,nan,B0DL5NDDYP,1.704,6.99
UNCERTAIN,False,SPLIT (1/3) - OK,1.8450000000000004,0.9250000000000004,54.41176470588238,0.3333333333333333,3.0,1.0,0.1895734597156398,400.0,Kids 3pk Plain Sock - Black 27-30 / 9-12,The Essentials Wardrobe Boys Kids Socks Children’s 12-Pack Black Colourful Heel & Toe Socks Durable Comfortable Cotton Blend with Elastane Stretch Ribbed Stay Up Top Socks,5055442154618,5028664123649,B0DNJWM5ZL,1.38,6.99
UNCERTAIN,False,1:1 Match,0.8912499999999997,0.8912499999999997,54.01515151515149,1.0,1.0,1.0,0.12,50.0,Pink Rolled Polar Blanket,"Dreamscene Fleece Throw Blanket for Sofa, Ultra Soft Warm Cosy Polar Fleece Blanket for Bed Lightweight Fluffy Large Throws Over Sofa Double Bed Throws, Hot Pink - 150 x 200cm",5056188242249,5027434226924,B0FL2QV9RW,1.32,6.99
UNCERTAIN,False,1:1 Match,2.541666666666668,2.541666666666668,53.50877192982458,1.0,1.0,1.0,0.25,50.0,Ribbed Hand Tie Glass Vase (19.5cm),"Hand Painted Colorful Woven Glass Vase -Crystal Flower Vase- 19.5CM, Glass Plant for Floral Arrangements, Centerpieces, Weddings, Housewarming, Centerpiece Home Deco",5056721840673,nan,B0D7SDV1JG,5.04,15.59
UNCERTAIN,False,1:1 Match,2.3550000000000004,2.3550000000000004,53.16027088036118,1.0,1.0,1.0,0.23622047244094488,50.0,Personalisable Grey Unbranded Sleepsuit with Chest Poppers (12-18 Months),"Bramble & Bear 2-Pack Toddler & Baby Sleepsuits for Boys & Girls | Organic Cotton, Super Soft Baby Sleepwear | Full Zip Sleepsuits with Easy Accessibility | Stretch Fit and Footless",nan,5060960361875,B0D2KCNK81,4.656,12.99
HIGH_LIKELIHOOD,False,1:1 Match,1.078333333333334,1.078333333333334,52.34627831715214,1.0,1.0,1.0,0.5116279069767442,100.0,Soft Touch Small Beige Cable Knit Pom-pom Hat (NB-12 Months),"Soft Touch Baby Boys Girls Pom Pom Hat Unisex Cable Knit Twist Hat Mittens Set 0-12 Months H648 (Blue), One Size",5023797303111,nan,B09LTKDZZZ,1.812,7.69
EXACT_EAN_MATCH,True,1:1 Match,0.6483333333333341,0.6483333333333341,51.45502645502652,1.0,1.0,1.0,0.4370860927152318,500.0,Colour your own Christmas Bunting,"Tallon International Colour Your Own Christmas Bunting - Craft Kit - 8 Paper Flags with Images to Colour,White(XK0078)",5053189043059,5053189043059,B0CLLXVR7Y,0.852,4.99
UNCERTAIN,False,1:1 Match,1.2483333333333335,1.2483333333333335,51.37174211248288,1.0,1.0,1.0,0.28193832599118945,50.0,Grandad Matte Ceramic Mug (Assorted Designs),"Stuff4 Grandadsaurus Mug - Grandad Fathers Day Mug Gifts, Birthday, Christmas Dinosaur Gifts, 11oz Ceramic Dishwasher Safe Coffe Cup, Grandad from Grandchildren, Cute Funny Made in UK",5056283873867,5059575807793,B0949MFLZ1,2.256,9.97
UNCERTAIN,False,SPLIT (1/3) - OK,1.7850000000000006,0.8650000000000004,50.8823529411765,0.3333333333333333,3.0,1.0,0.19047619047619047,100.0,Kids 3pk Plain Sock - Black 37-40 / 4-6,The Essentials Wardrobe Boys Kids Socks Children’s 12-Pack Black Colourful Heel & Toe Socks Durable Comfortable Cotton Blend with Elastane Stretch Ribbed Stay Up Top Socks,5055442154595,5028664123854,B0DNJYK9WK,1.38,6.99
UNCERTAIN,False,1:1 Match,2.2750000000000004,2.2750000000000004,50.44345898004436,1.0,1.0,1.0,0.23622047244094488,50.0,Personalisable Grey Unbranded Sleepsuit with Chest Poppers (12-18 Months),"Bramble & Bear 2-Pack Toddler & Baby Sleepsuits for Boys & Girls | Organic Cotton, Super Soft Baby Sleepwear | Full Zip Sleepsuits with Easy Accessibility | Stretch Fit and Footless",nan,5060960361875,B0D2KCNK81,4.752,12.99
UNCERTAIN,False,1:1 Match,9.095000000000002,9.095000000000002,50.38781163434904,1.0,1.0,1.0,0.2681564245810056,50.0,Natural Wood Adjustable Rocking Moses Basket Stand,"ELEGANT BABY Beary Nice Cream Palm Moses Basket with Deluxe Natural Rocking Stand, Adjustable Hood, Fibre Mattress & Padded Liner",nan,5060738831623,B08F7SKNP6,21.0,54.99
UNCERTAIN,False,1:1 Match,9.095000000000002,9.095000000000002,50.38781163434904,1.0,1.0,1.0,0.2681564245810056,50.0,Natural Wood Adjustable Rocking Moses Basket Stand,"ELEGANT BABY Beary Nice Cream Palm Moses Basket with Deluxe Natural Rocking Stand, Adjustable Hood, Fibre Mattress & Padded Liner",nan,5060738831623,B08F7SKNP6,21.0,54.99
UNCERTAIN,False,1:1 Match,1.855000000000001,1.855000000000001,48.81578947368424,1.0,1.0,1.0,0.27884615384615385,50.0,Joypots Joybar - Milk Chocolate Congrats Message Bar (80g),"Congratulations Chocolate Gift Box - Celebration Assortment for Achievements, Chocolate Hamper Selection Box, Gift for Him and for Her - 7 Unique Bars",5060694888648,nan,B0FP3HT9F9,3.9,9.99
UNCERTAIN,False,SPLIT (1/3) - OK,3.292083333333334,1.4120833333333336,48.69252873563219,0.3333333333333333,6.0,2.0,0.18719211822660098,400.0,Unisex 2 Candle (pack Of 6),"Christmas Scented Candles Gifts for Women | Large Pillar Candles Pack of 2 | 35+ Hour Long Burn Festive Candles 100% Natural Soy Wax for Home Decor, Events, Celebrations Dining",5055579130554,nan,B0FHB14TDF,2.8200000000000003,9.49
HIGH_LIKELIHOOD,False,1:1 Match,1.388333333333333,1.388333333333333,48.54312354312352,1.0,1.0,1.0,0.6458333333333334,100.0,19cm Round Two Tone Seagrass and Green Paper Basket,JVL Natural Round Seagrass Waste Paper Basket,5056349220437,5017440159040,B005NG8E0E,2.772,13.99
UNCERTAIN,False,1:1 Match,1.0595833333333338,1.0595833333333338,48.38280060882803,1.0,1.0,1.0,0.1986754966887417,200.0,Wood Sticks Small (200g),200g Apple Sticks Small Animals Molar Wood Toys for Rabbits Chinchilla Guinea Pigs Parrot Hamster Apple Chew Sticks Toys Treats,5056349216874,nan,B07R49BCR8,1.968,7.99
