category,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,title_match,sales_numeric,NetProfit,ROI,SupplierPrice_incVAT,SellingPrice_incVAT
UNCERTAIN,5055141672581.0,,B0DHZH1DWS,Red Tartan Wired Edge Ribbon (63mm),"Red and Green Tartan Ribbon with Gold Wired Edge, 63mm Wide x 9.2M Long, Beautiful Festive Christmas Ribbon, Ideal for Gift Wrapping Birthday Cake Presents Xmas Tree Decoration",0.2843601895734597,100.0,0.8283333333333329,26.63451232583064,3.072,8.29
MODERATE_CONFIDENCE,5056814410967.0,,B0DHZH1DWS,Red & Gold Tartan Wired Edge Ribbon (63mm),"Red and Green Tartan Ribbon with Gold Wired Edge, 63mm Wide x 9.2M Long, Beautiful Festive Christmas Ribbon, Ideal for Gift Wrapping Birthday Cake Presents Xmas Tree Decoration",0.30275229357798167,100.0,0.8283333333333329,26.63451232583064,3.072,8.29
HIGH_CONFIDENCE,5055398302231.0,5017440159040.0,B005NG8E0E,19cm Round Two Tone Seagrass and Green Paper Basket,JVL Natural Round Seagrass Waste Paper Basket,0.6458333333333334,100.0,0.7783333333333331,21.98681732580037,3.588,13.99
MODERATE_CONFIDENCE,5015302108519.0,,B0CS6KLPNW,Daytime Soother & Steriliser Box (2 Pack) (Assorted Designs),6PCS Dummy Case Pacifier Storage Box Pacifier Case Transparent Pacifier Case Soothers Pod Storage Box Travel and Family Use Pacifier Holder Newborn Dummies for Holding Pacifiers,0.31223628691983124,100.0,0.7433333333333332,47.64957264957263,1.212,6.58
MODERATE_CONFIDENCE,5023797402098.0,794794704328.0,B0F32SP7JT,White Ribbed Knee Length Socks with satin Flower & Diamonte  by Soft Touch,"1Pair White Knee High Socks with White Satin Bow, Overknee Socks Long Stockings, Opaque Bow Lace Thigh High School Stocking for Women Valentine's Day Favors",0.391304347826087,100.0,0.7083333333333341,45.69892473118285,1.2,4.99
UNCERTAIN,5023797210693.0,5059151405689.0,B0F5GZ1B7F,Girls Lace Gift Socks By Soft Touch,A2Z 4 Kids Girls Socks 6 Pack Frilly Lace Ankle Socks with Delicate Lace Trim Perfect for Dressing up School Parties and Everyday Wear Durable Soft Material,0.2094240837696335,100.0,0.6950000000000005,32.325581395348856,1.92,6.99
HIGH_CONFIDENCE,5023797303128.0,,B09LTKDZZZ,Soft Touch Small Grey Cable Knit Hat With Fluffy Pom-pom (NB-12 Months),"Soft Touch Baby Boys Girls Pom Pom Hat Unisex Cable Knit Twist Hat Mittens Set 0-12 Months H648 (Blue), One Size",0.5136612021857924,100.0,0.6783333333333341,27.57452574525748,2.292,7.69
HIGH_CONFIDENCE,5023797303135.0,,B09LTKDZZZ,Soft Touch Small Grey Cable Knit Hat With Fluffy Pom-pom (NB-12 Months),"Soft Touch Baby Boys Girls Pom Pom Hat Unisex Cable Knit Twist Hat Mittens Set 0-12 Months H648 (Blue), One Size",0.5136612021857924,100.0,0.6783333333333341,27.57452574525748,2.292,7.69
UNCERTAIN,5015302170301.0,,B0FKMSDL11,10 Family Gingerbread Crackers (12inch),"Pack of 10 White Silver Seasons Greetings Family Christmas Crackers - 12"" Metallic Festive Xmas Holiday Dinner Table Decorations - Novelty Fun Prizes Gifts Contains Hats Jokes",0.2616822429906542,100.0,0.6316666666666675,13.298245614035109,5.04,11.0
MODERATE_CONFIDENCE,5056519299645.0,5060705160756.0,B09HKS2QFF,Ava May Wax Melts (Frankincense and Myrrh),Wax Melts - Frankincense and Myrrh | 16 Pack | Strong Scented | Made in The UK | Plastic Free | Vegan,0.44755244755244755,100.0,0.5783333333333329,11.97377501725327,5.136,10.99
MODERATE_CONFIDENCE,5056188229264.0,4894751967554.0,B088NCTV3K,Milestone Blanket,Baby Milestone Mat Blanket photo prop with floral numbers Newborn Boy Girl Gift(Star&Moon),0.3177570093457944,100.0,0.5616666666666663,8.588175331294593,7.188000000000001,14.99
UNCERTAIN,,,B0BW91VBPT,Brown Two-Tone Pot (17cm),"tenn well 20cm Plant Pot with Liner, Cotton Indoor Planter Woven Storage Basket for Indoor Plants Flower Pot and Home Decoration (Black and Brown)",0.07017543859649122,100.0,0.5583333333333329,14.616055846422327,3.924,10.99
HIGH_CONFIDENCE,5060002044544.0,,B08X7GVZ2B,Booja-Booja Chocolate Orange Chocolate Truffles (92g),"Booja - Booja, Chocolate Orange Vegan Chocolate Truffles 92g",0.9026548672566371,100.0,0.4495833333333336,16.05654761904763,2.7,7.99
MODERATE_CONFIDENCE,5012128606953.0,,B0CXFY442Q,Christmas Earrings (Pack of 3) (Assorted Designs),"Multicolor Flashing Christmas Earrings - Assorted Designs, 1 Pc - Perfect For Uplifting Celebrations & Xmas Gift",0.4472049689440994,100.0,0.4229166666666667,29.99408983451537,1.032,5.99
MODERATE_CONFIDENCE,5012213586092.0,5061000168744.0,B0DH4T9ZBR,Christmas Wrapping Paper Santa & Friends (50/4mx69cm) (Assorted Designs),"ANGIX 8 x Christmas Wrapping Paper Sheets 70 x 50cm - Assorted Cute & Traditional Festive Designs - Santa, Penguin, Reindeer & Candy Cane - Premium Xmas Gift Wrap Paper for Holiday Presents",0.3831417624521073,100.0,0.3983333333333333,28.864734299516908,0.996,4.75
MODERATE_CONFIDENCE,5023797308765.0,5056683103533.0,B0CWLLFVX3,"2 Pack Knotty Headband (Clouds & Stars, Pink)","Brushworks Pink Cloud Beauty Headband – Ultra-Soft, Puffy Terry Cloth Headband for Skincare, Makeup & Face Washing, Comfortable, Non-Slip Design for Women, Girls",0.3106796116504854,100.0,0.3416666666666672,19.52380952380956,1.44,6.29
HIGH_CONFIDENCE,5056275110673.0,764558370021.0,B01N17CNLM,Christmas Pass The Parcel Brussels Sprout,Set of 2 Family Christmas Game Pass The Parcel Brussel Sprout & Snowman,0.7142857142857143,100.0,0.3349999999999988,5.0451807228915495,7.308,14.79
UNCERTAIN,5012213451352.0,,B0FHWJHCSL,Christmas Novelty Pens (Assorted),"FINGOOO 20 pieces Christmas Black Gel Pen, Ink Rollerball Ball Point Pens Assorted Reindeer Santa Xmas Tree Bell Snowmen Novelty Pens School Gifts Party Bag Fillers for Kids Students",0.26976744186046514,100.0,0.3329166666666667,22.19444444444445,1.14,5.99
MODERATE_CONFIDENCE,,5023797300905.0,B01N0LP3CF,Cream Unbranded Plain Baby Beanie Hat (0-3 Months),Soft Touch Plain Super Soft Cotton Hat,0.3181818181818182,100.0,0.3250000000000002,17.955801104972384,1.512,4.83
MODERATE_CONFIDENCE,,5023797300905.0,B01N0LP3CF,Grey Unbranded 0-3m Plain Baby Beanie Hat,Soft Touch Plain Super Soft Cotton Hat,0.379746835443038,100.0,0.3250000000000002,17.955801104972384,1.512,4.83
MODERATE_CONFIDENCE,5055398304921.0,,B07HC752CW,White Round Basket with Handle 20cm Dia,"DOKOT Seagrass Basket Belly Plant Pot Woven Basket With Handle, Foldable Laundry Basket Toys Storage (Natural)",0.348993288590604,100.0,0.2916666666666667,6.42437591776799,4.788,11.99
MODERATE_CONFIDENCE,5015302108540.0,,B0CS6KLPNW,Night-Time Soother & Steriliser Box (2 Pack) (Assorted Designs),6PCS Dummy Case Pacifier Storage Box Pacifier Case Transparent Pacifier Case Soothers Pod Storage Box Travel and Family Use Pacifier Holder Newborn Dummies for Holding Pacifiers,0.3,100.0,0.2833333333333332,14.02640264026402,1.764,6.58
UNCERTAIN,5035320015392.0,,B0F9YPTPT5,Nursery Time Baby Romper - Love And Hugs (0 To 6 Months),Unisex Baby Sleepsuits 2 Pack – I Love Mummy & Daddy Cotton Footed Rompers – Newborn to 24 Months Baby Bodysuits for Boys and Girls,0.2994652406417112,100.0,0.281666666666666,4.898550724637671,6.24,11.99
UNCERTAIN,5060347220252.0,5070002442912.0,B0C95MS7P4,Cuddles Collection 6 Pack cotton Muslin - Orange,"Large Baby Muslin Cloths - 100% Cotton Muslin Squares (Pack of 6, 70 x 70 cm) | Soft, Absorbent & Breathable | Perfect as Baby Bibs & Burp Cloths | Safari Collection",0.2347417840375587,100.0,0.1883333333333332,3.393393393393392,6.0,12.79
UNCERTAIN,681070891189.0,5015934826386.0,B0CLGTKFRR,Santa & Reindeer Gel Stickers,"abeec Christmas Window Clings – 4 Reusable Gel Sticker Sheets with Santa, Snowman, Tree & Reindeer – Peel & Stick Decorations for Festive Windows, Glass Doors & Kids’ Christmas Crafts",0.2641509433962264,100.0,0.1683333333333341,11.147902869757226,1.152,4.99
MODERATE_CONFIDENCE,,5023797300905.0,B01N0LP3CF,White Unbranded 0-3m Plain Baby Beanie Hat,Soft Touch Plain Super Soft Cotton Hat,0.35,100.0,0.1550000000000002,7.828282828282841,1.716,4.83
MODERATE_CONFIDENCE,,5023797300905.0,B01N0LP3CF,White Unbranded 0-3m Plain Baby Beanie Hat,Soft Touch Plain Super Soft Cotton Hat,0.35,100.0,0.0950000000000002,4.656862745098049,1.788,4.83
MODERATE_CONFIDENCE,5050565294920.0,,B074K6FW6B,Elf Hat with Elf Ears,"Elves Behavin' Badly Dummy Security Camera, 10x10x13",0.3013698630136986,100.0,0.0616666666666674,2.427821522309741,2.388,7.49
MODERATE_CONFIDENCE,5017224884953.0,5060704981673.0,B0CJCDS5M9,Make Your Own Christmas Cards,6x Make Own Christmas Card Gift Making Envelope Craft Kit Blank Cards Stickers,0.4485981308411215,100.0,0.0383333333333339,2.295409181636766,1.344,4.99
MODERATE_CONFIDENCE,5015302106775.0,5039388090506.0,B0DG33QVTW,Girls Printed Bottle With Straw (400ml) (Assorted Designs),Polar Gear Kids Water Bottles with Straw - 400ml BPA Free Toddler Water Bottle With Straw - 100% Leakproof Kids Water Bottle with Carry Handle - School Water Bottle - Rainbow,0.3275862068965517,100.0,0.0233333333333332,1.2962962962962892,1.5,6.58
UNCERTAIN,5023797401787.0,5023797300905.0,B01N0LP3CF,Infants Plain Hat By Soft Touch,Soft Touch Plain Super Soft Cotton Hat,0.2898550724637681,100.0,0.0150000000000001,0.7075471698113266,1.884,4.83
UNCERTAIN,4031052099236.0,,B0DT48MQCL,Chapel Candle (30cm x 50mm),"MAMMOTION YUKA mini 500 Robot Lawn Mowe Perimeter Wire Free, Recommended for 500 ㎡, Maximum 700 ㎡,3D Al Vision, 45% Slope Capability, Automatic Mapping, Equipped with 4G Module",0.10837438423645321,50.0,331.6983333333333,1714.203273040482,22.56,499.0
UNCERTAIN,5055977370903.0,4004025095153.0,B07PQT8F2B,Tintagel Wild Berry Spray Yellow,"WAGNER Airless Control 150 M Paint Sprayer Wall Paints, Lacquers & Varnishes, Wood And Corrosion Protection - Interior And Exterior Usage, 0-900 Ml/min, Container Volume 5500 Ml, 7.5 M Hose",0.12669683257918551,50.0,201.9933333333333,5754.795821462489,3.552,299.98
UNCERTAIN,5056519230174.0,4004025095153.0,B07PQT8F2B,Purple Velvet Velvet Ribbon (38mm x 20m),"WAGNER Airless Control 150 M Paint Sprayer Wall Paints, Lacquers & Varnishes, Wood And Corrosion Protection - Interior And Exterior Usage, 0-900 Ml/min, Container Volume 5500 Ml, 7.5 M Hose",0.13973799126637554,50.0,194.9633333333333,1849.7469955724223,11.988,299.98
UNCERTAIN,5056519230167.0,4004025095153.0,B07PQT8F2B,Bright Red Velvet Ribbon (25mm x 20m),"WAGNER Airless Control 150 M Paint Sprayer Wall Paints, Lacquers & Varnishes, Wood And Corrosion Protection - Interior And Exterior Usage, 0-900 Ml/min, Container Volume 5500 Ml, 7.5 M Hose",0.1592920353982301,50.0,194.9633333333333,1849.7469955724223,11.988,299.98
UNCERTAIN,5055579165129.0,8433325221911.0,B0F8Q44Z4T,Age 8 Unisex Birthday Latex Balloons (6 Pks Of 8 Balloons),"Aigostar Smart WiFi Glass Panel Heater, Alexa Heating Control - 1500W Ultra-Thin Space Heater, Wall Mount or Floor Use, Quiet Touch Control with Timer & Eco Mode for Bedroom/Office - Holly Smart",0.1984126984126984,50.0,45.74833333333335,1007.6725403817918,4.788,83.59
UNCERTAIN,5055579129701.0,,B0DM6RSVB4,Galaxy Bow Holographic Silver Bulk Pack,"Toy Clean-Up Vacuum for Children – Works with LEGO Bricks, LOL Doll Accessories & More – For Boys and Girls Aged 4–9 (PB-2101-UK)",0.14285714285714285,50.0,27.628333333333337,3453.541666666667,0.3,49.99
MODERATE_CONFIDENCE,5056117203297.0,5056399111228.0,B08DL72YJP,A New Star - Rocking Horse Pink,"HOMCOM Kids Rocking Rabbit, Plush Rocking Horse Ride-On w/Sound, Wood Base, Seatbelt, for Ages 18-36 Months, Pink",0.3055555555555556,50.0,23.47833333333334,2795.039682539683,0.348,49.09
HIGH_CONFIDENCE,5010792754697.0,690251058983.0,B07924ZBS1,Pomegranate Noir Body Care,Jo Malone Pomegranate Noir Body Creme 1.7oz/50ml New,0.6410256410256411,50.0,19.540000000000003,574.7058823529412,3.42,38.1
UNCERTAIN,5056364104989.0,716597795129.0,B0FDGR74V7,Ava May Pearlised Oval Burner,"Flower Bouquet Building Set, 1020 PCS Botanical Collection Building Block Toy, Rose Flowers Plant Home Decor, Christmas, Mother's Day, Valentine's Day Birthday Gift Toys for Girls Women 6+",0.11981566820276497,50.0,17.71166666666667,1048.027613412229,1.368,32.99
UNCERTAIN,5053154800489.0,5037331032108.0,B09P5D1GZ9,Promo White Bear T-shirt Medium - Fits (21 cm / 8 inch) Bear,Safety First Aid Group Workplace First Aid Kit British Standard (Small 1-25 Persons) Wall Mountable with Inspection Tags and Extra Plasters,0.20100502512562815,50.0,16.999999999999996,758.9285714285712,2.028,35.94
MODERATE_CONFIDENCE,8717847187895.0,,B005IW1GOY,Botanic Freshness True Joy Glass Candle,"Dr. Mercola, Complete Probiotics for Pets, 90 g",0.3023255813953488,50.0,16.293333333333333,302.85006195786866,5.796,34.0
MODERATE_CONFIDENCE,5050565546265.0,,B0FQK4M4VR,Badminton Two Player Set,"Carlton Nanomax Pro Ti Badminton Set, 2 Player Set with Rackets, Carry Cover & Shuttles",0.3963963963963964,50.0,16.032916666666665,572.6041666666666,2.7,29.99
UNCERTAIN,5056364104972.0,,B0FDGQV357,Ava May Oval Burner Bowl - Pearlised,"Flowers Bouquet Building Set, Rose Flower Botanical Collection Building Kit Toys Home Decoration Gifts for Valentine Day, Christmas, Birthday, Mother's Day, Toys for Girl Women Kids Aldult 6+",0.18502202643171806,50.0,15.866249999999996,1023.6290322580644,1.2,27.99
UNCERTAIN,5055977042398.0,,B08XTQGQCN,Stainless Steel BBQ Tool Set,"ROMANTICIST 29pcs BBQ Grill Tool Set for Men Dad, Heavy Duty Stainless Steel Grill Utensils Set, Non-Slip Grilling Accessories Kit with Thermometer, Mats in Aluminum Case for Travel, Outdoor Silver",0.20444444444444446,50.0,14.688333333333333,337.66283524904213,4.56,34.99
UNCERTAIN,5055977023922.0,,B0FN7F78Q5,Red Hamper Box Large 44cm,10 Pcs Red Baskets For Gifts Empty 30 x 26 x 10.5cm Gift Basket Hamper Kit Thick Kraft Gift Basket Wine Basket for Baby Shower Wedding Christmas Birthday Snacks Farmers Market,0.19,50.0,14.67333333333333,577.6902887139106,2.388,32.98
MODERATE_CONFIDENCE,5051211241565.0,5060618625595.0,B082MPZMZT,Medium Round Basket with Liner,"Natural Finish Round Laundry Wicker Basket Cotton Liner with Lid Bathroom Storage (Brown, Medium)",0.3779527559055118,50.0,14.002916666666664,289.915458937198,5.136,29.99
UNCERTAIN,5050565396129.0,,B08XW592VP,Stainless Steel BBQ Tool Set,"ROMANTICIST 26pcs Extra Thick Stainless Steel Grill Tool Set for Men,Heavy Duty Grilling Accessories Kit for Backyard, BBQ Utensils Gift Set with Meat Thermometer in Aluminum Case for Birthday Black",0.22123893805309736,50.0,12.968333333333332,1071.763085399449,0.792,25.99
UNCERTAIN,5056519238576.0,722831313356.0,B0FLXRR4KD,Purple Velvet Velvet Ribbon (15mm x 20m),"Electric Heater 1500W, Energy Efficient Heaters for Home, Small Portable Heater Fan with Thermostat, 24H Timer, Tip-Over & Overheat Protection for Bedroom Office Indoor Use(black)",0.1917808219178082,50.0,12.60333333333333,311.96369636963686,4.188000000000001,29.74
MODERATE_CONFIDENCE,,5059799141987.0,B09LR315WH,Metallic Reindeer Head Hanging Decoration - Silver (30cm),Taylor & Brown 85cm Light Up Reindeer Stag Head Metal Framed Deer Stags Head Christmas Xmas Wall Decoration Plug in with 80 LED's for Indoor Outdoor (Warm White),0.3944954128440367,50.0,12.095000000000004,184.93883792048936,7.188000000000001,34.95
UNCERTAIN,5012866625223.0,,B0845XYT99,Wooden Pirate Puzzle 2 Asstd  by AtoZ Toys,Toddler Educational Toys for 1 2 3 Years Old Boys and Girls - 3 Montessori Jigsaw Wooden Puzzles for Kids - Animals Learning Gifts for 2-4 Years Old - Fun Kids Games,0.2318840579710145,50.0,11.724999999999998,1028.5087719298242,0.708,21.99
UNCERTAIN,5055442154533.0,,B0DWDWH5MZ,Kids 3pk Plain Sock - Black 27-30 / 9-12,"Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，Infant Dinosaur Tummy Time Toys with Crinkle Sound Paper,Teether，Textures & Rattles for Newborn Boys Girls Birthday Gifts，Blue",0.09734513274336283,50.0,10.870000000000005,639.4117647058825,1.38,22.98
UNCERTAIN,5020133113076.0,,B0C59GH76B,Boys 2 Pack of Cosy Socks with Grippers Assorted Designs,"Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，Infant Dinosaur Tummy Time Toys with Crinkle Sound Paper,Teether，Textures & Rattles for Newborn Boys Girls Birthday Gifts，Blue",0.2892561983471074,50.0,10.700000000000005,572.1925133689841,1.584,22.98
MODERATE_CONFIDENCE,5056283828300.0,,B079FV4K43,Double Bubble Solution Bottle 70ml CDU Assorted Colours,"Bramble - Pack 9"" Frisbee Flying Disc Saucers for Kids & Adults Outdoor Fun Play Activity - 3 Assorted Colours, 23cm",0.42105263157894735,50.0,10.539583333333333,871.0399449035812,0.792,19.99
UNCERTAIN,5056283839276.0,,B0CXP12KBN,Silver Candle Holders,"Silver Candle Holders Set of 6, Tall Taper Silver Candlestick Holders, Two Pairs of Each Size, for 3/4-Inch Pillar Candle Decorations, Mantels, Weddings, Dinner Parties, Table Centerpieces",0.20095693779904306,50.0,10.407916666666669,507.7032520325204,1.8,20.99
UNCERTAIN,5012866650102.0,,B0845XYT99,Wooden Pirate Puzzle 2 Asstd  by AtoZ Toys,Toddler Educational Toys for 1 2 3 Years Old Boys and Girls - 3 Montessori Jigsaw Wooden Puzzles for Kids - Animals Learning Gifts for 2-4 Years Old - Fun Kids Games,0.2318840579710145,50.0,10.025,352.99295774647885,2.748,21.99
UNCERTAIN,5056721855486.0,761729027098.0,B0D8VVVT41,Grey Oval Split Willow Basket Handle and Liner (37cm),White Horse Dragon Samurai mech Robot Model Knight 2 in 1 Building Blocks Toy Set Mythical Birthday for Age 8+ Children Adults Teens 731 Pieces,0.22448979591836735,50.0,9.755000000000004,121.78526841448192,8.952,30.39
UNCERTAIN,,5060738831623.0,B08F7SKNP6,Natural Wood Adjustable Rocking Moses Basket Stand,"ELEGANT BABY Beary Nice Cream Palm Moses Basket with Deluxe Natural Rocking Stand, Adjustable Hood, Fibre Mattress & Padded Liner",0.2681564245810056,50.0,9.095000000000002,50.38781163434904,21.0,54.99
UNCERTAIN,,5060738831623.0,B08F7SKNP6,Natural Wood Adjustable Rocking Moses Basket Stand,"ELEGANT BABY Beary Nice Cream Palm Moses Basket with Deluxe Natural Rocking Stand, Adjustable Hood, Fibre Mattress & Padded Liner",0.2681564245810056,50.0,9.095000000000002,50.38781163434904,21.0,54.99
UNCERTAIN,5056721861487.0,,B08FRNSVQT,Essential Cream/Pink Lily Mix Bouquet,"Splendid Pink Lilies Fresh Flower Bouquet Arrangement in Gift Bag for Birthdays, Weddings, Anniversaries, Thank-you, Sympathy, Vintage-Inspired Indoor Decoration Delivery, Cut Floral Occasions",0.19213973799126638,50.0,8.947916666666668,254.92640075973412,3.552,20.99
UNCERTAIN,5050565175434.0,,B0DHSRQ3SN,Cross Stitch Christmas Party Cupcake Cases and Toppers,Misichao Stainless Steel Snack Boxes with 4 Compartments | Reusable Snack Containers Small Bento Lunch Box for Kids Adults Divided Meal Prep Containers for School Work and Travel 2 Pack,0.28451882845188287,50.0,8.792916666666665,570.9686147186145,1.188,17.99
MODERATE_CONFIDENCE,5056117210035.0,,B0CV5J77K3,Polka Dot Short Sleeve Unbranded Cotton Bodysuit (3-6m),"Bramble & Bear 3/6 Pack Short/Long Sleeve Baby Vests - Organic Cotton Unisex Baby Bodysuit Vests for 0-3 Years - Comfortable Bodysuits for Boys & Girls - Soft, Cosy, Cute",0.35555555555555557,50.0,8.611249999999998,354.37242798353907,2.256,18.99
MODERATE_CONFIDENCE,5022896110125.0,,B0000X1MEK,Christmas Holly China Gravy Boat,"Portmeirion Home & Gifts The Holly & Ivy Gravy Boat and Stand, Ceramic, Multi-Colour",0.39655172413793105,50.0,8.578333333333337,170.88313413014615,5.364,22.6
UNCERTAIN,5017224711365.0,,B0FC2PBY41,Naughty & Nice Mug Set,"Homythe Funny Christmas Mugs, Nice Naughty Matching Christmas Coffee Mugs, 2 Pack 11oz Holiday Drinking Cups, Holiday Party Cups for Table Decor, Xmas White Elephant Gifts for Women Men Couples",0.18604651162790697,50.0,8.488333333333332,416.09477124183,1.788,19.99
MODERATE_CONFIDENCE,5050565758200.0,,B09FLJJZCV,28cm Plush Handing Reindeer (Assorted),Christmas Stuffed Animal Cute Plush Moose Reindeer Stuffed Animal for Baby Boys Girls Home Bedroom Party Decoration,0.3137254901960784,50.0,8.434583333333332,708.7885154061623,0.768,16.99
UNCERTAIN,4031052028045.0,,B0FG25KSSS,Silver Pillar Candle (15cm),"331pcs 50mm Wet Dry Hook and Loop Sanding Discs 60-10000 Grit Sandpaper for Drill Sanding Attachment, Backing Pads Polishing Kit for Resin Wood Jewelry Metal",0.17391304347826086,50.0,7.931249999999999,255.02411575562692,3.072,18.99
UNCERTAIN,5055579197564.0,,B0DM6RSVB4,Pearlised Cream Living Vase (x30),"Toy Clean-Up Vacuum for Children – Works with LEGO Bricks, LOL Doll Accessories & More – For Boys and Girls Aged 4–9 (PB-2101-UK)",0.14814814814814814,50.0,7.928333333333339,38.67479674796751,23.94,49.99
