EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,NetProceeds,NetProfit,ROI,bought_in_past_month,ProfitMargin,match_type,matching_score
5050565370457,5050565370457,B07MTHPQHP,Sequin Bauble (Assorted Designs),With Love Reversible Sequin Heart Cushion - Assorted,1.62,1.35,8.59,1.8483333333333332,1.30,68.33333333333331,,18.137369033760184,ean_match,100
5010792961248,5010792961248,B0DT2DDM5Z,Larkspur Medium Tray,The Leonardo Collection William Morris Larkspur Tray Small For Serving Dishes | Serving Trays For Kitchen Accessories | Lovely Serving Platter For Serving Food & Tea | Designer Trays for Food Serving,1.5,1.25,6.95,1.771666666666667,1.22,67.87037037037038,,21.09352517985612,ean_match,100
5017224865501,5017224865501,B09GSC6HLP,Set of 3 Wooden Christmas trees,Widdop & Co Childrens Craft DIY Wooden Christmas Tree,1.9080000000000001,1.59,8.47,1.9995833333333344,1.45,67.73753894081001,,20.53719008264464,ean_match,100
5050565608178,5050565608178,B0CPLNH1TS,Large Dimple Effect Wine Glass,DIMPLE PROSECCO GLASS LARGE,1.464,1.22,7.59,1.7462500000000005,1.20,67.58474576271189,,18.913043478260878,ean_match,100
5015302127152,5015302127152,B08HV6BNM9,4 Metre Christmas Wrapping Paper Roll 6 Designs,Christmas Wrapping Paper 3 Rolls x 20M Presents Gift Wrap Xmas Party - 60 Metres Total,2.9160000000000004,2.43,14.79,2.524999999999998,1.97,66.27516778523483,400.0,16.02434077079106,ean_match,100
5053154145436,5053154145436,B084GS5BNG,Suki - Cosmo Bat Backpack Clip,Suki Gifts International Fang Bat Back Pack Clip (14543),3.0599999999999996,2.55,11.36,2.546666666666667,2.00,64.40860215053765,,21.09154929577465,ean_match,100
5055977062631,5055977062631,B0BHT3WCX6,Thistle Spray Purple 44cm,"APAC 44cm Artificial Thistle - Green, Silk Flowers Perfect for Home Wedding Party Decorations Flower Arrangements",2.028,1.69,8.6,1.9916666666666667,1.44,64.36011904761904,,20.11627906976744,ean_match,100
5712854189880,5712854189880,B07GVCVND1,Shaker Traditional Christmas Stickers (Assorted Designs),Shaker Stickers,2.208,1.84,9.5,2.086666666666667,1.54,64.29567642956765,,19.410526315789475,ean_match,100
5712854412865,5712854412865,B08HJY57HN,Christmas Cookie Cutters (5 Pack),Stainless Steel Cookie Cutters for Winter and Christmas 4 Pieces,1.764,1.47,10.0,1.843333333333334,1.29,64.02640264026405,,15.520000000000007,ean_match,100
5027148039100,5027148039100,B0044FM7VM,Keeleco Christmas Tree (40cm),Keel Toys - Soft Elephant Plush Soft Toy,6.348,5.29,16.92,4.285000000000001,3.74,63.95547945205482,,26.489361702127667,ean_match,100
5017224777705,5017224777705,B07H9VYF76,Assorted Teacher Ceramic Mug & Pen Set,Black Ceramic Pen - Personalisation Pen for Mugs,1.62,1.35,7.79,1.757916666666667,1.21,63.57456140350878,,18.607188703465987,ean_match,100
5053154194274,5053154194274,B07T9MZPVJ,3D Pop Up Card by Second Nature - Congratulations,Made for Each Other Pop Up Card,2.8200000000000003,2.35,9.11,2.3716666666666666,1.82,62.81609195402298,,23.99560922063666,ean_match,100
5712854404693,5712854404693,B08KSW8TSX,Personalisable Drop Bauble,Wooden Christmas Bauble Decoration Teardrop 7.5 x 4 cm,1.8,1.5,8.9,1.8166666666666669,1.27,61.788617886178876,,17.078651685393258,ean_match,100
5055977023885,5055977023885,B07HL7S25T,Cream Hamper Box  (38.5x29.5x11.7cm),Hamper Box Cardboard Tray Silver 4597,2.028,1.69,8.5,1.9208333333333338,1.37,61.197916666666686,,19.35294117647059,ean_match,100
5053154121287,5053154121287,B07MPRXVZZ,Suki - Small Sitting Realistic Dog - Boston Terrier,Suki Gifts International Yomiko Classics Dogs Small Border Terrier Plush Toy,4.584,3.82,14.69,3.1216666666666666,2.57,58.848207475209755,100.0,21.007488087134103,ean_match,100
5017224920545,5017224920545,B08WRDSPBR,Cheerfull Gran Aluminium Photo Frame (6 x 4),"Love You Nanny Aluminium Photo Frame 6"" x 4""",2.9400000000000004,2.45,11.0,2.2966666666666677,1.75,58.22222222222225,,19.054545454545462,ean_match,100
8001565224964,8001565224964,B003AJRK4C,Burgundy Polypropylene Ribbon 2inch x 100 yards,Burgundy Polypropylene Ribbon,2.88,2.4,9.99,2.2662500000000008,1.72,58.177966101694935,,20.61561561561562,ean_match,100
8001565351080,8001565351080,B003AJTJF0,White Polypropylene Ribbon,Snow White Polypropylene Ribbon,2.88,2.4,9.99,2.2662500000000008,1.72,58.177966101694935,,20.61561561561562,ean_match,100
5017224846746,5017224846746,B083L44XNB,Hugs & Kisses Mummy & Daddy New Bone China Mugs (2 Asstd Desgins),Widdop Quicksilver Mug with Foil - New Daddy,3.372,2.81,10.85,2.4654166666666657,1.92,57.006448412698376,,21.18433179723501,ean_match,100
8717847149053,8717847149053,B09R6MCJWZ,Vibrant Violet Bolsius Rustic Shine Pillar Candle (80 x 68mm),BOLSIUS Pillar candle Vibrant Violet 100 mm - Height 10 cm - Violet - 62 burning hours,6.192,5.16,15.98,3.7491666666666674,3.20,56.02743724460013,,24.023779724655824,ean_match,100
8717847148247,8717847148247,B09R6XCKGG,Bolsius Rustic Shine Foggy Green Pillar Candle (100mm x 100mm),BOLSIUS Pillar candle Blossom Pink 100 mm - Height 10 cm - Pink - 62 burning hours,6.192,5.16,15.98,3.7491666666666674,3.20,56.02743724460013,,24.023779724655824,ean_match,100
8717847146670,8717847146670,B09R6K923V,Twilight Blue Bolsius Rustic Shine Pillar Candle (80mm x 68mm),bolsius STOMPKAARS Rust. Twilight Blue 130 x 68 mm,3.744,3.12,11.48,2.6016666666666675,2.05,55.90372388737514,,21.445993031358892,ean_match,100
8717847142986,8717847142986,B09R6FFXW2,Honeycomb Bolsius Rustic Shine Pillar Candle (130 x 68mm),BOLSIUS Foggy Green Rustic Shine Pillar Candle 13cm x 7cm,3.744,3.12,11.48,2.6016666666666675,2.05,55.90372388737514,,21.445993031358892,ean_match,100
5050565635181,5050565635181,B0CPLMJW7B,Gel Window Stickers (Assorted),ENGLAND GEL WINDOW STICKERS 15CM X 55CM 2 ASSORTED,1.656,1.38,7.65,1.628750000000001,1.08,55.89378238341974,,16.921568627450995,ean_match,100
8717847143051,8717847143051,B09R74WKJ1,Bolsius Rustic Shine Foggy Green Pillar Candle (100mm x 100mm),-,5.316,4.43,14.33,3.310416666666667,2.76,55.43005354752344,,23.11584089323099,ean_match,100
5055977389110,5055977389110,B0B1JD634X,Tintagel Vintage Hedgerow Rose Spray Lavender,69 cm Lavender Vintage English Rose Spray - Artificial Flower,3.24,2.7,10.5,2.3274999999999997,1.78,54.692307692307686,,20.31428571428571,ean_match,100
5055977389073,5055977389073,B0B1Q69Z8J,Tintagel Vintage Hedgerow Rose Spray Peach,Peach Vintage English Rose Spray 69 cm - Artificial Flower,3.24,2.7,10.5,2.3274999999999997,1.78,54.692307692307686,,20.31428571428571,ean_match,100
5055141660243,5055141660243,B00DI30BEQ,Yellow Wired Edge Organza Ribbon (50mm),Quality Florist / Craft Ivory Wired Edge Chiffon Organza Ribbon (50mm wide x 20m),2.7,2.25,9.5,2.069166666666667,1.52,54.25595238095239,,19.189473684210526,ean_match,100
4031052196218,4031052196218,B00A3QYDD6,Chapel Candle (30cm x 50mm),115mm Tall Chapel Candle,1.584,1.32,7.18,1.5558333333333334,1.01,53.78787878787878,,16.81058495821727,ean_match,100
