EAN,EAN_OnPage,InList?,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,NEWproit,NEWROi
5.03867E+12,,FALSE,B09QKT248Y,Marksman Female Fitting Tap To Hose Connector,"2 Pack Garden Hose Connector, Brass Garden Hose Tap Connector, 1/2 Inch and 3/4 Inch 2-in-1 Female Threaded Faucet Quick Connector, Garden Hose Pipe Faucet Adapter",https://www.poundwholesale.co.uk/female-fitting-tap-to-hose-connector,https://www.amazon.co.uk/dp/B09QKT248Y,50,Available (see Keepa data),,1,0.816,0.68,8.99,1.35,2.65,0.55,1.498333333,1.046,2.811666667,-1.046,2.261666667,183.8753388,6.276,25.1575825,2.397666667,219.1651432
5.05628E+12,,FALSE,B0CN2NNP7M,Hoot Garden Tool Play Set 5pc,"Kids Tool Set Toys for 3 Year Old Boys Girls Gifts, 50Pcs Kid Tool Box Kit with Belt, Electric Drill Toy for 3 4 5 6 Year Old Boy Girl Construction Pretend Play Educational Children Kids Toys",https://www.poundwholesale.co.uk/hoot-garden-tool-play-set-5pc,https://www.amazon.co.uk/dp/B0CN2NNP7M,50,,,,3.252,2.71,16.99,2.12375,2.8,0.55,2.831666667,1.63675,6.524583333,-1.63675,5.974583333,183.2694274,9.8205,35.16529331,6.516583333,239.7565612
5.03639E+12,,FALSE,B01C4CDM9C,Baby Is A Blessing Starlight Bottle,Light-Up LED Friends Are Like Stars Glass Starlight Bottle Gift | Cute Friendship Gifts For Women | Special & Sentimental Best Friend Presents For Women On Birthday & Christmas,https://www.poundwholesale.co.uk/baby-is-a-blessing-starlight-bottle,https://www.amazon.co.uk/dp/B01C4CDM9C,50,,Available (see Keepa data),4,1.632,1.36,11.99,1.56,3.05,0.55,1.998333333,1.304,4.021666667,-1.304,3.471666667,181.7626527,7.824,28.95468446,3.743666667,228.5510786
5.01392E+12,,FALSE,B09WHFF98J,Holographic Gift Bag Extra Large,"16x24cm Zip Lock Bags, Holographic Large Mylar Foil Ziplock Food Storage Bags Sealable Packaging Gift Pouch for Candy Cookies Jewellery Lash Lip Gloss Sample(Pack of 50)",https://www.poundwholesale.co.uk/holographic-bag-extra-large,https://www.amazon.co.uk/dp/B09WHFF98J,50,,,,0.732,0.61,8.54,1.0675,2.8,0.55,1.423333333,1.0055,2.639166667,-1.0055,2.089166667,180.1005747,6.033,24.46330991,2.211166667,213.0218369
5.05325E+12,,FALSE,B0DSJPSHD3,Pan Aroma Lily & Jasmine Air Freshener Spray 250ml,"Pure & Fresh True Romance Air Freshener Spray - Pack of 3 (250ml) Enchanting Musk, Ylang-Ylang & Rose Fragrance for a Light, Romantic Atmosphere",https://www.poundwholesale.co.uk/pan-aroma-lily-jasmine-air-freshener-spray-250ml,https://www.amazon.co.uk/dp/B0DSJPSHD3,50,,Available (see Keepa data),1,1.188,0.99,9.99,1.24875,2.8,0.55,1.665,1.11775,3.28625,-1.11775,2.73625,177.6785714,6.7065,27.38988989,2.93425,218.647541
5.03385E+12,,FALSE,B00007F8Q0,Plush Hanging Monkeys 35cm Assorted Colours,"Tumblin’ Monkeys Kids Game with Monkey Game Pieces, Sticks and Game Unit, Easy-to-Learn, Makes a Great Gift for 5 Year Olds and Up, 52563",https://www.poundwholesale.co.uk/plush-hanging-monkeys-35cm-assorted-colours,https://www.amazon.co.uk/dp/B00007F8Q0,50,,,,3.888,3.24,18.79,2.34875,2.8,0.55,3.131666667,1.78775,7.269583333,-1.78775,6.719583333,177.2977133,10.7265,35.76148661,7.367583333,234.4870571
5.05038E+12,,FALSE,B0F4CTWMBB,Easyread Optical Lens Cleaning Wipes 24 Pack,"Coldcool Moistened Lens Cleaning Wipes - Individually Wrapped, Quick-Dry & Scratch-Free Cleaning Cloths for Glasses - Safe for Tech Enthusiasts, Office Workers & Outdoor Use",https://www.poundwholesale.co.uk/optical-lens-cleaning-wipes-24pk,https://www.amazon.co.uk/dp/B0F4CTWMBB,50,,,,0.888,0.74,8.99,1.12375,2.8,0.55,1.498333333,1.04275,2.827916667,-1.04275,2.277916667,176.5826873,6.2565,25.3383389,2.425916667,212.4270286
5.03867E+12,,FALSE,B0DQP8XC92,Prima Stainless Steel Paring Knives 4 Pack,"Ruffulon Straight Edge Paring Knife Set of 6, Stainless Steel Small Kitchen Knife, Ultra Sharp Peeling Knife, Fruit Knife with Black Plastic Handle,Rust Prevention",https://www.poundwholesale.co.uk/prima-stainless-steel-paring-knives-5-pack,https://www.amazon.co.uk/dp/B0DQP8XC92,50,Available (see Keepa data),,1,1.44,1.2,9.59,1.44,1.73,0.55,1.598333333,0.984,3.621666667,-0.984,3.071666667,175.5238095,5.904,32.02989225,3.311666667,219.3156733
5.05252E+12,,FALSE,B0DRVMBTBD,Smart Choice Undercoat Rake Pet Grooming Brush 16.5cm X 9.5cm,"Zeqeey Heavy Duty Round Metal Steel Trimmer Line Nylon Overlay Rope with Rortable Reel, 3mm x 27m, Universal Replacement Strimmer String Line Cord, 0.12 inch",https://www.poundwholesale.co.uk/smart-choice-undercoat-rake-pet-grooming-brush-16-5cm-x-9-5cm,https://www.amazon.co.uk/dp/B0DRVMBTBD,50,Available (see Keepa data),Available (see Keepa data),2,2.556,2.13,14.99,2.25,2.94,0.55,2.498333333,1.574,5.171666667,-1.574,4.621666667,172.4502488,9.444,30.83166555,5.047666667,223.9426205
5.05325E+12,7.38635E+11,FALSE,B08G57M582,Elysium Spa Juicy Apple Bath Bombs 50g 3 Pack,"Bath Bombs Gift Set, 12pcs Handmade Fizzy Bubble Bath Bombs, Vegan & Cruelty Free, Perfect for Bubble and Spa Bath, Birthday Mothers Day Gifts Idea for Her/Him, Wife, Girlfriend",https://www.poundwholesale.co.uk/elysium-spa-juicy-apple-bath-bombs-50g-3-pack,https://www.amazon.co.uk/dp/B08G57M582,50,Available (see Keepa data),,1,1.008,0.84,8.49,0.68,2.61,0.55,1.415,0.936,2.945,-0.936,2.395,172.3021583,5.616,28.20965842,2.563,209.7381342
5.05325E+12,7.38635E+11,FALSE,B08G57M582,Elysium Spa Bubblegum Burst Bath Bombs 50g 3 Pack,"Bath Bombs Gift Set, 12pcs Handmade Fizzy Bubble Bath Bombs, Vegan & Cruelty Free, Perfect for Bubble and Spa Bath, Birthday Mothers Day Gifts Idea for Her/Him, Wife, Girlfriend",https://www.poundwholesale.co.uk/elysium-spa-bubblegum-burst-bath-bombs-50g-3-pack,https://www.amazon.co.uk/dp/B08G57M582,50,Available (see Keepa data),,1,1.008,0.84,8.49,0.68,2.61,0.55,1.415,0.936,2.945,-0.936,2.395,172.3021583,5.616,28.20965842,2.563,209.7381342
5.05325E+12,,FALSE,B0FC6MQ5FK,Pride & Groom Pet Grooming Glove,"KutaKuta 2 Pcs Pet Hair Remover Gloves, Double-Sided Pet Grooming Gloves, Static Removal Gloves Pet Hair, Dog Washing Gloves, Versatile Cat Grooming Glove for Washing/Deshedding/Grooming",https://www.poundwholesale.co.uk/pride-groom-pet-grooming-glove,https://www.amazon.co.uk/dp/B0FC6MQ5FK,50,Available (see Keepa data),,1,1.68,1.4,9.99,1.5,1.52,0.55,1.665,0.994,3.905,-0.994,3.355,172.0512821,5.964,33.58358358,3.635,217.6646707
5.03867E+12,,FALSE,B0B6FSXSP4,Prima Stainless Steel 8 Hook Kitchen Tool Hanger,"ilauke 6 Pack Crochet Yarn for Knitting, Colorful Double Knitting Wool, Acrylic Yarn for Knitting Crafting and Crochet DIY Craft (50g, 4-Ply)",https://www.poundwholesale.co.uk/prima-stainless-steel-8-hook-kitchen-tool-hanger,https://www.amazon.co.uk/dp/B0B6FSXSP4,50,Available (see Keepa data),,1,1.68,1.4,12.34,1.95,3.04,0.55,2.056666667,1.388,3.893333333,-1.388,3.343333333,171.4529915,8.328,27.09346299,3.623333333,216.9660679
5.05634E+12,,FALSE,B0DMVZ26LH,DID Assorted Hair Claws 9cm 2 Pack,"Shishiruyizhong 4 PCS Flat Hair Clips, Medium Round Strong Hold Hair Claw Clips for Thick Thin Hair, Round Lay Down Flat Claw Clip No Slip Hair Barrettes, Women's Hair Styling Accessories",https://www.poundwholesale.co.uk/did-assorted-hair-claws-9cm-2-pack,https://www.amazon.co.uk/dp/B0DMVZ26LH,50,,,,0.612,0.51,7.97,0.99625,2.8,0.55,1.328333333,0.97125,2.335416667,-0.97125,1.785416667,168.4355346,5.8275,22.40171476,1.887416667,197.0163535
5.01392E+12,,FALSE,B09J25Q4G8,Holographic Gift Bag Large,"Artcut 100 PCS Mylar Bags, Holographic Bags, Baggies, Cute Small Plastic Bag, Mothers Day Gifts (Black, 2.4 * 3.9inch)",https://www.poundwholesale.co.uk/holographic-bag-large,https://www.amazon.co.uk/dp/B09J25Q4G8,50,,,,0.636,0.53,7.99,0.99875,2.8,0.55,1.331666667,0.97575,2.329583333,-0.97575,1.779583333,164.7762346,5.8545,22.27263246,1.885583333,193.591718
5.03867E+12,7.16964E+11,FALSE,B0928BCXYG,Marksman Diamond Burr Set 30pc,"Diamond Grinding Burr Bit Set for Dremel Rotary Tool, 20Pcs Diamond Burr Bits with 1/8 Inch Shank Rotary Tool Accessories for Stone Glass Ceramics Carving, Grinding, Polishing, Engraving",https://www.poundwholesale.co.uk/marksman-diamond-burr-set-30pc,https://www.amazon.co.uk/dp/B0928BCXYG,50,Available (see Keepa data),,1,2.544,2.12,12.99,1.69,2.07,0.55,2.165,1.286,4.945,-1.286,4.395,164.6067416,7.716,33.83371824,4.819,214.5592164
5.03048E+12,5.028E+12,FALSE,B0D1VCP1D4,Square Foil Oven Dishes with Lids 23.5cm X 23.5cm X 5cm 2 Pack,"Coppice Strong Rectangular Aluminium Foil Tray for Air Fryer, Roasting, Grilling, BBQ & Food Storage | Freezer, Microwave & Oven Safe | 20cm x 13cm x 4cm (10 Containers)",https://www.poundwholesale.co.uk/square-foil-oven-dishes-with-lids-23-5cm-x-23-5cm-x-5cm-2-pack,https://www.amazon.co.uk/dp/B0D1VCP1D4,50,Available (see Keepa data),,1,1.428,1.19,11,1.65,2.94,0.55,1.833333333,1.266,3.386666667,-1.266,2.836666667,163.0268199,7.596,25.78787879,3.074666667,204.704838
5.05557E+12,11179440597,FALSE,B07FZ4R7J3,Red Deer Toys Bouncy Balls 8pk,"BARGAINS WHOLESALE LTD NEW 50 SUPER BOUNCE BOUNCY BALL JET BALLS CHILDREN KIDS BIRTHDAY PARTY BAG FILLER GIFT TOY, COMES IN BAG OF 50PCS, CHEAPEST SAME DAY DISPATCH FOR FREE",https://www.poundwholesale.co.uk/red-deer-toys-bouncy-balls-8pk,https://www.amazon.co.uk/dp/B07FZ4R7J3,50,Available (see Keepa data),,2,0.672,0.56,7.8,1.17,2.42,0.55,1.3,0.94,2.35,-0.94,1.8,162.1621622,5.64,23.07692308,1.912,191.5831663
5.05252E+12,,FALSE,B01LZLXOU2,Smart Choice Polished Stainless Steel Dog Bowl 450ml,"Bonza Double Cat Bowls Feeding Station, 400ml Premium Stainless Steel Dog and Cat Food or Water Bowls with Non-Spill Silicone Base, for Small Dogs and Cats",https://www.poundwholesale.co.uk/smart-choice-polished-stainless-steel-dog-bowl-450ml,https://www.amazon.co.uk/dp/B01LZLXOU2,50,Available (see Keepa data),,1,0.972,0.81,9.99,1.5,3.26,0.55,1.665,1.224,2.755,-1.224,2.205,162.1323529,7.344,22.07207207,2.367,197.5792988
5.05617E+12,5.05617E+12,TRUE,B096T1TLC3,Kingdom Trendy Cat Bowl 17cm Assorted Colours 2 Pack,Cat Bowls - Twin Pack Cat Feeding Bowls - Food and Water Bowls for Cats - Assorted Colours,https://www.poundwholesale.co.uk/kingdom-trendy-cat-bowl-17cm-assorted-colours-2-pack,https://www.amazon.co.uk/dp/B096T1TLC3,100,Available (see Keepa data),Available (see Keepa data),7,0.78,0.65,6.84,1.03,2.65,0.55,1.14,0.976,1.37,-0.976,0.82,68.33333333,5.856,11.98830409,0.95,88.78504673
5.03867E+12,,FALSE,B0D668BJ7H,Elpine 230V 50Hz Indoor Night Light With Spare Bulb,"Arespark Black Forged Carbon Fiber Vinyl Wrap, High Gloss Car Wrap Vinyl Film with Bubble Free Air Release Technology DIY Auto Decoration Sticker 1ft x 5ft",https://www.poundwholesale.co.uk/indoor-night-light-with-spare-bulb,https://www.amazon.co.uk/dp/B0D668BJ7H,50,,,,2.28,1.9,12.99,1.62375,2.8,0.55,2.165,1.37475,4.50125,-1.37475,3.95125,161.2755102,8.2485,30.41762895,4.33125,209.2391304
5.05252E+12,,FALSE,B0CYZWQKMW,World Of Pets Squeaky Vinyl Animal Baton Dog Toys 13.5cm Assorted,Audasi Active Moving Pet Plush Toy Interactive Dog Toys for Boredom Bouncing Piggy Dog Toy Shaking Talking Dog Ball for Dogs Cats Pets Washable Cartoon Pig Squeaky Plush Dog Toy,https://www.poundwholesale.co.uk/world-of-pets-squeaky-vinyl-animal-baton-dog-toys-13-5cm-assorted,https://www.amazon.co.uk/dp/B0CYZWQKMW,50,Available (see Keepa data),,1,0.72,0.6,8.99,1.35,3.16,0.55,1.498333333,1.132,2.381666667,-1.132,1.831666667,159.2753623,6.792,20.37449017,1.951666667,189.4822006
2.01903E+12,,FALSE,B0CNCGCWBH,Multifunctional Cash Register With Light & Sound,"maysida Kids Cash Register Toy Playset, Toddler Prentend Play Store with Real Calculator Cash Register with Scanner/Credit Card/Play Money/Food, Learning Toys for Boys Girls Toddlers(Pink)",https://www.poundwholesale.co.uk/multifunctional-cash-register-with-light-sound,https://www.amazon.co.uk/dp/B0CNCGCWBH,50,Available (see Keepa data),,1,5.4,4.5,23.74,3.56,3.15,0.55,3.956666667,2.352,8.573333333,-2.352,8.023333333,158.8778878,14.112,33.79668632,8.923333333,215.0200803
5.0153E+12,,FALSE,B0DCVJ9TCJ,Bello Picnic Cool Bag 30cm X 18cm X 35cm Assorted Colours,"JoyJoyful Kids Party Bag Fillers for Kids, 12 Packs Animal Blocks Building Sets Gifts for 5 6 7 8 9 10 Boys Girls, Birthday Christmasm Favors Goodie Bags Stuffers, School Rewards Prize Supplies",https://www.poundwholesale.co.uk/bello-picnic-cool-bag-30cm-x-18cm-x-35cm-assorted-colours,https://www.amazon.co.uk/dp/B0DCVJ9TCJ,50,,,,2.64,2.2,13.99,1.74875,2.8,0.55,2.331666667,1.45975,4.909583333,-1.45975,4.359583333,158.530303,8.7585,31.16213962,4.799583333,207.7741703
2.01903E+12,,FALSE,B0DSFSRQC5,"Pool Slingshot, Splash Balls & Foam Disc Set",RYACO Leap Ball Water Skipping Pool Balls 3 Pack Bouncing Beach Ball for All Ages Extreme Water Bathing Fun with Friends Family at Beach Lake Pool River Lake,https://www.poundwholesale.co.uk/pool-slingshot-foam-balls-foam-disc-set,https://www.amazon.co.uk/dp/B0DSFSRQC5,50,Available (see Keepa data),,1,1.752,1.46,11.99,1.8,3,0.55,1.998333333,1.362,3.731666667,-1.362,3.181666667,158.291874,8.172,26.53600222,3.473666667,202.1924719
5.01079E+12,8.90447E+12,FALSE,B0D54FD15F,Leonardo Desire Aroma Oval White Wax Oil Burner,"Classic Oil Burner by Dukhni | Brass burner with candle | Use for essential oil, aroma oil, diffuser oils | Relax with home aromatherapy, for stress relief, meditation, massage and home fragrance",https://www.poundwholesale.co.uk/leonardo-desire-aroma-oval-white-wax-oil-burner,https://www.amazon.co.uk/dp/B0D54FD15F,50,Available (see Keepa data),Available (see Keepa data),2,2.1,1.75,12.99,1.95,3,0.55,2.165,1.45,4.125,-1.45,3.575,155.4347826,8.7,27.52117013,3.925,201.2820513
5.01079E+12,8.90447E+12,FALSE,B0D54FD15F,Leonardo Desire Aroma Geometric Black Wax Oil Burner,"Classic Oil Burner by Dukhni | Brass burner with candle | Use for essential oil, aroma oil, diffuser oils | Relax with home aromatherapy, for stress relief, meditation, massage and home fragrance",https://www.poundwholesale.co.uk/leonardo-desire-aroma-geometric-black-wax-oil-burner,https://www.amazon.co.uk/dp/B0D54FD15F,50,Available (see Keepa data),Available (see Keepa data),2,2.1,1.75,12.99,1.95,3,0.55,2.165,1.45,4.125,-1.45,3.575,155.4347826,8.7,27.52117013,3.925,201.2820513
5.05628E+12,,FALSE,B0BGKG711N,Hoot Mini Water Balloon Pump With Waterbombs 100 Pack,"2 Pack Balloon Pumps, Balloon Inflator Pump Ballon Pump, Balloon Pump Hand for Weddings and Birthday Parties, Two Random Colors(with 2 Balloon Knotters and 200 Glue Dots)",https://www.poundwholesale.co.uk/hoot-mini-water-balloon-pump-with-waterbombs-100-pack,https://www.amazon.co.uk/dp/B0BGKG711N,50,,,,1.02,0.85,8.98,1.1225,2.8,0.55,1.496666667,1.0645,2.710833333,-1.0645,2.160833333,154.3452381,6.387,24.062732,2.330833333,189.498645
5.05628E+12,7.14469E+11,FALSE,B099DXM469,Farley Mill UK 4-8 Plain Cosy Socks 2 Pack Assorted Colours,"Hocerlu 5 Pairs Fluffy Socks for Women and Ladies, Soft Cosy Fuzzy Bed Warm Thermal Gift Socks for Winter, UK 4-8",https://www.poundwholesale.co.uk/farley-mill-uk-4-8-plain-cosy-socks-2-pack-assorted-colours,https://www.amazon.co.uk/dp/B099DXM469,50,Available (see Keepa data),,2,1.752,1.46,9.99,0.8,2.42,0.55,1.665,1.046,3.645,-1.046,3.095,153.9800995,6.276,30.98098098,3.387,197.1478463
5.05325E+12,,FALSE,B0CHJHZV58,PPE Face Visor,"Fast Sling Puck Game, Portable Table Hockey Board Games for Kids and Adults, Tabletop Slingshot Games Toys, Funny Wooden Sling Puck Winner Board Game, Parent-child Interactive Toy Party Game",https://www.poundwholesale.co.uk/ppe-face-visor,https://www.amazon.co.uk/dp/B0CHJHZV58,50,Available (see Keepa data),,1,2.34,1.95,13.99,2.1,3.26,0.55,2.331666667,1.572,4.348333333,-1.572,3.798333333,151.9333333,9.432,27.15034548,4.188333333,198.4992101
5.01213E+12,5.06084E+12,FALSE,B08PFSZRQC,"Home Collection London Styrene Black Photo Frame 8"" X 10""",Fabian Clarke London® 8x6 Modern Black Wooden Picture Photo Frame with White 7x5 Mount Includes Safety Glass Front Hang Portrait or Landscape,https://www.poundwholesale.co.uk/home-collection-london-styrene-black-photo-frame-8-x-10,https://www.amazon.co.uk/dp/B08PFSZRQC,50,Available (see Keepa data),,3,1.44,1.2,9.99,1.5,2.42,0.55,1.665,1.134,3.205,-1.134,2.655,151.7142857,6.804,26.57657658,2.895,191.7218543
5.05628E+12,5.06501E+12,FALSE,B0B644159L,Farley Mill Assorted Size 7-11 Mens' Trainer Socks 3 Pack,John Rider 12 Pairs Men's Sport Socks - Comfortable Cotton Rich Cushioned Sole Suitable for all Sports [UK Shoe Size 6-11 or Big Foot 11-14; Black or White],https://www.poundwholesale.co.uk/farley-mill-assorted-size-7-11-mens-trainer-socks-3-pack,https://www.amazon.co.uk/dp/B0B644159L,50,,,1,1.368,1.14,9.95,1.24375,2.8,0.55,1.658333333,1.14675,3.107916667,-1.14675,2.557916667,151.3560158,6.8805,25.70770519,2.785916667,190.5551756
5.50554E+13,,FALSE,B0DSFRKH79,Dekton Mixed Wet & Dry Sanding Sheets 9 Pack,"STEBRUAM 18 Sheets Sandpaper 120/180/240/320/400/600/800/1000/2000 Grits Wet and Dry Polishing for Cars Metals Walls Wood Furniture,Sand Paper 9x11 Inch",https://www.poundwholesale.co.uk/dekton-mixed-wet-dry-sanding-sheets-10-pack,https://www.amazon.co.uk/dp/B0DSFRKH79,50,Available (see Keepa data),,1,2.004,1.67,11.99,1.56,2.94,0.55,1.998333333,1.344,3.821666667,-1.344,3.271666667,147.3723724,8.064,27.28662775,3.605666667,191.1806292
6.9125E+12,,FALSE,B0BZ43WZGS,3m 9001 Particulate Respirator Noseclip Mouth Masks,"Reusable Chemicals Respirator, Paint Respirator with Filter Box, 8Pcs Filter Cottons and Goggle, Widely Used in Paint, Dust, Chemical, Epoxy Paint, Woodworking, Organic Vapor Gas, Machine Polishing",https://www.poundwholesale.co.uk/3m-9001-particulate-respirator-noseclip-mouth-masks,https://www.amazon.co.uk/dp/B0BZ43WZGS,50,Available (see Keepa data),,1,4.5,3.75,19.97,3,3.25,0.55,3.328333333,2.11,6.641666667,-2.11,6.091666667,141.6666667,12.66,30.50408947,6.841666667,192.7230047
5.03867E+12,6.52671E+11,FALSE,B07QQ4W2C7,Stainless Steel Cutlery Set 16pc,"Cutlery Set, 24 Piece Hammered Flatware Cutlery Sets, Stainless Steel Silverware Set for Home/Office/Party, Knife Fork Spoon Eating Utensils Set Service for 6, Mirror Polish & Dishwasher Safe",https://www.poundwholesale.co.uk/stainless-steel-cutlery-set-16pc,https://www.amazon.co.uk/dp/B07QQ4W2C7,50,Available (see Keepa data),,1,3.084,2.57,15.49,2.32,3.05,0.55,2.581666667,1.698,4.968333333,-1.698,4.418333333,141.6132479,10.188,28.52377878,4.932333333,189.2683551
5.05628E+12,,FALSE,B09B55VVB6,Procamp Insulated Foam Camping Mat 180cm X 50cm,"Dezzer Acrylic Display Case Box with Black Base, Assemble Countertop Clear Acrylic Dustproof Protection Showcase for Action Figures Toys, Collectibles, Home Storage (30x20x20cm)",https://www.poundwholesale.co.uk/procamp-insulated-foam-camping-mat-180cm-x-50cm,https://www.amazon.co.uk/dp/B09B55VVB6,50,,,,4.284,3.57,17.99,2.24875,2.8,0.55,2.998333333,1.83375,6.372916667,-1.83375,5.822916667,141.3329288,11.0025,32.36751899,6.536916667,191.9235663
5.01392E+12,5.01593E+12,FALSE,B07WDJVPS2,Artbox Creative Activity Glue Set 4 Pack,"abeec Craft Carry Pack - Children's Art and Craft Kit - Contains Lolly Sticks for Craft, Pipe Cleaners, Googly Eyes, PVA Craft Glue, Pom Poms, Plus Assorted Craft Paper",https://www.poundwholesale.co.uk/4-piece-glue-set,https://www.amazon.co.uk/dp/B07WDJVPS2,50,Available (see Keepa data),Available (see Keepa data),2,1.092,0.91,9.91,1.49,3.26,0.55,1.651666667,1.242,2.598333333,-1.242,2.048333333,140.2968037,7.452,20.66935755,2.230333333,174.5174752
6.00107E+12,6.00107E+12,TRUE,B01EO0Q7BW,Colgate Double Action Medium Toothbrush,"Pack of 12.Toothbrush, Colgate Double Action, medium, 18 cm.",https://www.poundwholesale.co.uk/colgate-double-action-medium-toothbrush,https://www.amazon.co.uk/dp/B01EO0Q7BW,,Available (see Keepa data),Available (see Keepa data),7,0.42,0.35,10,0.8,2.7,0.55,1.666666667,0.88,4.483333333,-0.88,3.933333333,437.037037,5.28,39.33333333,4.003333333,482.3293173
5.01213E+12,,FALSE,B0DZVMXRX8,Gift Bag Male Dots Design Medium Size Only (Group Image For Illustration Purpose Only),"Gift Bags for Present, 2 Pcs Medium Gift Bag with 2 Wrappers and 2 Cards, Paper Gifts Bags with Handles for Women Men Birthday Wedding Party",https://www.poundwholesale.co.uk/gift-bag-male-dots-design-medium-size-only,https://www.amazon.co.uk/dp/B0DZVMXRX8,50,,,,0.42,0.35,6.99,0.87375,2.8,0.55,1.165,0.91475,1.80125,-0.91475,1.25125,139.0277778,5.4885,17.90057225,1.32125,159.186747
5.50554E+13,5.01225E+12,FALSE,B09C8J1T27,Dekton Security Cable And Lock,"Squire Kilda Combi 10/1800 – Heavy Duty Armoured Steel Bike Cable Lock with Key – Weatherproof, 1800mm",https://www.poundwholesale.co.uk/dekton-security-cable-and-lock,https://www.amazon.co.uk/dp/B09C8J1T27,50,Available (see Keepa data),Available (see Keepa data),3,3.888,3.24,16.99,2.21,2.94,0.55,2.831666667,1.788,5.768333333,-1.788,5.218333333,137.6868953,10.728,30.71414558,5.866333333,186.7069807
5.05628E+12,,FALSE,B0CDGB563V,Farley Mill UK 4-8 Ladies Printed Soft Slouch Socks 2 Pack Assorted,"novelinks Stackable Plastic Clear Storage Box Containers with Latching Lid - Art Craft Supply Organizer Storage Containers for Pencil Box, Lego, Crayon, Beads, Jewelry (12 Pack Small -Clear)",https://www.poundwholesale.co.uk/farley-mill-uk-4-8-ladies-printed-soft-slouch-socks-2-pack-assorted,https://www.amazon.co.uk/dp/B0CDGB563V,50,Available (see Keepa data),,1,2.904,2.42,16.99,2.55,4.58,0.55,2.831666667,2.02,4.608333333,-2.02,4.058333333,136.64422,12.12,23.88659996,4.542333333,182.716546
5.02536E+12,5.06107E+12,FALSE,B0F4RTCTD3,Tidyz Degradable Nappy Bags With Tie Handles 100 Pack,"ezkart Pack of 200 - Black Strong Plastic Nappy Bags with a Comfortable Grip| Heavy Duty for Multi-Purpose Uses, Durable Sanitary Disposal Bag, 100% Leak Proof (Black-200pk, 8x13x18 Inch-20mu)",https://www.poundwholesale.co.uk/tidyz-degradable-nappy-bags-with-tie-handles-100-pack,https://www.amazon.co.uk/dp/B0F4RTCTD3,50,,Available (see Keepa data),1,0.78,0.65,7.69,1.16,2.42,0.55,1.281666667,0.956,2.178333333,-0.956,1.628333333,135.6944444,5.736,21.17468574,1.758333333,164.3302181
