EAN,EAN_OnPage,InList?,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5.05544E+12,,,B00EBRSHYO,Dekton 10 Piece Jigsaw Blade Set (BD-Style Shank),"Dekton 10 PC B & D Type Jigsaw Blade Set | Includes 75mm & 50mm HCS Blades | Ideal for Wood & Plastic | Assorted for Fast, Clean Cuts | Compatible with Decker, Ryobi, Hitachi, Makita, Stanley & More",https://www.poundwholesale.co.uk/dekton-10-piece-jigsaw-blade-set-bd-style-shank,https://www.amazon.co.uk/dp/B00EBRSHYO,,,,,2.604,2.17,3.99,0.5985,2.8,0.55,0.665,0.434,-2.2435,0.231,-3.0245,-111.1948529,6.5525,-75.80200501
5.01392E+12,5.01392E+12,,B071F3PGL9,Artbox Glue Sticks 4 Pack,ArtBox 36/8 g Glue Stick (Pack of 2),https://www.poundwholesale.co.uk/5pk-glue-sticks,https://www.amazon.co.uk/dp/B071F3PGL9,,Available (see Keepa data),Available (see Keepa data),10,0.792,0.66,4,0.52,2.42,0.55,0.666666667,0.132,-0.266666667,0.534666667,-1.351333333,-111.6804408,4.282,-33.78333333
5.01392E+12,5.01392E+12,,B07VRCGWGN,Artbox Assorted Colour Twisting Crayons 6 Pack,"ART BOX 5078 6 Twist Action Crayons, Mixed",https://www.poundwholesale.co.uk/artbox-6-twisting-crayons,https://www.amazon.co.uk/dp/B07VRCGWGN,,,Available (see Keepa data),5,0.816,0.68,2.4,0.36,1.52,0.55,0.4,0.136,-0.56,0.264,-1.374,-111.7073171,3.246,-57.25
5.06008E+12,5.06008E+12,,B01CP6A1LY,40 Pack Peel And Seal 80GSM DL White Envelopes,Pennine DL Envelopes - White (Pack of 40),https://www.poundwholesale.co.uk/40-peel-and-seal-80gsm-dl-white-envelopes,https://www.amazon.co.uk/dp/B01CP6A1LY,,,Available (see Keepa data),2,0.72,0.6,2.79,0.42,1.72,0.55,0.465,0.12,-0.415,0.345,-1.31,-113.9130435,3.41,-46.95340502
5.02873E+12,5.02873E+12,,B07Z8KBGMF,Bluespot 140mm 5 Pack 120 Grit Detail Sanding Disc,Bluespot 19868 125mm 5 Pack 120 Grit Sanding Disc,https://www.poundwholesale.co.uk/bluespot-140mm-5-pack-120-grit-detail-sanding-disc,https://www.amazon.co.uk/dp/B07Z8KBGMF,,,Available (see Keepa data),5,0.588,0.49,2.65,0.34,1.67,0.55,0.441666667,0.098,-0.291666667,0.343666667,-1.185333333,-113.974359,3.148,-44.72955975
5.01392E+12,5.01392E+12,,B07CPQZ4TS,Artbox A5 Assorted Colour Neon Craft Card 30 Sheets,"ARTBOX 30 Sheets A5 Neon Card Assorted Colours, 6876",https://www.poundwholesale.co.uk/artbox-a5-assorted-colour-neon-craft-card-30-sheets,https://www.amazon.co.uk/dp/B07CPQZ4TS,,Available (see Keepa data),Available (see Keepa data),4,0.78,0.65,2.77,0.42,1.73,0.55,0.461666667,0.13,-0.491666667,0.331666667,-1.373333333,-114.4444444,3.48,-49.5788207
5.01392E+12,5.01392E+12,,B076QB5M6R,Artbox Multi-Coloured Retractable Pens - One Large 1 Small,ART BOX Multi Coloured Pens 1 x 10 & 1 x 4 Colour Pens,https://www.poundwholesale.co.uk/artbox-multi-coloured-retractable-pens-one-large-1-small,https://www.amazon.co.uk/dp/B076QB5M6R,,Available (see Keepa data),Available (see Keepa data),12,0.78,0.65,2.35,0.39,1.5,0.55,0.391666667,0.13,-0.581666667,0.261666667,-1.393333333,-116.1111111,3.22,-59.29078014
5.02873E+12,5.02873E+12,,B07CC2F9JT,Bluespot 140mm 5 Pack 60 Grit Detail Sanding Disc,"Blue Spot Tools 19866 60 Grit Sanding Disc, Brown",https://www.poundwholesale.co.uk/bluespot-140mm-5-pack-60-grit-detail-sanding-disc,https://www.amazon.co.uk/dp/B07CC2F9JT,,Available (see Keepa data),,2,0.588,0.49,4.01,0.52,2.42,0.55,0.668333333,0.098,-0.088333333,0.570333333,-1.208666667,-116.2179487,4.078,-30.14131338
5.01392E+12,5.01392E+12,,B071VMNCCP,Artbox Assorted Colouring Pen Set 24 Pack,THE ART BOXArtBox Fibre/Brush/Magic Marker (Pack of 24) 1092,https://www.poundwholesale.co.uk/artbox-24-piece-colouring-set,https://www.amazon.co.uk/dp/B071VMNCCP,,,Available (see Keepa data),11,0.816,0.68,2.59,0.39,1.7,0.55,0.431666667,0.136,-0.611666667,0.295666667,-1.457333333,-118.4823848,3.456,-56.26769627
5.01392E+12,5.01392E+12,,B00TV12K5C,Artbox A4 Gold & Silver Card Sheets 8 Pack,Just Stationary A5 Neon Card (Pack of 40),https://www.poundwholesale.co.uk/artbox-a4-gold-silver-card-sheets-8-pack,https://www.amazon.co.uk/dp/B00TV12K5C,,,Available (see Keepa data),2,0.768,0.64,2.89,0.43,1.87,0.55,0.481666667,0.128,-0.531666667,0.353666667,-1.435333333,-120.6162465,3.618,-49.66551326
5.05258E+12,5.05639E+12,,B09LTL1ZB7,Bettina Assorted Colour Sponge Scourers 20 Pack,"Proff Cleaning & Washing up Sponge Scourers, Foam, Mix Colours, Pack of 20",https://www.poundwholesale.co.uk/20pc-sponge-scourers,https://www.amazon.co.uk/dp/B09LTL1ZB7,500,,,1,1.14,0.95,3.99,0.52,2.67,0.55,0.665,0.19,-0.815,0.475,-1.84,-122.6666667,4.88,-46.11528822
5.05258E+12,5.05258E+12,,B0771S8NCK,Bettina Assorted Colour Cotton Tea Towels 3pc,HOT BARGAINS 3pk Multicolor Modern Tea Towels,https://www.poundwholesale.co.uk/3pc-tea-towels-assorted-colours-absorbent-and-hard-wearing,https://www.amazon.co.uk/dp/B0771S8NCK,,Available (see Keepa data),Available (see Keepa data),2,0.972,0.81,3.99,0.52,2.65,0.55,0.665,0.162,-0.655,0.503,-1.708,-125.5882353,4.692,-42.80701754
5.01392E+12,5.01392E+12,,B004WMFGRE,Artbox Twist Action Glue Sticks 8G 3 Pack,"ARTBOX 8g Twist Action Glue Stick (Pack of 3), Multi",https://www.poundwholesale.co.uk/artbox-twist-action-glue-sticks-8g-3-pack,https://www.amazon.co.uk/dp/B004WMFGRE,,,Available (see Keepa data),4,0.504,0.42,2.51,0.32,1.73,0.55,0.418333333,0.084,-0.378333333,0.334333333,-1.262666667,-130.1718213,3.104,-50.30544489
5.01392E+12,5.01392E+12,,B00J36OKHQ,Artbox Reward Star Stickers 600 Pack,ART BOX900 X Reward Star Stickers Silver Gold Bronze,https://www.poundwholesale.co.uk/artbox-reward-star-stickers-600-pack,https://www.amazon.co.uk/dp/B00J36OKHQ,,Available (see Keepa data),Available (see Keepa data),14,0.816,0.68,2.12,0.28,1.67,0.55,0.353333333,0.136,-0.863333333,0.217333333,-1.630666667,-132.5745257,3.316,-76.91823899
5.03385E+12,5.03385E+12,,B0D2DJDSNL,Combat Mission Sparkling Rifle Toy 66cm,Combat Mission Sparking Rifle Toy Gun | Army Toys,https://www.poundwholesale.co.uk/combat-mission-sparkling-rifle-toy-66cm,https://www.amazon.co.uk/dp/B0D2DJDSNL,,,Available (see Keepa data),1,2.448,2.04,6.55,0.98,4.67,0.55,1.091666667,0.408,-2.231666667,0.683666667,-3.465333333,-133.7966538,8.648,-52.90585242
5.05325E+12,5.05325E+12,,B07K63GKH9,151 Extra Strong Rigid Plastic Glue 30ml,"151 1511168 Rigid Plastic Glue, Clear",https://www.poundwholesale.co.uk/151-extra-strong-rigid-plastic-glue-30ml,https://www.amazon.co.uk/dp/B07K63GKH9,,,Available (see Keepa data),6,0.912,0.76,3.39,0.44,2.42,0.55,0.565,0.152,-0.795,0.413,-1.758,-134.1984733,4.322,-51.85840708
5.01392E+12,5.01392E+12,,B0058GK5Q0,Artbox Colouring Pencils Assorted Colours 20 Pack,Artbox 20 full size colouring pencils set in 20 assorted colours,https://www.poundwholesale.co.uk/20-full-sized-coloured-pencils,https://www.amazon.co.uk/dp/B0058GK5Q0,700,Available (see Keepa data),Available (see Keepa data),36,0.792,0.66,2.29,0.35,1.73,0.55,0.381666667,0.132,-0.831666667,0.249666667,-1.631333333,-134.8209366,3.422,-71.23726346
5.01392E+12,5.01392E+12,,B005FEJJ8U,Artbox Assorted Colour Chalks 12 Pack,Artbox Pack of 12 Coloured Chalks in Box,https://www.poundwholesale.co.uk/artbox-assorted-colour-chalks-12-pack,https://www.amazon.co.uk/dp/B005FEJJ8U,,Available (see Keepa data),Available (see Keepa data),14,0.348,0.29,2.26,0.34,1.52,0.55,0.376666667,0.058,-0.266666667,0.318666667,-1.135333333,-135.1587302,2.758,-50.2359882
5.01392E+12,,,B003GHNNK8,Artbox Assorted Colour Giant Pavement Chalks 12 Pack,Artbox 12 Giant Pavement Chalks,https://www.poundwholesale.co.uk/artbox-assorted-colour-giant-pavement-chalks-12-pack,https://www.amazon.co.uk/dp/B003GHNNK8,,Available (see Keepa data),Available (see Keepa data),18,0.78,0.65,3.52,0.53,2.42,0.55,0.586666667,0.13,-0.666666667,0.456666667,-1.673333333,-139.4444444,4.28,-47.53787879
5.02873E+12,5.02873E+12,,B07C35XVZN,Bluespot 10 Piece Coarse Sandpapers,"Blue Spot Tools 19855 Coarse Sandpaper, Black, 230 x 280 mm",https://www.poundwholesale.co.uk/bluespot-10-piece-coarse-sandpapers,https://www.amazon.co.uk/dp/B07C35XVZN,,,Available (see Keepa data),5,0.708,0.59,3.93,0.51,2.7,0.55,0.655,0.118,-0.525,0.537,-1.612,-141.4035088,4.468,-41.0178117
5.01392E+12,5.01392E+12,,B077VP7SRY,Artbox Double-Ended Roller Stamper Pens Assorted Colours 5 Pack,Artbox 5 Roller Stampers with Fibre Markers,https://www.poundwholesale.co.uk/artbox-double-ended-roller-stamper-pens-assorted-colours-5-pack,https://www.amazon.co.uk/dp/B077VP7SRY,,,Available (see Keepa data),10,0.816,0.68,1.96,0.3,1.67,0.55,0.326666667,0.136,-1.016666667,0.190666667,-1.757333333,-142.8726287,3.336,-89.65986395
5.06008E+12,,,B004QFI99Y,U. Glue Stick Set 10G 5pk,"Pritt Glue Stick, Safe & Child-Friendly Craft Glue for Arts & Crafts Activities, Strong-Hold adhesive for School & Office Supplies, 22 g (Pack of 3)",https://www.poundwholesale.co.uk/5pk-glue-set,https://www.amazon.co.uk/dp/B004QFI99Y,,,Available (see Keepa data),15,0.852,0.71,3.2,0.42,2.42,0.55,0.533333333,0.142,-0.883333333,0.391333333,-1.824666667,-144.8148148,4.242,-57.02083333
5.01392E+12,5.01392E+12,,B00F4M5LKS,Artbox Reward Stickers 500 Pack,"ART BOX Reward Stickers, Multi, 6811",https://www.poundwholesale.co.uk/artbox-reward-stickers-500-pack,https://www.amazon.co.uk/dp/B00F4M5LKS,,Available (see Keepa data),Available (see Keepa data),17,0.816,0.68,1.85,0.28,1.67,0.55,0.308333333,0.136,-1.088333333,0.172333333,-1.810666667,-147.2086721,3.316,-97.87387387
5.01213E+12,,,B004QFI99Y,A* Stationery Glue Stick Set 4 Pack,"Pritt Glue Stick, Safe & Child-Friendly Craft Glue for Arts & Crafts Activities, Strong-Hold adhesive for School & Office Supplies, 22 g (Pack of 3)",https://www.poundwholesale.co.uk/a-stationery-glue-stick-set-4-pack,https://www.amazon.co.uk/dp/B004QFI99Y,,,Available (see Keepa data),15,0.768,0.64,3.2,0.42,2.42,0.55,0.533333333,0.128,-0.813333333,0.405333333,-1.768666667,-148.627451,4.158,-55.27083333
5.01392E+12,5.05529E+12,,B0B79WPNNV,Artbox Assorted Colour Craft Sticks 50 Pack,Coloured Crafting matchsticks - Pack of 1000 Assorted Colours,https://www.poundwholesale.co.uk/artbox-assorted-colour-craft-sticks-50-pack,https://www.amazon.co.uk/dp/B0B79WPNNV,100,,,1,0.672,0.56,3.8,0.57,2.65,0.55,0.633333333,0.112,-0.613333333,0.521333333,-1.684666667,-151.7717718,4.442,-44.33333333
5.05618E+12,,,B094XWBWJB,Buzz Scrub Sponge,ZHEZHE 10 Pcs/lot Magic Sponge Eraser Multi-Functional Melamine Foam Cleaner 100x60x20mm,https://www.poundwholesale.co.uk/buzz-scrub-sponge,https://www.amazon.co.uk/dp/B094XWBWJB,900,,,,0.72,0.6,3.99,0.5985,2.8,0.55,0.665,0.12,-0.6735,0.545,-1.7685,-153.7826087,4.6685,-44.32330827
5.05544E+12,,,B00EBRSRYO,Dekton 6 Piece Precision Screwdriver Set,Dekton 6 Piece Precision Screwdriver Set-Anti slip handle with rotating top| Chrome vanadium/molybdenum| Accurately machined for ultimate fit| Handy storage case| Ideal for repairing electrical items,https://www.poundwholesale.co.uk/dekton-6-piece-precision-screwdriver-set-includes-ph1-ph0-flat-1-4-2-0mm-2-4mm-3-0mm-chrome-vanadium-molybdenum-steel-for-strength,https://www.amazon.co.uk/dp/B00EBRSRYO,,,,,1.236,1.03,3.24,0.486,2.8,0.55,0.54,0.206,-1.616,0.334,-2.5,-158.2278481,5.072,-77.16049383
5.01375E+12,,,B004TXJH9Y,151 Extra Strong Transparent Wood Glue 120g,"151 Invisible Seal Wood Glue, Interior & Exterior Use",https://www.poundwholesale.co.uk/wood-glue,https://www.amazon.co.uk/dp/B004TXJH9Y,200,Available (see Keepa data),Available (see Keepa data),20,0.816,0.68,3,0.44,2.42,0.55,0.5,0.136,-1.04,0.364,-1.954,-158.8617886,4.226,-65.13333333
5.05038E+12,5.05038E+12,,B005YEMNYS,151 Super Glue Twin Pack,Super Glue Twin pack 2 x 5g bottles,https://www.poundwholesale.co.uk/super-glue-twin-pack-2-x-5g,https://www.amazon.co.uk/dp/B005YEMNYS,,,Available (see Keepa data),3,0.912,0.76,4.7,0.61,3.48,0.55,0.783333333,0.152,-0.933333333,0.631333333,-2.114666667,-161.4249364,5.552,-44.9929078
5.05258E+12,5.05258E+12,,B01N9SOXWR,Bettina Assorted Floral Microfibre Cloth 4 Pack,2 BETTINA Microfibre Window and Mirror Cloth,https://www.poundwholesale.co.uk/4pc-microfiber-cloth-highly-effective-wet-or-dry,https://www.amazon.co.uk/dp/B01N9SOXWR,,Available (see Keepa data),Available (see Keepa data),7,0.912,0.76,3.89,0.51,3.05,0.55,0.648333333,0.152,-1.078333333,0.496333333,-2.124666667,-162.1882952,5.022,-54.61868038
5.05618E+12,,,B08XZPSMPW,Buzz Anti-Bacterial Kitchen Cloth,Keep it Handy Buzz Microfibre Kitchen Cloth,https://www.poundwholesale.co.uk/buzz-anti-bacterial-kitchen-cloth,https://www.amazon.co.uk/dp/B08XZPSMPW,,,,,0.792,0.66,3.66,0.549,2.8,0.55,0.61,0.132,-0.959,0.478,-1.987,-164.214876,4.691,-54.28961749
5.05258E+12,5.05258E+12,,B01N9SOXWR,Bettina Microfibre Window And Mirror Cloth 2 Pack,2 BETTINA Microfibre Window and Mirror Cloth,https://www.poundwholesale.co.uk/2pc-microfibre-window-cloth,https://www.amazon.co.uk/dp/B01N9SOXWR,,Available (see Keepa data),Available (see Keepa data),7,0.852,0.71,3.89,0.51,3.05,0.55,0.648333333,0.142,-1.028333333,0.506333333,-2.084666667,-165.4497354,4.962,-53.59040274
5.01392E+12,5.01392E+12,,B07VRCGG6N,Artbox Assorted Colour Pastel Card 15 Sheets,15 Sheets A4 Pastel Card,https://www.poundwholesale.co.uk/artbox-15-sheets-pastel-card,https://www.amazon.co.uk/dp/B07VRCGG6N,,,Available (see Keepa data),4,0.78,0.65,3.39,0.51,2.67,0.55,0.565,0.13,-1.005,0.435,-1.99,-165.8333333,4.51,-58.7020649
5.06008E+12,,,B0D3L87KK6,Cre8 Jumbo Pencil Sharpeners 2 Pack,3PCS Metal Pencil Sharpeners with 2 Holes Crayon Sharpener Metal Pencil Sharpeners Eye Twin Pencil Sharpener Student Stationery Pencil for Home School Office,https://www.poundwholesale.co.uk/jumbo-sharpeners-2-pack,https://www.amazon.co.uk/dp/B0D3L87KK6,50,,,,0.72,0.6,3.69,0.5535,2.8,0.55,0.615,0.12,-0.8785,0.495,-1.9235,-167.2608696,4.6235,-52.12737127
5.05544E+12,,,B00VG5U77Y,Dekton 4 Way Keys,"Dekton 4 Way Utility Key-Universal Cross Key For Radiators, Gas, Electric, Water Meters| Multi-functional Key Wrench For Valves, Cabinets, Stopcocks| Durable Metal For Home, Office, Industrial Use",https://www.poundwholesale.co.uk/dekton-4-way-keys,https://www.amazon.co.uk/dp/B00VG5U77Y,,,,,1.236,1.03,2.95,0.4425,2.8,0.55,0.491666667,0.206,-1.814166667,0.285666667,-2.649833333,-167.7109705,5.0285,-89.82485876
5.01213E+12,,,B002PTK450,A4 Punched Pockets 40 Pack,Anker International Stationary Punched Pocket (Pack of 40),https://www.poundwholesale.co.uk/a4-punched-pockets-40-pack,https://www.amazon.co.uk/dp/B002PTK450,,,,,0.756,0.63,3.49,0.5235,2.8,0.55,0.581666667,0.126,-1.045166667,0.455666667,-2.050833333,-173.799435,4.6295,-58.76313276
5.05618E+12,,,B08XZQZFZP,Buzz Anti-Bacterial Microfibre Glass Cloth,Buzz MICROFIBRE GLASS GLOTHS WITH GERM SHIELD,https://www.poundwholesale.co.uk/buzz-anti-bacterial-microfibre-glass-cloth,https://www.amazon.co.uk/dp/B08XZQZFZP,,,,,0.804,0.67,3.2,0.48,2.8,0.55,0.533333333,0.134,-1.283333333,0.399333333,-2.232666667,-183.0054645,4.634,-69.77083333
5.01213E+12,,,B0041B0ZDG,Bingo Dabbers Assorted Colours 2 Pack,"Anker International Stationary Bingo Dabber Pen (Pack of 3),Red",https://www.poundwholesale.co.uk/bingo-dabbers-assorted-colours-3-pack,https://www.amazon.co.uk/dp/B0041B0ZDG,,,,,0.78,0.65,3.14,0.471,2.8,0.55,0.523333333,0.13,-1.304333333,0.393333333,-2.247666667,-187.3055556,4.601,-71.58174098
5.05526E+12,,,B005IFYY4A,Crosby Anti Odour Padded Insoles 2 Pairs,Foot Genie Odour Stoppers Padded Insoles 2 Pairs (Pack of 4),https://www.poundwholesale.co.uk/crosby-anti-odour-padded-insoles-2-pairs,https://www.amazon.co.uk/dp/B005IFYY4A,,,,,0.78,0.65,3.1,0.465,2.8,0.55,0.516666667,0.13,-1.331666667,0.386666667,-2.268333333,-189.0277778,4.595,-73.17204301
5.01213E+12,5.01213E+12,,B001CM02ZS,A4 Carry Folders Assorted Colours 3 Pack,"Anker International, Stationery, 4 A4 Carry Folders",https://www.poundwholesale.co.uk/a4-carry-folders-4-pack,https://www.amazon.co.uk/dp/B001CM02ZS,,,Available (see Keepa data),2,0.72,0.6,3.96,0.73,3.06,0.55,0.66,0.12,-1.09,0.54,-2.18,-189.5652174,5.06,-55.05050505
5.01213E+12,5.01213E+12,,B08FF1X37M,A* Stationery Magnifying Glass,"Design Group Magnifier, Black, One Size",https://www.poundwholesale.co.uk/a-star-stationery-magnifying-glass,https://www.amazon.co.uk/dp/B08FF1X37M,,,Available (see Keepa data),8,0.72,0.6,2.84,0.43,2.65,0.55,0.473333333,0.12,-1.313333333,0.353333333,-2.216666667,-192.7536232,4.35,-78.05164319
5.01213E+12,,,B007FSUS0W,A4 10 Part & 5 Part Dividers Assorted Colours 15 Pack,"Anker International, Stationery, 15 A4 Dividers",https://www.poundwholesale.co.uk/a4-10-part-5-part-dividers-assorted-colours-15-pack,https://www.amazon.co.uk/dp/B007FSUS0W,,,,,0.756,0.63,2.99,0.4485,2.8,0.55,0.498333333,0.126,-1.386833333,0.372333333,-2.309166667,-195.6920904,4.5545,-77.2296544
5.05325E+12,5.05325E+12,,B07NXYZWDQ,Cotton Tree Talc Free Baby Powder 280g,"Cotton Tree Essential Baby Powder, White, 284 G (Pack of 1)",https://www.poundwholesale.co.uk/cotton-tree-talc-free-baby-powder-280g,https://www.amazon.co.uk/dp/B07NXYZWDQ,200,Available (see Keepa data),Available (see Keepa data),11,1.008,0.84,1.5,0.25,2.65,0.55,0.25,0.168,-2.49,0.082,-3.122,-224.6043165,4.458,-208.1333333
5.01213E+12,,,B01B7PKQGY,A4 PP Dividers Assorted Colours 12pc,"Anker International, Stationery, 12 A4 Pp Dividers",https://www.poundwholesale.co.uk/a4-pp-dividers-assorted-colours-12pc,https://www.amazon.co.uk/dp/B01B7PKQGY,,,,,0.756,0.63,2.29,0.3435,2.8,0.55,0.381666667,0.126,-1.865166667,0.255666667,-2.670833333,-226.3418079,4.4495,-116.6302766
5.01213E+12,,,B00H7VNGIS,Correction Fluid Set 2pc,Fix Your Mistakes Easily,https://www.poundwholesale.co.uk/correction-fluid-set-2pc,https://www.amazon.co.uk/dp/B00H7VNGIS,,,,,0.768,0.64,2.25,0.3375,2.8,0.55,0.375,0.128,-1.9025,0.247,-2.6995,-226.8487395,4.4555,-119.9777778
5.02873E+12,5.02873E+12,,B004MT6J2S,Bluespot 10 Piece Assorted Sandpaper Sheets,Blue Spot 19852 Assorted Sandpaper (10 Pieces),https://www.poundwholesale.co.uk/bluespot-10-piece-assorted-sandpaper-sheets,https://www.amazon.co.uk/dp/B004MT6J2S,500,,Available (see Keepa data),9,0.708,0.59,2.09,0.27,2.7,0.55,0.348333333,0.118,-1.818333333,0.230333333,-2.598666667,-227.9532164,4.228,-124.338118
5.01392E+12,5.01392E+12,,B004YVWAAE,Artbox Fluorescent Stars Assorted 50 Pack,"THE ART BOXARTBOX Fluorescent Stars - Assorted Colours (Pack of 50), 6221/48",https://www.poundwholesale.co.uk/50-flourescent-stars-assorted,https://www.amazon.co.uk/dp/B004YVWAAE,,,Available (see Keepa data),5,0.816,0.68,2.2,0.55,2.67,0.55,0.366666667,0.136,-2.066666667,0.230666667,-2.847333333,-231.4905149,4.586,-129.4242424
5.03385E+12,,,B01ENG6230,Crystal Bounce Ball With Light Assorted Colours CDU,KandyToys Crystal Bounce Spike Ball,https://www.poundwholesale.co.uk/crystal-bounce-ball-with-light-assorted-colours-cdu,https://www.amazon.co.uk/dp/B01ENG6230,,,,,0.708,0.59,1.99,0.2985,2.8,0.55,0.331666667,0.118,-2.030166667,0.213666667,-2.793833333,-245.0730994,4.3565,-140.3936348
5.05325E+12,5.05325E+12,,B0C5JRLDMG,151 Extra Strong Super Glue Gel 3G 2 Pack,151 Products Multipurpose Super Glue Gel Pack of 2,https://www.poundwholesale.co.uk/151-extra-strong-super-glue-gel-3g-2-pack,https://www.amazon.co.uk/dp/B0C5JRLDMG,,,Available (see Keepa data),8,0.816,0.68,3.39,0.44,4.73,0.55,0.565,0.136,-3.025,0.429,-4.004,-325.5284553,6.536,-118.1120944
5.05325E+12,5.05325E+12,,B07MX5WCQ4,151 Fragile Tape 48mm X 50m,151 FRAGILE PRINTED ADHESIVE TAPE,https://www.poundwholesale.co.uk/151-fragile-tape-48mm-x-50m,https://www.amazon.co.uk/dp/B07MX5WCQ4,,,Available (see Keepa data),6,0.924,0.77,4.5,0.58,5.57,0.55,0.75,0.154,-3.17,0.596,-4.316,-326.969697,7.624,-95.91111111
5.05325E+12,5.05325E+12,,B0BMFV77MD,151 Interior Dehumidifier With Air Freshener 400ml,Dehumidifier,https://www.poundwholesale.co.uk/151-interior-dehumidifier-with-air-freshener-400ml,https://www.amazon.co.uk/dp/B0BMFV77MD,,,Available (see Keepa data),1,0.888,0.74,5.5,2.35,5.77,0.55,0.916666667,0.148,-4.276666667,0.768666667,-5.595333333,-433.74677,9.558,-101.7333333
5.01074E+12,5.01074E+12,,B081H5RV6N,Big K Cocoshell Shisha Cubes 1kg 72 Cubes,"1kg Box of Cocoshell Charcoal Cubes Briquettes For Shisha/Hookah Pipes, Incense Burners & BBQs (1)",https://www.poundwholesale.co.uk/big-k-cocoshell-shisha-cubes-1kg-72-cubes,https://www.amazon.co.uk/dp/B081H5RV6N,,,Available (see Keepa data),1,3.912,3.26,13.72,25,397.29,0.55,2.286666667,0.652,-414.1166667,1.634666667,-416.3013333,-10926.54418,426.752,-3034.266278
