RowID,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,Sales,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,is_exact_ean_strict,Brand_Match,title_match,Sup_Qty,Amz_Total,RSU,Pack_Mode,Pack_Verdict,Adjusted_Profit,Final_Category,Confidence,Filter_Reason,Key_Evidence
1882,5060226014040.0,,B09PH9CNQ1,Dog Chain Lead,Metal Dog Chain Leash - Chew Proof 4FT/1.2M Heavy Duty Anti-Bite Lead With Nylon Soft Padded Handle for Small Medium Large Dogs (3MM),200,2.484,7.89,0.905,0.33932853717026296,False,True,0.19047619047619047,1,1,1,1:1,1:1 Match,0.905,HIGHLY_LIKELY,80,-,"Brand: DOG; Shared: lead, chain, dog"
1883,5015934889046.0,5056161233974.0,B0FD3VWXNV,WICKED JEWELLERY MAKING SET,Quickdraw Kids Wicked Wizard of Oz Jewellery Making Set â€“ Official Craft Kit for Girls Age 5+ with Charms Beads Elastic Thread â€“ Make Your Own Bracelet or Necklace â€“ Gift for Fans of Wicked Musical,50,4.236,12.99,1.405,0.33696102819237095,False,True,0.1826086956521739,1,1,1,1:1,1:1 Match,1.405,HIGHLY_LIKELY,80,-,"Brand: WICKED; Shared: jewellery, making, set"
1884,5055706641458.0,5060716230929.0,B07Z28HRKB,DLUX PRO KLEEN MICROFIBRE BATHROOM & KITCHEN MOP REFILL,DLUX PRO-KLEEN Super Absorbent Chenille Flat Floor Mop with Extendable Handle Hardwood Laminate Tile Cleaner Sweeper Microfibre Duster,50,0.672,8.99,0.381666666666667,0.336158192090395,False,True,0.2857142857142857,1,1,1,1:1,1:1 Match,0.381666666666667,HIGHLY_LIKELY,80,-,"Brand: DLUX; Shared: mop, kleen, microfibre"
1885,5024418297659.0,,B08CCDDMT5,WAX MELT NAGCHAMPA 6PCS,Nag Champa - Highly Scented 100% Soy Wax Snapbar,50,1.008,4.95,0.474999999999999,0.335886214442013,False,True,0.30985915492957744,6,1,1,split,SPLIT - VERIFY,0.474999999999999,HIGHLY_LIKELY,70,-,Brand: WAX; Shared: wax
1886,5060569227619.0,,B0DJ7F5CGK,BACKPACK DELUXE FROZEN,Disney Frozen Elsa Anna Girls School Backpack Nursery Rucksack Deluxe Bag With Front Pocket Mesh Side,50,6.048,13.99,1.90958333333333,0.33577712609970595,False,True,0.3252032520325203,1,1,1,1:1,1:1 Match,1.90958333333333,HIGHLY_LIKELY,80,-,"Brand: BACKPACK; Shared: frozen, deluxe, backpack"
1887,5030481930195.0,5065010529175.0,B0B4B6Y517,PPS FOIL 10 CONTAINER OVEN DISH & LID 130X100X40MM,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (10)",200,0.804,6.99,0.415,0.334620596205962,False,False,0.3409090909090909,1,1,1,1:1,1:1 Match,0.415,UNCERTAIN,0,-,"Shared: foil, oven, container"
1888,5025364024580.0,5025364007811.0,B0D3M947J7,TIDYZ RUBBLE BAG HEAVY DUTY 7BAGS 32L,"20 TidyZ Heavy-Duty Rubble Sacks. Made from 100% Recycled Plastic. Extra Strong and Thick Builders Bags. For DIY Construction, Building Site Debris, Garden Waste. 32L Blue Waste Bags",100,0.804,6.99,0.415,0.33427495291902,False,True,0.2465753424657534,1,1,1,1:1,1:1 Match,0.415,HIGHLY_LIKELY,80,-,"Brand: TIDYZ; Shared: heavy, duty, tidyz"
1889,5038673230160.0,617513040531.0,B0CWS44D1S,PRIMA WOODEN NAIL BRUSHES 2PC,"4 Pcs Double Sided Wooden Nail Brushes - 2 Kinds, Easy to Use - Clean Hands, Feet & Nails",500,1.008,5.99,0.471666666666666,0.332134292565947,False,False,0.423728813559322,2,1,1,split,SPLIT - VERIFY,0.471666666666666,UNCERTAIN,0,-,"Shared: wooden, brushes, nail"
1890,6901750142047.0,,B0C6SXQPQY,TRICIRCLE PADLOCK SOLID BRASS 40MM,"SEPOXÂ® Marine Grade Outdoor Padlocks with Key, 40mm Heavy-Duty Solid Brass Lock Weather Proof, SUS304 Stainless Steel Shackle, Rust Proof for Warehouse Container Garage Shed Gate Chain Fishing",200,4.164,10.99,1.35458333333333,0.33130411255411196,False,False,0.2290748898678414,1,1,1,1:1,1:1 Match,1.35458333333333,UNCERTAIN,0,-,"Shared: brass, solid"
1891,5010353322730.0,5010353322822.0,B07QQBHTT4,MINKY ALL PURPOSE CLOTH PK10,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,700,1.464,6.75,0.595,0.331140350877192,False,True,0.21100917431192662,10,3,1,split,SPLIT - VERIFY,0.595,HIGHLY_LIKELY,70,-,"Brand: MINKY; Shared: cloth, minky"
1892,5015934917435.0,4893825033102.0,B0F79CNHMQ,BARBIE DIY FASHION SET,"Barbie DIY Fashion Designer Set â€“ Make Your Own Casual Look | Includes T-Shirt, Leggings, Stickers, Ribbons & Stamp | Creative Fashion Toy Kit for Kids Ages 5+",200,4.824,12.99,1.535,0.32943143812709,False,True,0.24043715846994534,1,1,1,1:1,1:1 Match,1.535,HIGHLY_LIKELY,80,-,"Brand: BARBIE; Shared: fashion, barbie, set"
1893,5056295706108.0,5060875421138.0,B09NWDCBFH,CASA & CASA CLASSICO STAINLESS STEEL KNIFE & GADGET HOLDER,"Joeji's Kitchen Universal Knife Block Without Knives with Extra Slots for Scissors & Sharpening Rod, Rustproof Stainless Steel Kitchen Knife Holder",50,7.52399999999999,16.98,2.29,0.327338129496403,False,False,0.37073170731707317,1,1,1,1:1,1:1 Match,2.29,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: holder, knife, steel"
1894,5024418641490.0,,B0FM3Q2L1C,CHRISTMAS PLANTERS WREATH SET OF 3,"Larcenciel Christmas Candle Holder, Black Gold Christmas Tea Light Holders Set of 3 - Reindeer, Wreaths, Xmas Tree Design, Romantic Glass Candle Holder for Xmas Table Centrepiece, Home Decoration",50,6.72,14.99,2.05791666666666,0.326719576719576,False,True,0.2183406113537118,3,1,1,split,SPLIT - VERIFY,2.05791666666666,HIGHLY_LIKELY,70,-,"Brand: CHRISTMAS; Shared: christmas, set"
1895,50304811980403.0,5060357990961.0,B0DLJD3GSS,PPS FOOD CONTAINERS & LIDS PLASTIC RECTANGULAR 50PC 1000ML,Superior Takeaway Containers with Lids â€“ 20 Pcs Durable 1000ml Crack-Resistant Rectangular Food Containers with Lids -Microwave Safe Leak-Proof Takeaway Containers-Perfect for Meal Prep & Food Storage,100,5.712,14.97,1.775,0.325287356321839,False,False,0.1076923076923077,50,1,1,split,SPLIT - VERIFY,1.775,UNCERTAIN,0,-,"Shared: rectangular, lids, food"
1896,5056239445162.0,,B0C6KHZ3PX,NOVELTY NOSE AND GLASSES 3PK,Disguise Glasses with Funny Nose Novelty Party Favors Halloween Decorative Glasses Party Glasses with Eyebrows and Mustache,50,1.008,6.59,0.461666666666667,0.32494004796162995,False,True,0.15894039735099338,3,1,1,split,SPLIT - VERIFY,0.461666666666667,HIGHLY_LIKELY,70,-,"Brand: NOVELTY; Shared: novelty, glasses, nose"
1897,5032759016259.0,,B002SHDICK,AMTECH PRO CAULKING GUN 2000,"Everbuild Power Pro Heavy Duty Applicator Gun | Cartridge Caulks, Sealants, Adhesives - Professional Heavy Duty Applicator, Suitable for High Viscosity Products - 310ml - Black",400,6.732,14.98,2.04083333333333,0.323770491803278,False,False,0.17647058823529413,1,1,1,1:1,1:1 Match,2.04083333333333,UNCERTAIN,0,-,"Shared: gun, pro"
1898,5010353323430.0,5010353325014.0,B096K1WR72,MINKY IRONING BOARD CLIPS PK3,"Minky Easy Fit Ironing board cover + Ironing Board Clips Bundle, 122 x 38 cm",100,3.9,11.77,1.25833333333333,0.32254196642685895,False,True,0.5142857142857142,3,1,1,split,SPLIT - VERIFY,1.25833333333333,HIGHLY_LIKELY,70,-,"Brand: MINKY; Shared: ironing, clips, board"
1899,742288774036.0,,B0BPBNBMZT,MASTERCOOK DIE CAST MILKPAN 20CM,Madizz Pack of 2 Thick Plush Wool Cushion Covers 45x45 cm Cream Soft Neutral Decorative Throw Pillow Covers Accent Boho Pillowcases for Couch Sofa Bedroom Pillow Shell,100,10.104,21.99,2.95499999999999,0.32254196642685895,False,False,0.18090452261306533,1,2,2,bundle,BUNDLE (RSU=2) - LOSS,-7.14900000000001,UNCERTAIN,0,-,Title analysis
1900,5056239423672.0,,B0DMD2F4V9,STANLESS STEEL CRAFT SCISSORS,"Embroidery Scissors, Stainless Steel Craft Scissors for Needlework, Thread Cutting, Handicrafts with Leather Protective Case",200,1.008,4.89,0.455,0.322222222222222,False,False,0.3790849673202614,1,1,1,1:1,1:1 Match,0.455,UNCERTAIN,0,-,"Shared: steel, craft, scissors"
1901,6923456780316.0,659408366494.0,B08PP12ZC3,ADORN SERVING TONGS 24CM,"Food Tongs 24cm, Heavy Duty Stainless Steel Kitchen Tongs for Cooking, Barbecue, Serving Scissors Tongs - Buffet Pliers",50,0.852,5.99,0.411666666666666,0.320833333333333,False,False,0.16783216783216784,1,1,1,1:1,1:1 Match,0.411666666666666,UNCERTAIN,0,-,"Shared: serving, tongs"
1902,5017403139409.0,,B0FX5147SZ,KINGAVON 1M TYPE C TO USB CABLE,"USB C Charger Cable 2 Pack 1M+1M USB A to USBC Cable Type C Charger Fast Charging Phone Charger Lead for iPhone 17 16 15 Pro Max Plus Air, Galaxy S25 S24 Ultra, Google Pixel, for iPad Air",500,1.08,4.79,0.471666666666666,0.320054945054944,False,False,0.1926605504587156,1,2,2,bundle,BUNDLE (RSU=2) - LOSS,-0.6083333333333341,UNCERTAIN,0,-,"Shared: cable, type, usb"
1903,5056338333513.0,791107698763.0,B08QCHCTX9,BODY PUFFS 2PC,2pcs-Baby Body Cosmetic Powder Puff Kit Sponge Box Case Container(blue&pink),100,1.008,5.99,0.451666666666666,0.319010416666666,False,True,0.26666666666666666,2,1,1,split,SPLIT - VERIFY,0.451666666666666,HIGHLY_LIKELY,70,-,Brand: BODY; Shared: body
1904,5026780079451.0,,B0D2RP1NCS,APOLLO STAINLESS STEEL TEA BAG SQUEEZER,"2 Pack Stainless Steel Tea Bag Squeezer Tongs - Non-Slip Grip Teabag Clips for Ice/Sugar Cubes, Durable Tea Accessories with Easy Clean, Rust-Proof Design for Tea Lovers",300,0.804,4.59,0.395,0.31864508393285296,False,False,0.3269230769230769,1,2,2,bundle,BUNDLE (RSU=2) - LOSS,-0.40900000000000003,UNCERTAIN,0,-,"Shared: squeezer, tea, bag"
1905,5060298504739.0,,B0F8QTXV1Q,MASON SANDING BLOCK 3 PIECES,Sanding Block 4 Pieces Sanding Sponges Blocks Pads with 4 Grits (60/100/150/220) Coarse/Medium/Fine/Superfine Wet and Dry Dual-use Abrasive Pads Washable and Reusable sandpaper for Wood Walls Metal,200,1.008,4.99,0.448333333333334,0.31864508393285296,False,False,0.18666666666666668,3,1,1,split,SPLIT - VERIFY,0.448333333333334,UNCERTAIN,0,-,"Shared: block, sanding, pieces"
1906,5017403138952.0,,B09PD414Y3,BLACKSPUR SEALANT NOZZLES 4PC,"12 Pieces Spare Silicone Sealant Nozzles, Silicone Tube Nozzles Resealable Sealant Nozzle with 12 Pcs Red Caulk Cap Covers for Bathroom Kitchen Finishing Sealing",400,1.008,4.99,0.448333333333334,0.31864508393285296,False,False,0.24210526315789474,4,1,1,split,SPLIT - VERIFY,0.448333333333334,UNCERTAIN,0,-,"Shared: nozzles, sealant"
1907,5010559328949.0,5010559106356.0,B007H6XATS,DRAPER SINK PLUNGER 135MM,Draper Drain Rod Plunger Attachment 4'' | Heavy Duty Outside Drain Sewer Unblocker | 10635,50,2.4,9.05,0.821666666666667,0.31864508393285296,False,True,0.3652173913043478,1,1,1,1:1,1:1 Match,0.821666666666667,HIGHLY_LIKELY,80,-,"Brand: DRAPER; Shared: draper, plunger"
1908,5055706650573.0,,B000KHRXA8,KITCH EASY STORE RECTANGULAR CONTAINER 3.5LTR,Rectangular 3.9ltr (234 x 165 x 165mm),50,2.82,8.81,0.930416666666667,0.31864508393285296,False,False,0.40963855421686746,1,1,1,1:1,1:1 Match,0.930416666666667,NEEDS_VERIFICATION,50,Moderate match; verify product identity,Shared: rectangular
1909,5060068749322.0,,B0DDQKC7R4,GLITTER SILVER BOWL 7.5 INCH,"MATANA 25 Premium Clear Hard Plastic Bowls with Silver Glitter, 360ml - Sturdy & Reusable - Soup Bowls, Dessert Bowls for Weddings, Birthdays, Picnic, Buffet, Catering, Parties",50,2.616,8.49,0.873749999999999,0.31864508393285296,False,True,0.19607843137254902,1,1,1,1:1,1:1 Match,0.873749999999999,HIGHLY_LIKELY,80,-,"Brand: GLITTER; Shared: glitter, silver"
1910,5030481930034.0,5030481930027.0,B01HILDGK4,PPS FOIL PLATTERS 550X362X30MM,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,50,0.876,7.39,0.408333333333333,0.31864508393285296,False,True,0.3076923076923077,1,1,1,1:1,1:1 Match,0.408333333333333,HIGHLY_LIKELY,80,-,"Brand: PPS; Shared: foil, pps"
1911,5055319516570.0,,B0DK4NQ2DN,SE COTTON REEL COLOUR SELECTION 18PC,"RENKE 30 Color Handy Polyester Sewing Threads,Cotton Thread,Durable and Plentiful Supply for Your Sewing Needs(45 m / 50 yds Each roll)",300,1.008,5.99,0.442916666666666,0.31864508393285296,False,False,0.26900584795321636,18,1,1,split,SPLIT - VERIFY,0.442916666666666,UNCERTAIN,0,-,Shared: cotton
1912,5056239423054.0,,B0BHRLMPDZ,RYSONS CURTAIN HOOKS DECORAIL,"Plastic Curtain Hooks (Pack of 40) | Curtain Glider Hooks | Curtain Track Hooks | For Window Tracks, Showers & Doors | Strong, Sturdy and Smooth Sliding.",600,1.008,5.99,0.442916666666666,0.31864508393285296,False,False,0.25274725274725274,1,40,40,bundle,BUNDLE (RSU=40) - LOSS,-38.86908333333333,UNCERTAIN,0,-,"Shared: curtain, hooks"
1913,9333527006721.0,,B0CBMF1D87,CREPE STREAMERS 12PCE,"10 Rolls Crepe Paper Streamers Hanging Rainbow Streamers 10 Colors Party Crepe Paper Roll Streamer for Birthday, Wedding, and Holiday Party Decorations.",700,1.008,5.99,0.442916666666666,0.31820959364497403,False,True,0.23121387283236994,12,1,1,split,SPLIT - VERIFY,0.442916666666666,HIGHLY_LIKELY,70,-,"Brand: CREPE; Shared: crepe, streamers"
1914,5033601210375.0,,B0D8Q3PQVG,NORTHPOLE PULL BOWS 3PC,"40pcs Pull Bows,Red Gift Bow Ribbon,Ribbon Pull Bows for Gift Wrapping Baskets, Wedding Gift Christmas Trees, Wedding, Birthday Hampers Decoration Florist",300,1.008,5.99,0.442916666666666,0.31678773204196903,False,False,0.1694915254237288,3,1,1,split,SPLIT - VERIFY,0.442916666666666,UNCERTAIN,0,-,"Shared: pull, bows"
1915,5050565775863.0,,B07L872VYN,BUTTERFLY AND RAINBOW HAIR CLIPS 4PC,"Toddler Girls Butterfly Snap Clips,Lovely Unicorn Rabbit Hair Clip for Kids Cute Rainbow Metal Snap Hair Pins-Butterfly",300,1.008,5.99,0.442916666666666,0.316479400749064,False,True,0.3741935483870968,4,1,1,split,SPLIT - VERIFY,0.442916666666666,HIGHLY_LIKELY,70,-,"Brand: BUTTERFLY; Shared: clips, rainbow, butterfly"
1916,5056239435255.0,,B0FJS6JRHC,RYSONS BUTTONS ASS SIZE/COLOURS,"400+ pcs Round Resin Buttons Mixed Color, Assorted Sizes (0.7-4cm) for Sewing, Crafts DIY, Button Painting, Easter Egg Fillers - Perfect for Crafters, Teachers & DIY Enthusiasts",300,1.008,5.99,0.442916666666666,0.316310975609755,False,False,0.2403846153846154,1,1,1,1:1,1:1 Match,0.442916666666666,UNCERTAIN,0,-,Shared: buttons
1917,5017403146131.0,,B0DK4NQ2DN,ASHLEY COLOUR SEWING THREADS 22M 18PC,"RENKE 30 Color Handy Polyester Sewing Threads,Cotton Thread,Durable and Plentiful Supply for Your Sewing Needs(45 m / 50 yds Each roll)",300,1.008,5.99,0.442916666666666,0.315347721822542,False,False,0.3023255813953488,18,1,1,split,SPLIT - VERIFY,0.442916666666666,UNCERTAIN,0,-,"Shared: threads, sewing"
1918,5017403145011.0,,B07Q584NPB,ASHLEY ZIPS ASSORTED 8PC,DSL 20pcs 14 Inch Zippers Sewing Nylon Coil Colorful Zippers Zips Zip Sewing Crafts 10 Assorted Colors,100,1.008,5.99,0.442916666666666,0.31517094017094,False,False,0.31746031746031744,8,1,1,split,SPLIT - VERIFY,0.442916666666666,UNCERTAIN,0,-,"Shared: assorted, zips"
1919,5056175915644.0,,B0BYNGLQFX,TRAVEL MIRROR,"OSDUE Folding Tabletop Mirror, 25.5 * 18cm Black PU Leather Portable Travel and Desktop Vanity Mirror with Stand for Office Desk, Vanity Table, Camping",800,1.008,5.99,0.442916666666666,0.315004262574595,False,True,0.15853658536585366,1,1,1,1:1,1:1 Match,0.442916666666666,HIGHLY_LIKELY,80,-,"Brand: TRAVEL; Shared: mirror, travel"
1920,5017403138174.0,,B005FPTB3W,ASHLEY VINYL ROLL 45CM X 1.2M BLACK,"d-c-fix vinyl wrap Black matt plain 45 cm x 2 m - sticky back plastic roll for furniture, kitchen & cupboards - contact paper sticker self adhesive film",200,1.008,5.99,0.442916666666666,0.3148369132856,False,False,0.1497326203208556,1,1,1,1:1,1:1 Match,0.442916666666666,UNCERTAIN,0,-,"Shared: vinyl, roll, black"
1921,6923456783805.0,,B09NQ7H9ZG,ADORN DAMAGE FREE STONG HANGING HOOKS 2PC,"10PCS Self Adhesive Hooks, Upgraded 35 lb/15kg (Max) Strong Sticky Hooks for Hanging Heavy Duty, Damage Free Large Size Clear Stick on Hook for Home Bathroom Kitchen and Office",500,1.008,5.99,0.442916666666666,0.3126204238921,False,False,0.2672811059907834,2,1,1,split,SPLIT - VERIFY,0.442916666666666,UNCERTAIN,0,-,"Shared: damage, free, hooks"
1922,5026180023719.0,5060218987765.0,B0C5XM7M96,APOLLO MARBLE BOARD BLACK 46x23CM,Silk Route Home Black Granite Chopping Board 40 x 30cm,50,12.4319999999999,29.99,3.47166666666666,0.3126204238921,False,False,0.41379310344827586,1,1,1,1:1,1:1 Match,3.47166666666666,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: board, black"
1923,5012904041060.0,,B000SABZOM,TALA MEAT THERMOMETER 4106,"Tala Stainless Steel Meat Thermometer, Classic Meat Probe for ensuring meat cooked to required level, Measures from 120 to 180 degrees celsius, Silver",50,4.296,10.99,1.30833333333333,0.31216768916155396,False,True,0.2727272727272727,1,1,1,1:1,1:1 Match,1.30833333333333,HIGHLY_LIKELY,80,-,"Brand: TALA; Shared: tala, thermometer, meat"
1924,5053249255347.0,5020042027075.0,B0BVLTKB3W,BIN BRITE ODOUR NEUTRALISER SPRAY 400ML SPRAY CITRONELLA & LEMONGRASS,"Bin Buddy Fresh Pink Grapefruit & Spring Blossom 450g, Pack of 2 - Bin Freshener Deodoriser Powder, Leaves Your Bin Smelling Great - Suitable for Indoor and Outdoor Bins",200,1.476,7.9,0.563333333333334,0.31097341954023,False,True,0.3025210084033613,1,2,2,bundle,BUNDLE (RSU=2) - LOSS,-0.912666666666666,HIGHLY_LIKELY_FILTERED,70,Negative adjusted profit (£-0.91),Brand: BIN; Shared: bin
1925,5060082726002.0,,B0D326J9M5,SOZALI CONTAINERS EASY PACK 1LTR & 500ML 2PCS,"Zuvo Plastic Food Containers with Lids - Pack of 10 - Leak Proof, Microwave & Freezer Safe Container Sets Food Storage Containers for Batch Cooking, Lunch Box & Takeaway Containers (500 ML - 10 Pack)",100,1.308,6.45,0.518749999999999,0.31097341954023,False,False,0.28688524590163933,2,10,5,bundle,BUNDLE (RSU=5) - LOSS,-4.713250000000001,UNCERTAIN,0,-,Shared: containers
1926,5024418677383.0,,B0FHKRTWTH,SIL CRAFT CARD COLOURED 12 SHAPES JULY,"Coloured Card - A4 Card 250gsm 24 Sheets of Thick Rainbow Coloured Cardstock, 12 Assorted Colours A4 Cards Paper for DIY Arts Crafts Scrapbook, Creative Decor School Making Supplies, Home Office Use",200,1.008,5.41,0.438333333333333,0.310447761194029,False,False,0.23728813559322035,1,1,1,1:1,1:1 Match,0.438333333333333,UNCERTAIN,0,-,"Shared: card, coloured"
1927,50304811930798.0,5060918301243.0,B0BTJDLQTS,PPS FOIL CONTAINER RECTANGULAR,"HOMESmith 10 Pack Aluminium Foil Trays with Lids Containers Strong and Large Tin Foil Food Take Away Container Disposable Food Take Out Box with Lid|0.75 Litre |, Silver",50,1.212,6.95,0.491666666666666,0.310355392156862,False,False,0.21105527638190955,1,10,10,bundle,BUNDLE (RSU=10) - LOSS,-10.416333333333334,UNCERTAIN,0,-,"Shared: foil, container"
1928,5050796011389.0,5023969206691.0,B0001IWLMG,BRIGHT & HOMELY REINFORCED GARDEN HOSE PIPE 30M,Faithfull 30M (98ft) Reinforced Hose 12.7 mm (1/2 Inch) Diameter â€“ PVC Garden Hose Pipe,100,8.724,22.84,2.46333333333333,0.31022615535889797,False,False,0.45588235294117646,1,1,1,1:1,1:1 Match,2.46333333333333,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: hose, reinforced, pipe"
1929,5051346902867.0,5059314008870.0,B0DCW45WNH,DUVET SET MICROFIBER GREEK DOUBLE GREY,Oxford Homeware Double Duvet Set Grey Brushed Microfiber 4 Piece Double Bedding Set with Fitted Sheet and Pillowcases Soft Breathable Duvet Cover Sets,100,9.396,19.99,2.63833333333333,0.3099173553719,False,True,0.3617021276595745,1,1,1,1:1,1:1 Match,2.63833333333333,HIGHLY_LIKELY,80,-,"Brand: DUVET; Shared: double, microfiber, duvet"
1930,,791348432249.0,B084Z492PW,EXTRASTAR EXTENSION LEAD 6 GANG 1M WHITE,"ExtraStar 6 Way Extension Leads with Surge Protection, Wall Mounted Power Strips with Individual Switches 13A UK Plug (1M, White)",500,3.492,11.99,1.08166666666666,0.309636871508379,False,True,0.46153846153846156,1,1,1,1:1,1:1 Match,1.08166666666666,HIGHLY_LIKELY,80,-,"Brand: EXTRASTAR; Shared: white, extrastar, extension"
1931,,,B08VMRHP2B,EXTRASTAR EXTENSION LEAD 6 GANG 1M BLACK,"ExtraStar 6 Way Extension Leads with Surge Protection, Wall Mounted Power Strips with Individual Switches 13A UK Plug (1M, Black)",200,3.492,11.99,1.08166666666666,0.30922619047619,False,True,0.46153846153846156,1,1,1,1:1,1:1 Match,1.08166666666666,HIGHLY_LIKELY,80,-,"Brand: EXTRASTAR; Shared: extrastar, black, extension"
1932,5032759046928.0,,B0F8P27ZZM,AMTECH SOLAR POWERED DUMMY CCTV CAMERA,"JUSTOP Dummy CCTV Camera, Solar Powered, LED Security Flood Lights With PIR Motion Sensor, Waterproof Outdoor Use - White",50,9.12,18.5,2.54416666666666,0.30873333333333297,False,False,0.2641509433962264,1,1,1,1:1,1:1 Match,2.54416666666666,UNCERTAIN,0,-,"Shared: powered, cctv, dummy"
1933,5022092001746.0,5056569528504.0,B0BZ4ST7FQ,TML 4 TIER STORAGE CADDY GRAPHITE 36x26x56 CM,"4 Tier Stacking Baskets Storage Veg Rack Plastic Stackers, Black Plastic Kitchen Utility Basket, Use in Bathroom, Home, Office, Height 55.8cm x Length 35.6cm x Width 25.4cm, Silver",100,4.90799999999999,11.99,1.44291666666666,0.306644444444444,False,False,0.2311111111111111,1,1,1,1:1,1:1 Match,1.44291666666666,UNCERTAIN,0,-,"Shared: storage, tier"
1934,5022092100036.0,5056569528504.0,B0BZ4ST7FQ,TML 4 TIER STORAGE CADDY SILVER 36x26x56 CM,"4 Tier Stacking Baskets Storage Veg Rack Plastic Stackers, Black Plastic Kitchen Utility Basket, Use in Bathroom, Home, Office, Height 55.8cm x Length 35.6cm x Width 25.4cm, Silver",100,4.90799999999999,11.99,1.44291666666666,0.304780876494024,False,False,0.2242152466367713,1,1,1,1:1,1:1 Match,1.44291666666666,UNCERTAIN,0,-,"Shared: storage, tier, silver"
1935,5012128581076.0,,B0BGSVFXDK,GIFTMAKER STACKABLE SML BOX snowman,Christmas Small 3 Piece Stacking Nested Gift Box Set Reindeer Design,50,3.36,9.6,1.03999999999999,0.30363175675675597,False,False,0.4077669902912621,1,1,1,1:1,1:1 Match,1.03999999999999,NEEDS_VERIFICATION,50,Moderate match; verify product identity,Shared: box
1936,5016679234870.0,,B0DNZHRHMP,BIRDBRAND CLEAR LAMP OIL 1LT,Smokeless and Odourless Premium Dutch Lamp Oil with Intergrated Easy Pour Funnel - Clear Candle Oil - 1 Litre Bottle. Spill- Free Design Bottle.,50,4.236,10.95,1.26624999999999,0.303357314148681,False,False,0.23255813953488372,1,1,1,1:1,1:1 Match,1.26624999999999,UNCERTAIN,0,-,"Shared: clear, lamp, oil"
1937,5052516216104.0,,B0F8Q4LSY1,COFFEE WOOD & ROPE DOG TOY 3 ASST,"RAYITO 3 Pack Coffee Wood Dog Chew Toy - S, Dogs Chew Toys Dog Woods Chew Puppy Teething Toy Puppy Chew Toys Coffee Wood Stick for Small and Medium Dogs and Puppies",100,3.408,8.99,1.05166666666666,0.300443458980044,False,True,0.27411167512690354,1,3,3,bundle,BUNDLE (RSU=3) - LOSS,-5.76433333333334,HIGHLY_LIKELY_FILTERED,70,Negative adjusted profit (£-5.76),"Brand: COFFEE; Shared: coffee, dog, wood"
1938,5019923200898.0,,B0F3HZZW2T,SECURPAK GLASS  PLATED SLOTTED BP 38MM,"Crevice Cleaning Brushes, Scrub Brush Tool for Hard to Reach Tight Spaces, Home Essentials Cleaning Supplies for Shower, Bathroom, Kitchen, Toiletï¼ŒWindow",500,0.792,5.64,0.374999999999999,0.298433048433048,False,False,0.14507772020725387,1,1,1,1:1,1:1 Match,0.374999999999999,UNCERTAIN,0,-,Title analysis
1939,5010792470108.0,,B0DBQSZZLG,DIFFUSER 500ML PEONY & BLUSH,Lesser & Pavey Desire Aroma Pomegranate & Peony Diffuser 500ml | Aromatherapy for Home Relaxation | Stylish Gift Idea | Perfect for a Soothing Home Ambiance,50,10.08,19.95,2.77124999999999,0.296437659033079,False,True,0.2391304347826087,1,1,1,1:1,1:1 Match,2.77124999999999,HIGHLY_LIKELY,80,-,"Brand: DIFFUSER; Shared: diffuser, peony"
1940,5019923196221.0,,B09NW5T692,SECURPLUMB PS ELBOW 15MM,Pipestation 15mm Compression Elbow Connectors (Pack of 2) | Durable Compression Joint Plumbing Fittings for Copper Plumbing Pipe Connectors | 15mm Chrome Compressions Plumbers Pipe Fitting,100,1.02,5.99,0.432916666666666,0.293650793650793,False,False,0.1320754716981132,1,2,2,bundle,BUNDLE (RSU=2) - LOSS,-0.5870833333333341,UNCERTAIN,0,-,Shared: elbow
1941,5060386422662.0,,B01CMHNDKC,BLUE CANYON ROUND WALL MIRROR WHITE,"Blue Canyon Round Mirror, 40 cm Length x 40 cm Width, White",50,6.84,14.95,1.92958333333333,0.293571428571428,False,True,0.6382978723404256,1,1,1,1:1,1:1 Match,1.92958333333333,HIGHLY_LIKELY,80,-,"Brand: BLUE; Shared: blue, white, canyon"
1942,5056032969131.0,,B0CZDKK3R9,TOWER PRESTO 2 TIER STEAMER PT21004WHT,"Aigostar 3 Tier Electric Food Steamer 12L, 900W Vegetable Steamer with 60 Minute Timer, BPA Free, Separate Rice Bowl and Stackable Steam Baskets, Healthy Cooking, Energy Saving, Refill While Steaming",300,21.84,37.99,5.74958333333333,0.293165467625899,False,False,0.1940928270042194,1,1,1,1:1,1:1 Match,5.74958333333333,UNCERTAIN,0,-,"Shared: steamer, tier"
