EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,EAN_match
5.01035E+12,5.01035E+12,B07QQBHTT4,MINKY ALL PURPOSE CLOTH PK10,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,https://www.efghousewares.co.uk/minky-all-purpose-cloth-pk10,https://www.amazon.co.uk/dp/B07QQBHTT4,700,Available (see Keepa data),Available (see Keepa data),19,1.464,1.22,6.75,0.84,2.42,0.55,1.125,1.006,-1.006,0.595,33.61581921,6.036,10.57777778,0
5.0508E+12,5.06032E+12,B002P9YBTU,BRIGHT & HOMELY HANGERS WOODEN 5 PACK,HANGERWORLD Box of 10 Wooden 45cm Coat Clothes Garment Hangers with Non Slip Trouser Bar (Natural),https://www.efghousewares.co.uk/bright-homely-hangers-wooden-5-pack-106276,https://www.amazon.co.uk/dp/B002P9YBTU,300,Available (see Keepa data),,1,2.676,2.23,9.99,1.5,3.45,0.55,1.665,1.546,-1.546,0.595,21.4028777,9.276,7.147147147,0
5.0174E+12,5.05616E+12,B0CRB3DHT8,BLACKSPUR WALL ANCHOR SETTING TOOL,TOPWAY Wall Anchor Setting Tool Kit 52PCs with Measuring Tape and Zinc Plated Metal Plasterboard Cavity Molly Bolt Hollow Wall Fixings Anchors Screws Assortment Set,https://www.efghousewares.co.uk/blackspur-wall-anchor-setting-tool-115539,https://www.amazon.co.uk/dp/B0CRB3DHT8,50,Available (see Keepa data),,3,5.58,4.65,12.99,1.69,3.34,0.55,2.165,2.046,-2.046,0.595,11.44230769,12.276,5.496535797,0
5.05084E+12,,B0FF25MXZK,CREATIVE PLAY MAGNETIC NUMBERS AND LETTERS,"80 Pieces Magnetic Letters, Colorful Magnetic Letters and Numbers, Fridge Magnets For Kids, Alphabet Magnets Educational Toy, Number Magnet, Spelling Learning Games Toys For Baby Toddler Preschool",https://www.efghousewares.co.uk/creative-play-magnetic-numbers-and-letters-111276,https://www.amazon.co.uk/dp/B0FF25MXZK,100,,,,1.68,1.4,6.99,0.87375,2.41,0.55,1.165,1.04675,-1.04675,0.59125,30.32051282,6.2805,10.15021459,0
5.02536E+12,8.8002E+12,B07F2P9ZXR,TIDYZ CARRIERS HANDY BAGS 40 PCS 45CM x 57.5cm,Tidyz 2 Packs Of 40 Handy Bags - Carrier Bags - Fits 15L Pedal Bin - Extra Strong Tie Handle 80 Bags In Total,https://www.efghousewares.co.uk/tidyz-carriers-bags-40-handy-bags,https://www.amazon.co.uk/dp/B07F2P9ZXR,200,Available (see Keepa data),Available (see Keepa data),12,0.804,0.67,6.25,0.79,2.61,0.55,1.041666667,0.924,-0.924,0.588333333,48.22404372,5.544,11.296,0
5.0129E+12,5.06009E+12,B09XRBP7JY,CHEF AID STAINLESS STEEL TEA BAG SQUEEZER,"Tea Bag Squeezer, Stainless Steel Holder, Tongs, Spoon, Strainer Clip for Gripping Ice Cubes (15cm)",https://www.efghousewares.co.uk/chef-aid-s-s-tbag-squeezer,https://www.amazon.co.uk/dp/B09XRBP7JY,200,Available (see Keepa data),,1,0.9,0.75,4.99,0.75,1.52,0.55,0.831666667,0.714,-0.714,0.588333333,45.25641026,4.284,14.14829659,0
5.02442E+12,,B0DJXJR3C9,FAMILY HANGING PLAQUES 8.5X11CM,"Handmade Wooden Heart Plaque – Friends That Become Family – Hanging Wall Sign with Inspirational Quote – 10cm x 9cm Rustic MDF Heart-Shaped Décor for Home, Gifts for Friends, and Family",https://www.efghousewares.co.uk/family-hanging-plaques-8-5x11cm-116671,https://www.amazon.co.uk/dp/B0DJXJR3C9,100,,,1,0.924,0.77,4.99,0.75,1.5,0.55,0.831666667,0.714,-0.714,0.588333333,44.57070707,4.284,14.14829659,0
3.42647E+12,,B0BN8J4WLM,PYREX BUTTERFLY RECTANGULAR DISH SET OF 2,Pyrex - Set of 3 Rectangular Oven Dishes - Ideal for 2 to 6 People - 3 Sizes - Borosilicate Glass - Wide Handles - Extreme Resistance - Dishwasher Safe - Made in France,https://www.efghousewares.co.uk/pyrex-butterfly-rectangular-dish-set-of-2-121646,https://www.amazon.co.uk/dp/B0BN8J4WLM,400,Available (see Keepa data),,1,14.496,12.08,26.89,4.03,5.16,0.55,4.481666667,4.364,-4.364,0.588333333,4.658221167,26.184,2.625511343,0
5.05628E+12,,B0BZZLSH4J,BUCKET FOLDABLE SET 6 PIECE ASSORTED,"abeec 5 Piece Foldable Beach Bucket Set – Collapsible Sand Bucket & Sandpit Toys – Ideal Beach, Outdoor, Water, and Sand Toys for Kids",https://www.efghousewares.co.uk/bucket-foldable-set-6-piece-assorted-121651,https://www.amazon.co.uk/dp/B0BZZLSH4J,100,,,,4.236,3.53,9.99,1.24875,2.41,0.55,1.665,1.54775,-1.54775,0.58625,14.36887255,9.2865,7.042042042,0
3.83895E+12,,B07MCVHD9Z,PALOMA 100 VANILLA SERVIETTES,Paper Serviettes Soft Napkins 33x33cm 2PLY BulkySoft Solid Colours (Buttermilk Cream),https://www.efghousewares.co.uk/paloma-100-vanilla-serviettes,https://www.amazon.co.uk/dp/B07MCVHD9Z,100,Available (see Keepa data),Available (see Keepa data),12,1.104,0.92,6.69,0.82,2.7,0.55,1.115,0.998,-0.998,0.585,39.79591837,5.988,10.49327354,0
5.0174E+12,,B0CZMQKXJ7,BLACKSPUR PRECISION KNIFE SET 13PCE,"Precision Craft Knife Set With 2 Knives and 10 Spare Blades - Professional Exacto for Adult Carving, Hobby, Modeling and Art Projects",https://www.efghousewares.co.uk/blackspur-precision-knife-set-13pce,https://www.amazon.co.uk/dp/B0CZMQKXJ7,300,Available (see Keepa data),,1,1.752,1.46,5.99,0.9,1.5,0.55,0.998333333,0.882,-0.882,0.581666667,28.93864013,5.292,11.65275459,0
5.05079E+12,,B0CP9N1GCV,CHRISTMAS SOFT PLUSH TOYS 8INCH ASSORTED,"20cm Christmas Reindeer Soft Plush Toy,8"" Cute Xmas Squishy Reindeer Christmas Plush Pillow Toy,Stuffed Animal Deer Plushies Toys for Kids Girls Boys Birthday Gift Xmas Cuddly Toy",https://www.efghousewares.co.uk/christmas-soft-plush-toys-8inch-assorted-122825,https://www.amazon.co.uk/dp/B0CP9N1GCV,100,,,,1.272,1.06,6.49,0.81125,2.41,0.55,1.081666667,0.96625,-0.96625,0.577083333,35.8436853,5.7975,10.67026194,0
5.05554E+12,7.61408E+11,B0FQVWC67F,FX POWABUD BRAIDED USB DATA CABLE IPHONE BLACK,"iPhone Charger Cable 2M 2Pack, [Apple MFi Certified] iPhone Cable Fast Charging Nylon Braided USB to Lightning Cable Lead, iphone Lead wire for Apple iphone 14 13 12 11 Pro Max X 8 7 6 Plus,iPad iPods",https://www.efghousewares.co.uk/fx-powabud-braided-usb-data-3in1-silver,https://www.amazon.co.uk/dp/B0FQVWC67F,300,Available (see Keepa data),,1,2.616,2.18,6.98,0.84,1.67,0.55,1.163333333,1.048,-1.048,0.576666667,21.12332112,6.288,9.914040115,0
5.01593E+12,,B0FPB1GYKV,WICKED GEM ART CANVAS,"cdsnxore Diamond Art Kits Adults with Frame Easy - Stitch Diamond Painting Kits,Mini Diamond Art Painting for Home Wall Decor(7x7 inch) (307)",https://www.efghousewares.co.uk/wicked-gem-art-canvas-123361,https://www.amazon.co.uk/dp/B0FPB1GYKV,400,Available (see Keepa data),,1,2.616,2.18,6.68,0.53,1.73,0.55,1.113333333,0.998,-0.998,0.576666667,21.12332112,5.988,10.35928144,0
5.0502E+12,,B0B5JM6W4P,BAG WHITE WITH HANDLE PK12 14X21X7,"Small Gift Bags with Handles Bulk 15X8X21cm 30pc Sturdy Paper Bags White for Wedding Party Favor Bags, Grocery Shopping Bags, Retail Merchandise Bags Gift Sacks and Birthday Gift Bags",https://www.efghousewares.co.uk/bag-white-with-handle-pk24-14x21x7,https://www.amazon.co.uk/dp/B0B5JM6W4P,200,,,,2.76,2.3,8.24,1.03,2.41,0.55,1.373333333,1.258,-1.258,0.576666667,20.23391813,7.548,8.398058252,0
5.02618E+12,7.21296E+11,B0F9W8GT58,APOLLO SHOWER HOSE DOUBLE 2M,"Magichome 2m Shower Hose – Leakproof, Anti-Kink, High Pressure Resistance Shower Hose Replacement, Universal Fit (G1/2 Standard) Hose with Brass Connectors & Washers",https://www.efghousewares.co.uk/apollo-shower-hose-double-2m-114261,https://www.amazon.co.uk/dp/B0F9W8GT58,100,,,1,4.164,3.47,9.98,1.3,2.42,0.55,1.663333333,1.548,-1.548,0.576666667,14.34494196,9.288,6.933867735,0
5.01062E+12,,B001V9T690,EVERBUILD JET RAPID SET CEMENT 3KG,"Everbuild Jetcem Deep Rapid Repair Sand and Cement, Grey, 6 kg",https://www.efghousewares.co.uk/everbuild-jet-rapid-set-cement-3kg,https://www.amazon.co.uk/dp/B001V9T690,50,,,,4.632,3.86,10.44,1.305,2.41,0.55,1.74,1.625,-1.625,0.575,13.03854875,9.75,6.609195402,0
5.06008E+12,,B0B253C48Z,HAPPY BIRTHDAY LOOT BAGS PK6,"PintreeLand Party Bags 40 PCS, Goodies Loot Bags Bulk for Kids Baby Girls & Boys Birthday Return Gift (B style 40Pack)",https://www.efghousewares.co.uk/happy-birthday-loot-bags-7pk,https://www.amazon.co.uk/dp/B0B253C48Z,200,,,,0.852,0.71,5.99,0.74875,2.41,0.55,0.998333333,0.88375,-0.88375,0.572916667,45.46957672,5.3025,11.47746244,0
5.05624E+12,5.05618E+12,B09YMBWX7N,PARTY POPPERS PK2,"SOL 2pk Confetti Cannons Large - Giant Party Poppers Paper Cannon - Multicolour Papers Mix for Weddings, Birthdays, New Year's Eve, and Celebrations - Safe, Easy to Use, Perfect for Photos and Videos",https://www.efghousewares.co.uk/party-poppers-pk2,https://www.amazon.co.uk/dp/B09YMBWX7N,700,Available (see Keepa data),,1,1.2096,1.008,6.99,1.05,2.65,0.55,1.165,1.0516,-1.0516,0.567,36.3928113,6.3096,9.733905579,0
5.0153E+12,5.06501E+12,B0CKTWGMZY,GLASS ASHTRAY 10.5CM,"Set of 2 Round Glass Ashtrays for Inside or Outside | 2 x 10.5 cm Ash Trays Indoors | Ash trays Outdoors for Home, Garden, Bar or Pub",https://www.efghousewares.co.uk/glass-ashtray-10-5cm,https://www.amazon.co.uk/dp/B0CKTWGMZY,400,Available (see Keepa data),,1,1.2096,1.008,6.99,1.05,2.65,0.55,1.165,1.0516,-1.0516,0.567,36.3928113,6.3096,9.733905579,0
5.06008E+12,,B0C3HJ3WLX,HAPPY BIRTHDAY TRI CUT BUNTING,"Happy Birthday Bunting Banner, 6.6 Ft Hessian Cloth Vintage Burlap Swallowtail Flag for Birthday Decorations",https://www.efghousewares.co.uk/happy-birthday-tri-cut-bunting,https://www.amazon.co.uk/dp/B0C3HJ3WLX,200,,,,0.852,0.71,5.98,0.7475,2.41,0.55,0.996666667,0.8835,-0.8835,0.565833333,44.90740741,5.301,11.35451505,0
5.03876E+12,,B003E1KCNW,MOLDED GRIP WALKING STICK RIGHT HANDED,Aidapt Right Handed Adjustable Height Lightweight Walking Stick with Anti Slip Ferrule Foot to Aid Stability and Confidence when Walking Supplied with a Hanging Carry Strap,https://www.efghousewares.co.uk/molded-grip-walking-stick,https://www.amazon.co.uk/dp/B003E1KCNW,50,,,,6.768,5.64,12.94,1.6175,2.41,0.55,2.156666667,2.0435,-2.0435,0.565833333,9.141087776,12.261,5.247295209,0
5.0508E+12,5.06077E+12,B0B15K2FBG,BRIGHT & HOMELY FOIL ROASTING TRAY 320MM X 265MM X 60MM 3 PIECES,"Aluminium Foil Trays - 5 Pack Disposable Foil Containers (32cm x 20cm x 3cm) - Large Roasting Tin for Baking, Roasting, Cooking, Broiling, BBQ and Food Storage - Foil Baking Trays for Oven",https://www.efghousewares.co.uk/bright-homely-foil-roasting-tray-320mm-x-265mm-x-60mm-3-pieces-124153,https://www.amazon.co.uk/dp/B0B15K2FBG,200,Available (see Keepa data),,1,1.212,1.01,6.99,1.05,2.65,0.55,1.165,1.052,-1.052,0.565,36.21794872,6.312,9.699570815,0
4.0156E+12,,B0FG275NC1,FEBREZE CAR CLIP 2ML COTTON FRESH PK6,"174pcs 75mm Hook and Loop Sanding Discs Headlight Restoration & Alloy wheel Repair Kit Wet Dry Sandpaer 60-10000 Grit with Polishing Pads for Drill, Drill Attachments for Auto Metal Wood",https://www.efghousewares.co.uk/febreze-car-clip-2ml-cotton-fresh-pk6,https://www.amazon.co.uk/dp/B0FG275NC1,100,Available (see Keepa data),,1,12.48,10.4,20.99,2.73,3.25,0.55,3.498333333,3.386,-3.386,0.561666667,5.129375951,20.316,3.211052882,0
5.05624E+12,8.01786E+11,B08616GDRJ,SALT & PEPPER POTS GLASS,Glass Salt and Pepper Shaker Pot Set of 2 Classic Clear Glass Traditional Cruet Set Cafe-Style Dispenser Bottles,https://www.efghousewares.co.uk/salt-pepper-pots-glass-105737,https://www.amazon.co.uk/dp/B08616GDRJ,300,Available (see Keepa data),Available (see Keepa data),5,1.2096,1.008,6.98,1.05,2.65,0.55,1.163333333,1.0516,-1.0516,0.558666667,35.85793753,6.3096,9.604584527,0
5.05617E+12,,B00M747QUO,CORRECTION PEN AND FLUID KIT,Pentel Pen (ZL31) Micro Correct Correction Pen White Fluid Tipp Ex White Out Orginal Metal Tip - 12ml (Pack Of 3),https://www.efghousewares.co.uk/correction-pen-and-fluid-kit-108334,https://www.amazon.co.uk/dp/B00M747QUO,300,,Available (see Keepa data),11,1.2096,1.008,5.78,0.9,1.8,0.55,0.963333333,0.8516,-0.8516,0.558666667,35.85793753,5.1096,11.59861592,0
5.05252E+12,9.50958E+12,B08425GHL6,WORLD OF PETS SALMON STICKS DOG TREAT PK18,"SKIPPER'S Salmon Meat Sticks Dog Treats - 100% Natural & Gently Air-Dried, Soft & Chewy Sticks for Dogs, Essential Source of Omega 3 Fatty Acids, Great for Skin & Coat | 50g (Pack of 1)",https://www.efghousewares.co.uk/world-of-pets-salmon-sticks-dog-treat-pk18,https://www.amazon.co.uk/dp/B08425GHL6,600,Available (see Keepa data),Available (see Keepa data),2,0.936,0.78,4.99,0.75,1.52,0.55,0.831666667,0.72,-0.72,0.558333333,41.97994987,4.32,13.42685371,0
5.05554E+12,7.12418E+11,B0DQ8PPZD4,FX POWABUD BRAIDED CABLE IPHONE 5/6/7/8 SPACE,"iPhone Charger Cable, 4Pack 6FT Lightning Cable [MFi Certified] Nylon Braided USB to Lightning iPhone Charger Fast Charging Cable for iPhone 14 13 12 11 Pro Max XS XR X 8 7 6 Plus 5 5s SE",https://www.efghousewares.co.uk/fx-powabud-braided-cable-iphone-5-6-7-8-space,https://www.amazon.co.uk/dp/B0DQ8PPZD4,600,Available (see Keepa data),,4,2.82,2.35,7.59,1.14,1.73,0.55,1.265,1.154,-1.154,0.555,19.13793103,6.924,8.774703557,0
5.02013E+12,4.89478E+12,B096JSGT2L,MENS BASEBALL CAP CAMO PRINT (2022),"Men Women Camouflage Baseball Cap, Unisex Camo Sun Hat Adjustable Outdoor Hat for Sports Camping Fishing Traveling Tennis Golf",https://www.efghousewares.co.uk/mens-baseball-cap-camo-print,https://www.amazon.co.uk/dp/B096JSGT2L,50,Available (see Keepa data),,1,2.9808,2.484,7.99,0.4,2.67,0.55,1.331666667,1.2208,-1.2208,0.554333333,18.27070973,7.3248,8.325406758,0
5.02869E+12,,B00533VVB6,INCENSE STICKS SANDLEWOOD PK6,"STAMFORD INC. 37107 Sandalwood Incense Sticks, 20 Sticks x 6 Packs",https://www.efghousewares.co.uk/incense-sticks-sandlewood-pk6,https://www.amazon.co.uk/dp/B00533VVB6,300,,,,3.348,2.79,8.9,1.1125,2.41,0.55,1.483333333,1.3725,-1.3725,0.554166667,16.59181637,8.235,7.471910112,0
9.33353E+12,,B0FNRJLFV8,FESTIVE MAGIC HOOKS MINI GUTTER 24PK,"24 Pack Giant Gutter Hooks for Outdoor Lights, Extra Strong Large Christmas Light Clips Gutter Hangers Weatherproof for Hanging Outdoor String Icicle Curtain Fairy Lights (White)",https://www.efghousewares.co.uk/festive-magic-hooks-mini-gutter-24pk-103808,https://www.amazon.co.uk/dp/B0FNRJLFV8,200,,,,0.876,0.73,5.99,0.74875,2.41,0.55,0.998333333,0.88775,-0.88775,0.552916667,43.19661458,5.3265,11.07679466,0
5.02442E+12,,B01NCULTSJ,SIL SERVICE BELL GOLD,Echi gold plated loud service/hand/alarm bell (metal),https://www.efghousewares.co.uk/sil-service-bell-gold-114800,https://www.amazon.co.uk/dp/B01NCULTSJ,200,,,,2.5776,2.148,7.99,0.99875,2.41,0.55,1.331666667,1.22135,-1.22135,0.551583333,20.44415617,7.3281,8.284105131,0
5.0508E+12,,B0BQMGSWMF,BRIGHT & HOMELY SELF SEALING WATER BALLOONS BUNCH 37PCS,"Water Balloons, 333Pcs Self-tying Rapid Fill Water Balloons, 9 Water Balloon Bunches Self Sealing Colorful Splash Water Balls for Beach Party",https://www.efghousewares.co.uk/bright-homely-self-sealing-water-balloons-bunch-37pcs-120880,https://www.amazon.co.uk/dp/B0BQMGSWMF,50,,,,0.804,0.67,5.9,0.7375,2.41,0.55,0.983333333,0.8735,-0.8735,0.549166667,45.0136612,5.241,11.16949153,0
5.05325E+12,5.05618E+12,B0BGKH3G3Y,SWIFT MIDSTREAM PREGNANCY TEST EARLY RESPONSE,"SOL 3pk Clear Response Midstream Early Detection Pregnancy Test - 99% Accurate After First Missed Period - Easy Instructions, Foil Wrapped, Reliable Testing, Long Expiry, and Affordable Peace of Mind",https://www.efghousewares.co.uk/swift-early-response-midstream-pregnancy-test-1pc-114681,https://www.amazon.co.uk/dp/B0BGKH3G3Y,500,Available (see Keepa data),Available (see Keepa data),2,1.368,1.14,4.99,0.4,1.52,0.55,0.831666667,0.722,-0.722,0.548333333,32.44575937,4.332,13.18637275,0
5.0153E+12,8.46998E+11,B07CMC5LGC,RUBBER RING & BONE DOG TOYS 3 COLOURS,"Nerf Dog 3-Ring Rubber Tug Toy, 10.5-Inch Lightweight Water-Resistant Interactive Toy for Dogs, Blue/Green/Orange",https://www.efghousewares.co.uk/rubber-ring-bone-dog-toys-3-colours-116354,https://www.amazon.co.uk/dp/B07CMC5LGC,50,,Available (see Keepa data),3,1.752,1.46,7.69,1.15,2.7,0.55,1.281666667,1.172,-1.172,0.548333333,27.28026534,7.032,8.55656697,0
5.03814E+12,5.03814E+12,B074V9468X,WHAM CRYSTAL 32LTR CLEAR UNDERBED BOX&LID,"Wham Clear Plastic Storage Box Boxes With Lids Home Office Stackable Nestable, 32L Underbed, Set of 3",https://www.efghousewares.co.uk/wham-crystal-32ltr-clear-underbed-box-lid,https://www.amazon.co.uk/dp/B074V9468X,50,,Available (see Keepa data),19,4.572,3.81,18.55,3,7.55,0.55,3.091666667,2.982,-2.982,0.548333333,12.5764526,17.892,3.547169811,1
3.83895E+12,,B08462WC5J,PALOMA 100 ROSA SERVIETTES,"BulkySoft Paper Serviettes 2Ply Solid Colour Soft Napkins for Kitchen, Parties, and Events – Rip Proof Disposable Tableware - 33 × 33 cm – 100% Cellulose Pack of 100 Kitchen Napkins - Pink",https://www.efghousewares.co.uk/paloma-100-rosa-serviettes,https://www.amazon.co.uk/dp/B08462WC5J,100,,,,1.104,0.92,6.25,0.78125,2.41,0.55,1.041666667,0.93225,-0.93225,0.547083333,37.21655329,5.5935,10.504,0
8.71125E+12,,B077G27BZC,LIFETIME 6 PCE COMB SET,"20 PCS Hair Combs Set Hair Stylists Hir Cips Professional Styling Comb & Care Clip Set, Anti-static Barber Comb Hair Dying Accessories Men Women Salon & Home",https://www.efghousewares.co.uk/lifetime-6-pce-comb-set,https://www.amazon.co.uk/dp/B077G27BZC,200,,,,0.876,0.73,5.98,0.7475,2.41,0.55,0.996666667,0.8875,-0.8875,0.545833333,42.64322917,5.325,10.95317726,0
5.02442E+12,,B0CRZ3T7VM,SUN & MOON OIL IN TUBE 15ML,"SXhyf Hard Bristle Crevice Cleaning Brush - Multifunctional Gap Cleaning Brush, Bathroom Cleaning Tools, Grout Brush, Crevice Cleaning Supplies for Household Use, Kitchen, Window, Vehicle (3, Black)",https://www.efghousewares.co.uk/sun-moon-oil-in-tube-15ml-107699,https://www.amazon.co.uk/dp/B0CRZ3T7VM,700,,,,1.14,0.95,6.29,0.78625,2.41,0.55,1.048333333,0.93925,-0.93925,0.545416667,36.36111111,5.6355,10.40540541,0
8.41493E+12,,B0CBSMR3RD,ALBERO BOTTLE 500ML TRANSPARENT PK12,"Volila Glass Bottles with Stoppers 500ml - 6 Pack Clear Swing Top for Homebrewing, Beverages, Kombucha, Wine, Vinegar and Oil - Flip Top with Leak Proof Caps, Labels, Pen and Brush",https://www.efghousewares.co.uk/albero-bottle-500ml-transparent-pk12,https://www.amazon.co.uk/dp/B0CBSMR3RD,700,,,,11.088,9.24,17.99,2.24875,2.41,0.55,2.998333333,2.88975,-2.88975,0.542916667,5.545624787,17.3385,3.621456365,0
5.03276E+12,,B00HMDJD38,AMTECH TELESCOPIC PICKUP TOOL,Amtech S8006 3 LED telescopic torch and magnetic pick up tool,https://www.efghousewares.co.uk/amtech-telescopic-pickup-tool,https://www.amazon.co.uk/dp/B00HMDJD38,100,Available (see Keepa data),Available (see Keepa data),5,2.724,2.27,7.19,0.93,1.7,0.55,1.198333333,1.09,-1.09,0.541666667,19.20803783,6.54,9.040333797,0
1.50596E+13,,B0FHBBBW6G,BIRTHDAY VIBES MEDIUM GIFT BAG PACK OF 6,"NADSSJL 6 Pcs Medium Gift Bags for Present - Birthday Gift Bag with Wrappers and Cards, Party Bags with Handles for Weddings, Birthdays, Parties, Valentine's Day and Christmas (Silvery)",https://www.efghousewares.co.uk/birthday-vibes-medium-bag-pack-of-6-118360,https://www.amazon.co.uk/dp/B0FHBBBW6G,50,Available (see Keepa data),,1,3.828,3.19,8.99,1.35,1.86,0.55,1.498333333,1.39,-1.39,0.541666667,14.48306595,8.34,7.23025584,0
5.06109E+12,,B0CBX5NTRH,MIRROR BALL BAUBLE 20CM RED,"Benjia Extra Large Christmas Baubles, Giant Big Huge Xmas Shatterproof Plastic Ball Ornaments Set for Outdoor Outside Lawn Yard Tree Hanging Decorations Decor (20cm/200mm, 2 Packs, Red)",https://www.efghousewares.co.uk/mirror-ball-bauble-20cm-red-122927,https://www.amazon.co.uk/dp/B0CBX5NTRH,50,Available (see Keepa data),,1,7.26,6.05,17.99,2.7,5.15,0.55,2.998333333,2.89,-2.89,0.541666667,8.207070707,17.34,3.613118399,0
5.01657E+12,,B0CWDZCCFF,LYNWOOD 5PC PAINT BRUSH SET,"Hardys 5pc Paint Brush Set Mix | Essential Brushes for All Wall, Ceiling & Paint Decorating | Synthetic Bristle, Straight Line & Angled for Cutting In & Smooth Finish",https://www.efghousewares.co.uk/lynwood-5pc-paint-brush-set,https://www.amazon.co.uk/dp/B0CWDZCCFF,400,,,,1.812,1.51,7.07,0.88375,2.41,0.55,1.178333333,1.07075,-1.07075,0.537916667,26.11245955,6.4245,9.130127298,0
8.0835E+11,,B0BRNRBHWK,VPL PRINCE SET 8 ROUND FOOD BOX,"50 Pack- 250ml / 8oz Round Stackable Plastic Food Container Set With Lids - Reusable, Leakproof, Dishwasher & Microwave Safe, BPA Free Containers (50)",https://www.efghousewares.co.uk/vpl-prince-set-8-round-food-box,https://www.amazon.co.uk/dp/B0BRNRBHWK,500,,,,4.728,3.94,10.5,1.3125,2.41,0.55,1.75,1.6425,-1.6425,0.5375,11.97104677,9.855,6.142857143,0
5.05557E+12,,B0BNJ95K5X,JAUNTY GENERIC BIRTHDAY CAKE DECORATER,"OSDUE Happy Birthday Cake Toppers, Rainbow Balloon Cloud Theme Party Decorations, Rainbow Balloon Figures Happy Birthday Banner Cake Decors, Birthday Shower Party Supplies",https://www.efghousewares.co.uk/time-to-party-generic-birthday-cake-decorater,https://www.amazon.co.uk/dp/B0BNJ95K5X,100,Available (see Keepa data),,1,1.2096,1.008,5.49,0.82,1.66,0.55,0.915,0.8076,-0.8076,0.537,34.46726573,4.8456,11.73770492,0
5.05628E+12,,B09FY2TS4Q,A4 WHITE PLAY PAPER,Hawksbill A4 Card Paper White 225GSM 100 Pack Premium Cardstock for Arts Craft Home and Office Use,https://www.efghousewares.co.uk/a4-white-play-paper-108203,https://www.amazon.co.uk/dp/B09FY2TS4Q,900,,,,1.5264,1.272,6.73,0.84125,2.41,0.55,1.121666667,1.01465,-1.01465,0.535083333,29.36791072,6.0879,9.540861813,0
5.01215E+12,,B09N7Q1FZ9,CAROLINE PAPER TABLE COVER GOLD,"2Pcs 137*274cm White and Gold Disposable TableCloths Party Paper Plastic TableCloth,Gold Star Rectangular Waterproof Table Cover for Picnic,Baby Shower,Wedding,Christmas,Birthday Party Decorations",https://www.efghousewares.co.uk/caroline-paper-table-cover-gold-2047,https://www.amazon.co.uk/dp/B09N7Q1FZ9,100,Available (see Keepa data),,1,1.548,1.29,6.99,1.05,2.4,0.55,1.165,1.058,-1.058,0.535,29.07608696,6.348,9.184549356,0
5.02618E+12,7.84136E+11,B08YXKC2NL,APOLLO SERVING TONG 21CM,"Kitchen Tongs(9'')-304 Easy to Clean-Food Safe Stainless Steel Cooking Tongs,Salad,BBQ,Serving,Frying Tongs Utensils,Kitchen Gift etc,Easy Grip Best Sturdy Tongs,Non Stick.",https://www.efghousewares.co.uk/apollo-serving-tong-21cm-114304,https://www.amazon.co.uk/dp/B08YXKC2NL,600,Available (see Keepa data),,2,1.548,1.29,5.97,0.9,1.7,0.55,0.995,0.888,-0.888,0.535,29.07608696,5.328,10.75376884,0
5.01213E+12,,B0FJRMNM6M,GIFTMAKER CHRISTMAS WIRE RIBBON 3 COLOURS 2.7M,"Christmas Ribbons Wire Edged Wrapping Ribbon,Santa Claus Bell Reindeer Style Satin Ribbon,Fabric Ribbons Decorations,for Christmas Treem DIY Crafting Wreath Gift Bows (Truck, 4M)",https://www.efghousewares.co.uk/giftmaker-christmas-wire-ribbon-3-colours-2-7m-122866,https://www.amazon.co.uk/dp/B0FJRMNM6M,50,,,,0.9,0.75,5.99,0.74875,2.41,0.55,0.998333333,0.89175,-0.89175,0.532916667,40.99358974,5.3505,10.67612688,0
5.02618E+12,7.93128E+11,B0C1SL1TLV,APOLLO LANC PEELER,"Potato Peeler for Kitchen, Sharp Stainless Steel Vegetable Peeler with Potato Eye Remover, Ergonomic Non-Slip Handle Y Peelers",https://www.efghousewares.co.uk/apollo-lanc-peeler-3-12,https://www.amazon.co.uk/dp/B0C1SL1TLV,200,Available (see Keepa data),,2,0.804,0.67,5.09,0.76,1.73,0.55,0.848333333,0.742,-0.742,0.531666667,43.57923497,4.452,12.53438114,0
5.05057E+12,,B0FSKF2QH4,BEAU MERMAID 4PK PEARL WAVE  HAIR CLIPS 2 ASSTD COL,"Pearl Hair Clip - ShiningUU 2-Pack 3.3cm Large Snap Barrettes for Women, Girls & Children | Elegant Hair Accessories for Daily Styling, Parties & Weddings",https://www.efghousewares.co.uk/beau-mermaid-4pk-pearl-wave-hair-clips-2-asstd-col-120124,https://www.amazon.co.uk/dp/B0FSKF2QH4,50,Available (see Keepa data),,1,1.008,0.84,4.49,0.36,1.46,0.55,0.748333333,0.642,-0.642,0.531666667,38.24940048,3.852,14.20935412,0
