RowID,Verdict,Confidence,SupplierTitle,AmazonTitle,Supplier EAN,Amazon EAN,ASIN,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,Pack Verdict,Adjusted Profit,Key Match Evidence,Filter Reason,IsUnrelated
69,UNRELATED,15,ADORN FOLDING BAG ASSORTED COLOURS,"TREKOLOGY YIZI GO Camping Chair for Adult â€“ Compact, Foldable, Lightweight 0.9 kg, 136 kg Capacity, Durable Aluminum, Quick Setup, Ideal for Backpacking, Beach, and Outdoor Adventures (Black)",6923456800571,855462008824,B07NT77GT8,1.14,40.99,23.2583333333333,0,100,1:1,23.26,,Insufficient Evidence,True
70,UNRELATED,15,CARPRIDE PAINT SPRAY 400ML UNDER BODY SEAL,"HP CF541A 203A Original LaserJet Toner Cartridge, Cyan, Single Pack",5053249228587,190781107095,B075QDW3BF,2.352,64.99,38.8383333333333,0,100,1:1,38.84,,Insufficient Evidence,True
71,UNRELATED,15,SHOWER CURTAIN PRINTED,Mostop RC Bulldozer Toy 1/16 Scale 9 Channel RC Front Loader Tractor Fully Functional 2.4Ghz Remote Control Bulldozer RC Construction Vehicles Truck Toy Gift with Light and Sound for Kids 8+,5056239428110,nan,B09CFWG6BV,1.476,49.99,26.9383333333333,0,50,1:1,26.94,,Low Text Similarity,True
72,UNRELATED,15,NORTHPOLE CURLING RIBBON 4 X 4M,Pos Display Shop 5 x A4 Portrait Leaflet Holder Wall Mountable LDS5000 Recyclable!,5033601008965,7426823912727,B07CZHJKPW,0.924,39.95,19.8316666666666,0,50,1:1,19.83,,Insufficient Evidence,True
73,UNRELATED,15,RODO WIRE BRUSH WITH SCRAPER 4 ROW,Work Boots Mens Womens Comfortable Steel Toe Cap Boots Lightweight Work Shoes Protective Puncture Proof Safety Footwear Industrial Safety Trainers with Swivel Buckle Shoelaces,5019200246458,nan,B0DK1CSSN1,1.596,48.99,28.105,0,100,1:1,28.11,,Insufficient Evidence,True
74,UNRELATED,15,PREMIER COLOUR YOUR OWN CHRISTMAS KEYRING SET (6 ASSORTED DESIGNS),"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",5053844267714,nan,B09P58TDMW,0.876,32.0,18.9766666666666,0,400,1:1,18.98,,Insufficient Evidence,True
75,UNRELATED,15,CHARGER PLATE SILVER REDBUD 33CM,OLEVS Mens Watches Designer Calendar Dress Metal Stainless Steel Quartz Analog Waterproof Luminous Wrist Watch Gent Large,5018705345147,nan,B0BPLGMW1B,1.476,42.77,26.1054166666666,0,100,1:1,26.11,,Insufficient Evidence,True
76,UNRELATED,20,ART SET 24PCE,"Shuttle Art 106 Piece Deluxe Art Set, Art Supplies in Wooden Case, Painting Drawing Art Kit with Pencils Oil Pastels Watercolour Cakes Colouring Book Sketch Pad for Kids Adults",5033849046866,nan,B07WWY27PT,1.008,33.99,20.27625,0,800,Split Candidate,20.28,,Insufficient Evidence,True
77,UNRELATED,15,SIGN SHACK- DO NOT PARK IN FRONT OF DRIVE,"WYSWYG 1500PCS Classic Building Bricks Set for Kids, Multicolor Blocks, Compatible with Construction Building Blocks, ABS Construction Bricks, Educational Toy for Ages 6+, Stimulates Creativity.",5055279113727,nan,B0DRNBYTR5,0.54,24.99,14.2912499999999,0,100,1:1,14.29,,Insufficient Evidence,True
78,UNRELATED,20,BRIGHTS DUSTPAN & BRUSH,"MR.SIGA Dustpan and Brush Sets, Dust Pan and Brush Bamboo Handle, Durable Bristles and Easy-Sweep Blade, Lightweight Design, Grey",5015302475239,nan,B0DMF4VMF8,0.0,14.99,7.65791666666666,0,300,1:1,7.66,,Insufficient Evidence,True
79,UNRELATED,15,CHRISTMAS MUSICAL SNOW GLOBE CHRISTMAS SANTA,"Cordless Vacuum Cleaner, 600W 50KPA 65Mins Cordless Stick Vacuum with Touch Screen AUTO-Mode, Pet Tool &1M Hose, Wall-Charging, Fragrance Release, Powerful Vacuum for Floors/Carpets/Pet Hair UK Homes",5025301737399,nan,B0FJ1RGCSP,8.868,169.99,110.059583333333,0,900,1:1,110.06,,Insufficient Evidence,True
80,UNRELATED,15,BRIGHT & HOMELY WOODEN PEGS 36 PACK,"LED Batten Light Under Cabinet Lights with Plug in. Fluorescent Strip Light 3000-6500K Dimming and Color. with Wireless Control Panel and Remote Control.15W for Garage,Closet,Office,Shed (40CM-1PCS)",5050796010498,nan,B0FQHQH4Q5,0.744,29.99,16.0716666666666,0,50,1:1,16.07,,Insufficient Evidence,True
81,NEEDS_VERIFICATION,40,ART BOX CREATIVE COLOURING KIT WITH PENCILS,"Shuttle Art 106 Piece Deluxe Art Set, Art Supplies in Wooden Case, Painting Drawing Art Kit with Pencils Oil Pastels Watercolour Cakes Colouring Book Sketch Pad for Kids Adults",5013922068909,746268064421,B07WWY27PT,0.852,33.99,17.095,0,800,1:1,17.09,,"High Title Sim, Brand Mismatch?",False
82,UNRELATED,15,COK LATTE GLASS 25CL 2PK,"Laplink PCmover Professional 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer Software - Optional High Speed Ethernet Cable - 1 License",8435123280763,48296309469,B07CT3TVNT,1.476,41.95,24.1183333333333,0,100,Split Candidate,24.12,,Low Text Similarity,True
83,UNRELATED,20,"IMPERIAL SOUP PLATE BLUE 9""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",8694169938490,745606660523,B07SG6C3BR,1.464,45.23,23.9816666666666,0,50,1:1,23.98,,Insufficient Evidence,True
84,UNRELATED,15,STAINLESS STEEL PET BOWL EMBOSSED 1QT,"Handheld Garment Clothes Steamer, 1800W Steamer Clothing for Portable, 150Â°C Turbo Extreme Penetrating Steam Wrinkle Reduction, 20s Fast Heat up Steam iron for Travel, Home, Office",5060226063369,nan,B0F53YN25G,1.008,33.99,18.705,0,50,1:1,18.7,,Insufficient Evidence,True
85,UNRELATED,15,APOLLO GLASS CHOPPING BOARD CLEAR 28X38,Saker Cordless Leaf Blower Portable Dust Cleaner Handheld Blower 180000 RPM with Adjustable Speed for Lawn Care and Dust Patio Cleaning 2 Batteries Green with Case,5026180069403,nan,B0FCM9Z123,2.76,69.99,38.055,0,100,1:1,38.05,,Insufficient Evidence,True
86,UNRELATED,10,ECO BAMBOO DISH BRUSH ROUND,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",5030481160050,nan,B0FRFRH3SG,1.2,33.99,20.11625,0,100,1:1,20.12,,Insufficient Evidence,True
87,UNRELATED,15,UNIQUE CANDLES GLITTER 12 ASSORTED COLS,"Smasiagon Magnetic Drawing Board Kids - Baby Girls Toys Ages 1-3, Portable Doodle Pad Educational Toys for 1 2 3 Year Old Toddler Girl Boy Birthday Gift (Pink)",11179190331,689908947299,B0BJCWBBVB,0.54,24.99,12.9249999999999,0,500,1:1,12.92,,Insufficient Evidence,True
88,UNRELATED,15,LAUNDRY BAG HUL LARGE 70X55X23CM ASSORTED,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5061022621234,nan,B0CQP7TT72,1.416,39.99,22.015,0,50,1:1,22.02,,Insufficient Evidence,True
89,UNRELATED,15,BETTINA MICROFIBRE FLICK DUSTER,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,5052578045209,nan,B07YWB6QGR,1.476,38.77,22.6383333333333,0,50,1:1,22.64,,Insufficient Evidence,True
90,UNRELATED,20,SMART CHOICE RUBBER BALL DOG TOY,"Cheerble Smart Interactive Dog Toys - Wicked Ball AIR, Automatic Moving Bouncing & Rotating Dog Ball with E-TPU Material, IPX7, USB-C Rechargeable, Active Rolling Balls for Medium-Large Dogs - Blue",5052516111348,nan,B0FS1K5WQH,1.608,39.98,24.0191666666666,0,200,1:1,24.02,,Insufficient Evidence,True
91,UNRELATED,20,PORCELAIN MUG 12OZ COLOURED,"vancasso SIMI Mugs Set, 12oz/360ml Porcelain Coffee Mug Set of 6, Bohemian Style Tea and Coffee Cups with Handle, Microwave & Dishwasher Safe, Suitable for All Kinds of Drinks",742288768073,nan,B0FN3TVZVL,0.744,30.59,14.8616666666666,0,300,1:1,14.86,,Insufficient Evidence,True
92,UNRELATED,15,BUZZ DUST CATCHER STARTER SET PLUS REFILLS,"GeckoMan Hybrid Spectrum, Waterproof Switch, 15W Fly Zapper Electric Fly Catcher Bug Zapper Mosquito Killer Flies Killer Trap for Home Indoor UK Plug",5056175993253,767461255188,B0BVG29Y71,1.14,34.99,19.0483333333333,0,50,1:1,19.05,,Insufficient Evidence,True
93,UNRELATED,20,APOLLO WOODEN UTENSIL SET ASSTD,"Wooden Utensil Set - 10 Pcs Teak Wooden Spoon Kitchen Utensils Set for Nonstick Pans & Cookware. Non-Scratch, Heat Resistant, Comfortable Grip. Includes Cooking Spatula",5026180016858,nan,B0BBGQ2GLZ,2.004,45.99,27.94625,0,400,1:1,27.95,,Insufficient Evidence,True
94,UNRELATED,15,FESTIVE MAGIC PASTEL SANTA WATERBAALL 45MM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",9333527745026,nan,B0CQP7TT72,1.476,39.99,21.965,0,50,1:1,21.96,,Insufficient Evidence,True
95,UNRELATED,20,PRIMA  SALAD BOWL PLAIN 15CM,"MALACASA, Series Regular, 420ML Porcelain Bowl Set of 8, White Bowl for Cereal/Soup/Rice/Dessert/Breakfast/Salad,(12.8 * 12.8 * 6.5CM)",5038673190167,nan,B01M1RO5UK,0.852,30.99,15.3349999999999,0,50,1:1,15.33,,Insufficient Evidence,True
96,UNRELATED,15,COUNTRY CLUB 3 MICROFIBRE DUSTERS YELLOW,"Tracer ProScribe Tool with Deep Hole Pencil, Lead Holster and Carry Case (DIY, Woodworking, and Carpentry Multi-Function Scribe Tool)",5023674207402,5060668270882,B09BNJMXKQ,0.972,29.45,16.2216666666666,0,700,1:1,16.22,,Insufficient Evidence,True
97,UNRELATED,15,ECO BAMBOO SCRUB BRUSH,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",50304811690036,657381061429,B0FRFRH3SG,1.2,33.99,18.485,0,100,1:1,18.48,,Insufficient Evidence,True
98,UNRELATED,15,ECO BAMBOO DISH BRUSH RECTANGULAR,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",50304811690074,657381061429,B0FRFRH3SG,1.2,33.99,18.485,0,100,1:1,18.48,,Insufficient Evidence,True
99,UNRELATED,15,FOREVER BEAUTIFUL DETANGLING BRUSH,"SYLSTAR 30W Rechargeable Work Light, 3000 Lumen Magnetic Work Light Battery Powered, Waterproof Portable Cordless Job Site Lighting for Construction Site, Workshop, Garage, Camping, and Car Repairing",5056170351324,729920105601,B0BKGQLN8Z,1.008,31.19,16.4816666666666,0,800,1:1,16.48,,Insufficient Evidence,True
100,UNRELATED,15,THL LINEA ROUND BOWL 3L ASSORTED COLOURS,"vancasso Bonita Pasta Bowls 38 oz, Large Ceramic Salad Bowls, Pasta Bowl Set of 6, Microwave & Dishwasher Safe Soup Bowls, Serving Bowls, Cool Colors",8682655106935,nan,B0BJTY4RLJ,1.308,32.99,19.3179166666666,0,100,1:1,19.32,,Insufficient Evidence,True
101,UNRELATED,15,DIWALI BOWL BLACK 12CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",883314714531,nan,B0CQP7TT72,1.572,39.99,21.885,0,50,1:1,21.89,,Low Text Similarity,True
102,UNRELATED,15,SCOURER 8PC METAL GALVANISED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,5056557829842,nan,B0773HXND3,0.744,29.99,13.6616666666666,0,500,1:1,13.66,,Insufficient Evidence,True
103,UNRELATED,15,SABICHI HADEN KITCHEN DIGITAL SCALE RED 5KG,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",5021961195296,nan,B0DN6BWS36,5.844,99.99,62.99625,0,50,1:1,63.0,,Insufficient Evidence,True
104,UNRELATED,15,BBQ TONGS,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",8720573453752,nan,B0DN6BWS36,5.844,99.99,62.99625,0,50,1:1,63.0,,Low Text Similarity,True
105,UNRELATED,15,ROCKINGHAM FORGE SCISSORS 8INCH RED  (SP12),"Xpert - Defiant S3 Safety Dealer Boots. Pull On Chelsea Steel Toe Cap Shoes, Comfortable And Water Resistant Work Boots For Men With Midsole Design For Safety and Ankle Support",5019311965149,5060345836325,B01FJLXFIS,2.172,48.99,27.385,0,100,1:1,27.39,,Insufficient Evidence,True
106,UNRELATED,15,LAUNDRY BAG HUL XLARGE 80X60X26CM ASS,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5061022621241,nan,B0CQP7TT72,1.608,39.99,21.855,0,50,1:1,21.86,,Insufficient Evidence,True
107,UNRELATED,15,BBQ SKEWER 4PC 24CM,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,8711252456522,nan,B0773HXND3,1.008,27.99,16.0262499999999,0,500,1:1,16.03,,Low Text Similarity,True
108,UNRELATED,15,PRIMA PLUNGER WOODEN LARGE,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,5038673231037,5012095076711,B004N9BSQE,0.876,30.89,14.6616666666666,0,600,1:1,14.66,,Insufficient Evidence,True
109,UNRELATED,15,THL LINEA ROUND BOWL 2L ASSORTED COLOURS,"vancasso Bonita Pasta Bowls 38 oz, Large Ceramic Salad Bowls, Pasta Bowl Set of 6, Microwave & Dishwasher Safe Soup Bowls, Serving Bowls, Warm Colors",8682655106911,nan,B0BJTVLVX4,1.008,32.99,15.8116666666666,0,300,1:1,15.81,,Insufficient Evidence,True
110,UNRELATED,20,ADORN DEEP BOWL 5INCH,"LIFVER Deep Soup Bowls Porcelain 20oz, 600 ml Large Cereal Bowl Ceramic, Serving Bowls for Tapas, Dessert, Curry, Ramen, Snack, Breakfast, Dishwasher, Microwave & Oven Safe - Multicolour",6923456816268,753936290037,B07MMYFSNY,0.672,26.99,12.6116666666666,0,50,1:1,12.61,,Insufficient Evidence,True
111,UNRELATED,15,THL STORAGE BOX RECT 1200ML,"Storage Boxes with Lid - Plastic Storage Bins with 1 Lid,28L*4Tier Clear Stackable Storage Boxes with Wheels,Large Bins Organizer for Bedroom Living Room Bathroom, Clear",8682655100254,6977718359581,B0FCLZWDT7,1.548,36.98,20.8866666666666,0,200,1:1,20.89,,Insufficient Evidence,True
112,UNRELATED,15,URBAN LIVING HAND BRUSH ASSORTED,"Bearbao Toddler Boy Toys for 2 3 4 5 6 Years Old Boys, 65 Inches Race Track for Boys Kids Die-Cast Transport Truck Car Toy, Toddler Car Toys Set for Kids Boy",5414886542045,nan,B0D8WQGL78,0.804,26.99,13.6416666666666,0,500,1:1,13.64,,Insufficient Evidence,True
113,UNRELATED,15,TILE PLACEMAT,Navaris Natural Slate Serving Plates - Set of 6 Slate Place Mat Serving Trays - Medium Rectangular Stone Table Mat Serving Platter Tiles - 30 x 20 cm,5024418198727,nan,B085LF2GYC,1.008,27.29,15.5304166666666,0,100,1:1,15.53,,Low Text Similarity,True
114,UNRELATED,15,UNIQUE CANDLE NUMBER W/DECOR 8,"Shayson Whack a Mole Game, Interactive Constructive Smack Moles Game Playmat with Sound for 2 3 4 5 6 Years Old Kids, Boys Girls Interactive Toys with 2 Hammers, Educational Game for Toddlers (Green)",11179373185,nan,B0F8J3S5HW,0.708,22.99,12.7345833333333,0,400,1:1,12.73,,Insufficient Evidence,True
115,UNRELATED,20,"IMPERIAL DEEP DINNER PLATE BLUE 10""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",8694169938513,745606660523,B07SG6C3BR,1.908,45.23,23.6116666666666,0,50,1:1,23.61,,Insufficient Evidence,True
116,UNRELATED,15,HAWAIIAN NECKLACE RED 40INCH,"Toddler Toys for 2 3 4 5 6 Years Old Boys, Die-Cast Transport Truck Car Toys 61-Inch Race Track for Boys Kids, Toddler Car Toys Set for Kids Boys Girls",11179191727,nan,B0C3LYMSZ5,0.852,26.99,13.6016666666666,0,100,1:1,13.6,,Insufficient Evidence,True
117,UNRELATED,15,PRODEC SLANT CUT LINING FITCH 1/2 in,"Magnetic Stylus Pen for Remarkable 2 Pen Replacement with Soft Digital Eraser + 5 Tips,Digital Stylus with Eraser for Remarkable,Alternative Marker Plus,4096 Pressure Sensitivity",5019200019892,nan,B0DK6VD1QF,0.936,25.49,14.2616666666666,0,50,1:1,14.26,,Insufficient Evidence,True
118,UNRELATED,15,PRIMA SOFT TIP BRUSHES 3PK,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,5038673230184,5012095076711,B004N9BSQE,0.972,30.89,14.5816666666666,0,600,1:1,14.58,,Insufficient Evidence,True
119,UNRELATED,15,UNIQUE CANDLE NUMBER W/DECOR 1,"BlueSwan Craft Kits for Kids, DIY Fabric Flowers Bouquets Toys, Flower Press Textile Kit, Poke-in Arts and Crafts Gifts for 4-12 Year Old Girls, ADHD, Parent-Child Educational Interactive STEM Toy",11179373116,nan,B0FDQL9JFL,0.708,21.99,12.02625,0,500,1:1,12.03,,Insufficient Evidence,True
120,UNRELATED,15,TML LAUNDRY BASKET ROUND GLITTER RED,"TOSY Flying Disc - 108 RGB Multicolor LEDs, Super Bright, Smart Modes, Christmas Stocking Stuffers Gift, Camping Toy for Kid/Teen/Adult, Auto Light Up, Rechargeable, Waterproof, 175g",5022092002293,810096710987,B0C9JLBY6V,1.704,37.99,20.7383333333333,0,500,1:1,20.74,,Insufficient Evidence,True
121,UNRELATED,15,LAUNDRY BAG HUL JUMBO 90X56X26CM ASS,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5061022621258,nan,B0CQP7TT72,1.812,39.99,21.685,0,50,1:1,21.68,,Insufficient Evidence,True
122,UNRELATED,15,RYSONS CLOTHES HANGER TROUSERS 3 BAR,Hangerworld 3 Pack of Wooden Trouser Hangers - Multifunctional 4 Tier Clothes Storage Organiser with Non Slip Bars,5056239423184,nan,B001INKFV2,1.008,25.95,14.58125,0,100,1:1,14.58,,Insufficient Evidence,True
123,UNRELATED,15,DEKTON SECURITY TORX SET 6PC,"Divoom Pixoo Pixel Art Digital Photo Frame with 8.6 Inch Mood Light App Control, Desk/Wall Led Smart Clock, Decorative Lamp for Gaming Room Home Decorï¼ˆBlackï¼‰",5055441407272,6958444602516,B07HHXWN3C,1.752,33.99,21.065,0,100,1:1,21.07,,Insufficient Evidence,True
124,UNRELATED,15,HURRAH BEAD COLOURED ASSORTED,"Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",6923456788121,721820110730,B0FPGF1M99,1.008,27.99,14.5049999999999,0,400,1:1,14.5,,Insufficient Evidence,True
125,UNRELATED,15,ADJUSTABLE CLOTHES LINE PROP 2.6M ASSORTED,"Blanket Lifter for Feet, Adjustable Height Blanket Lifters for Foot of Bed, Aluminum Alloy Blanket Lifter for Foot Toes Leg Knee Ankle Post Surgery Recovery, 4 Clips Included",5056239426345,658361487635,B0D4M5WM93,2.088,42.99,23.505,0,100,1:1,23.5,,Insufficient Evidence,True
126,UNRELATED,15,FESTIVE MAGIC MOUSE DANGLY LEGS,"Montessori Toy for 1 Year Old Girl Gifts, Musical Bilingual Educational Toddler Toy Age 1-2 Yr 12-18 Month, First Birthday Gift for 1 Year Old Girl",4894158097311,692041760427,B0FQ5B4RBL,1.608,35.99,19.1216666666666,0,400,1:1,19.12,,Insufficient Evidence,True
127,UNRELATED,15,DEKTON GLOVES INSULATED H/DUTY X LARGE(SOLD EACH),Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,5055441413365,609613846212,B00YA95TZI,1.548,32.99,18.3616666666666,0,200,1:1,18.36,,Insufficient Evidence,True
128,NEEDS_VERIFICATION,40,TREND PLASTIC CUTLERY TRAY,"FittingsCo Plastic Cutlery Tray For Kitchen Drawers, Various Sizes/Formations",5056283892387,3778427036762,B01KOP4H1I,1.476,30.99,17.7612499999999,0,50,1:1,17.76,,"High Title Sim, Brand Mismatch?",False
129,UNRELATED,15,COLOUR GLASS SOAP DISPENSER WITH PUMP 400ML ASSORTED COLOURS,"PH4 Wireless Gaming Headset with Microphone, Game/Music Mode, 2.4GHz Bluetooth Gaming Headphones for PS5, PS4, PC, Switch, Low Latency Lossless Sound Foldable Noise Cancelling Black Green",6923456822498,762765667798,B0DHGVMVTJ,1.236,29.99,15.7216666666666,0,100,1:1,15.72,,Insufficient Evidence,True
130,UNRELATED,15,DIWALI DINNER PLATE GREY 27CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",883314712186,nan,B0CQP7TT72,1.98,39.99,21.545,0,50,1:1,21.55,,Insufficient Evidence,True
131,UNRELATED,15,APOLLO SET 10 BAG CLIPPETS,"GLAKER Professional Hair Clippers Men + T-Blade Trimmer Kit - Cordless Hair Cutting Kits with 13 Premium Guards, Complete Barber Kit with Large LED Display for Mens Grooming",5026180054959,nan,B0B55SNNB7,1.164,28.49,14.7116666666666,0,200,Split Candidate,14.71,,Insufficient Evidence,True
132,UNRELATED,15,THL CLEANING BRUSH WITH HANDLE,"SEYMAC stock Case for iPad 9th/8th/7th Generation 10.2'', [Strong Magnetic] Auto Sleep/Wake Drop Proof Cover with [Multi-angle Stand] Pencil Holder, Card Slot for iPad 10.2 Inch 2021/2020/2019, Black",8697409843547,nan,B085PQG8WV,0.852,23.39,12.1716666666666,0,200,1:1,12.17,,Insufficient Evidence,True
133,UNRELATED,15,NTI RAT GLUE TRAP,Anyhall 2-Pack Rat Traps Humane Live Mouse Cage Traps (Silver),5038673210506,197644238071,B0BXH2DGZ7,1.008,27.99,13.0049999999999,0,200,1:1,13.0,,Insufficient Evidence,True
134,UNRELATED,15,RAP CARTRIDGE MULTI-PURPOSE,"5 Water-Based Block Printing Inks | Black, Blue, Red, White & Yellow | 38ml High Concentration Tubes | Easy-to-Mix | High Opacity - by Zieler",5055319559737,604565680495,B0FDL9S7BW,1.14,26.76,14.01,0,100,1:1,14.01,,Insufficient Evidence,True
135,UNRELATED,20,KINGFISHER PLASTIC WINE 6 GLASSES,"Set of 6 Large Plastic Wine Glasses, 550ml Unbreakable Plastic Wine Glasses Reusable, Clear Plastic Red Wine Glass Long Stemmed Picnic Wine Glass",5013478110084,nan,B0D9LY2MJX,0.912,24.99,12.1849999999999,0,50,1:1,12.18,,Insufficient Evidence,True
136,UNRELATED,15,CAROLINE FOIL PUDDING MINI 10 BASINS,"GPS Smart Watch for Men, 2.06""HD Screen Fitness Watch Answer/Make Call, Smartwatch with Heart Rate/Sleep Monitor/Pedometer, 100+ Sports Modes, IP68 Waterproof Activity Tracker Running for Android iOS",5012145000369,nan,B0FJ1XS191,1.68,29.99,18.0716666666666,0,100,1:1,18.07,,Insufficient Evidence,True
137,UNRELATED,15,TIDYZ 100 DOGGY DEGRADABLE BAGS ROLL,Mira Showers Zest Universal 90mm 4-Spray Shower Head - Chrome,5025364004735,5013181121971,B09WB1GWSZ,0.804,21.96,11.29,0,200,1:1,11.29,,Insufficient Evidence,True
138,UNRELATED,15,PAN AROMA COLOUR TEALIGHTS CASHMERE & APRICOT PACK OF 12,"Lightsaber Star Wars, Light Saber Upgraded RGB 15 Colors, USB Rechargeable Lightsaber with Metal Handle, with Sounds Mode Laser Sword Toy for Kids and Adults Cosplay Party Gifts (60CM 1PC)",5053249268811,nan,B0DY77CB9N,1.08,25.99,13.1983333333333,0,200,1:1,13.2,,Insufficient Evidence,True
139,UNRELATED,20,OVEN LOVE BAKING DISH OVAL RED 0.19L,"MALACASA Oval Ceramic Oven Baking Dishes, Ideal for Lasagne, Shepherds Pie and More - Small Pie Dish, Set of 4, 22 OZ, White, Oven Safe",5018705740478,nan,B0D876QQH4,1.344,31.58,15.1866666666666,0,100,1:1,15.19,,Insufficient Evidence,True
140,NEEDS_VERIFICATION,40,ROSE GOLD MAKEUP BRUSH  ASSORTED,"Oscar Charles Makeup Brush Set, 12 Piece Makeup Brushes Set Professional, Six Face Make up Brushes & Six Eye Makeup Brushes Set - Rose Gold",5050565757487,5060597570251,B08CDXHZZ4,1.008,24.85,12.5883333333333,0,800,1:1,12.59,,"High Title Sim, Brand Mismatch?",False
141,UNRELATED,15,FOUR SEASONS FOIL COOKIE TRAYS 2PCE,Caterserve Aluminium Foil Trays Containers for Baking Cooking Freezing and Storing Tray Size 32cm x 20cm x 3.3cm (20 Pack),5055706600011,5060659230581,B0843TFXVR,0.264,16.12,6.97333333333333,0,600,Split Candidate,6.97,,Insufficient Evidence,True
142,UNRELATED,15,FESTIVE MAGIC LED LIGHTS 500 CLEAR CABLE WHIT,"Andonstar AD246S-M HDMI Digital Microscope - 2000x, 3 Lens 2160P UHD Video Record, 7 Inch LCD Soldering Microscope",4894158102466,nan,B09VPPS96M,13.4279999999999,169.99,106.259583333333,0,50,1:1,106.26,,Insufficient Evidence,True
