category,is_exact_ean,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,SupplierTitle,AmazonTitle,Supplier EAN,Amazon EAN,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,manual_group,manual_pack_count_supplier,manual_pack_count_amazon,manual_size_tokens_supplier,manual_size_tokens_amazon,ip_risk
EXACT_EAN_MATCH,True,1:1 Match,-1.96166666666666,-1.96166666666666,-42.2772988505747,1.0,1.0,1.0,0.20909090909090908,100,HG BATH SHINE (SOLD EACH),"HG Bathroom Cleaner Shine Restorer, Bath Cleaner & Light Limescale Remover, Bathroom Floor Cleaner & Sink Cleaner, Bathtub Cleaner, Shower Spray Liquid & Toilet Cleaner - 500ml (Packing May Vary)",8711577002039,8711577002039,B001FTS3KE,4.90799999999999,8.29,,,,,500ml,False
MODERATE_CONFIDENCE,False,1:1 Match,-0.982916666666666,-0.982916666666666,-42.3670977011494,1.0,1.0,1.0,0.40707964601769914,50,AMTECH RULER FOLDING PLASTIC 1M,PaulStore Folding Plastic Ruler 1m 3ft Easy to Read Metric Imperial Markings MS165,5032759026654,-,B09777YBY2,2.124,5.29,,,,1m,"1m,3ft",False
EXACT_EAN_MATCH,True,1:1 Match,-2.72666666666666,-2.72666666666666,-42.4053913945049,1.0,1.0,1.0,0.29523809523809524,50,PRODEC DOORWAY ZIPPED DUST PROTECTOR 2.1M,"ProDec Zipped Doorway Dust Protector Heavy Duty Transparent Polythene Sheet For Preventing Dust Transfer Between Rooms During Renovations, Building Work and Construction",5019200019458,5019200019458,B00A21RX5C,7.056,9.1,,,,2.1m,,False
UNCERTAIN,False,1:1 Match,-8.51666666666667,-8.51666666666667,-42.5195540023298,1.0,1.0,1.0,0.25688073394495414,200,HOZELOCK MICRO REEL + 10M HOSE,"HOZELOCK - Micro Reel 10m : Ideal for patios, balconies and small gardens, compact and practical ""Click & Go"" design, a lightweight small bore hose, 1 hose nozzle, ready to use [2427 0000]",5010646062466,-,B08GLV77WG,23.376,23.98,,,,10m,10m,False
MODERATE_CONFIDENCE,False,1:1 Match,-2.75166666666666,-2.75166666666666,-42.5296239052034,1.0,1.0,1.0,0.3121951219512195,50,RUSTINS CELLULOSE THINNERS 300ML,"Rustins Cellulose Thinners 300ml- Professional Solvent for Cellulose Paints and Lacquers; Cleans Brushes, Spray Guns and Equipment; Fast-Evaporating Formula in Various Sizes",5015332170067,-,B00CZ6O990,7.104,9.19,,,,300ml,300ml,False
EXACT_EAN_MATCH,True,1:1 Match,-3.40333333333333,-3.40333333333333,-42.5416666666666,1.0,1.0,1.0,0.38461538461538464,100,HG NATURAL STONE CLEANER SHINE RESTORER 1 LITRE (SOLD EACH),"HG Natural Stone Cleaner Shine Restorer, Product 37, Highly Concentrated Formula for Marble and Calciferous Natural Stone, Mop or Polish for Restoring Shine â€“ 1L (221100106)",735669000367,735669000367,B00782MNQW,8.94,11.0,,,,1litre,1l,False
EXACT_EAN_MATCH,True,1:1 Match,-3.52499999999999,-3.52499999999999,-42.5724637681159,1.0,1.0,1.0,0.20952380952380953,50,BAUER CURLING WAND 38870005/02,Bauer 38870 Tourmaline Coated Curling Wand/Produces Professional Looking Curls for All Hair Types / 13mm to 19mm Cone Shaped Barrell / 180Â° Heat / 360Â° Swivel Cord/Cool Touch Tip,5025301388706,5025301388706,B073ZFBJQP,9.276,11.49,,,,,"13mm,19mm",False
EXACT_EAN_MATCH,True,1:1 Match,-3.09833333333333,-3.09833333333333,-42.6180651077487,1.0,1.0,1.0,0.5625,100,ACCTIM WICKFORD KIDS WALL CLOCK PINK,Acctim Wickford Kids Teaching Wall Clock Quartz Rainbow Dial Quarter Markers Pink 20cm 22520,5012562225208,5012562225208,B079MFZL6K,8.064,10.49,,,,,20cm,False
UNCERTAIN,False,1:1 Match,-1.09666666666666,-1.09666666666666,-42.6718547341115,1.0,1.0,1.0,0.28346456692913385,700,BRIGHT & HOMELY ELECTRONIC BUG SWATTER 52CM X 21CM ASSORTED COLOURS,Electric Fly Zapper - Electronic Bug Zapper with Protective net Layer - Pest Control Mosquito and Insect Catcher Racket - Electric Fly Swatter - Handy Killer Racket for Indoor and Outdoor,5050796010467,5070003185306,B0D8BRJ67P,2.424,6.76,,,,"21cm,52cm",,False
UNCERTAIN,False,1:1 Match,-0.713333333333333,-0.713333333333333,-42.7145708582834,1.0,1.0,1.0,0.2484472049689441,500,DEKTON PLASTIC SPREADER 3PC SET,"Amtech G0946 Filler Applicator Kit, 4-Piece Plastic Scraper Set, Lightweight, Reusable and Easy to Clean, Sizes 50, 80, 100, 120mm",5055441455068,5032759040209,B00P1LKQ0M,1.344,3.5,,,,,120mm,False
MODERATE_CONFIDENCE,False,1:1 Match,-1.16624999999999,-1.16624999999999,-42.7197802197802,1.0,1.0,1.0,0.43609022556390975,50,SECURFIX TWIN THREAD SCREW CSK ZP 3.5X45MM,ForgeFix Multi-Purpose Single Thread Screws | 4.0 x 45mm | Zinc Yellow Passivated | Box 200,5019923303148,-,B005H0V304,2.616,5.61,,,,,45mm,False
UNCERTAIN,False,1:1 Match,-0.956666666666666,-0.956666666666666,-42.8998505231689,1.0,1.0,1.0,0.13836477987421383,500,DEKTON SOLDER WIRE,"Solder Wire,0.8mm Soldering Wire Lead Free Sn99.3 Cu0.7 with Rosin Core for Electronic Electrical Soldering Components Repair and DIY. (20 G)",5055441408101,-,B0B3D8NLMB,2.016,3.88,,,,,"0.8mm,20g",False
HIGH_LIKELIHOOD,False,1:1 Match,-0.7125,-0.7125,-42.9216867469879,1.0,1.0,1.0,0.5192307692307693,200,HAMILTON FINE TIP FLAT BRUSH 1 INCH,"Hamilton For The Trade Fine Tip Brushes | 3 Brush Pack | 1"", 1.5"", 2""",-,-,B09FF8BZT4,1.332,4.74,,,,1inch,,False
UNCERTAIN,False,1:1 Match,-2.62833333333333,-2.62833333333333,-42.9466230936819,1.0,1.0,1.0,0.23963133640552994,100,KINGFISHER GOLD 2 WAY SHUT OFF TAP CONNEC,"Flintronic 2 Way Brass Hose Splitter, 3/4"" Tap Garden Hose Connector, Y Valve Tap Connector with Individual On/of, Faucet Splitter for Garden, Outdoor, Lawn, Courtyard, Kitchen",5013478144119,-,B0D4YC677X,6.684,8.99,,,,,,False
HIGH_LIKELIHOOD,False,1:1 Match,-2.33,-2.33,-42.9889298892988,1.0,1.0,1.0,0.6881720430107527,50,VFM  NON DRIP GLOSS PAINT WHT 750ML,Leyland Trade Non Drip Gloss Paint - Brillaint White 750ml,5023608428866,5010426003009,B005QWMK8C,5.844,9.0,,,,750ml,750ml,False
MODERATE_CONFIDENCE,False,1:1 Match,-2.45041666666666,-2.45041666666666,-42.9897660818713,1.0,1.0,1.0,0.45,100,STATUS 45AMP CEILING SWITCH + NEON CDU,STATUS Ceiling Switch | White 45A 2 Way Pull Cord Light Switch Bathroom | S45ACSB3,5022822166066,-,B00I3CCJYM,6.18,7.99,,,,,,False
HIGH_LIKELIHOOD,False,1:1 Match,-1.09958333333333,-1.09958333333333,-43.1209150326797,1.0,1.0,1.0,0.5504587155963303,100,KILROCK GROUT CLEANER 500ML (SOLD EACH),Kilrock Grout Cleaner Spray 500ml Restorers Dirty Tile Grout Lines (1),5014353092433,-,B0CCMVBLQJ,2.4,5.45,,,,500ml,500ml,False
MODERATE_CONFIDENCE,False,1:1 Match,-3.60708333333333,-3.60708333333333,-43.3023209283713,1.0,1.0,1.0,0.3891402714932127,500,STATUS ODESSA STAINLESS STEEL BLADE HAND BLENDER WHITE,"STATUS Odessa Hand Blender, 170â€¯W Corded Stick Blender with Single-Speed Settings, Ergonomic Lightweight Design with Stainless Steel Blade, Gloss White (ODESSA1PKB4)",5022822201347,-,B0772YG1XL,9.336,10.07,,,,,,False
HIGH_LIKELIHOOD,False,1:1 Match,-2.17666666666666,-2.17666666666666,-43.3598937583001,1.0,1.0,1.0,0.7419354838709677,200,GORILLA GLUE CLEAR 50ML,Gorilla 1244002 Glue Crystal Clear 50ml,-,5704947004033,B079D84V27,5.364,7.48,,,,50ml,50ml,False
HIGH_LIKELIHOOD,False,1:1 Match,-1.54,-1.54,-43.3802816901408,1.0,1.0,1.0,0.6206896551724138,100,AMTECH PIPE CUTTER PLASTIC,Amtech C0228 Plastic Pipe Cutter,5032759047086,-,B074WG6X9H,3.6,6.24,,,,,,False
UNCERTAIN,False,BUNDLE (24x) - LOSS,-49.57933333333333,-1.00333333333333,-43.4343434343434,24.0,1.0,24.0,0.1787709497206704,700,GARDEN DWARF 14CM 4 ASSORTED COLOURS,Pronto Seed Tulip Tall Mix Bulbs | Set of 24 Tall Tulips Flowers in Pink & Red Shades for Spring Gardens | Hardy Perennials for Planting Now UK,8720573161527,5060688702493,B0FSDRZ2GY,2.112,6.5,,,24.0,14cm,,False
HIGH_LIKELIHOOD,False,BUNDLE (12x) - LOSS,-107.13966666666666,-3.65166666666666,-43.5240365514501,12.0,1.0,12.0,0.5319148936170213,50,PREMIER DINNER CANDLES 12X25CM GREEN,Nordring Tapered Candles 2.3 x 25 cm Dark Green Pack of 12,5053844258323,4251892405275,B0DFQ41M61,9.408,10.99,,,12.0,,25cm,False
EXACT_EAN_MATCH,True,1:1 Match,-1.60666666666666,-1.60666666666666,-43.5411020776874,1.0,1.0,1.0,0.3015075376884422,400,HG DRAIN & PLUG UNBLOCKER 0.5L (SOLD EACH),"HG Drain and Plug Unblocker, Effectively Removes Blockages & Cleans Blocked Drains Fast, for Blocked Drain Pipes in Sinks or Shower Traps (500ml) - 139050106",8711577232276,8711577232276,B09GVZQ6TG,3.768,6.88,,,,0.5l,500ml,False
UNCERTAIN,False,BUNDLE (98x) - LOSS,-85.53033333333333,-0.558333333333333,-43.6197916666666,98.0,1.0,98.0,0.2,600,PREMIER SANTA WINDOW CLING,"Christmas Window Stickers, 98pcs Christmas Window Clings Snowflake Santa Claus Stickers for Christmas Window Decoration, Double Sided Xmas Window Decals for Kids Party Holiday Supplies",5053844014615,749083612020,B0BC3RMLDV,0.876,3.59,,,98.0,,,False
UNCERTAIN,False,BUNDLE (16x) - LOSS,-31.213333333333335,-0.973333333333333,-43.6472346786248,16.0,1.0,16.0,0.2978723404255319,500,VELCRO(R) STICK ON COINS WHITE,"VELCRO Brand Stick On Coins Double Sided Hook & Loop Self Adhesive Sticky Coins Perfect for Room DÃ©cor & Home, Office, Garage Use White 16mm x 16mm Set of 16",5030610602276,-,B0013BO0AQ,2.016,3.86,,,16.0,,16mm,False
MODERATE_CONFIDENCE,False,1:1 Match,-2.88166666666666,-2.88166666666666,-43.6616161616161,1.0,1.0,1.0,0.34285714285714286,100,HG DEEP CLEANER FOR LEATHER (SOLD EACH),"HG Deep Cleaner for Leather, Leather Cleaner & Faux Leather Cleaner, Safe & Mild for Coloured Leather, Water Based Bag, Boot, Jacket & Leather Sofa Cleaning Liquid - 250ml",8711577010782,-,B000IU3W2U,7.26,9.67,,,,,250ml,False
EXACT_EAN_MATCH,True,1:1 Match,-1.39333333333333,-1.39333333333333,-43.8155136268344,1.0,1.0,1.0,0.5233644859813084,50,ADDIS DUSTPAN & BRUSH SILVER STIFF,"Addis Housewares 510405 Dustpan and Stiff Brush Set, Metallic Silver, 5cm",5010303059532,5010303059532,B0009KNU58,3.15599999999999,6.38,,,,,5cm,False
UNCERTAIN,False,BUNDLE (50x) - LOSS,-85.5445,-0.872499999999999,-43.8442211055276,50.0,1.0,50.0,0.14689265536723164,300,PAPER 50 HOTCUPS 8 OZ,"50x 8 oz Paper Cups Biodegradable Colour Disposable Cups for Hot & Cold Drinks Ideal for Home, Office, Birthday, Weddings, Events and Cafes etc,(Pack of 50)",5060357991784,-,B0FK44CFKX,1.728,4.98,,,50.0,,,False
MODERATE_CONFIDENCE,False,1:1 Match,-1.78083333333333,-1.78083333333333,-43.8628899835796,1.0,1.0,1.0,0.3902439024390244,200,"AMTECH BRICK TROWEL 280MM(11"") SOFT GRIP","Amtech G1500 280mm (11"") Plastering trowel",5032759027651,-,B004TRQU68,4.212,6.62,,,,280mm,280mm,False
EXACT_EAN_MATCH,True,1:1 Match,-2.10999999999999,-2.10999999999999,-43.8669438669438,1.0,1.0,1.0,0.21,200,ACANA MOTH MONITORING TRAP,"Acana Monitoring Moth Trap - Ideal for Protecting Clothes, Carpets & Soft Furnishings - Home & Surfaces - Traps Moths, Pheromone Technology - Harsh Chemical Free - Refillable",5060214390880,5060214390880,B00SB9FLQ0,5.112,7.5,,,,,,False
MODERATE_CONFIDENCE,False,1:1 Match,-0.561666666666666,-0.561666666666666,-43.8802083333333,1.0,1.0,1.0,0.3,100,APOLLO PAPER STRAWS 40 STRIPES,Party Paper Solutions 50 x Bendy Red and White Stripe Paper Drinking Straws Biodegradable Eco 8 (20cm) approx.,5026180081931,5030481800559,B08CC9TKRJ,0.876,4.39,,,50.0,,20cm,False
UNCERTAIN,False,1:1 Match,-7.73833333333333,-7.73833333333333,-43.8929854414823,1.0,1.0,1.0,0.2647058823529412,50,EXTRASTAR CABEL REEL 4 GANG 15M,"ExtraStar 13A Electrical Extension Reel, 4 Sockets Cable Reel with Winding Handle 1100W/3120W Thermal Cut Out, Heavy-Duty Extension Lead with 15 Metre Extension Cord - Green",-,-,B08D96WNTX,20.496,20.99,,,,15m,"1100w,3120w",False
EXACT_EAN_MATCH,True,1:1 Match,-1.17666666666666,-1.17666666666666,-43.9054726368159,1.0,1.0,1.0,0.2558139534883721,50,HOZELOCK SPRAYMIST 500ML,"HOZELOCK - Trigger Sprayer Spraymist 0.5L : Ideal for Indoor Applications, 2-spray Adjustable Nozzle, Fine Spray and Medium Spray [4120P0000], White",5010646048668,5010646048668,B0017RKEJM,2.556,6.1,,,,500ml,0.5l,False
UNCERTAIN,False,1:1 Match,-3.66374999999999,-3.66374999999999,-43.9825930372148,1.0,1.0,1.0,0.16417910447761194,200,BASKET ECO WOOD 374 X H402MM BROWN,"Wickerfield Lovely Brown Wooden Crates Storage Rack Shelves Christmas Eve Gift Hamper Box (1, Large)",8721037019262,7625841208373,B07F1RVL7W,9.336,9.99,,374.0,,,,False
EXACT_EAN_MATCH,True,1:1 Match,-5.18333333333333,-5.18333333333333,-44.1134751773049,1.0,1.0,1.0,0.24271844660194175,500,ALARM CLOCK RADIO J2006BK,"LLOYTRON ""Daybreak"" Alarm Clock Radio with Buzz Alarm or Radio - Snooze Function - Sleep Timer - Rotary Tuning and Volume Controls - Mains Operated - AM / FM Radio - J2006BK - Black",5052337010103,5052337010103,B01CNWE6SY,13.44,13.94,,,,,,False
MODERATE_CONFIDENCE,False,1:1 Match,-4.12166666666666,-4.12166666666666,-44.3667025475421,1.0,1.0,1.0,0.49586776859504134,50,ACCTIM AURIC ALARM CLOCK BLACK 11.02,Acctim Auric Digital Alarm Clock SuperbriteÂ® Crescendo Alarm Large LCD Display Black,5012562123436,-,B005EHHL6K,10.488,11.95,,,,,,False
EXACT_EAN_MATCH,True,1:1 Match,-0.816666666666666,-0.816666666666666,-44.3840579710144,1.0,1.0,1.0,0.60431654676259,100,CHATSWORTH LOVE YOUR LAWN GRASS SEED & LAWN FERTILISER 375G +33% EXTRA FREE,"Chatsworth Love Your Lawn Grass Seed, Ready To Use, 500 G, Clear",5053249251462,5053249251462,B09ZVKSLRJ,1.548,5.38,,,,375g,500g,False
EXACT_EAN_MATCH,True,1:1 Match,-7.71,-7.71,-44.4380403458213,1.0,1.0,1.0,0.22026431718061673,50,KRYPTON HOT PLATE DOUBLE 2000W,"KRYPTON 2000W Double Hot Plate for Table Top Cooking | 2 Ring Hob with Cast Iron Heating Plates, Adjustable Temperature Knob | Lightweight & Portable Electric Hob for Home Camping & Caravan Cooking",6294015641967,6294015641967,B0DFYNZ7W2,20.16,21.24,,,,2000w,2000w,False
UNCERTAIN,False,1:1 Match,-2.335,-2.335,-44.4761904761904,1.0,1.0,1.0,0.2594594594594595,600,KINGFISHER BIN LINER PEDAL 100 BAG PK5,"Teivio 10 Liter Small Bin Bags 100 Counts Pedal Bin Liners Thick Plastic Waste Bags for Bathroom, Kitchen, Office, Fit 7, 8, 10L Rubbish Bin, Clear",5013478125927,-,B0CZRMNRYQ,5.64,6.99,,100.0,10.0,,10l,False
EXACT_EAN_MATCH,True,1:1 Match,-3.23666666666666,-3.23666666666666,-44.5208619899128,1.0,1.0,1.0,0.5555555555555556,100,ACCTIM WICKFORD KIDS WALL CLOCK RED,Acctim Wickford Kids Teaching Wall Clock Quartz Rainbow Dial Quarter Markers Red 20cm 22524,5012562225246,5012562225246,B079M8DQWW,8.064,10.3,,,,,20cm,False
UNCERTAIN,False,SPLIT (1/6) - OK,1.9816666666666705,-2.03833333333333,-44.6024799416484,0.16666666666666666,6.0,1.0,0.16666666666666666,100,DELI SOGA GLASS LARGE 330ML 6 PIECES,ABSINA CR1/3N Battery Lithium 3V â€“ Leakproof CR1/3N 3V lithium battery with Long Shelf Life â€“ batteries for alarm sensors 160mAh,6933890372343,4068697000990,B0DPG5Y11F,4.824,5.99,,6.0,,330ml,,False
MODERATE_CONFIDENCE,False,1:1 Match,-2.07041666666666,-2.07041666666666,-44.6210488505747,1.0,1.0,1.0,0.3263157894736842,500,BG SWITCHED FUSE SPUR BRUSHED CHROME,"BG Electrical Switched Fused Connection Unit, Fused Spur Switch, Double Pole, Raised and Slim Profile, Round Edges, Nexus Metal, Brushed Steel, 13A, NBS50",5050765018951,-,B007CVCVTS,4.90799999999999,7.03,,,,,,False
EXACT_EAN_MATCH,True,1:1 Match,-0.696666666666666,-0.696666666666666,-44.6581196581196,1.0,2.0,2.0,0.5148514851485149,400,DURACELL BATTERIES LR44  PACK OF 2 sup,Duracell LR44 1.5 V Electronics Alkaline Battery (1x Pack of 2),5000394504424,5000394504424,B000J656LS,1.212,3.34,,2.0,2.0,,,False
UNCERTAIN,False,BUNDLE (2x) - LOSS,-4.761333333333329,-1.47333333333333,-44.7821681864235,2.0,1.0,2.0,0.21800947867298578,50,D-C-FIX SELF ADHESIVE AHORN 2 MTR X 45CM,"d-c-fix vinyl wrap Light sonoma eiche hell wood effect 45 cm x 2 m - sticky back plastic roll for furniture, kitchen & cupboards - contact paper sticker self adhesive film",4007386098368,4007386297716,B00I2N9WT2,3.288,8.0,,,,45cm,"2m,45cm",False
UNCERTAIN,False,BUNDLE (100x) - LOSS,-393.765,-1.72499999999999,-44.8051948051947,100.0,1.0,100.0,0.12307692307692308,200,TITIZ LONG HANDLE DUSTPAN BRUSH PYRAMID,"Air Fryer Liners, 6.3 Inch Round BPA-Free Air Fryer Disposable Paper Liners, Food Grade Baking Paper Oil-Proof, Water-Proof for Air Fryer Microwave (100pcs)",8695122001855,-,B0DKJD6F9V,3.96,6.99,,,100.0,,6.3inch,False
EXACT_EAN_MATCH,True,1:1 Match,-3.93666666666666,-3.93666666666666,-44.8367501898253,1.0,1.0,1.0,0.4028776978417266,800,HG EXTREME POWER CLEANER (SOLD EACH),"HG Heavy Duty Tile & Grout Cleaner - Powerful Floor Cleaner for Kitchen, Bathroom & Stone Surfaces - 1L",8711577013332,8711577013332,B002QGQOS8,9.876,11.5,,,,,1l,False
EXACT_EAN_MATCH,True,1:1 Match,-4.59166666666666,-4.59166666666666,-44.8404947916666,1.0,1.0,1.0,0.6526315789473685,50,DAEWOO 1 GANG 10M EXTENSION LEAD,"Daewoo 1 Gang, 10 Metre Extension Cable With Power On Indicator",5024996150780,5024996150780,B000R2ATES,11.628,12.49,,,,10m,,False
HIGH_LIKELIHOOD,False,BUNDLE (20x) - LOSS,-65.34333333333332,-1.50333333333333,-44.8756218905472,20.0,1.0,20.0,0.6052631578947368,100,PLASPLUGS HOLLOW DOOR CARAVAN,Plasplugs Hollow Door Plugs & Drill Bit 20 Pack,5010047002559,5010047125562,B002LWWHR4,3.36,4.76,,,20.0,,,False
HIGH_LIKELIHOOD,False,1:1 Match,-2.79624999999999,-2.79624999999999,-44.8836276083467,1.0,1.0,1.0,0.6923076923076923,50,SOUDAL FOAM WINDOW & DOOR SWS,Soudal Soudafoam Window & Door Genius Gun - 600ml,5411183137561,-,B07D4BRQKN,6.816,8.25,,,,,600ml,False
UNCERTAIN,False,1:1 Match,-6.78166666666666,-6.78166666666666,-44.9116997792494,1.0,1.0,1.0,0.25609756097560976,700,RCR FUSION WINE GLASS 250ML 6PC,RCR 6X 290ml Crystal Glass Red Wine Glasses Orchestra Range Red White Goblets Stemware Glass Set - Gift Boxed - Made in Italy Crystal,8007815255528,5055512187263,B07WMVPV9X,17.46,19.99,,,6.0,250ml,290ml,False
EXACT_EAN_MATCH,True,1:1 Match,-2.01666666666666,-2.01666666666666,-45.0148809523809,1.0,1.0,1.0,0.45161290322580644,50,MIRACLE GRO ACR CONC LIQUID 800ml,"Miracle-Gro 121180 Azelia, Camellia & Rhododendron Concentrated Plant Food, 800 ml, Natural",5010272195040,5010272195040,B0BS6TW27R,4.716,7.48,,,,800ml,800ml,False
UNCERTAIN,False,1:1 Match,-2.39166666666666,-2.39166666666666,-45.0408035153797,1.0,1.0,1.0,0.2716049382716049,50,BETTINA WOODEN OUTDOOR BROOM & HANDLE 15 INCH,"Newman and Cole 12"" Wooden Broom Head with Stiff Bassine Natural Hard Bristle - Replacement Wooden Broom Head for Outdoor Garden Yard Brush Sweeping - Wood Brush Head Fitted Fixing Bracket Connector",5052578028608,5060633660090,B07NY87L46,5.712,7.99,,,,15inch,,False
UNCERTAIN,False,BUNDLE (11x) - LOSS,-188.50166666666667,-7.06166666666666,-45.0648798128057,11.0,1.0,11.0,0.2222222222222222,400,AMTECH SOCKET 11PC SET 1/2 INCH,"Deep Impact Socket Set, 11PCS 1/2 Inch Driver 10mm-24mm Metric Deep Sockets with 1/4'' Hex Shank Socket Adapter, Automotive Trucks Car Tires Tractors Engines Repairing DIY Mechanic Tool",5032759029495,-,B0D298Q8DT,18.144,16.99,,,11.0,2inch,"10mm,24mm,2inch",False
UNCERTAIN,False,1:1 Match,-3.02833333333333,-3.02833333333333,-45.1316443119721,1.0,1.0,1.0,0.13636363636363635,300,DEKTON WINDOW BLADE TELESCOPIC 3.5M,"2 in 1 Telescopic Window Squeegee with Durable Squeegee Blade and Sponge Attachment - Window Cleaning Kit Perfect to Use as Shower Cleaner Squeegee, Window Cleaner & Car Window Squeegee",5055441409801,5060507284568,B0C14ZXVRM,7.392,8.99,,,,3.5m,2in,False
EXACT_EAN_MATCH,True,1:1 Match,-4.46833333333333,-4.46833333333333,-45.1346801346801,1.0,1.0,1.0,0.3548387096774194,200,FIREANGEL SMOKE ALARM 5 YEAR OPTICAL,"FireAngel Optical Smoke Alarm - FA6615-R 10-Year Smoke Alarms for Home, Caravan with 5-Year Batteries - Smoke Detector Fire Alarm - ST-625 Replacement",816317006259,816317006259,B09WB3LWSX,11.2199999999999,11.99,,,,,,False
EXACT_EAN_MATCH,True,1:1 Match,-1.815,-1.815,-45.1492537313432,1.0,1.0,1.0,0.29523809523809524,400,RUSTINS QUICK DRYING PRIMER & UNDERCOAT 250ML,"RUSTINS White Primer/Undercoat 250ml -Fast-Drying Paint Base for Smooth Coverage; Easy-to-Use Interior & Exterior Prep Coat for Walls, Woodwork & DIY Home Decorating",5015332590018,5015332590018,B002ATNRN6,4.164,7.59,,,,250ml,250ml,False
MODERATE_CONFIDENCE,False,1:1 Match,-1.94166666666666,-1.94166666666666,-45.1550387596899,1.0,1.0,1.0,0.3225806451612903,50,APOLLO SHOWER HOSE DOUBLE 2.5M,Shower Hose 2.5m Long Shower Hoses Stainless Steel Chrome Shower Pipe Replacement Shower Cable,5026180024136,-,B089CVGGC8,4.5,6.79,,,,2.5m,2.5m,False
UNCERTAIN,False,1:1 Match,-7.84583333333333,-7.84583333333333,-45.2209414024976,1.0,1.0,1.0,0.17391304347826086,100,RUSSELL HOBBS STEAM IRON 26480,"Russell Hobbs Light & Easy Brights Berry Steam Iron, Fabric Softening Infused Ceramic Soleplate. 2x smoother glide, 2x durability, 240ml Water Tank, 115g Steam Shot, 35g Continuous Steam, 2400W, 26480",5038061137903,-,B09Q91KV6V,20.16,16.82,,,2.0,,"115g,2400w,240ml,35g",False
MODERATE_CONFIDENCE,False,1:1 Match,-0.96,-0.96,-45.2830188679245,1.0,1.0,1.0,0.325,100,GOODYEAR SPANNER 17MM,Blue Spot 5222 17 mm Fully Polished Chrome Vanadium Spanner,5055441454948,5028734052220,B00UALJKI2,1.884,4.14,,,,17mm,17mm,False
UNCERTAIN,False,1:1 Match,-2.53499999999999,-2.53499999999999,-45.3488372093023,1.0,5.0,5.0,0.22748815165876776,500,CLEANING SET 5PCS 120CM ASSORTED,"5pcs Car Cleaning Brush Set, Ultra Soft Hair Car Dust Sweeping Soft Bristle Brush, Boars Car Detailing brushes, Microfiber Car Interior Brush for Cleaning Interior/Exterior of Car",8711252853741,-,B0DK23D4HJ,6.048,6.99,,5.0,5.0,120cm,,False
MODERATE_CONFIDENCE,False,1:1 Match,-5.34166666666666,-5.34166666666666,-45.4609929078014,1.0,1.0,1.0,0.3670886075949367,100,BAUER IONIC HOT AIR BLOW DRY BRUSH,Bauer 38889 Hot Air Blow Dry Brush/Round Hair Dryer Brush for Short to Medium Hair/Ionic Oval Volumiser Styling Tool / 1000W,5025301388898,5025301000110,B0DJC6K5N4,13.44,13.99,,,,,1000w,False
UNCERTAIN,False,1:1 Match,-5.03958333333333,-5.03958333333333,-45.483604091456,1.0,1.0,1.0,0.2011173184357542,200,DAEWOO WHITE KETTLE SDA1650,"Daewoo 1.7L Electric Kettle â€“ Fast Boil, Lightweight Plastic, 2200W Power, Auto Shut Off, Boil Dry Protection, White Jug Kettle for Home, Office, Dorm",5024996864427,-,B07RSRWH6X,12.636,11.93,,,,,"1.7l,2200w",False
UNCERTAIN,False,BUNDLE (30x) - LOSS,-104.95766666666665,-1.60166666666666,-45.5018939393939,30.0,1.0,30.0,0.08144796380090498,100,GALAXY BOW LIGHT BLUE PK12,"30 Pcs Blue Satin Ribbon Bows, Self-Adhesive Mini Blue Bows for Gift Wrapping, Pre-Tied Bow Craft, Sewing, Scrapbooking, Wedding Gift Christmas Birthday Party Decoration, Hair Bows for Girls Baby",5055579154833,-,B0FL78J87R,3.564,4.99,,,30.0,,,False
EXACT_EAN_MATCH,True,1:1 Match,-3.31166666666666,-3.31166666666666,-45.5524988537368,1.0,1.0,1.0,0.8409090909090909,100,ACCTIM WICKFORD KIDS WALL CLOCK WHITE june,Acctim 22522 Wickford Kids Wall Clock in White,5012562225222,5012562225222,B079M3C176,8.064,9.67,,,,,,False
MODERATE_CONFIDENCE,False,1:1 Match,-4.60499999999999,-4.60499999999999,-45.7298907646474,1.0,1.0,1.0,0.49586776859504134,50,ACCTIM AURIC ALARM CLOCK WHITE,Acctim Auric Digital Alarm Clock SuperbriteÂ® Crescendo Alarm Large LCD Display White 12342,5012562123429,-,B0041MBQ5G,11.424,12.39,,,,,,False
EXACT_EAN_MATCH,True,1:1 Match,-1.73833333333333,-1.73833333333333,-45.7456140350877,1.0,1.0,1.0,0.8985507246376812,100,RUSTINS MASONRY PAINT BLK 250ML,RUSTINS Masonry Paint Matt Black 250ml,5015332001224,5015332001224,B015WDKTQ4,3.9,6.77,,,,250ml,250ml,False
UNCERTAIN,False,1:1 Match,-3.02458333333333,-3.02458333333333,-45.8270202020202,1.0,1.0,1.0,0.2331288343558282,100,BG BLACK NICKEL TRIPLE SWITCH 2 WAY,"BG Electrical Triple Wall Light Switch, 2 Way, Raised and Slim Profile, Round Edges, Nexus Metal, Black Nickel, 20A, 16AX, NBN43",5050765023177,-,B00DGRPU2M,7.26,8.45,,,,,,False
