category,Pack_Analysis_Verdict,Adjusted_Profit,Adjusted_ROI,Qty_Ratio,Sup_Qty,Amz_Qty,sales_numeric,SupplierTitle,AmazonTitle,EAN,ASIN,NetProfit,ROI,SupplierPrice_incVAT,SellingPrice_incVAT
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (4.0x),2.008916666666666,24.76475180802103,4.0,1.0,4.0,0,Mug 12oz New Bone China Polka Design (Assorted Designs),Set Of 4 Mugs Bohemian Modern Design Embossed Mugs New Bone China Coffee Tea Cups Mug Set Stylish Trendy Boho,5015302410650,B0BBVPLGGL,8.092916666666666,361.29092261904754,2.028,17.99
UNCERTAIN,PROFITABLE BUNDLE (3.0x),1.8856666666666682,29.26236292158082,3.0,1.0,3.0,0,Personalisable White Unbranded Bodysuit - Tiny Baby (5-8 lbs),"Premature Baby Bodysuits, Tiny Baby Vests, Premature Baby Clothes, Preemie Baby Clothes, Prem Baby Babygrows, 3 Pack For Boys and Girls, Made in Britain, Pure Cotton",,B08VW51G5G,6.181666666666668,264.17378917378926,2.148,14.99
UNCERTAIN,PROFITABLE BUNDLE (4.0x),1.8343333333333316,29.624246339362593,4.0,1.0,4.0,0,Natural & Black Seagrass Basket (14cm x 15cm),"Straame Seagrass Storage Baskets Set of 4 - Handwoven Wicker Organisers with Handles, Steel-Reinforced Frame, Nesting Design - 30 x 22 x 15 cm, Natural seagrass material for Shelves, Bathroom and Home",5056721895802,B0FTMP2WZP,6.478333333333332,352.0833333333332,1.548,19.99
UNCERTAIN,PROFITABLE BUNDLE (4.0x),1.800416666666667,39.48282163742691,4.0,1.0,4.0,0,Santa/Elf Mug (Assorted),Festive Party Set of 4 Xmas Mugs - Home & Office Tea & Coffee Cups - Ceramic Winter Tableware,5015302166298,B017LX4GLW,5.220416666666667,348.02777777777777,1.14,12.89
UNCERTAIN,PROFITABLE BUNDLE (4.0x),1.800416666666667,39.48282163742691,4.0,1.0,4.0,0,Santa/Elf Mug (Assorted),Festive Party Set of 4 Xmas Mugs - Home & Office Tea & Coffee Cups - Ceramic Winter Tableware,5015302168902,B017LX4GLW,5.220416666666667,348.02777777777777,1.14,12.89
UNCERTAIN,PROFITABLE BUNDLE (2.0x),1.7543333333333342,15.995015803549729,2.0,1.0,2.0,0,Wooden Stacking Heart Wedding Guest Book Alternative,"Wedding Guest Book Alternative, Wooden Heart Guest Book with 100 Wooden Hearts Drop Top Frame Guestbook, Wedding Guestbook Alternative with Stand Wooden Wedding Guest Book Letters (02)",5052516000307,B0BZH8V5CK,7.238333333333334,141.37369791666669,5.484,22.69
EXACT_EAN_MATCH,PROFITABLE BUNDLE (4.0x),1.7158333333333378,12.998737373737407,4.0,1.0,4.0,0,Chapel Candle (12cm x 60mm),Church candles 220/60 mm 4 pieces by Wenzel,4031052123610,B005UM4S3I,11.615833333333336,351.99494949494954,3.3,24.46
UNCERTAIN,PROFITABLE BUNDLE (5.0x),1.7123333333333361,20.09780907668235,5.0,1.0,5.0,0,"Red, White & Green Candyland Striped Springs Spray Pick (42cm)","5pcs Candyland Christmas Tree Picks and Sprays Candy Cane Tree Topper, Red Green White Christmas Ornaments with Glitter, Lollipop and Candy Picks for Xmas Holiday Wreath Vase Party Decorations",5056814430491,B0FGHF2KR8,8.528333333333336,432.9103214890018,1.704,22.21
UNCERTAIN,PROFITABLE BUNDLE (4.0x),1.5526666666666653,17.58001207729467,4.0,1.0,4.0,0,Red Poinsettia with Gold Glitter Edge Pick (30cm),"Oairse 4PCS Large Glitter Poinsettia Flowers Picks 12""/30cm Red Gold Artificial Christmas Flowers with Long Stem Christmas Tree Decorations for Xmas Tree Ornaments Wedding New Year Halloween",5056814430811,B09Y5PHWLZ,8.176666666666666,342.1199442119944,2.208,19.94
UNCERTAIN,PROFITABLE BUNDLE (4.0x),1.5526666666666653,17.58001207729467,4.0,1.0,4.0,0,Red Glitter Giant Poinsettia Pick (70cm),"Oairse 4PCS Large Glitter Poinsettia Flowers Picks 12""/30cm Red Gold Artificial Christmas Flowers with Long Stem Christmas Tree Decorations for Xmas Tree Ornaments Wedding New Year Halloween",5056814427149,B09Y5PHWLZ,8.176666666666666,342.1199442119944,2.208,19.94
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (4.0x),1.5413333333333332,18.141870684243564,4.0,1.0,4.0,0,Red Velvet Poinsettia with Glitter Edge (Dia28cm),M2cbridge Artificial Christmas Flowers Red Velvet Poinsettia Floral Picks for Christmas Wreath Tree Ornaments(4pcs Extra Large Burgundy),5029316529888,B0CCHW9KQ6,7.913333333333333,341.0919540229885,2.124,19.9
UNCERTAIN,PROFITABLE BUNDLE (6.0x),1.4079166666666687,13.036265432098784,6.0,1.0,6.0,0,Silver Candle Holders,"Silver Candle Holders Set of 6, Tall Taper Silver Candlestick Holders, Two Pairs of Each Size, for 3/4-Inch Pillar Candle Decorations, Mantels, Weddings, Dinner Parties, Table Centerpieces",5056283839276,B0CXP12KBN,10.407916666666669,507.7032520325204,1.8,20.99
UNCERTAIN,PROFITABLE BUNDLE (3.0x),1.3112499999999985,13.490226337448544,3.0,1.0,3.0,0,Pink Dianthus (32cm),Dianthus 'Oscar' - 3 Pack of Mixed Coloured Plants in 10cm Pots - Stunning Semi Evergreen Carnation Plants for The Garden,5055977396170,B09Q6BW78R,7.791249999999999,239.73076923076923,3.24,18.99
UNCERTAIN,PROFITABLE BUNDLE (3.0x),1.225666666666668,17.108691606179065,3.0,1.0,3.0,0,White Short Sleeve Unbranded Cotton Bodysuit - Tiny Baby (3-5 lbs),"Premature Baby Bodysuits, Tiny Baby Vests, Premature Baby Clothes, Preemie Baby Clothes, Prem Baby Babygrows, 3 Pack For Boys and Girls, Made in Britain, Pure Cotton",,B08VW7S6L5,6.001666666666668,236.2860892388452,2.388,14.99
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (6.0x),1.08,13.636363636363638,6.0,1.0,6.0,0,Promo White Bear T-shirt Small - Fits (13 cm / 5 inch) Bear,"Skylety 6 Pcs Bear Clothes Basic Tee Shirt Classic Stuffed T Shirt Plush Crew Neck for Stuffed Bears Doll with 14 - 18 Inch, Bear Not Included(White)",5053154800465,B09VPGDT93,7.680000000000001,465.45454545454544,1.32,18.06
UNCERTAIN,PROFITABLE BUNDLE (8.0x),1.034250000000002,13.812099358974383,8.0,1.0,8.0,0,Traditional Christmas Gift Wrap (4m) (Assorted Designs),4M Assorted Design Traditional and Cute Christmas Character Gift Wrapping Paper roll for Christmas - Pack of 8,5053189091524,B09KVJ8CKC,7.586250000000002,570.3947368421054,0.936,15.99
HIGH_CONFIDENCE,PROFITABLE BUNDLE (12.0x),0.9839166666666683,14.537775807722644,12.0,1.0,12.0,0,Bouncing Putty  (Assorted Designs),Bouncing Putty Assorted Sensory toys - 12 Pack Putty Fidgety Toys,5050565719430,B0FZBFF7P6,7.187916666666668,704.6977124183007,0.564,14.99
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (3.0x),0.9536666666666678,12.79745929504385,3.0,1.0,3.0,0,Pink Unbranded Long Sleeve Baby Bodysuit (0-3 Months),BINIDUCKLING Pack of 3 Baby Boys Girls Long Sleeve Wrap Bodysuits - 100% Cotton Baby Bodysuit with Side Poppers for Newborns - 12 Months,5056117215221,B09CD1Z9HF,5.921666666666668,226.01781170483463,2.484,14.99
UNCERTAIN,PROFITABLE BUNDLE (3.0x),0.932333333333335,13.01414479806442,3.0,1.0,3.0,0,White Frosted Poinsettia Spray (60cm),Oairse 3 Pcs White Artificial Poinsettia Flowers Picks Glitter Christmas Floral Picks and Sprays Christmas Fake Flowers Stems with Berries Pine Branches Fillers for for DIY Centerpieces Vase Decor,5056814439326,B0F3H1WHLB,5.708333333333335,224.737532808399,2.388,16.99
UNCERTAIN,PROFITABLE BUNDLE (3.0x),0.932333333333335,13.01414479806442,3.0,1.0,3.0,0,White  Glitter Poinsettia Spray (H36cm),Oairse 3 Pcs White Artificial Poinsettia Flowers Picks Glitter Christmas Floral Picks and Sprays Christmas Fake Flowers Stems with Berries Pine Branches Fillers for for DIY Centerpieces Vase Decor,5056814439319,B0F3H1WHLB,5.708333333333335,224.737532808399,2.388,16.99
UNCERTAIN,PROFITABLE BUNDLE (4.0x),0.9143333333333326,12.784302759134963,4.0,1.0,4.0,0,Natural & Black Seagrass Basket (14cm x 15cm),"Straame Seagrass Storage Baskets Set of 4 - Handwoven Wicker Organisers with Handles, Steel-Reinforced Frame, Nesting Design - 30 x 22 x 15 cm, Natural seagrass material for Shelves, Bathroom and Home",5056721849270,B0FTMP2WZP,6.278333333333332,307.76143790849665,1.788,19.99
UNCERTAIN,PROFITABLE BUNDLE (3.0x),0.8856666666666682,11.771220981747318,3.0,1.0,3.0,0,Baby Blanks black cotton unbranded bodysuit 6-12m,kavkas Long Sleeve Baby Bodysuit for Boys and Girls Newborn Cotton Vests Undershirts Infant Solid One Piece Baby Clothes 3 Pack (0-24M),5056117207158,B07KT3CCYB,5.901666666666668,223.54797979797988,2.508,14.99
UNCERTAIN,PROFITABLE BUNDLE (3.0x),0.8656666666666686,11.505404926457583,3.0,1.0,3.0,0,Baby Blanks black cotton unbranded bodysuit 0-3m,kavkas Long Sleeve Baby Bodysuit for Boys and Girls Newborn Cotton Vests Undershirts Infant Solid One Piece Baby Clothes 3 Pack (0-24M),,B07KT2DTPX,5.881666666666669,222.79040404040416,2.508,14.99
EXACT_EAN_MATCH,PROFITABLE BUNDLE (3.0x),0.7923333333333353,10.530746057061872,3.0,1.0,3.0,0,Baby Blanks black cotton unbranded bodysuit 6-12m,"kavkas Short Sleeve Baby Bodysuit Newborn Cotton Vest Soft Undershirts Pack of 3, 0-24 Months",,B087CR8HS9,5.808333333333335,220.0126262626264,2.508,13.99
EXACT_EAN_MATCH,PROFITABLE BUNDLE (3.0x),0.7923333333333353,10.530746057061872,3.0,1.0,3.0,0,Baby Blanks Red Cotton Unbranded Bodysuit 0-3m,"kavkas Short Sleeve Baby Bodysuit Newborn Cotton Vest Soft Undershirts Pack of 3, 0-24 Months",,B087CQPFRF,5.808333333333335,220.0126262626264,2.508,13.99
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (3.0x),0.7814166666666686,11.07449924414213,3.0,1.0,3.0,0,Silver Glitter Rose with Clip (18cm),Set of 3 Sparkly Glitter Silver Rose Flower Clip Christmas Tree Floral Pick Ornament Xmas Decor Garland Wreath Decoration,5029316481988,B0G3QP38CW,5.485416666666668,218.5424966799469,2.352,14.69
UNCERTAIN,PROFITABLE BUNDLE (2.0x),0.7789999999999999,8.259117896522476,2.0,2.0,4.0,0,Red Heart Hat Box (Set of 2),"Oairse Velvet Heart Shaped Box Set of 4 Gift Box with Lids for Flower Arrangements Red Heart Boxes Velvet Gift Boxes for Present, Valentine's Day, Wedding, Mother's Day, Thanksgiving, Christmas",5055398324479,B0DWFN7FMG,5.495,122.65625,4.716,18.99
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (2.0x),0.7416666666666645,8.240740740740717,2.0,1.0,2.0,0,Pink Baby Sleepsuit 6-9m - 100% Cotton,"Baban Baby Sleepsuits - 2 Pack Babygrows, 100% Cotton, British Made, Pink, 6-12 Months",,B07KGH7N8T,5.2416666666666645,121.8992248062015,4.5,17.99
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (2.0x),0.7416666666666645,8.240740740740717,2.0,1.0,2.0,0,Pink Baby Sleepsuit 0-3m - 100% Cotton,"Baban Baby Baby Sleepsuits, 100% Cotton Baby Grows for Boys or Girls, British Made, 2 Pack, Pink, 0-3 Months",,B07KGFJ5VL,5.2416666666666645,121.8992248062015,4.5,17.99
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (2.0x),0.7416666666666645,8.240740740740717,2.0,1.0,2.0,0,Pink Baby Sleepsuit 0-3m - 100% Cotton,"Baban Baby Baby Sleepsuits, 100% Cotton Baby Grows for Boys or Girls, British Made, 2 Pack, Pink, 0-3 Months",,B07KGFJ5VL,5.2416666666666645,121.8992248062015,4.5,17.99
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (2.0x),0.7216666666666649,8.018518518518498,2.0,1.0,2.0,0,White Baby Sleepsuit 6-9m - 100% Cotton,"Baban Baby Baby Sleepsuits, 100% Cotton Baby Grows for Boys or Girls, British Made, 2 Pack, White, Newborn",,B07JBJVJ8B,5.221666666666665,121.43410852713174,4.5,17.99
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (2.0x),0.7216666666666649,8.018518518518498,2.0,1.0,2.0,0,White Baby Sleepsuit 6-9m - 100% Cotton,"Baban Baby Baby Sleepsuits, 100% Cotton Baby Grows for Boys or Girls, British Made, 2 Pack, White, Newborn",,B07JBJVJ8B,5.221666666666665,121.43410852713174,4.5,17.99
EXACT_EAN_MATCH,PROFITABLE BUNDLE (6.0x),0.6683333333333312,6.979253689779983,6.0,1.0,6.0,0,Red Glitter Bauble (Dia12cm),Oairse 8cm Large Christmas Bauble Ornaments 6 Pcs Shatterproof Big Red Bauble for Xmas Tree Glitter Christmas Tree Ornaments for Halloween Holiday Wedding Party Decoration,,B0DXSPDSTQ,8.648333333333332,460.01773049645374,1.596,19.99
EXACT_EAN_MATCH,PROFITABLE BUNDLE (10.0x),0.38133333333333486,6.485260770975082,10.0,1.0,10.0,0,Yellow Hand Tie Bag (19x25cm),APAC Hand Tied Porto Bag Flower Bouquets (Dark Green) | Pack of 10 Bags | Eco-Friendly Cardboard Florist Bags | Presentation Bag | Gift Bags | 19 x 25cm | Choice of Stylish Colours,5055579171359,B0B8R2DZRX,5.673333333333335,545.5128205128207,0.588,12.88
EXACT_EAN_MATCH,PROFITABLE BUNDLE (3.8x),0.35866666666666447,5.652744943525051,3.75,12.0,45.0,0,Black Paper Party Bags  x12,"45pcs Black Kraft Paper Bags With Handles - Mixed Size Gift Bags for Business, Shopping, Retail, Party, Favor, Merchandise (Black)",,B0CWL8BVJP,5.011666666666664,255.6972789115645,1.692,17.99
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (3.0x),0.33999999999999986,1.7171717171717167,3.0,1.0,3.0,0,Pink 100% Organic Cotton Unbranded Sleepsuit (0-3 Months),"Premium Organic Cotton Sleepsuits | 3 Pack, Newborn - 24 Months | Unisex Baby Nightwear with 2-Way Zip & Mittens | Soft Baby & Toddler Pajamas for Easy Changing in White",,B0DQ5PWRC2,13.54,223.801652892562,6.6,33.0
UNCERTAIN,PROFITABLE BUNDLE (2.0x),0.3036666666666674,2.6693624003750647,2.0,1.0,2.0,0,Bird Nest Fern (17inch),"Artificial Fern Green Plant Bird's-nest Fern Asplenium Nidus Faux Silk Tropical Plants for Outdoor Wall Decor, 17 inches (Green 2 Pcs)",5056721841830,B0D5GVYQ2J,5.991666666666668,113.26402016383116,5.688000000000001,22.91
HIGH_CONFIDENCE,PROFITABLE BUNDLE (6.0x),0.20375000000000032,2.8584455667789044,6.0,1.0,6.0,0,Christmas Felt Play Scene,Playwrite Christmas Felt Play Scene (6 Pack),5012128606434,B0BMB3RJZ3,6.14375,398.9448051948052,1.188,14.25
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (4.0x),0.1596666666666673,2.34252738654148,4.0,1.0,4.0,0,Red Velvet Magnolia with Glitter Edge (Dia20cm),22cm Large Glitter Poinsettia 4 Pcs Artificial Velvet Magnolia Christmas Flowers Picks Floral Ornaments for Xmas Tree Decorations Wreaths Garland Holiday New Year Party Wedding Decor (Burgundy),5056519244195,B0FFMT744L,5.271666666666667,267.5972927241963,1.704,14.99
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (4.0x),0.1596666666666673,2.34252738654148,4.0,1.0,4.0,0,Dusty Pink Velvet Magnolia with Glitter Leaf (Dia26cm),22cm Large Glitter Poinsettia 4 Pcs Artificial Velvet Magnolia Christmas Flowers Picks Floral Ornaments for Xmas Tree Decorations Wreaths Garland Holiday New Year Party Wedding Decor (Burgundy),5056519244263,B0FFMT744L,5.271666666666667,267.5972927241963,1.704,14.99
UNCERTAIN,PROFITABLE BUNDLE (4.0x),0.12099999999999955,1.2667504187604643,4.0,1.0,4.0,0,Golden Brown Poinsettia Stem (50cm),"Briful 4 PCS 12"" Glitter Poinsettia Brown Artificial Flowers Stem for Christmas Tree Decorations Fake Poinsettia Flowers Large Artificial Christmas Flowers Arrangements for Xmas Decorations",5056814435694,B0BPS5RTC7,7.284999999999999,286.81102362204723,2.388,18.99
UNCERTAIN,PROFITABLE BUNDLE (4.0x),0.10766666666666502,0.8338496489053983,4.0,1.0,4.0,0,Metallic Gold Hat Box - 14 x 13 cm,"Oairse 4PCS Velvet Gift Boxes With Lids - Round Cardboard Nesting Box Set in Assorted Sizes 14/16/18/20cm - Red Hat Box for Flowers, Presents, Bridesmaid, Wedding, Birthday, Valentine's, Christmas",5056519285365,B0B71BLTLY,9.791666666666666,302.21193415637856,3.228,23.99
UNCERTAIN,PROFITABLE BUNDLE (4.0x),0.10766666666666502,0.8338496489053983,4.0,1.0,4.0,0,Metallic Red Hat Box (14 x 13 cm),"Oairse 4PCS Velvet Gift Boxes With Lids - Round Cardboard Nesting Box Set in Assorted Sizes 14/16/18/20cm - Red Hat Box for Flowers, Presents, Bridesmaid, Wedding, Birthday, Valentine's, Christmas",5056519285389,B0B71BLTLY,9.791666666666666,302.21193415637856,3.228,23.99
EXACT_EAN_MATCH,PROFITABLE BUNDLE (24.0x),0.09891666666666765,1.8076876218323763,24.0,1.0,24.0,0,Red Tealight Cone,"LETINE Soywax Tea Lights Candles Bulk 24 Pack, 4 Hour White Tea Lights Long Burning, Unscented Tealights for Wedding, Party Centerpieces Halloween Christmas",,B0FBWDVL5P,5.342916666666667,722.0157657657659,0.228,11.99
UNCERTAIN,PROFITABLE BUNDLE (16.0x),0.07624999999999993,0.6017203282828277,16.0,1.0,16.0,0,Green Flora Bottle Glass Vase (10.5cm),YOUEON 16 Pack Small Living Bud Vases 250ml Green Glass Vase Decorative Bottles Vintage Flower Bottle Centerpiece for Wedding Reception Home Decor Office Vintage Look,5056721891668,B09XLFH3NL,11.95625,988.1198347107436,0.792,21.99
UNCERTAIN,PROFITABLE BUNDLE (4.0x),0.023833333333334927,0.2342112159329297,4.0,1.0,4.0,0,Candle Ring Red Berries (17cm),"Christmas Candle Ring, Votive Candles with Red Berry and Pinecone Xmas Candle Ring Wreath with Candle Holders Christmas Table Centrepiece Decoration Set of 4 Red",5056721832883,B0CGR21DGD,7.655833333333335,286.7353308364545,2.544,17.98
UNCERTAIN,LOSS MAKING BUNDLE (4.0x),-0.09500000000000419,-0.733024691358057,4.0,1.0,4.0,0,Essential White Bridesmaid Bouquet,Bridesmaid Bouquets - Set of 4 Ivory White Artificial Flowers Bouquet Wedding Rustic Small Floral Centerpieces for Marriage Proposal Party Anniversary Dining Table Decorations,5056721838878,B0BM3JPP2V,9.624999999999996,296.153846153846,3.24,24.09
EXACT_EAN_MATCH,LOSS MAKING BUNDLE (5.0x),-0.1063333333333345,-1.5965965965966142,5.0,1.0,5.0,0,Polka Dot Short Sleeve Unbranded Cotton Bodysuit (0-3m),"Vicloon Baby Vests, 5 Pack Newborn Baby Short Sleeve Bodysuit, Soft Newborn Clothes, Cotton Unisex Babys Bodysuit Vests",,B0FHQFRLLL,5.221666666666666,314.5582329317268,1.332,11.99
UNCERTAIN,LOSS MAKING BUNDLE (12.0x),-0.1509999999999998,-1.9785115303983203,12.0,1.0,12.0,0,Hanging Bauble Gift Bag (Large),"Agoer Christmas Kraft Gift Bags 12 Pack, 6 Designs Xmas Paper Bags with Handles,Mixed Sizes (S/M/L) Christmas Goody Treat Candy Bags for Halloween Xmas Gift Wrapping and Party Supplies",5056519287215,B0FM2FCVW4,6.845000000000001,633.7962962962963,0.636,15.99
UNCERTAIN,LOSS MAKING BUNDLE (3.0x),-0.2527500000000007,-1.6480829420970309,3.0,1.0,3.0,0,Merry Christmas Kraft Delivery Box,"Kraft Wrapping Paper Tape - Packing Tape for Gift Boxes - Recyclable, Strong Brown Tape for Cardboard Boxes - (3 Pack)",5055995900038,B0CK4W69GW,9.97125,207.3024948024948,5.112,24.27
MODERATE_CONFIDENCE,LOSS MAKING BUNDLE (2.0x),-0.318333333333336,-2.9475308641975553,2.0,1.0,2.0,0,White 100% Organic Cotton Unbranded Baby Sleepsuit (6-12 Months),"Baban Baby Baby Sleepsuits - 2 Pack Babygrows, 100% Cotton, British Made, White , 6-12 Months",,B07JBW29LR,5.081666666666664,100.62706270627058,5.4,17.99
UNCERTAIN,LOSS MAKING BUNDLE (6.0x),-0.5891666666666664,-5.762584767866455,6.0,1.0,6.0,0,Pink Velvet Magnolia with Glitter Leaf (Dia26cm),GL-Turelifes Glitter Christmas Flowers Large Velvet Magnolia Artificial Floral Ornaments Pack of 6 Folded Flower for Christmas Tree Decoration Wreath Decor Wedding Centerpiece (Rose Gold),5056519244249,B0BKXWM4JN,7.930833333333333,402.5803722504231,1.704,17.38
UNCERTAIN,LOSS MAKING BUNDLE (12.0x),-0.638999999999994,-4.574742268041194,12.0,1.0,12.0,0,Medium Fashion Jo Jo Style Hair Bows (Assorted Designs),"TOSY Magnet Pyramid Glow - 1 Cube Transforms into 1 Billion Shapes, 12 pieces, 243 Magnets, Glowing, Christmas Stocking Stuffers Gift for Kids, Holographic Design, Creative Puzzle STEM/STEAM Toy",5050565246134,B0DMSPF13X,12.165000000000004,800.3289473684213,1.164,24.69
MODERATE_CONFIDENCE,LOSS MAKING BUNDLE (9.0x),-0.7543333333333333,-11.45011131349929,9.0,1.0,9.0,0,Hot Pink Cotton Turn Down Socks (0 - 6 Months),"Pink Cotton Baby Girl Socks, 9 Pairs Cute Socks for Baby Girls",,B07Z7CLVW7,5.101666666666667,439.79885057471256,0.732,11.99
EXACT_EAN_MATCH,LOSS MAKING BUNDLE (3.0x),-0.984333333333332,-10.3570426487093,3.0,1.0,3.0,0,Pink 100% Organic Cotton Unbranded Long Sleeve Bodysuit (6-12 Months),BINIDUCKLING Pack of 3 Baby Boys Girls Long Sleeve Wrap Bodysuits - 100% Cotton Baby Bodysuit with Side Poppers for Newborns - 12 Months,,B09CD1QFFS,5.351666666666668,167.76384535005224,3.168,14.99
MODERATE_CONFIDENCE,LOSS MAKING BUNDLE (3.0x),-1.2143333333333333,-12.777076318742983,3.0,1.0,3.0,0,Pink 100% Organic Cotton Unbranded Long Sleeve Bodysuit (3-6 Months),BINIDUCKLING Pack of 3 Baby Boys Girls Long Sleeve Wrap Bodysuits - 100% Cotton Baby Bodysuit with Side Poppers for Newborns - 12 Months,5056117201064,B09CD6K6KL,5.121666666666667,160.5538140020899,3.168,14.69
UNCERTAIN,LOSS MAKING BUNDLE (3.0x),-1.2169999999999996,-10.800496982605607,3.0,1.0,3.0,0,Sequin Stocking Red/Green,"Beyond Your Thoughts Christmas Stockings, 20 inch Soft Velvet Large Xmas Stocking for Family Traditional Hanging Ornament Fireplace Christmas Decorations, Red Green White, 3 Pack",5010792683591,B0F1S2XNJ9,6.295,171.05978260869566,3.756,18.99
UNCERTAIN,LOSS MAKING BUNDLE (12.0x),-1.286333333333335,-9.023101384212508,12.0,1.0,12.0,0,"Holly, Cone & Red Apple Snowy Pick",Boao 12 Pieces Pine Snowy Flower Picks Artificial Holly Red Berry Pine Cone Picks Fake Berries Pine Cones for Christmas Crafts Party Festive Home Decor 11 Inch Flexible Stems,5056814407561,B07ZVH69Z5,11.781666666666665,765.04329004329,1.188,23.99
UNCERTAIN,LOSS MAKING BUNDLE (4.0x),-1.333999999999997,-11.8767806267806,4.0,1.0,4.0,0,Ballerina Balloon (36 inch),"4 Pcs Ballerina Balloon/36in Ballerina Cappuccina Foil Balloons/15in Pink Bow Balloons for Party Decor/Cafe Opening,Whimsical Event/Weird AI Art Surreal Monster Balloon",681070112390,B0FGPJRG3P,7.0900000000000025,245.3287197231835,2.808,18.6
MODERATE_CONFIDENCE,LOSS MAKING BUNDLE (4.0x),-1.721916666666666,-16.380485794013186,4.0,1.0,4.0,0,Cloudy White Bolsius Rustic Shine Pillar Candle (130 x 68mm),Bolsius Rustic Pillar Candle - Ivory- Pack of 4 - Long Burning Time of 60 Hours - Household Candle - Interior Decoration - Unscented - Natural Vegan Wax - No Palm Oil - 130 x 70 mm,8717847200754,B08W1HC9D6,6.162083333333334,224.89355231143557,2.628,15.97
UNCERTAIN,LOSS MAKING BUNDLE (5.0x),-1.8303333333333311,-18.050624589086105,5.0,1.0,5.0,0,Soft Touch Infants Blue Bodysuit (0-3 Months),"Soft Touch Newborn Essentials 100% Cotton Baby Ribbed Clothes for 0-3 Months 5 Pcs Set Long Sleeve Sleepsuit, Bodysuit, Newborn Hat, Mittens, and Bib for Boys and Girls",,B0F79XZ7MS,6.281666666666669,280.4315476190477,2.028,14.99
MODERATE_CONFIDENCE,LOSS MAKING BUNDLE (5.0x),-1.8303333333333311,-18.050624589086105,5.0,1.0,5.0,0,Soft Touch Infants Pink Bodysuit (0-3 Months),"Soft Touch Newborn Essentials 100% Cotton Baby Ribbed Clothes for 0-3 Months 5 Pcs Set Long Sleeve Sleepsuit, Bodysuit, Newborn Hat, Mittens, and Bib for Boys and Girls",,B0F79VFJCX,6.281666666666669,280.4315476190477,2.028,14.99
UNCERTAIN,LOSS MAKING BUNDLE (5.0x),-1.8303333333333311,-18.050624589086105,5.0,1.0,5.0,0,Soft Touch Infants Blue Bodysuit (0-3 Months),"Soft Touch Newborn Essentials 100% Cotton Baby Ribbed Clothes for 0-3 Months 5 Pcs Set Long Sleeve Sleepsuit, Bodysuit, Newborn Hat, Mittens, and Bib for Boys and Girls",,B0F79XZ7MS,6.281666666666669,280.4315476190477,2.028,14.99
UNCERTAIN,LOSS MAKING BUNDLE (4.0x),-1.91766666666667,-15.606011284722248,4.0,1.0,4.0,0,Green Beaded Poinsettia Stem (50cm),"Briful 4 PCS 12"" Glitter Poinsettia Green Artificial Flowers Stem for Christmas Tree Decorations Fake Poinsettia Flowers Large Artificial Christmas Flowers Arrangements for Xmas Decorations",5056721815848,B0BPS66DPC,7.298333333333331,234.67309753483377,3.072,19.99
HIGH_CONFIDENCE,LOSS MAKING BUNDLE (12.0x),-1.9750000000000005,-24.936868686868692,12.0,1.0,12.0,0,Red Foil Christmas Bottle Bags (Assorted Designs),"BG Christmas Wine/Spirit Xmas Bottle Bags Assorted Designs, Pack of 12 - Choose Design (RED FOIL)",5053189094037,B0CNCMYX8K,5.285,480.4545454545455,0.66,13.95
MODERATE_CONFIDENCE,LOSS MAKING BUNDLE (3.0x),-2.221666666666666,-18.988603988603984,3.0,1.0,3.0,0,Botanica Chic Purple Real Touch Hydrangea (60cm),3pcs Artificial Hydrangea Flowers Purple Real Touch Hydrangea Flower Bouquet Fake Hydrangeas for Wedding Parties Party Office Home Decor,5056721836409,B0F7L6TDCM,5.578333333333334,146.79824561403512,3.9,18.19
UNCERTAIN,LOSS MAKING BUNDLE (3.3x),-2.3416666666666686,-14.635416666666679,3.3333333333333335,3.0,10.0,0,3 Piece Rocket Gift Set (0-9 Months),"Joyreal Baby Toys 0-6 Months, 10pcs Newborn Sensory Toys Set, Baby Musical Caterpillar Toys, Rattles, Ribbons, Baby Essentials Sensory Box, Newborn Gifts for 3 6 9 12 Months",5050750055817,B0DB4WXWRQ,8.858333333333333,194.68864468864467,4.8,24.37
EXACT_EAN_MATCH,LOSS MAKING BUNDLE (6.0x),-2.3749999999999982,-26.179453262786577,6.0,1.0,6.0,0,Royal Blue Unbranded Cotton Popover Baby Bib - ideal for personalisation,Baby Prem Baby Boys Girls 6 Pack Bibs 100% Cotton Round Neck Popover The Head Bib One Size Colours Available RI4633,,B0BL1S2GT8,5.185000000000002,286.46408839779014,1.512,12.99
