SupplierTitle,AmazonTitle,ASIN,EAN_fixed,match_method,Tier,confidence_level,bought_in_past_month,amazon_sales_badge,NetProfit,ROI,SupplierPrice_exVAT,SellingPrice_incVAT,Bucket,Unit_Qty_Flag,Unit_Qty_Note,SupplierURL,AmazonURL,fba_seller_count,total_offer_count
BRIGHT & HOMELY TAPE MEASURE 7.5M,"STANLEY 8m/26ft Tylon Tape Measure with TRU-ZERO Anchor Hook, Retractable, High Visibility Tape Measure, 8m x 25mm, 0-30-656",B0009VX1ZG,5050800000000,title,T2_TITLE_MATCH,medium,5000,,1.785,110.8695652,1.06,8.25,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-measuring-tape-7-5m-122845,https://www.amazon.co.uk/dp/B0009VX1ZG,Available (see Keepa data),33
MENS LEATHER WALLET 1148,"Soft Leather Wallets for Men UK - RFID Blocking - Stylish Mens Wallet with Coin Pocket Everyday Use - Holds Bills, Credit Cards, Coins - Leather Craftsmanship - Gifts for Men.",B081WQLR5S,5038760000000,title,T2_TITLE_MATCH,medium,700,700,12.73833333,296.2403101,3.75,28.99,A,MATCH,,https://www.efghousewares.co.uk/mens-leather-wallet-1148,https://www.amazon.co.uk/dp/B081WQLR5S,Available (see Keepa data),1
DAEWOO SMOKE ALARM/BATTERY,FireAngel Optical Smoke Alarm - FA6620 10-Year Battery Smoke Alarms for Home with Test/Silence Button - Replacement for FireAngel ST-622/ST-620 - Early Smoke Detector Fire Alarm - White,B09V5C7GHF,5025000000000,title,T2_TITLE_MATCH,medium,5000,,1.776666667,41.80392157,3.7,12.98,A,MATCH,,https://www.efghousewares.co.uk/daewoo-smoke-alarm-battery,https://www.amazon.co.uk/dp/B09V5C7GHF,Available (see Keepa data),8
BBQ COLLECTION TOOL SQUARE 20CM,"Burnex Ultimate 9 in 1 Spatula Multifunction Tool, BBQ Gifts for Men - Stainless Steel Spatula with Grill Scraper - Dad BBQ Accessories, Barbecue Accessories, Barbecue Tools, Barbeque Gifts for Men",B0FZVWQJRQ,8711250000000,title,T2_TITLE_MATCH,medium,1000,,8.668333333,458.6419753,1.34,19.99,A,MATCH,,https://www.efghousewares.co.uk/bbq-collection-tool-square-20cm,https://www.amazon.co.uk/dp/B0FZVWQJRQ,Available (see Keepa data),1
BRIGHT & HOMELY FOIL ROASTING TRAY JUMBO 16 INCH 400MM X 335MM X 60MM,"10 Pack Large Aluminium Foil Trays Deep (32x26x7 cm) - Tin Foil Trays Containers for Cooking, Baking, Broiling, Roasting, BBQ, and Party (3500ml)",B0D1C6LCC6,5050800000000,title,T2_TITLE_MATCH,medium,2000,,4.228333333,402.6984127,0.5,12.97,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-foil-roasting-tray-jumbo-16-inch-121524,https://www.amazon.co.uk/dp/B0D1C6LCC6,Available (see Keepa data),1
ADORN SHOWER CURTAIN EXTENDABLE POLE,Shower Curtain Pole Extendable Curtain Poles 78-195 Cm Tension Rods For Curtains Extendable No Drill Shower Curtain Rail Non-Slip White Shower Pole for Bathroom Kitchen Bedroom,B0CXDTZP1F,6923460000000,title,T2_TITLE_MATCH,medium,3000,,2.808333333,82.35581623,2.86,13.99,A,MATCH,,https://www.efghousewares.co.uk/adorn-shower-curtain-extendable-pole,https://www.amazon.co.uk/dp/B0CXDTZP1F,Available (see Keepa data),1
SLIMLINE TOILET BRUSH,"Toilet Brush, 2 Pack Bathroom Silicone Toilet Brushes and Holder Sets with No-Slip Long Plastic Handle and Soft Flexible Bristles, Toilet Brushes with holders and Base for Anti-drip (White)",B091KPM2KX,5050570000000,title,T2_TITLE_MATCH,medium,2000,,4.125,205.2238806,1.46,12.99,A,MATCH,,https://www.efghousewares.co.uk/slimline-toilet-brush-120091,https://www.amazon.co.uk/dp/B091KPM2KX,,2
PREMIER HIGHLAND COW SITTING BOY GIRL 53CM,"OUOZZZ Highland Cow Teddy – 14.5"" Mother with 4 Baby Plushies Inside – Soft Plush Highland Cow Gifts for Boys & Girls, Birthday, Christmas & Easter Present",B0D7CKD7P6,5053840000000,title,T2_TITLE_MATCH,medium,700,700,11.66791667,125.5965196,8.74,32.99,A,MATCH,,https://www.efghousewares.co.uk/premier-highland-cow-sitting-boy-girl-53cm-123182,https://www.amazon.co.uk/dp/B0D7CKD7P6,,
BRIGHT & HOMELY BYPASS  PRUNING SHEAR,"Premium Titanium Garden Secateurs - Professional Bypass Pruning Shears for Plants, Hedges, and Flowers",B0CFY5YY4Y,5050800000000,title,T2_TITLE_MATCH,medium,5000,,1.615,57.88530466,2.24,9.99,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-bypass-pruning-shear-121080,https://www.amazon.co.uk/dp/B0CFY5YY4Y,Available (see Keepa data),2
PRIMA DINNER PLATE PLAIN 22CM,"Amazon Basics 6-Piece White Dinner Plate Set, 10.5 inches",B0157FD9MS,5038670000000,title,T2_TITLE_MATCH,medium,2000,,3.945,296.6165414,0.78,15.27,A,MATCH,,https://www.efghousewares.co.uk/prima-dinner-plate-plain-22cm-112332,https://www.amazon.co.uk/dp/B0157FD9MS,,3
PET LINT ROLLER 10M 70 SHEETS,Tydi Pet Lint Rollers - 500 Sheets of Lint Roller Refills & 2 Handles - 100 Sheets per Sticky Clothes Roller - Lint Rollers for Pet Hair - Reusable Lint Roller for Clothes - Fluff Remover for Clothes,B0B29JN6DD,5052520000000,title,T2_TITLE_MATCH,medium,3000,,2.591666667,202.4739583,0.73,9.95,A,MATCH,,https://www.efghousewares.co.uk/pet-lint-roller-10m-70-sheets-116368,https://www.amazon.co.uk/dp/B0B29JN6DD,Available (see Keepa data),2
OUD ARABIAN PERFUME 100ML EACH,"Lattafa Asad Premium Perfume Refreshing Oud and Musk Fragrances Eau De Parfum 100 ml Perfume for Unisex (Pack of 1), 100 ml (Pack of 1)",B09Y642849,505510000000,report_reconstruction,T2_TITLE_MATCH,high,2000,,3.885666667,72.14382968,4.836,18.29,A,MATCH,,https://www.efghousewares.co.uk/oud-arabian-perfume-100ml-each-112693,https://www.amazon.co.uk/dp/B09Y642849,Available (see Keepa data),33
OUD OBSIDIAN PERFUME 100ML EACH,"Lattafa Asad Premium Perfume Refreshing Oud and Musk Fragrances Eau De Parfum 100 ml Perfume for Unisex (Pack of 1), 100 ml (Pack of 1)",B09Y642849,5055170000000,report_reconstruction,T2_TITLE_MATCH,high,2000,,3.885666667,72.14382968,4.836,18.29,A,MATCH,,https://www.efghousewares.co.uk/oud-obsidian-perfume-100ml-each-112694,https://www.amazon.co.uk/dp/B09Y642849,Available (see Keepa data),33
ADORN DINNER PLATE 10.5 INCH,"Amazon Basics 6-Piece White Dinner Plate Set, 10.5 inches",B0157FD9MS,6923460000000,title,T2_TITLE_MATCH,medium,2000,,3.845,268.8811189,0.88,15.27,A,MATCH,,https://www.efghousewares.co.uk/dinner-plate-10-5-inch,https://www.amazon.co.uk/dp/B0157FD9MS,,4
ADORN LINT ROLLER WITH REFILL,Tydi Pet Lint Rollers - 500 Sheets of Lint Roller Refills & 2 Handles - 100 Sheets per Sticky Clothes Roller - Lint Rollers for Pet Hair - Reusable Lint Roller for Clothes - Fluff Remover for Clothes,B0B29JN6DD,6923460000000,title,T2_TITLE_MATCH,medium,3000,,2.551666667,193.3080808,0.77,9.95,A,MATCH,,https://www.efghousewares.co.uk/adorn-lint-roller-with-refill-121087,https://www.amazon.co.uk/dp/B0B29JN6DD,Available (see Keepa data),2
AUTO EXTRAS MAGNETIC L PLATES 4PC,"Onarway Fully Magnetic Car L-Plates Red L Plate 2 Pack for Car Magnetic Extra Thick Strong Learner Plates, No Melting No Blow off Easy to Move without Scratching Painting off",B075QD6MQD,5056180000000,report_reconstruction,T2_TITLE_MATCH,high,5000,,1.515,108.9928058,0.84,6.99,A,MATCH,,https://www.efghousewares.co.uk/auto-extras-magnetic-l-p-plates-3-1-23,https://www.amazon.co.uk/dp/B075QD6MQD,Available (see Keepa data),8
ASHLEY LINT ROLLER SET BOTH,"MELERIO Lint Rollers 6 Refills Full 420 Sheets with Protective Cover,1 handle with 6 Extra Sticky Lint Roller Set for Clothes, Sofa, Bed and Carpet, Lint Roller for Pet hair, Cat Hair, Dog Hair, Dust",B08ZY8CCJM,5017400000000,report_reconstruction,T2_TITLE_MATCH,high,6000,,1.231666667,88.60911271,0.84,7.49,A,MATCH,,https://www.efghousewares.co.uk/ashley-lint-roller-set-both,https://www.amazon.co.uk/dp/B08ZY8CCJM,Available (see Keepa data),1
FUNTIME FIRE ENGINE TRUCK,"Todder Truck Toys, 5 in 1 Fire Engine Trucks for Toddlers 1 2 3 Boys & Girls, Friction Power Car Carrier Transport Vehicle for Kids 4 5 6 Years Old with Light & Sound, Kids Birthday Gifts",B0F66G6NMM,28503050544,title,T2_TITLE_MATCH,medium,2000,,3.638333333,52.88275194,6.33,19.99,A,MATCH,,https://www.efghousewares.co.uk/funtime-fire-engine-truck,https://www.amazon.co.uk/dp/B0F66G6NMM,Available (see Keepa data),2
RYSONS AIR FRESHENER REFILL COTTON INSPIRATION,"Febreze 3Volution Air Freshener Plug-In Refills, 4 Refills (20ML x 4), Cotton Fresh, 3 Alternating Scents to Fight Odours",B09JRWHYMC,5056240000000,report_reconstruction,T2_TITLE_MATCH,high,2000,,3.611666667,240.7777778,0.95,12.35,A,MATCH,,https://www.efghousewares.co.uk/rysons-air-freshener-refill-fresh-linen,https://www.amazon.co.uk/dp/B09JRWHYMC,,6
TTZ SOFTON TOILET BRUSH SET,"Toilet Brush, 2 Pack Bathroom Silicone Toilet Brushes and Holder Sets with No-Slip Long Plastic Handle and Soft Flexible Bristles, Toilet Brushes with holders and Base for Anti-drip (White)",B091KPM2KX,8695120000000,title,T2_TITLE_MATCH,medium,2000,,3.565,138.7159533,2.02,12.99,A,MATCH,,https://www.efghousewares.co.uk/ttz-softon-toilet-brush-set-122668,https://www.amazon.co.uk/dp/B091KPM2KX,Available (see Keepa data),2
LADIES ACRYLIC NORWEGIAN SOCKS,Justay Pucott Womens Socks Thermal Fluffy socks Ladies Sock Winter Wool Thick Sock Colourful Warm Birthday Christmas Gifts for Women Ladies Friends Wife Mum 5 Pairs,B0C4GTR1B5,5060610000000,title,T2_TITLE_MATCH,medium,2000,,3.491666667,247.6359338,0.86,8.99,A,MATCH,,https://www.efghousewares.co.uk/ladies-acrylic-norwegian-socks-123658,https://www.amazon.co.uk/dp/B0C4GTR1B5,Available (see Keepa data),2
LADIES ACRYLIC NORWEGIAN SOCKS,Justay Pucott Womens Socks Thermal Fluffy socks Ladies Sock Winter Wool Thick Sock Colourful Warm Birthday Christmas Gifts for Women Ladies Friends Wife Mum 5 Pairs,B0C4GTR1B5,5060610000000,title,T2_TITLE_MATCH,medium,2000,,3.491666667,247.6359338,0.86,8.99,A,MATCH,,https://www.efghousewares.co.uk/ladies-acrylic-norwegian-socks-123659,https://www.amazon.co.uk/dp/B0C4GTR1B5,Available (see Keepa data),2
PAN AROMA REED DIFFUSER LEMONGRASS,Valentte Reed Diffuser - Lemongrass & Rosemary Scent | Essential Oil Aroma for Home | 100 ml,B0C6FQKD94,5053250000000,report_reconstruction,T2_TITLE_MATCH,high,1000,,6.968333333,480.5747126,0.9,16.99,A,MATCH,,https://www.efghousewares.co.uk/pan-aroma-reed-diffuser-lemongrass,https://www.amazon.co.uk/dp/B0C6FQKD94,,1
PRIMA AIRER 4 FOLD CLOTHES AIRER,"Airer Clothes Drying Rack,4-Tier Grey Foldable Clothes Hanger Adjustable Large Stainless Steel Garment Laundry Racks for Indoor Outdoor with Foldable Wings",B0CNM38DLW,5038670000000,title,T2_TITLE_MATCH,medium,2000,,3.448333333,43.70511196,7.34,22.99,A,MATCH,,https://www.efghousewares.co.uk/prima-airer-4-fold-clothes-airer,https://www.amazon.co.uk/dp/B0CNM38DLW,Available (see Keepa data),4
EPOQUE STAINLESS STEEL STOCK POT SET 4 PIECES RED 18-20-22-24CM,Stainless Steel Pots and Pans Set – 8pcs Cookware with Glass Lids – Induction Hob Pot Set – Cooking Saucepan Pots & Frying Pan Set – by Nuovva,B0FDL1V313,5055490000000,report_reconstruction,T2_TITLE_MATCH,high,600,600,11.35166667,25.72907223,43.57,89.99,A,MATCH,,https://www.efghousewares.co.uk/epoque-stainless-steel-stock-pot-set-4-pieces-red-18-20-22-24cm-121015,https://www.amazon.co.uk/dp/B0FDL1V313,Available (see Keepa data),1
COLOURING SET SONIC PRIME,"Sonic The Hedgehog Arts & Crafts Set for Kids, 34 Pcs Colouring & Art Supplies, Crayons Pencils Notepad & Accessories, Stationary Supplies for Kids",B0CFYSF8F2,9781790000000,report_reconstruction,T2_TITLE_MATCH,high,700,700,9.663,530.3512623,1.272,21.39,A,MATCH,,https://www.efghousewares.co.uk/colouring-set-sonic-prime-124252,https://www.amazon.co.uk/dp/B0CFYSF8F2,Available (see Keepa data),5
ASHLEY CERAMIC HUMIDIFIER,"Ceramic Essential Oil Diffuser For Home Electric 200ml Large Humidifier Cool Mist Aromatherapy Premium Ultrasonic 4 In 1, 9 LED Lights, 4 Timer Adjust Settings And Waterless Auto-Off Home Fragrance",B0D7BHB64L,5017400000000,title,T2_TITLE_MATCH,medium,900,900,7.395,301.8367347,1.9,18.99,A,MATCH,,https://www.efghousewares.co.uk/ashley-ceramic-humidifier,https://www.amazon.co.uk/dp/B0D7BHB64L,Available (see Keepa data),1
BRIGHT & HOMELY ICE SCRAPER HEAVY DUTY ASSORTED COLOURS,BEEWAY Ice Scraper - Wide 13cm TPU Blade - Efficency and No Scratches Ice Snow Frost Removal for Car SUV Truck Windscreen and Windows,B0CJLMP1SH,5050800000000,report_reconstruction,T2_TITLE_MATCH,high,3000,,2.215,189.3162393,0.62,8.49,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-ice-scraper-heavy-duty-123460,https://www.amazon.co.uk/dp/B0CJLMP1SH,Available (see Keepa data),4
COOPER & PETS SQUEAKY SAFARI DO TOYS,"Speedy Panther 6 Pcs Squeaky Dog Toys, Plush Dog Toys, Dog Teddy Toys, Dog Teething Toys, Puppy Chew Toys for Small Medium Dogs",B0DMS7CCP8,5056180000000,title,T2_TITLE_MATCH,medium,3000,,2.211666667,175.5291005,0.71,8.99,A,MATCH,,https://www.efghousewares.co.uk/cooper-pets-squeaky-safari-do-toys-110780,https://www.amazon.co.uk/dp/B0DMS7CCP8,Available (see Keepa data),2
ORAL B TOOTHBRUSH KIDS FROZEN II EACH,"Oral-B Pro Kids Children's Electric Toothbrush, Disney Frozen, 1 Soft Brushing Brush, 1 Soft Brushing Brush, Timer and Vibrations, Rechargeable Battery, 4 Stickers, 4 Stickers, 3 Years and Up",B0C6MB3G93,4210200000000,title,T2_TITLE_MATCH,medium,1000,,6.613333333,148.2810164,3.91,20.74,A,MATCH,,https://www.efghousewares.co.uk/oral-b-frozen-ii-toothbrush-109341,https://www.amazon.co.uk/dp/B0C6MB3G93,Available (see Keepa data),11
ASHLEY HEMMING TAPE 30MM X 25MM,Hemming Tape 30 Metres I Extra Strong I Ironing Tape for Ironing I Ironing Adhesive Curtains Hardine Better Than Sewing Hemmed Fleece,B08GKQ6BY2,5017400000000,report_reconstruction,T2_TITLE_MATCH,high,5000,,1.321666667,95.08393285,0.84,5.99,A,MATCH,,https://www.efghousewares.co.uk/ashley-hemming-tape-30mm-x-25mm-115580,https://www.amazon.co.uk/dp/B08GKQ6BY2,Available (see Keepa data),1
TTZ ROLLO LINT ROLLER,Tydi Pet Lint Rollers - 500 Sheets of Lint Roller Refills & 2 Handles - 100 Sheets per Sticky Clothes Roller - Lint Rollers for Pet Hair - Reusable Lint Roller for Clothes - Fluff Remover for Clothes,B0B29JN6DD,8695120000000,title,T2_TITLE_MATCH,medium,3000,,2.201666667,131.8363273,1.12,9.95,A,MATCH,,https://www.efghousewares.co.uk/ttz-rollo-lint-roller-122669,https://www.amazon.co.uk/dp/B0B29JN6DD,Available (see Keepa data),2
Dog Squeaky Toy,"Speedy Panther 6 Pcs Squeaky Dog Toys, Plush Dog Toys, Dog Teddy Toys, Dog Teething Toys, Puppy Chew Toys for Small Medium Dogs",B0DMS7CCP8,5060230000000,title,T2_TITLE_MATCH,medium,3000,,2.191666667,171.2239583,0.73,8.99,A,MATCH,,https://www.efghousewares.co.uk/dog-squeaky-toy-118538,https://www.amazon.co.uk/dp/B0DMS7CCP8,Available (see Keepa data),2
SHAKILA DINNER PLATE,"Amazon Basics 6-Piece White Dinner Plate Set, 10.5 inches",B0157FD9MS,6260350000000,title,T2_TITLE_MATCH,medium,2000,,3.285,165.0753769,1.44,15.27,A,MATCH,,https://www.efghousewares.co.uk/shakila-dinner-plate-123996,https://www.amazon.co.uk/dp/B0157FD9MS,,2
LAUNDRY BAG HUL SMALL 50X35X20CM ASSTD,"4 PCS Mesh Laundry Wash Bag, 60x50cm/50x40cm Large Fine Laundry Bags with Zips Reusable Washing Machine Wash Bag for Clothes, Socks, Underwear, Bra (L+M, White)",B096XY4PJG,6956160000000,title,T2_TITLE_MATCH,medium,4000,,1.625,114.4366197,0.87,6.99,A,MATCH,,https://www.efghousewares.co.uk/laundry-bag-hul-small-50x35x20cm-ass,https://www.amazon.co.uk/dp/B096XY4PJG,Available (see Keepa data),1
BRIGHT & HOMELY MULTI FLOW SPRAY GUN SET 4 PIECE,"HOZELOCK - Multi-Jet Spray Gun : Ideal for Daily Use, Multi-tasking Gun, Locking Function and Flow Control, 5 Patterns: Cone, Jet, Fast Fill, Fine Rose Flat [2676P0000]",B0011NO7JK,5050800000000,title,T2_TITLE_MATCH,medium,1000,,6.393333333,229.9760192,2.23,17.5,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-multi-flow-spray-gun-set-4-piece-119905,https://www.amazon.co.uk/dp/B0011NO7JK,Available (see Keepa data),7
DINNER STYLE PLACE MAT 43X28,"Purejoy Placemats and Coaster Sets 6, Christmas Table Mats PU Leather Heat-Resistant Washable and Non-Slip 43 * 30 cm Dinner Table Mats Set of 6 for Kitchen Table Mat Indoor Outdoor (Grey)",B09QMCPGVL,5024420000000,title,T2_TITLE_MATCH,medium,1000,,6.340333333,406.953359,1.008,16.99,A,MISMATCH_CHECK,"Amazon pack of 6, supplier single unit",https://www.efghousewares.co.uk/dinner-style-place-mat-43x28-107373,https://www.amazon.co.uk/dp/B09QMCPGVL,Available (see Keepa data),1
FAVORITE DISH DRAINER,"Kitsure Dish Drainer Rack- Space-Saving Dish Drainer, Dish Racks for Kitchen Counter, Stainless Steel Kitchen Drying Rack with a Cutlery Holder, Large, Black",B0B4K1XH8Y,5060280000000,title,T2_TITLE_MATCH,medium,2000,,3.168333333,125.2305665,1.98,16.99,A,MATCH,,https://www.efghousewares.co.uk/favorite-dish-drainer,https://www.amazon.co.uk/dp/B0B4K1XH8Y,Available (see Keepa data),4
BBQ TURNER WITH WOOD HANDLE 43CM,"7 in 1 Multifunction BBQ Tool - Outdoor Grill Spatula, Stainless Steel, Wooden Handle - Best BBQ Gifts for Men",B0B7KWWNFD,5015300000000,EAN,T1_EAN_EXACT,high,600,600,10.53866667,676.4227642,1.008,21.98,A,MATCH,,https://www.efghousewares.co.uk/bbq-turner-with-wood-handle-43cm,https://www.amazon.co.uk/dp/B0B7KWWNFD,Available (see Keepa data),4
BABY DRINKING CUP SPILL PROOF 260ML,"Tommee Tippee Insulated Active Spout Cup, 266ml, Non-Spill Water Bottle for Toddlers 12 Months+, Insulated to Help Keep Their Drinks Cool, Blue and Yellow, 2 Pack",B0DTQ9XCXX,5015300000000,title,T2_TITLE_MATCH,medium,2000,,3.155,182.3699422,1.18,9.99,A,MATCH,,https://www.efghousewares.co.uk/baby-drinking-cup-spill-proof-260ml-113734,https://www.amazon.co.uk/dp/B0DTQ9XCXX,,2
SILICONE ICE CUBE MOULD 3 ASSORTED COLOURS,"Sinnsally Silicone Ice Cube Trays,15 Square Ice Cube Tray with Lid,3 Pack Ice Cube Moulds Set,Ice Molds Silicone,Ice Cube Maker,Large Ice Trays for Whiskey Freezer Containers,Easy Release & BPA Free",B0C1S1ZMJ6,8721040000000,title,T2_TITLE_MATCH,medium,2000,,3.141666667,163.6284722,1.37,11.99,A,MATCH,,https://www.efghousewares.co.uk/silicone-ice-cube-mould-3-assorted-colours-120496,https://www.amazon.co.uk/dp/B0C1S1ZMJ6,Available (see Keepa data),1
ZODIAC GEL EYE MASK AND FACE ROLLER SET,Medi Grade Cooling Face Mask set with Cooling Eye Mask for Puffy Eyes and Insulated Thermo-bag - Soothing Gel Ice Face Mask and Eye Ice Mask for Dark Circles and Puffiness - Cold Face Relaxation,B086JDVKBJ,5056280000000,title,T2_TITLE_MATCH,medium,800,800,7.83,255.0488599,2.52,19.98,A,MATCH,,https://www.efghousewares.co.uk/zodiac-gel-eye-mask-and-face-roller-set-116632,https://www.amazon.co.uk/dp/B086JDVKBJ,Available (see Keepa data),1
DEKTON UTILITY KNIFE SET,"Nuovva Sharp Kitchen Knife Set – 7Pcs Stainless Steel Blades with Wooden Style Handles – 360° Rotating Acrylic Knives Block Set with Sharpener – Chef, Bread, Utility, Scissors, Paring & Carving Tools",B0948Z8CMY,5055440000000,title,T2_TITLE_MATCH,medium,600,600,10.135,301.6369048,2.81,24.99,A,MATCH,,https://www.efghousewares.co.uk/dekton-utility-knife-set-121208,https://www.amazon.co.uk/dp/B0948Z8CMY,Available (see Keepa data),3
THL LONG DUSTPAN & BRUSH ZP165,Long Handled Dustpan and Brush Set – Broom and Dustpan Set Reduce Bending Tall Lobby Dustpan and Sweeping Brush (Black & Grey),B0CGRPMRH3,8697400000000,title,T2_TITLE_MATCH,medium,3000,,2.02,88.20960699,1.74,11.04,A,MATCH,,https://www.efghousewares.co.uk/thl-long-dustpan-brush-zp165,https://www.amazon.co.uk/dp/B0CGRPMRH3,Available (see Keepa data),2
BRIGHT & HOMELY HOT WATER BOTTLE 2L (ASSORTED COLOURS),"Pack of 3 Hot Water Bottles - Natural Rubber 2 Litre Capacity - 3 Colours in Pack (Red, Yellow and Blue)",B08PKP8P8J,5050800000000,report_reconstruction,T2_TITLE_MATCH,high,1000,,5.974333333,239.5482491,1.944,16.99,A,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/hot-water-bottle-2-ltr,https://www.amazon.co.uk/dp/B08PKP8P8J,,2
DEKTON RATCHET TIE DOWN,"Auto-Retract Ratchet Tie Down Straps (2-Pack) – 600kg Max Break Strength, Includes (2) 2.5cm x 3m Straps with Ergonomic Padded Handles",B0DJQRRNK5,5055440000000,title,T2_TITLE_MATCH,medium,400,400,14.68166667,478.2301846,2.52,29.99,A,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/dekton-ratchet-tie-down,https://www.amazon.co.uk/dp/B0DJQRRNK5,Available (see Keepa data),1
BRIGHT & HOMELY METAL MOUSE TRAP 2PC,"ROSHIELD 2 X Humane MOUSE Traps for Indoors and Outdoors, Duty Pest Trap for Catch Alive. Pets and Children Friendly. Reusable Rodent Mice Trap. Quick, Effective and Highly Sensitive Catcher",B0CP847PTB,5050800000000,report_reconstruction,T2_TITLE_MATCH,high,3000,,1.955,161.5702479,0.66,8.49,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-metal-rat-trap-2pc-119572,https://www.amazon.co.uk/dp/B0CP847PTB,Available (see Keepa data),1
THL LARGE DISH DRAINER,"7 code Large Dish Drying Rack for Kitchen Counter,Detachable Large Capacity Dish Drainer Organizer with Utensil Holder,2-Tier Dish Drying Rack with Drain Board,Black",B0B3QTRP8X,8697720000000,title,T2_TITLE_MATCH,medium,600,600,9.76,606.2111801,1.06,22.92,A,MATCH,,https://www.efghousewares.co.uk/thl-large-dish-drainer,https://www.amazon.co.uk/dp/B0B3QTRP8X,Available (see Keepa data),1
CAR PRIDE INTERIOR DASH WIPES BIODEGRADABLE PACK OF 30,"Armor All, Car Interior Cleaning Wipes, Triple Pack for Dashboard, Glass & All Around Interior, 90 Biodegradable Wipes (Set of 3x30 Plastic Free Wipes), Ideal for Car Detailing, Made in the UK",B0BX76TFHN,5053250000000,report_reconstruction,T2_TITLE_MATCH,high,3000,,1.935,129,0.95,9.63,A,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/car-pride-interior-dash-biodegradable-wipes-30pk-114669,https://www.amazon.co.uk/dp/B0BX76TFHN,,1
