SupplierTitle,AmazonTitle,ASIN,EAN_fixed,match_method,Tier,confidence_level,bought_in_past_month,amazon_sales_badge,NetProfit,ROI,SupplierPrice_exVAT,SellingPrice_incVAT,Bucket,Unit_Qty_Flag,Unit_Qty_Note,SupplierURL,AmazonURL,fba_seller_count,total_offer_count
DIPLOMAT GLASS SHALLOW BOWL 30 X 26CM,"Villeroy & Boch - Boston Shallow Bowl, 24 cm Ø, Crystal Glass Bowl for Desserts, Fruit and Snacks, Dishwasher-Safe, Clear",B0CPDYGX6R,6260410000000,title,T2_TITLE_MATCH,medium,,,19.63666667,476.618123,3.57,41.9,B,MATCH,,https://www.efghousewares.co.uk/diplomat-glass-shallow-bowl-30-x-26cm-112552,https://www.amazon.co.uk/dp/B0CPDYGX6R,,4
REMOTE CONTROL SPORTS WHEEL 21.5CM,"Hot Wheels RC Aaron Wheelz Wheelie Chair, Remote-Control Wheelchair with Motocross Aaron Wheelz Fotheringham Figure",B09KFWC71R,5050790000000,title,T2_TITLE_MATCH,medium,,,19.63166667,260.0220751,7,44.69,B,MATCH,,https://www.efghousewares.co.uk/remote-control-sports-wheel-21-5cm-114074,https://www.amazon.co.uk/dp/B09KFWC71R,,4
PRO USER 7.5M SILVER TAPE MEASURE,"Klein Tools 9375 Tape Measure, Heavy-Duty Measuring Tape with 7.5 m Metric Double-Hook Double-Sided Nylon Reinforced Blade, Metal Belt Clip",B07WJJQM5B,5017400000000,title,T2_TITLE_MATCH,medium,,,19.54,760.311284,2.02,35.88,B,MATCH,,https://www.efghousewares.co.uk/pro-user-7-5m-silver-tape-measure,https://www.amazon.co.uk/dp/B07WJJQM5B,,1
FLOWERPOT DIA 40CM GREY,"Outdoor Classic Olive Planter | Ceramic Look Round Plastic Flower Pot With Glossy Finish | Frost & UV Resistant Traditional Garden Plant Pot| Dia: 40cm, 50cm & Square | Grey (1, 50cm XL Round)",B0F1YRQXCN,8719990000000,title,T2_TITLE_MATCH,medium,,,19.50958333,144.6225599,12.94,49.99,B,MATCH,,https://www.efghousewares.co.uk/flowerpot-dia-40cm-grey-104222,https://www.amazon.co.uk/dp/B0F1YRQXCN,,
SOLAR LANTERN LED BLACK RATTAN 25CM,"TRIROCKS Solar Lanterns Outdoor Garden, 2 Pack Large Black Rattan Lights, Waterproof for Patio, Pathway & Yard Decoration (Black)",B0DSD3KKD8,8719990000000,title,T2_TITLE_MATCH,medium,,,19.47166667,499.2735043,3.35,41.99,B,MATCH,,https://www.efghousewares.co.uk/solar-lantern-led-black-rattan-25cm,https://www.amazon.co.uk/dp/B0DSD3KKD8,Available (see Keepa data),1
APOLLO RECTANGULAR ROASTER PINK 35x24,"GreenLife 16.5” x 12” Healthy Ceramic Nonstick Roasting Pan with Stainless Steel Roaster Rack, PFAS-Free, PFOA-Free, Dishwasher Safe, Oven Safe, Easy Pouring Rims, Soft Pink",B09C7WJZC1,5026180000000,title,T2_TITLE_MATCH,medium,,,19.21666667,478.026534,3.47,45.68,B,MATCH,,https://www.efghousewares.co.uk/apollo-rectangular-roaster-pink-35x24-109353,https://www.amazon.co.uk/dp/B09C7WJZC1,,2
PORCELAIN MUG 12OZ ASSORTED,"Sweese Porcelain Mugs - 12 Ounce for Coffee, Tea, Mocha and Mulled Drinks - Set of 6, Hot Assorted Colors",B083FTH31R,742289000000,title,T2_TITLE_MATCH,medium,,,18.89166667,1614.672365,0.62,40.61,B,MISMATCH_CHECK,"Amazon pack of 6, supplier single unit",https://www.efghousewares.co.uk/porcelain-mug-12oz-assorted-123965,https://www.amazon.co.uk/dp/B083FTH31R,,1
P SHAPE WHITE PIZZA PLATE 31.5CM,"Eva Trio | Legio Nova Pizza Plate 31.5 cm | Flat, but with a slightly raised rim for easier pizza cutting | White",B0DTHZVF5T,742289000000,title,T2_TITLE_MATCH,medium,,,18.83166667,636.204955,2.41,39.29,B,MATCH,,https://www.efghousewares.co.uk/p-shape-white-pizza-plate-31-5cm-114929,https://www.amazon.co.uk/dp/B0DTHZVF5T,,1
PPS WHITE OVAL 6 PLATES 26CM,"AntoKueh Ceramic Dinner Plates Set of 6, White Salad Plates 10.3 Inch/26cm Large Round - Scratch, Chip Resistant & Lead-Free, Dishwasher & Microwave Safe for Steak, Dessert, Pasta",B0CYXBGZMH,5030480000000,title,T2_TITLE_MATCH,medium,,,18.715,1534.016393,0.67,36.99,B,MISMATCH_CHECK,"Amazon pack of 6, supplier single unit",https://www.efghousewares.co.uk/pps-white-oval-6-plates-26cm-15-8,https://www.amazon.co.uk/dp/B0CYXBGZMH,Available (see Keepa data),1
WHAM CRYSTAL 62LTR CLEAR BOX & LID,Wham Pack of 3-62lt Crystal Plastic Storage Boxes with Lids (ext 80l x 39.5w x 25h cm) Clear,B00GN7EOB0,5038140000000,EAN,T1_EAN_EXACT,high,,,18.66791667,285.4421509,5.99,38.99,B,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/wham-crystal-62ltr-clear-box-lid,https://www.amazon.co.uk/dp/B00GN7EOB0,,
COUNTRY CLUB BACKPACK BEE 17 LITRES,"Hobby Gift Crafters Bee Backpack – Durable & Waterproof Yarn Storage Rucksack with Multiple Compartments, Organizer Panel & Reinforced Yarn Holes Comfortable Padded Straps 28x24x43cm",B0DWG2KT7N,5023670000000,report_reconstruction,T2_TITLE_MATCH,high,,,18.46216667,326.0714706,5.112,37.46,B,MATCH,,https://www.efghousewares.co.uk/countryclub-backpack-bee-17-litres-119597,https://www.amazon.co.uk/dp/B0DWG2KT7N,,
CHRISTMAS MUSICAL SNOW GLOBE GINGERBREAD MAN,"Christmas Snow Globe,Gingerbread Man Musical Snow Globe Lantern Lights with 6H Timer Battery & USB Powered, Retro Style Holiday Glitter Globe for Xmas Home Decoration Holiday Party Gifts",B0DBQ1P7ZR,5025300000000,title,T2_TITLE_MATCH,medium,,,18.35208333,254.5365233,6.66,39.49,B,MATCH,,https://www.efghousewares.co.uk/christmas-musical-snow-globe-gingerbread-man-123402,https://www.amazon.co.uk/dp/B0DBQ1P7ZR,,
EUROWRAP MEN IN BLUE SHIRT BOX 3PCE,"PSHVYM Gift Boxes with Lids, 11.5x7.8x3 In Gentleman Blue Gift Box for Presents Magnetic Closure for T-Shirts, Gloves, Scarves, Books, Baby Clothes, Clothing Gift Wrap, Contains Card, Ribbon (5PACK)",B0C9Y9F4ZV,5033600000000,title,T2_TITLE_MATCH,medium,,,18.22791667,164.8093731,10.51,44.75,B,MATCH,,https://www.efghousewares.co.uk/eurowrap-men-in-blue-shirt-box-3pce,https://www.amazon.co.uk/dp/B0C9Y9F4ZV,,
EXTRASTAR PROFESSIONAL CLIPPER RECHAREABLE USB-C WHITE,"VGR Professional Hair Clippers for Men – Cordless Taper Lever Clipper with Ceramic Blades, 7000 RPM Motor, USB-C Rechargeable, 250 Min Battery, Multiple Speeds",B0DBK3D7M6,8435730000000,title,T2_TITLE_MATCH,medium,,,18.22291667,374.9571331,4.31,35.99,B,MATCH,,https://www.efghousewares.co.uk/extrastar-professional-clipper-rechareable-usb-c-white-118026,https://www.amazon.co.uk/dp/B0DBK3D7M6,,
MASTER COOK DIE CAST CASSEROLE 32CM,"MasterClass Cast Aluminium Oval Casserole Dish, 30cm, 6L, Gift Boxed",B0FDQX3RW8,6941260000000,title,T2_TITLE_MATCH,medium,,,18.02833333,77.40804351,22.74,68.59,B,MATCH,,https://www.efghousewares.co.uk/master-cook-die-cast-casserole-32cm,https://www.amazon.co.uk/dp/B0FDQX3RW8,,4
DUVET SET MICROFIBER GREEK KING BLACK/GOLD,Laurence Llewelyn-Bowen - Dandy - Jacquard Woven Duvet Cover Set - King Bed Size in Black & Gold,B07Y29BXMJ,5051350000000,title,T2_TITLE_MATCH,medium,,,17.925,181.9796954,9.3,46.11,B,MATCH,,https://www.efghousewares.co.uk/duvet-set-microfiber-greek-king-black/gold-123783,https://www.amazon.co.uk/dp/B07Y29BXMJ,,4
GREEN BLADE TELESCOPIC PATIO KNIFE,Spear & Jackson 5253PK Enhanced Telescopic Patio Knife,B073B3TMX9,5017400000000,title,T2_TITLE_MATCH,medium,,,17.68083333,467.7469136,3.23,33.7,B,MATCH,,https://www.efghousewares.co.uk/green-blade-telescopic-patio-knife,https://www.amazon.co.uk/dp/B073B3TMX9,,
MASTER COOK CAST SHALLOW PAN 32CM,"XR-L32BK 32cm Cast Aluminium Shallow Casserole Dish, Suitable for Oven and All Types of Hob, Perfect for Stews and Casseroles, Black",B0BMLZMR3M,6941260000000,report_reconstruction,T2_TITLE_MATCH,high,,,17.47833333,78.83776876,21.62,64.99,B,MATCH,,https://www.efghousewares.co.uk/master-cook-cast-shallow-pan-32cm,https://www.amazon.co.uk/dp/B0BMLZMR3M,,2
SQUARE CANISTER CLASSIC 800ML SURT VRM,"Classic Square Tea Canister, 800ml, Stoneware Ceramic Enamel, Dishwasher Safe, Microwave Safe",B0DDPPV3B5,8414930000000,title,T2_TITLE_MATCH,medium,,,17.1575,689.0562249,1.94,31.14,B,MATCH,,https://www.efghousewares.co.uk/square-canister-classic-800ml-assorted-vrm-118599,https://www.amazon.co.uk/dp/B0DDPPV3B5,,
WHAM FLEXI STORE SQUARE TUB GREY15 LTR,Wham 29352 Flexi-Store Square Medium Tub 25 Litres Cool Grey Pack of 3,B07Z6NPDK4,5038140000000,title,T2_TITLE_MATCH,medium,,,16.98791667,427.9072208,3.42,32.99,B,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/wham-flexi-store-square-tub-grey15-ltr,https://www.amazon.co.uk/dp/B07Z6NPDK4,,
GRIMALDI LA BELLA CASSEROLE POT WITH LID 24CM,"Cooksmart Signature 24cm Casserole Pot with Lid – Cast Aluminium | Non-Stick | PFOA & PFAS Free | Free Felt Pan Protector | Induction, Gas, & Electric Hob Compatible (Sage Green)",B0FN599WF6,5060920000000,title,T2_TITLE_MATCH,medium,,,16.845,165.6342183,9.62,47.25,B,MATCH,,https://www.efghousewares.co.uk/grimaldi-la-bella-casserole-pot-with-lid-24cm-112962,https://www.amazon.co.uk/dp/B0FN599WF6,,2
EVERBUILD BLACK JACK FLASH TAPE 100MM,Everbuild Black Jack Strong Self Adhesive Flashing Tape – Natural Lead-Look Finish – 450mm x 10m,B006SY0S3Q,5029350000000,title,T2_TITLE_MATCH,medium,,,16.64666667,147.9703704,10.7,48.2,B,MATCH,,https://www.efghousewares.co.uk/everbuild-black-jack-flash-tape-100mm-117150,https://www.amazon.co.uk/dp/B006SY0S3Q,,7
HOME COLLECTION BLACK FRAME 10X12INCH,"sourcing map Home Picture Frames, 10x12inch Classic Collection Simple Designed Photo Frame with High Definition Glass for Wall Mount and Table Top Display, Black",B0CGM25L1G,5012130000000,title,T2_TITLE_MATCH,medium,,,16.63125,807.342233,1.51,29.79,B,MATCH,,https://www.efghousewares.co.uk/home-collection-black-frame-10x12inch,https://www.amazon.co.uk/dp/B0CGM25L1G,,
SQ ALUMINIUM PRESSURE COOKER 7L,"Hawkins Stainless Steel Induction Compatible Pressure Cooker, 6 Litre, Silver (HSS60)",B002MPQH9Y,5055490000000,report_reconstruction,T2_TITLE_MATCH,high,,,16.61166667,78.09904404,20.72,62.99,B,MATCH,,https://www.efghousewares.co.uk/sq-aluminium-pressure-cooker-7l-119798,https://www.amazon.co.uk/dp/B002MPQH9Y,Available (see Keepa data),8
BROOKSTONE  HEADLIGHT XENON 2PC BLUE,D1S Xenon Bulbs 35 Watts 8000 Kelvin Cool Blue Full Metal Xenon Headlight Bulbs (2pcs),B0D48X8XMD,5060210000000,title,T2_TITLE_MATCH,medium,,,16.60833333,386.2403101,3.75,34.99,B,MATCH,,https://www.efghousewares.co.uk/brookstone-headlight-xenon-2pc-blue,https://www.amazon.co.uk/dp/B0D48X8XMD,,1
BLACK FLOWER CERAMIC 6 INCH BOWL,"6"" Elegant Iris Ceramic Fruit Basket with Detachable Wooden Handle,Candy Dish,Decorative Bowl,Flower Girl Basket,Kitchen & Dining Table Office Decor(Black)",B0FNTSB1DQ,3589650000000,title,T2_TITLE_MATCH,medium,,,16.57208333,1416.417379,0.62,28.45,B,MATCH,,https://www.efghousewares.co.uk/black-flower-ceramic-6-inch-bowl-2020-108677,https://www.amazon.co.uk/dp/B0FNTSB1DQ,,1
HOBBY SQUARE BASIN NO0,iBathUK Modern Square White Gloss Countertop Ceramic Wash Basin Sink,B01MQKK6WZ,8694060000000,title,T2_TITLE_MATCH,medium,,,16.57166667,1010.46748,1.09,34.19,B,MATCH,,https://www.efghousewares.co.uk/hobby-square-basin-no0,https://www.amazon.co.uk/dp/B01MQKK6WZ,,3
LEAF TEALIGHT HOLDER 5.5X6.5CM,"Brown Glass Tealight Holder Set of 12, Diamond Pattern Glass Candle Holder for Autumn Decoration, Tea Light Container Suitable for Thanksgiving, Christmas and Holidays (5.5 x 6.5 cm)",B0F8TPNWZW,5024420000000,title,T2_TITLE_MATCH,medium,,,16.48458333,1005.15752,1.09,28.99,B,MISMATCH_CHECK,"Amazon pack of 12, supplier single unit",https://www.efghousewares.co.uk/leaf-tealight-holder-5-5x6-5cm-104534,https://www.amazon.co.uk/dp/B0F8TPNWZW,Available (see Keepa data),1
SMART CHOICE RAKE GROOMING BRUSH,"Smart Grooming, Smart Tails Rake - Easi Grip - FINE horse rake",B0B21WD5SH,5052520000000,title,T2_TITLE_MATCH,medium,,,16.35833333,599.2063492,2.18,31.99,B,MATCH,,https://www.efghousewares.co.uk/smart-choice-rake-grooming-brush,https://www.amazon.co.uk/dp/B0B21WD5SH,Available (see Keepa data),1
COUNTRY CLUB PRINTED LAUNDRY BIN 40X50CM,"Relaxdays Laundry Basket with Seat, Country Style, Laundry Bin, Wood & Fabric, Bathroom Stool HxWxD: 55x41x41 cm, White",B08K339D9W,5023670000000,title,T2_TITLE_MATCH,medium,,,16.27666667,339.8051496,4.24,46.46,B,MATCH,,https://www.efghousewares.co.uk/countryclub-printed-laundry-bin-40x50cm-119927,https://www.amazon.co.uk/dp/B08K339D9W,,5
MASON TOOL HOOK SET 4 PIECES,"4 inch Wire Hook [10 Pack] Model 113 for Tool Wall Organization of Combination Wrenchs, Adjustable Wrenchs, Hammers, Paint Brushes, Merchandise, and More | Compatible with Wall Control",B0CCTCVR4D,5060300000000,title,T2_TITLE_MATCH,medium,,,16.21166667,1166.306954,0.84,30.05,B,MATCH,,https://www.efghousewares.co.uk/mason-tool-hook-set-4-pieces-123862,https://www.amazon.co.uk/dp/B0CCTCVR4D,,1
IMPERIAL WINE GLASS 240ML PK3,Imperial Stylish Red Wine Glasses 220 ml Series 'Vintage' Set of 6 Wine Glasses Made of Crystalline Glass Dishwasher Safe,B0D7M9GGMG,7899110000000,title,T2_TITLE_MATCH,medium,,,16.16,684.7457627,1.81,32.34,B,MISMATCH_CHECK,"Amazon pack of 6, supplier single unit",https://www.efghousewares.co.uk/imperial-wine-glass-240ml-pk3,https://www.amazon.co.uk/dp/B0D7M9GGMG,,1
GREEN BLADE HEAVY DUTY PATIO KNIFE,Spear & Jackson 5253PK Enhanced Telescopic Patio Knife,B073B3TMX9,5017400000000,title,T2_TITLE_MATCH,medium,,,16.10333333,801.1608624,1.46,33.7,B,MATCH,,https://www.efghousewares.co.uk/green-blade-heavy-duty-patio-knife-121976,https://www.amazon.co.uk/dp/B073B3TMX9,,2
HOBBY SQUARE BASIN NO2,iBathUK Modern Square White Gloss Countertop Ceramic Wash Basin Sink,B01MQKK6WZ,8694060000000,title,T2_TITLE_MATCH,medium,,,16.09166667,759.0408805,1.57,34.19,B,MATCH,,https://www.efghousewares.co.uk/hobby-square-basin-no2,https://www.amazon.co.uk/dp/B01MQKK6WZ,,3
ADORN SHOWER SET & 1.5M HOSE,"Croydex Shower Head and Hose Mixer Set with Riser Rail - 1.5m Shower Hose and Handset with Rub Clean Nozzles, Easy Install Wall Mounted Rail for Bathrooms - Ideal Hot & Cold Water Mixer (Chrome)",B01AZRV218,6923460000000,title,T2_TITLE_MATCH,medium,,,16.07333333,595.308642,2.15,32.32,B,MATCH,,https://www.efghousewares.co.uk/adorn-shower-set-1-5m-hose,https://www.amazon.co.uk/dp/B01AZRV218,Available (see Keepa data),9
LONDON FRAGRANCES FOR HER ORANGE BLOSSOM 100ML EACH,Di Palomo Orange Blossom & Wild Honey Eau De Parfum 100ml - Italian Scent with Bergamot Jasmine & Amber Long-Lasting Perfume Men Women Spray Gift for Her Him,B0F84JT84T,5055170000000,report_reconstruction,T2_TITLE_MATCH,high,,,15.95066667,296.1505137,4.836,35.9,B,MATCH,,https://www.efghousewares.co.uk/london-fragrances-for-her-orange-blossom-100ml-each-112723,https://www.amazon.co.uk/dp/B0F84JT84T,Available (see Keepa data),2
HOBBY DIAMOND 3 PC BATHROOM SET,Deenz Set Of 3 Piece Crushed Jewel Diamond Bathroom Accessories Soap Dispenser Toothbrush Holder & Soap Holder In Silver,B0DJFLTBHL,8694060000000,title,T2_TITLE_MATCH,medium,,,15.93291667,549.4109195,2.35,29.99,B,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/hobby-diamond-3-pc-bathroom-set-110540,https://www.amazon.co.uk/dp/B0DJFLTBHL,,
PORCELAIN MUG 15OZ WHITE INNER,"SOUJOY Set of 4 Porcelain Coffee Mugs, 15 Oz Hand Painted Coffee Cups with Handles, Glazed Stoneware Mugs for Tea, Hot or Cold Drinks, Best Gifts for Birthday, Thanksgiving, Christmas,White",B09CP7ZNLX,742289000000,title,T2_TITLE_MATCH,medium,,,15.88833333,1357.977208,0.62,36.25,B,MISMATCH_CHECK,"Amazon pack of 4, supplier single unit",https://www.efghousewares.co.uk/porcelain-mug-15oz-white-inner-123966,https://www.amazon.co.uk/dp/B09CP7ZNLX,,1
DINNER CANDLE HOLDER BOHO SET OF 3,Honeydak Set of 3 Ceramic Taper Candle Holders Fluted Candlestick Holder Beige Candle Stick Stand Nordic Decorative for Wedding Decor Home Dinner Party Boho Desktop Table Centerpiece Housewarming Gift,B0FD2T686N,5024420000000,title,T2_TITLE_MATCH,medium,,,15.87291667,317.4583333,4.45,32.87,B,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/dinner-candle-holder-boho-set-of-3-112610,https://www.amazon.co.uk/dp/B0FD2T686N,,
HOBBY ROUND FELIX BASIN N04,iBathUK | Modern Round Ceramic Cloakroom Basin Bowl Countertop Bathroom Sink CA1001,B0C7R15C5L,8694060000000,title,T2_TITLE_MATCH,medium,,,15.78166667,862.3861566,1.28,34.19,B,MATCH,,https://www.efghousewares.co.uk/hobby-round-felix-basin-n04,https://www.amazon.co.uk/dp/B0C7R15C5L,,3
APOLLO STAINLESS STEEL CLEAVER KNIFE,"Fresh Meat Slicer Cleaver, Thickness Adjustable 2 or 4 mm, 17 in 1 Stainless Steel Manual Fresh Meat Cutter Food Slicer, Fresh Meat Slicing Shredding, Not for Frozen or Deil Meat (Grey)",B0DR9B8H4K,5026180000000,title,T2_TITLE_MATCH,medium,,,15.57166667,570.3907204,2.18,31.37,B,MATCH,,https://www.efghousewares.co.uk/apollo-s-s-cleaver-knife,https://www.amazon.co.uk/dp/B0DR9B8H4K,Available (see Keepa data),1
ICE BUCKET 4 COLOURS,"LED Ice Bucket - Portable Colorful Gradient Ice Bucket 6 Liter,Great for Home Bar, Chilling Beer, Champagne and wine (Four Leaved Clover, 6L)",B09K3RVWM9,5015300000000,report_reconstruction,T2_TITLE_MATCH,high,,,15.50333333,917.357002,1.14,32.98,B,MATCH,,https://www.efghousewares.co.uk/ice-bucket-4-colours,https://www.amazon.co.uk/dp/B09K3RVWM9,Available (see Keepa data),1
JAUNTY PLASTIC SHOT GLASSES PK25,"HOT BARGAINS 1000 X Shot Glasses Plastic Clear Reusable Plastic Shot Glasses 2cl / 30ml Shot Glasses Jelly Cups Reusable Plastic Shot Cups Ideal for Party, Bars, Restaurant (1000)",B0BGTM8LDD,5055570000000,report_reconstruction,T2_TITLE_MATCH,high,,,15.31791667,1102.008393,0.84,26.99,B,MATCH,,https://www.efghousewares.co.uk/jaunty-plastic-shot-glasses-pk25,https://www.amazon.co.uk/dp/B0BGTM8LDD,,1
COUNTRY CLUB PEVA SHOWER CURTAIN WITH HOOKS BOHO WAVES,"Gibelle Boho Farmhouse Shower Curtain Set, Linen Cotton Fabric Shower Curtain with Macrame Lace Decor, Modern Bohemian French Country Chic Bathroom Curtain with PEVA Liner 72x72 - White",B0CQRBJ368,5023670000000,title,T2_TITLE_MATCH,medium,,,15.16333333,484.4515442,2.58,33.28,B,MATCH,,https://www.efghousewares.co.uk/countryclub-peva-shower-curtain-with-hooks-boho-waves-117137,https://www.amazon.co.uk/dp/B0CQRBJ368,,1
BLACKSPUR LEVER LOCK SET ALUM,From the Anvil Black Smooth Lever Lock Set,B005DR2P7Q,5017400000000,title,T2_TITLE_MATCH,medium,,,15.11,314.1372141,4.26,32.7,B,MATCH,,https://www.efghousewares.co.uk/blackspur-lever-lock-set-alum,https://www.amazon.co.uk/dp/B005DR2P7Q,,3
LONDON MUG 9.5CM,STARBUCKS You are Here London Mug,B01L3GN9I4,6923460000000,title,T2_TITLE_MATCH,medium,,,15.02333333,1080.815348,0.84,28,B,MATCH,,https://www.efghousewares.co.uk/london-mug-9-5cm-113523,https://www.amazon.co.uk/dp/B01L3GN9I4,Available (see Keepa data),9
APOLLO BATH RACK CHROME,Cabilock Stainless Steel Bathtub Rack Expandable Bath Tray for Home Anti-slip Design Portable Holder for Books Magazines and Phones Resistant Bathroom Accessory,B0BHW9LTJG,5026180000000,title,T2_TITLE_MATCH,medium,,,14.97791667,250.4668339,5.43,32.99,B,MATCH,,https://www.efghousewares.co.uk/apollo-bath-rack-chrome,https://www.amazon.co.uk/dp/B0BHW9LTJG,,
HOME COLLECTION SILVER FRAME 8X10INCH,"sourcing map Home Picture Frames, 8x10inch Classic Collection Simple Designed Photo Frame with High Definition Glass for Wall Mount and Table Top Display, Silver",B0CGM5R4ST,5012130000000,title,T2_TITLE_MATCH,medium,,,14.96708333,896.2325349,1.12,26.89,B,MATCH,,https://www.efghousewares.co.uk/home-collection-silver-frame-8x10inch,https://www.amazon.co.uk/dp/B0CGM5R4ST,,
ELASTICATED BOX FILES A4 ASSORTED,"Exacompta - Ref 50300E - Elasticated Filing Archive Box - 270 x 340mm in Size, 25mm Spine, 600gsm Premium Pressboard, Elastic Closure - Assorted Colours (Pack of 8)",B00GAOFQWC,5016870000000,report_reconstruction,T2_TITLE_MATCH,high,,,14.96616667,554.7133679,2.148,28.34,B,MISMATCH_CHECK,"Amazon pack of 8, supplier single unit",https://www.efghousewares.co.uk/elasticated-box-files-a4-assorted-114475,https://www.amazon.co.uk/dp/B00GAOFQWC,,
PLANTER RIBBED METAL,Large Round Galvanised Metal Bucket Flower Pot Garden Planter with Square Base,B0D2PK3DDL,8720570000000,title,T2_TITLE_MATCH,medium,,,14.94958333,249.9930323,5.43,32.95,B,MATCH,,https://www.efghousewares.co.uk/planter-ribbed-metal-111062,https://www.amazon.co.uk/dp/B0D2PK3DDL,,
GRIMALDI MAXISTONE SAUCE PAN WITH LID 16CM,"Kordisen Sauce Pan Set with Lid, 16cm+20cm Non Stick Small Pot with Granite Coating, 2-Piece Cookware Set, PFOA/PFOS Free",B0CTKF4L4W,5060750000000,title,T2_TITLE_MATCH,medium,,,14.905,197.4172185,7,39.99,B,MATCH,,https://www.efghousewares.co.uk/grimaldi-maxistone-sauce-pan-with-lid-16cm-112982,https://www.amazon.co.uk/dp/B0CTKF4L4W,Available (see Keepa data),1
TAYLORS EYE SYRACUSE SERRATED UTILITY  KNIFE 13CM,"Taylors Eye Witness 5pc Beech Look Presentation Knife Set - Brooklyn Anti-Bacterial Non Stick Grey Blades. Paring, All-Purpose, Chefs, Serrated Bread & Carving Knife with Bonus Knife Sharpener",B0DK7BGF7K,5014770000000,title,T2_TITLE_MATCH,medium,,,14.8875,364.8897059,3.53,30.18,B,MISMATCH_CHECK,"Amazon pack of 5, supplier single unit",https://www.efghousewares.co.uk/te-syracuse-serrated-utility-knife-13cm,https://www.amazon.co.uk/dp/B0DK7BGF7K,,
SISTEMA TO GO MULTI SPLIT FOOD CONTAINER 820ML,Sistema TO GO Multi Split Meal & Food Prep Containers | 820ml | School Lunch Boxes with Dividers & Clips | BPA-Free | 5 Count,B08HB4GLKK,9414200000000,title,T2_TITLE_MATCH,medium,,,14.80833333,312.4120956,4.19,31,B,MISMATCH_CHECK,"Amazon pack of 5, supplier single unit",https://www.efghousewares.co.uk/sistema-to-go-multi-split-food-container-820ml-122202,https://www.amazon.co.uk/dp/B08HB4GLKK,,
SILVERSTONE CERAMIC 5INCH SERRATED KNIFE RED,"Kuhn Rikon 25900 Melon Knife, Stainless Steel, Red/Green",B00WRIK1F2,5011280000000,title,T2_TITLE_MATCH,medium,,,14.80166667,886.3273453,1.12,30.89,B,MATCH,,https://www.efghousewares.co.uk/silverstone-ceramic-5inch-serrated-knife-red,https://www.amazon.co.uk/dp/B00WRIK1F2,,1
