RowID,is_exact_ean_strict,EAN_digits,EAN_OnPage_digits,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,MLS,MLS_band,SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT
1595,False,5038673112022,1933370000525,5038673112022,1933370000525,True,True,1:1 Match,5.19499999999999,5.19499999999999,14.1901119912591,1.0,1.0,1.0,0.37606837606837606,100,45,POSSIBLE,PRIMA  PRESSURE COOKER 9L,"Amazon Basics Stainless Steel Pressure Cooker with Steamer and Extra Silicone Ring, 9 litres",5038673112022.0,1933370000525.0,B08SDB6SDH,43.272,69.99
1596,False,5060194136638,,5060194136638,,True,False,1:1 Match,2.93666666666666,2.93666666666666,14.1867954911433,1.0,1.0,1.0,0.18834080717488788,50,8,UNLIKELY,AIRPURE REED DIFFUSER MIXED 2 IN 1 PK24,Disco Ball Motor Light with Remote: Rechargeable Battery Operated Rotating Hanging Mirror Ball Motor with Adjustable Speed - 18RGBW LED Light Up 4 6 8 12 inch Party Disco Balls Rotator,5060194136638.0,,B0F8NSX2VM,24.18,39.98
1597,True,5013159300353,5013159300353,5013159300353,5013159300353,True,True,1:1 Match,0.293333333333333,0.293333333333333,14.102564102564,1.0,1.0,1.0,0.24434389140271492,200,95,EXACT_EAN_STRICT,ELLIOTT WINDOW SQUEEGE 20CM,"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle.",5013159300353.0,5013159300353.0,B00KB225MS,1.836,6.64
1598,False,5017403831617,5060242332234,5017403831617,5060242332234,True,True,1:1 Match,0.784999999999999,0.784999999999999,14.0681003584229,1.0,1.0,1.0,0.19548872180451127,500,38,POSSIBLE,PRO USER CLUB HAMMER,OX Club Hammer - Sledgehammer with Fibreglass Handle - Forged and Induction Hardened Hammerhead - 2.5 lb / 1.1 kg,5017403831617.0,5060242332234.0,B00JFY62WM,6.036,12.99
1599,False,166042501780,5061102970016,166042501780,5061102970016,True,True,1:1 Match,0.455000000000001,0.455000000000001,14.0432098765432,1.0,1.0,1.0,0.37383177570093457,200,75,HIGH LIKELIHOOD,MERA SHISHA/HOOKAH 100 CHARCOAL TABLETS,100 Charcoal Disc Tablet Coal Instant Light Hookah Shisha by ORCHIDS,166042501780.0,5061102970016.0,B0FGWTKMLJ,3.22799999999999,9.99
1600,False,5056557801015,,5056557801015,,True,False,1:1 Match,0.399583333333333,0.399583333333333,14.0204678362573,1.0,1.0,1.0,0.14285714285714285,50,60,NEEDS VERIFICATION,BROOM WITH STICK WOODEN EFFECT,"Newman and Cole 12"" Wooden Broom Head with Soft Natural Coco Bristle Replacement Wooden Broom Head Indoor or Outdoor Soft Bristle Broom Floor Sweeping Brush with Plastic Fixing Bracket Connector",5056557801015.0,,B07NY8VTCF,2.76,7.99
1601,False,5055441455389,5032759049639,5055441455389,5032759049639,True,True,BUNDLE (30x),-36.663,0.225,13.9751552795031,30.0,1.0,30.0,0.27710843373493976,50,56,NEEDS VERIFICATION,DEKTON 7MMX 150MM X 12PC GLITTER GLUE STICKS,"Amtech S1875 Set of Glitter Glue Gun Sticks in 6 Colours, 30 Pieces, 7x100mm for Hot Melt Crafting, Decorating and Bonding",5055441455389.0,5032759049639.0,B07L5C141Z,1.272,4.89
1602,False,5053249264554,4084500839038,5053249264554,4084500839038,True,True,SPLIT - verify allowed,0.185,0.185,13.9097744360902,0.5,2.0,1.0,0.43209876543209874,300,62,NEEDS VERIFICATION,PAN AROMA PLUG-IN REFILL PURE COTTON PACK OF 2,"Febreze Ambi Pur 3Volution Air Freshener Plug-in Diffuser Refill, Odour Eliminator, Cotton Fresh, 40 ml, (20 ml x 2)",5053249264554.0,4084500839038.0,B01M0ENCW5,0.936,6.75
1603,True,5060187173633,5060187173633,5060187173633,5060187173633,True,True,1:1 Match,0.434999999999999,0.434999999999999,13.8977635782747,1.0,1.0,1.0,0.2909090909090909,100,95,EXACT_EAN_STRICT,MIRROR BLUE CANYON SQUARE PLASTIC MIRROR,Blue Canyon - 18cm Free Standing Square Mirror - White Colour - Perfect for Shaving and Applying Makeup - One Side with 2x Magnification - Double Sided Multipurpose Mirror - BA2046,5060187173633.0,5060187173633.0,B007IGLUIK,3.096,8.25
1604,False,5012904013777,5012904088409,5012904013777,5012904088409,True,True,1:1 Match,0.164999999999999,0.164999999999999,13.8655462184873,1.0,1.0,1.0,0.631578947368421,400,100,HIGH LIKELIHOOD,CHEF AID PASTRY BRUSH 3 IN 1 CARDED,"Chef Aid Pure Bristle Pastry Brush, Beige",5012904013777.0,5012904088409.0,B008CY80YY,0.768,3.75
1605,False,5029594303187,5029594284295,5029594303187,5029594284295,True,True,1:1 Match,0.428333333333333,0.428333333333333,13.7727759914255,1.0,1.0,1.0,0.32298136645962733,400,73,NEEDS VERIFICATION,ROLSON BALL ENDED HEX SCREWDRIVER 7PC BITS,"Rolson 51 pc Screwdriver & Bit Set (Chrome Vanadium Steel, Square, Hex, Pozidriv, Tri-winged, Stainless Steel Tweezers)",5029594303187.0,5029594284295.0,B00JITIIQ2,3.072,8.47
1606,False,5052337012930,,5052337012930,,True,False,1:1 Match,1.67458333333332,1.67458333333332,13.7260928961748,1.0,1.0,1.0,0.39325842696629215,100,31,UNLIKELY,KITCHEN PERFECTED VEGETABLE MASHER 300W WHITE,"KitchenPerfected Electric Potato Masher Hand Blender - Blends Purees Whisks - Baby Food, Vegetables & Potatoes - Soup Maker - E5401WH",5052337012930.0,,B0CXTZCMS5,13.98,22.99
1607,False,5019923196559,758763852113,5019923196559,758763852113,True,True,1:1 Match,0.258333333333334,0.258333333333334,13.668430335097,1.0,1.0,1.0,0.3409090909090909,300,14,UNLIKELY,SECURPLUMB COMPRESSION ISO VALVE SLOT 15X15,2 x 15mm Isolation Valves Reeds WRAS Approved,5019923196559.0,758763852113.0,B09LCRTQG9,1.608,6.49
1608,False,8901810016231,,8901810016231,,True,False,BUNDLE (120x),-279.5450833333333,0.342916666666666,13.6620185922974,120.0,1.0,120.0,0.411214953271028,100,76,HIGH LIKELIHOOD,HEM INCENSE STICKS SANDLEWOOD,"Incense Sandalwood, 120 Sticks in a Six Pack. HEM Brand, Hand Rolled in India.",8901810016231.0,,B00KBZXPRE,2.352,7.43
1609,False,5038756199087,,5038756199087,,True,False,1:1 Match,0.641666666666666,0.641666666666666,13.4239888423988,1.0,1.0,1.0,0.3577981651376147,50,44,POSSIBLE,BODY BAG DOUBLE ZIP WITH ADJUSTED SHOULDER STRIP,"Women's Multi-Pocket Casual Crossbody Bag, Multifunctional Travel Bag with Adjustable Shoulder Strap, Nylon Lightweight and Waterproof, for Shopping, Hiking, Everyday Use",5038756199087.0,,B0FKTDTWHK,5.076,11.99
1610,False,5050788015142,5053944628446,5050788015142,5053944628446,True,True,1:1 Match,0.666666666666666,0.666666666666666,13.4138162307176,1.0,1.0,1.0,0.18834080717488788,50,53,NEEDS VERIFICATION,CAMPER VAN MONEY BOX 15CM,Pot of Dreams Multicolor Hand Painted Retro Campervan Fund Save & Smash Handcrafted Ceramic Money Box | Eco Freindly & Recyclable Piggy Bank | Perfect Travel Gift and Saving for holiday & Travel Van,5050788015142.0,5053944628446.0,B08CRT8J1P,5.304,12.86
1611,False,5053844442395,5053844283202,5053844442395,5053844283202,True,True,1:1 Match,0.505,0.505,13.1168831168831,1.0,1.0,1.0,0.39759036144578314,50,61,NEEDS VERIFICATION,PREMIER FLICKABRIGHT GLASS SPHERE CANDLE 10CM,Premier Decorations Red LED Flickabrights Wax Candle Battery Operated Christmas Decoration Xmas Festive DÃ©cor 18cm x 9cm,5053844442395.0,5053844283202.0,B0CN8RKX3Y,3.96,10.95
1612,False,5038673180298,,5038673180298,,True,False,1:1 Match,0.318333333333333,0.318333333333333,13.0464480874317,1.0,1.0,1.0,0.5208333333333334,500,51,NEEDS VERIFICATION,PRIMA SALT AND PEPPER SHAKER 8X4.5CM,Juvale Salt and Pepper Shakers Stainless Steel and Glass Set,5038673180298.0,,B00M16SQ8O,2.268,7.99
1613,False,5010618043103,,5010618043103,,True,False,1:1 Match,0.574999999999999,0.574999999999999,13.0385487528344,1.0,1.0,1.0,0.6458333333333334,50,86,HIGH LIKELIHOOD,EVERBUILD JET RAPID SET CEMENT 3KG,"Everbuild Jetcem Deep Rapid Repair Sand and Cement, Grey, 6 kg",5010618043103.0,,B001V9T690,4.632,10.44
1614,False,680678089295,,680678089295,,True,False,BUNDLE (200x),-1095.4270000000001,0.665000000000001,12.9377431906615,200.0,1.0,200.0,0.1991701244813278,300,23,UNLIKELY,PASABACHE 6 PC ROYAL SMALL FOOD SAVER 230 M,"Bonsenkitchen Precut Vacuum Sealer Bags, 200 Pcs 15 x 23 CM Food Sealer Bags,Commercial Grade, BPA Free, Heavy Duty, Customized Size Vacuum Bags for Vac Storage, Meal Prep or Sous Vide Cooking, VB31",680678089295.0,,B0D97L2438,5.508,12.99
1615,False,5055441448343,,5055441448343,,True,False,1:1 Match,0.756666666666666,0.756666666666666,12.8904031800113,1.0,1.0,1.0,0.2731707317073171,500,56,NEEDS VERIFICATION,DEKTON RECHARGEABLE MULTIFUNCTION SPOT LIGHT,"LED Rechargeable Work Light, LED Spot Light with USB Port, Portable Floodlight with 4 Modes, Security Lights Waterproof for Fishing, Hiking, Repairing, Emergency",5055441448343.0,,B0C9MCCCS4,6.384,14.24
1616,False,5055441422923,,5055441422923,,True,False,BUNDLE (9x),-29.101333333333336,0.466666666666666,12.8558310376492,9.0,1.0,9.0,0.24358974358974358,100,70,NEEDS VERIFICATION,DEKTON LONG ARM TORX KEY SET 9PC,"Anesty Torx Key Set 9pcs T10-T50 Security Tamperproof Torx Star Key Set Cr-V Steel Made, Colour Coded Long L Shape Star Keys",5055441422923.0,,B0CKYRTKHD,3.696,9.26
1617,False,5030481970665,5065020885506,5030481970665,5065020885506,True,True,1:1 Match,0.235,0.235,12.7717391304347,1.0,50.0,50.0,0.33170731707317075,400,73,NEEDS VERIFICATION,PPS SAUCE POT & LIDS HINGED PLASTIC 4OZ 50 PIECES,Concept4u Reusable Plastic Pots *CHOOSE YOUR SIZE* | Round Plastic Food Containers | Small Sauce Pots with Lids | Sauce Cups Take Away | 4oz (100ml) 50 Pack,5030481970665.0,5065020885506.0,B0D79MBHCM,1.548,6.99
1618,False,8697409802667,5060633660304,8697409802667,5060633660304,True,True,1:1 Match,0.154999999999999,0.154999999999999,12.7049180327868,1.0,1.0,1.0,0.25925925925925924,100,85,HIGH LIKELIHOOD,HAND SCRUBBING BRUSH WOODEN BILLUR,Wooden Scrubbing Brush Heavy Duty Hand Scrubber with Wood Stock and Stiff Natural Bassine Bristles - Ideal Wooden Floor Brush Tile Grout & Boot Cleaner Scrubbing Brush Heavy Duty (1),8697409802667.0,5060633660304.0,B07MKPCXJ1,0.804,5.79
1619,False,5051346798620,,5051346798620,,True,False,BUNDLE (4x),-34.952999999999996,1.335,12.5587958607714,4.0,1.0,4.0,0.08256880733944955,100,0,UNLIKELY,SUPER DREAMER COMPLETE SET EDITH DOUBLE,"Tokokimo Double Duvet Cover Set 4 Piece, Double Bedding Sets with Fitted Sheet, Soft Microfiber Double Duvet Set with Fitted Shee (1x Duvet Cover, 2x Pillowcases, 1x Fitted Sheet)",5051346798620.0,,B0DGFZBWTZ,12.096,22.17
1620,False,5051346803492,,5051346803492,,True,False,BUNDLE (4x),-34.952999999999996,1.335,12.5587958607714,4.0,1.0,4.0,0.0821917808219178,200,0,UNLIKELY,SUPER DREAMER COMPLETE SET HASLAM DOUBLE,"Tokokimo Double Duvet Cover Set 4 Piece, Double Bedding Sets with Fitted Sheet, Soft Microfiber Double Duvet Set with Fitted Shee (1x Duvet Cover, 2x Pillowcases, 1x Fitted Sheet)",5051346803492.0,,B0DGFZBWTZ,12.096,22.17
1621,False,5050796010672,,5050796010672,,True,False,1:1 Match,0.124583333333333,0.124583333333333,12.4583333333333,1.0,50.0,50.0,0.1871345029239766,200,52,NEEDS VERIFICATION,BRIGHT & HOMELY PLANT LABELS 50PCS,"50Pcs Plant Labels, Biodegradable Wooden Sticks, Wooden Plant Labels, Plant Markers, Suitable for Indoor Outdoor Plants & Garden Planters",5050796010672.0,,B0B2N5K758,0.54,4.99
1622,False,615867835247,,615867835247,,True,False,1:1 Match,0.751250000000001,0.751250000000001,12.4379139072847,1.0,1.0,1.0,0.2807017543859649,50,56,NEEDS VERIFICATION,DECOR PLASTIC 20 PLATE 10 INCH,"MATANA 20 Clear Hard Plastic Dinner Plates, 25cm / 10 Inch - Elegant & Reusable Party Tableware for Weddings, Birthdays, Picnic, BBQ, Parties",615867835247.0,,B076HWD3M1,6.588,12.99
1623,False,5055361711091,5056699407144,5055361711091,5056699407144,True,True,1:1 Match,0.251666666666667,0.251666666666667,12.3973727422003,1.0,1.0,1.0,0.4778761061946903,50,94,HIGH LIKELIHOOD,MEMORIAL PLASTIC SPIKE SPECIAL MUM & DAD,Mum And Dad - Plastic Spike Memorial Grave Vase With Butterfly Decoration,5055361711091.0,5056699407144.0,B0D8QFWZ7N,1.776,7.25
1624,False,5060440851537,5060633660359,5060440851537,5060633660359,True,True,1:1 Match,0.171666666666666,0.171666666666666,12.3501199040767,1.0,1.0,1.0,0.23204419889502761,50,69,NEEDS VERIFICATION,HAND BRUSH VARNISH COCO,Newman and Cole Natural Wooden Hand Brushes - Choose from Hard Stiff Bristle Brush or Soft Brush with Natural or Synthetic Bristles (1 x Coco Soft Hand Brush),5060440851537.0,5060633660359.0,B08F2H92S3,1.008,5.99
1625,False,5038673180328,,5038673180328,,True,False,1:1 Match,0.268333333333332,0.268333333333332,12.1417797888385,1.0,1.0,1.0,0.18421052631578946,300,52,NEEDS VERIFICATION,PRIMA COFFEE CREAM MAKER STAINLESS STEEL,"Milk Frothing Pitcher - 12oz/350ml Milk Frother Cup Stainless Steel Jug Steaming Pitcher, Milk Coffee Cappuccino Latte Art Barista Steam Pitchers Milk Jug Cup with Extra Two Decorating Pen",5038673180328.0,,B0FMX3KTQZ,1.992,6.79
1626,False,5024418466734,,5024418466734,,True,False,1:1 Match,1.06041666666666,1.06041666666666,11.9281964754405,1.0,1.0,1.0,0.27472527472527475,100,86,HIGH LIKELIHOOD,WINDOW STYLE WALL MIRROR  70X36,Window Style Mirror - Living Room Decor Hallway Home Panel Wall Glass 70cm Garden Modern | For Bathroom And Hallway Decoration | Stylish Mirror (White),5024418466734.0,,B088KQSG1Q,10.008,17.45
1627,False,5056283855726,,5056283855726,,True,False,BUNDLE (2x),-2.291,0.325,11.9047619047619,2.0,1.0,2.0,0.26851851851851855,200,71,NEEDS VERIFICATION,SATIN PILLOW CASE AND SCRUNCHIE,"Vielit 2 Pack Satin Pillowcase for Hair and Skin Cooling,Soft as Silk Pillowcase for Hair and Skin,Easier Care than Silk Pillow Case Rose 50x75cm Gifts for Women Envelope & 2 Scrunchies",5056283855726.0,,B0CQVRYXVQ,2.616,6.99
1628,False,5060082940637,,5060082940637,,True,False,1:1 Match,0.147916666666666,0.147916666666666,11.7394179894179,1.0,1.0,1.0,0.37168141592920356,600,75,HIGH LIKELIHOOD,HAPPY BIRTHDAY BANNER,"Happy Birthday Banner and Decoration - Blue Balloons, Ribbons and Banners for Party Supplies",5060082940637.0,,B0D59HCW1X,0.852,5.39
1629,False,5019923206388,,5019923206388,,True,False,BUNDLE (100x),-78.268,0.14,11.5702479338843,100.0,1.0,100.0,0.26993865030674846,700,71,NEEDS VERIFICATION,SECURPAK CABLE CLIPS ROUND WHITE 8.0MM,"Cable Clips, 8 mm 100 Pcs Nail Clips Strong Durable White Round Cable Tacks, Wall Wire Tidy Holder Clip Management Cable Pins",5019923206388.0,,B0BMDY8C4G,0.792,4.08
1630,False,5011417780619,5059001023674,5011417780619,5059001023674,True,True,1:1 Match,1.03166666666666,1.03166666666666,11.5398956002982,1.0,1.0,1.0,0.22950819672131148,600,69,NEEDS VERIFICATION,AIRWICK FRESHMATIC REFILL PINK SWEET PEA PK4,"Air Wick Automatic Air Freshener Freshmatic Spray Refills: Crisp Linen & Lilac, Island Mango, Pink Sweet Pea, Purple Lavender Meadow, Satin & Moon Lily, White Vanilla Bean - Mixed fragerence 6 x 250ml",5011417780619.0,5059001023674.0,B0DK9S5SZ4,10.068,17.48
1631,False,5055441464268,4059952538686,5055441464268,4059952538686,True,True,1:1 Match,0.131666666666667,0.131666666666667,11.4492753623188,1.0,1.0,1.0,0.2755102040816326,100,41,POSSIBLE,DEKTON MULTI-PURPOSE DRILL BIT 6MM X 100MM,"Bosch 1x EXPERT HEX-9 MultiConstruction Drill Bit (for Concrete, Soft tiles, Ã˜ 6.00 mm, Professional Accessory Impact Drill/Driver, Rotary Drill/Drivers)",5055441464268.0,4059952538686.0,B09417N9F8,0.72,3.95
1632,False,5017403145998,5056156062848,5017403145998,5056156062848,True,True,BUNDLE (52x),-283.98499999999996,0.595000000000001,11.4423076923077,52.0,1.0,52.0,0.26262626262626265,50,71,NEEDS VERIFICATION,BLACKSPUR WALL ANCHOR SETTING TOOL,TOPWAY Wall Anchor Setting Tool Kit 52PCs with Measuring Tape and Zinc Plated Metal Plasterboard Cavity Molly Bolt Hollow Wall Fixings Anchors Screws Assortment Set,5017403145998.0,5056156062848.0,B0CRB3DHT8,5.58,12.99
1633,False,5026180098236,,5026180098236,,True,False,BUNDLE (6x),-9.178333333333335,0.241666666666666,11.3993710691823,6.0,1.0,6.0,0.23255813953488372,300,54,NEEDS VERIFICATION,APOLLO SET 4 CARDED MEASURE SPOONS,"6 Pcs Stainless Steel Measuring Spoons Set, Metal Measure Spoons, Table Spoon Measuring Spoon for Coffee, Teaspoon Scoop, Includes 1/8, 1/4, 1/2, 1 TSP, 1/2 Tbsp, 1 Tbsp, Food Grade",5026180098236.0,,B0FM3W33L8,1.884,5.99
1634,True,5036200121479,5036200121479,5036200121479,5036200121479,True,True,SPLIT - verify allowed,0.271666666666667,0.271666666666667,11.3194444444444,0.5,2.0,1.0,0.418848167539267,50,95,EXACT_EAN_STRICT,THE BIG CHEESE QUICK CLICK MOUSE TRAP 2PK,"The Big Cheese Quick Click Mouse Trap - Twinpack, Kills Mice, Baited and Ready-To-Use, Easy Clean and Disposal, Plastic, Indoor and Outdoor Use, White",5036200121479.0,5036200121479.0,B077G5PTRK,2.22,7.79
1635,False,5015332451029,,5015332451029,,True,False,1:1 Match,0.308333333333333,0.308333333333333,11.2942612942613,1.0,1.0,1.0,0.28717948717948716,100,86,HIGH LIKELIHOOD,RUSTINS SCRATCH COVER-DARK 125ML,Rustins Scratch Cover Dark â€“ Conceal Surface Scratches on Dark-Toned Wood Furniture -Easy-to-Use Liquid Polish for Restoring and Protecting Wooden Surfaces 300ml,5015332451029.0,,B001OXC0LO,2.616,8.23
1636,False,5030481981234,,5030481981234,,True,False,1:1 Match,0.329583333333333,0.329583333333333,11.287100456621,1.0,1.0,1.0,0.3275862068965517,100,73,NEEDS VERIFICATION,PPS PLASTIC 100 PLATES 18CM,100 WHITE PLASTIC PLATES - 7 inch/18cm quality durable plates ideal for hot and cold food,5030481981234.0,,B00NTZKZ3K,2.844,7.99
1637,False,5010303119717,,5010303119717,,True,False,BUNDLE (2x),-4.321000000000001,0.515,11.2445414847161,2.0,1.0,2.0,0.07179487179487179,100,0,UNLIKELY,ADDIS TWIST MOP REFILL,"NIMASO for iPhone 17 Pro Max Screen Protector 6.9-Inch, Dust-free Instant Installation, 9H Hardness HD Clear Tempered Glass Military Grade Shatterproof, Anti-Scratch, 2 Pack",5010303119717.0,,B0FDFF5LX6,4.836,9.99
1638,False,5030481930126,5030481930027,5030481930126,5030481930027,True,True,BUNDLE (3x),-2.159666666666667,0.168333333333333,11.0745614035087,3.0,1.0,3.0,0.3893805309734513,50,61,NEEDS VERIFICATION,PPS FOIL ROASTING 3 DISHES,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,5030481930126.0,5030481930027.0,B01HILDGK4,1.164,7.39
1639,False,5050796010276,5060530400638,5050796010276,5060530400638,True,True,BUNDLE (2x),-1.399666666666667,0.208333333333333,11.0229276895943,2.0,10.0,20.0,0.27411167512690354,800,56,NEEDS VERIFICATION,BRIGHT & HOMELY HANGER RUBBER COVERED METAL BLACK 10PCS,KEPLIN 20 Pack Premium Rubber Coated Metal Hangers - Heavy Duty - Space Saving Organiser Clothes Hangers For Wardrobes Coat Rack Rails (Black),5050796010276.0,5060530400638.0,B07GC81HVV,1.608,7.99
1640,False,5019923099263,,5019923099263,,True,False,1:1 Match,0.315,0.315,10.6418918918918,1.0,1.0,1.0,0.19387755102040816,50,8,UNLIKELY,SECURIT NO ACCESS RIGID PLASTIC (FULLY RECYCLABLE) 148X210MM,CCTV In Operation Sign 12x10cm Metal Outdoor Self Adhesive with Pre-Drilled Holes Waterproof Rustproofing and UV Protection Yellow x1pcs,5019923099263.0,,B0DWJV1WNS,2.892,6.99
1641,False,5092221861480,5060913008437,5092221861480,5060913008437,True,True,1:1 Match,1.825,1.825,10.5247981545559,1.0,1.0,1.0,0.2824858757062147,50,71,NEEDS VERIFICATION,MASTER COOK CASSEROLE NON-STICK 32CM,"Non Stick Cooking Pots with Glass Lid â€“ 9.5 Quart Induction Hob Stock Pot â€“ Kitchen Deep Casserole Cookware â€“ 32cm, Cream â€“ by Nuovva",5092221861480.0,5060913008437.0,B0FF4SY6WQ,20.148,36.99
1642,False,5025301721893,,5025301721893,,True,False,Pack math uncertain - verify manually,-2.1507333333333336,0.671666666666666,10.4458268532918,1.4,50.0,70.0,0.47715736040609136,300,94,HIGH LIKELIHOOD,THE CHRISTMAS WORKSHOP SHATTERPROOF BAUBLES SILVER PACK OF 50,"Victor's Workshop 70pcs Shatterproof Christmas Baubles Pack, Frozen Winter Silver and White Christmas Ball Ornaments for Tree Decoration",5025301721893.0,,B07Q344HQ8,7.056,14.99
1643,False,5055706640451,5060507284933,5055706640451,5060507284933,True,True,1:1 Match,0.214999999999999,0.214999999999999,10.4368932038834,1.0,1.0,1.0,0.27102803738317754,800,41,POSSIBLE,DLUX MULTI PURPOSE MICROFIBRE CLOTHS 7PCE,"Microfiber Cleaning Cloth, Large Size 40x40cm, Super Absorbent Lint Free Microfibre Cloths Cleaning for Home, Kitchen, Surface, Mirrors, Bathrooms, Motorbike, Car (Grey, 10)",5055706640451.0,5060507284933.0,B0CNTP5KL8,1.812,6.99
1644,False,5059618123477,,5059618123477,,True,False,BUNDLE (5x),-26.23875,0.641250000000001,10.4268292682927,5.0,6.0,30.0,0.20930232558139536,700,18,UNLIKELY,CANDLES EXTRA LARGE GIFT BAG PACK OF 6,"30Pcs Christmas Drawstring Gift Bags, Large Medium Small Present Bags, Assorted Sizes Christmas Wrapping Bags withTags, Xmas for Party",5059618123477.0,,B0DF7VBNR8,6.72,12.99
1645,False,8002522527258,,8002522527258,,True,False,1:1 Match,0.172916666666666,0.172916666666666,10.4166666666666,1.0,1.0,1.0,0.2912621359223301,200,27,UNLIKELY,METALTEX SPEEDY PEELER,2X MIDHILL Stainless Steel French Potato Peeler - Easy Vegetable and Fruit Peeler,8002522527258.0,,B08TL2G31P,1.332,5.99
1646,False,3426470301152,,3426470301152,,True,False,1:1 Match,1.81166666666666,1.81166666666666,10.3760977472317,1.0,1.0,1.0,0.2127659574468085,100,39,POSSIBLE,PYREX COOK & CARE SAUCEPAN 20CM,"Redchef Ceramic Nonstick Saucepan with Lid,20cm Small Cooking Pot,Non Toxic Sauce Pans for Kitchen, Cool Handle PFAS Free Compatible with All Cooktops, Green",3426470301152.0,,B0DM82JXB8,20.292,35.99
1647,False,5028250807854,5028250807861,5028250807854,5028250807861,True,True,1:1 Match,0.421666666666667,0.421666666666667,10.0636435958631,1.0,1.0,1.0,0.5045045045045045,100,95,HIGH LIKELIHOOD,MASTERCLASS SALT/PAPPER MILL BLACK,"MasterClass Pepper Mill or Salt Grinder with Interchangeable Cap, Black, 17cm",5028250807854.0,5028250807861.0,B07MC8YD65,4.368,10.49
1648,False,5022458005470,,5022458005470,,True,False,BUNDLE (150x),-137.54433333333336,0.131666666666666,9.97474747474747,150.0,1.0,150.0,0.22784810126582278,50,39,POSSIBLE,CARRIERS BAGS SMALL PK100,"100 White Plastic Carrier Bags â€“ Vest-Style Bags with Handles for Groceries, Boutique Markets & Takeaways 10 x 15 x 18 Inch (Small)",5022458005470.0,,B0D571RJZ9,0.924,5.99
1649,False,5036200123336,,5036200123336,,True,False,1:1 Match,0.844583333333333,0.844583333333333,9.61940015186028,1.0,1.0,1.0,0.09302325581395349,200,0,UNLIKELY,DEFENDERS GRIP N GRAB,"Kekoy Extendable Grabber Reacher Tool with Headlight, 32 inch Foldable Lawn Trash Picker Upper Grabber, 90Â° Rotating Anti-Slip Jaw, Heavy-Duty Stick, Portable Claw Grabber for Elderly(Orangeï¼‰",5036200123336.0,,B08B1QNBH1,9.876,16.99
1650,False,5050796010474,,5050796010474,,True,False,1:1 Match,0.208333333333333,0.208333333333333,9.60061443932413,1.0,1.0,1.0,0.28346456692913385,700,36,POSSIBLE,BRIGHT & HOMELY ELECTRONIC BUG SWATTER 44CM X 17CM ASSORTED COLOURS,Electric Fly Zapper - Electronic Bug Zapper with Protective net Layer - Pest Control Mosquito and Insect Catcher Racket - Electric Fly Swatter - Handy Killer Racket for Indoor and Outdoor,5050796010474.0,,B0D8BRJ67P,1.944,6.76
1651,False,5055706660626,,5055706660626,,True,False,1:1 Match,0.115,0.115,9.42622950819674,1.0,1.0,1.0,0.26382978723404255,200,86,HIGH LIKELIHOOD,BABY PIPKIN NAIL CLIPPERS & SCISSORS SET,"Vicloon Baby Nail Kit, 4-in-1 Baby Nail Care Set, Baby Nail Care Tool, Baby Nail Care Set Manicure Set Includes Baby Scissors, Nail Clippers, Baby Nail File and Tweezer for Newborn Infant Toddler",5055706660626.0,,B0DPMTK6GJ,0.804,3.99
1652,False,5050796012072,5060678560911,5050796012072,5060678560911,True,True,1:1 Match,0.315000000000001,0.315000000000001,9.10404624277459,1.0,1.0,1.0,0.24528301886792453,200,70,NEEDS VERIFICATION,BRIGHT & HOMELY HEAVY DUTY CONCERTINA DRAIN PLUNGER LARGE,"Large Sink and Drain Plunger for Kitchens, Bathrooms, Sinks, Baths, Waste Pipes and Showers.Commercial Style Heavy Duty Powerful Plunger,Large Bellows-Blue",5050796012072.0,5060678560911.0,B0CCN2FSZ9,3.492,9.99
1653,False,5012823030039,,5012823030039,,True,False,1:1 Match,0.855000000000001,0.855000000000001,9.09574468085107,1.0,1.0,1.0,0.5454545454545454,50,67,NEEDS VERIFICATION,FALCON ENAMEL ROASTER ROUND 20CM,"Barmans BYX0B0A6289 Enamel Roaster with Lid, White, 20cm",5012823030039.0,,B01MZHIBA9,10.62,17.88
1654,False,5012145001038,5060766073439,5012145001038,5060766073439,True,True,Pack math uncertain - verify manually,-0.9450000000000001,0.175,8.974358974359,1.6666666666666667,3.0,5.0,0.24778761061946902,200,55,NEEDS VERIFICATION,CAROLINE FOIL TRAY BAKING 3 TRAYS 1027,"Aluminium Foil Trays - 5 Pack Disposable Foil Containers (32cm x 20cm x 3cm) - Large Roasting Tin for Baking, Roasting, Cooking, Broiling, BBQ and Food Storage - Foil Baking Trays for Oven",5012145001038.0,5060766073439.0,B0B15K2FBG,1.68,6.99
