EAN,EAN_OnPage,,ASIN,Title,SupplierURL,AmazonURL,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,AmazonPrice_exVAT,ReferralFee,FBAFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierTitle,AmazonTitle,PrepHouseFee,match
5.02542E+12,5.01142E+12,FALSE,B07HP8RMQZ,,https://www.clearance-king.co.uk/liquid-power-multi-purpose-cleaner-citrus-lemon-750ml.html,https://www.amazon.co.uk/dp/B07HP8RMQZ,0.71,0.591666667,15,,1.95,5.57,2.5,0.118333333,4.98,2.381666667,2.048333333,179.4160584,8.78,13.65555556,,,Available (see Keepa data),9,Liquid Power Multi-Purpose Cleaner - Citrus Lemon - 750ml,"Dettol Antibacterial Multi Surface Cleaner Spray, Lemon & Lime, 6-Pack (6 x 1L), Total 6L, Kitchen Disinfectant, Household Cleaning Solution, Germ Protection, Fresh Scent",0.55,
5.05325E+12,,FALSE,B0CTCNVDB6,,https://www.clearance-king.co.uk/washing-machine-cleaner-0-24-ck.html,https://www.amazon.co.uk/dp/B0CTCNVDB6,0.67,0.558333333,8.49,,1.1,2.15,1.415,0.111666667,3.825,1.303333333,1.971666667,177.8947368,4.47,23.22340008,,Available (see Keepa data),,1,DUZZIT WASHING MACHINE CLEANER - LAVENDER - 250ML,"Washing Machine Cleaner Deep Clean Tablets - 24 Pack for Year-Round Deep Clean, Suitable for HE, Top Load & Front Load Washer Cleaner, Removes Odor, Grime & Build-Up, Septic Safe, Eco-Friendly",0.55,
5.05557E+12,5.01588E+12,FALSE,B00MFNX04I,,https://www.clearance-king.co.uk/12pk-safety-plug-socket-covers-0-8-ck.html,https://www.amazon.co.uk/dp/B00MFNX04I,0.58,0.483333333,7.96,,0.63,2.42,1.326666667,0.096666667,3.583333333,1.23,1.803333333,174.516129,4.18,22.65494137,100,Available (see Keepa data),Available (see Keepa data),4,12PK SAFETY PLUG SOCKET COVERS,Clippasafe UK Plug Socket Covers - Frustration Free Packaging (12 Pack),0.55,
42887431454,6.92583E+12,FALSE,B087PC9KCD,,https://www.clearance-king.co.uk/bottle-brush.html,https://www.amazon.co.uk/dp/B087PC9KCD,1.1,0.916666667,10.99,,1.43,3,1.831666667,0.183333333,4.728333333,1.648333333,2.53,172.5,6.08,23.02092812,600,Available (see Keepa data),,1,BABY BOTTLE CLEANING BRUSH,"MR.SIGA Long Handle Bottle Brush, Cleaning Brush for Water Bottle, Glassware, 2 Pack",0.55,
5.06008E+12,8.71208E+12,FALSE,B07DXMH22W,,https://www.clearance-king.co.uk/squiggle-mirror-drawing-activity-book-for-little-artists-21-x-21cm.html,https://www.amazon.co.uk/dp/B07DXMH22W,0.54,0.45,7.75,,1.16,1.86,1.291666667,0.09,3.438333333,1.201666667,1.686666667,168.6666667,4.11,21.76344086,,Available (see Keepa data),Available (see Keepa data),10,Squiggle Mirror Drawing Activity Book for Little Artists - 21 x 21cm,"Talens Art Creation Sketchbook 80 Sheets, 21 cm x 14.8 cm, White",0.55,
5.39152E+12,5.05623E+12,FALSE,B0C5ML62TT,,https://www.clearance-king.co.uk/tidyz-extra-large-all-purpose-clothes-330-x-310mm-blue-pack-of-21.html,https://www.amazon.co.uk/dp/B0C5ML62TT,0.75,0.625,9.45,,1.29,2.61,1.575,0.125,3.975,1.45,1.975,168.0851064,5.2,20.8994709,500,Available (see Keepa data),,1,All Purpose Cloths - Assorted Colours - 25 Sheets,"Andarta - Blue J-Dish Cloths - Pack of 50 (35 x 42cm) - Versatile Cleaning Cloths for Kitchens, Bathrooms and General Areas - Absorbent, Quick-Drying, Washable and Lightweight",0.55,
5.05258E+12,6.9663E+11,FALSE,B091GYTB7P,,https://www.clearance-king.co.uk/bettina-chamois-demist-dashboard-microfibre-pad.html,https://www.amazon.co.uk/dp/B091GYTB7P,0.65,0.541666667,7.64,,1.15,1.67,1.273333333,0.108333333,3.546666667,1.165,1.831666667,167.7862595,4.02,23.97469459,600,Available (see Keepa data),,1,Bettina Chamois Demist & Dashboard Microfibre Pad,Turnart Genuine Chamois Leather for Car Drying Car Wash Shammy Cloth for Cleaning (S/50Ã—40cm),0.55,
5.05624E+12,,FALSE,B09SBXQ8X4,,https://www.clearance-king.co.uk/bendable-head-telescopic-duster.html,https://www.amazon.co.uk/dp/B09SBXQ8X4,0.99,0.825,9.98,,1.3,2.7,1.663333333,0.165,4.316666667,1.498333333,2.268333333,164.969697,5.54,22.72879092,200,Available (see Keepa data),,1,BENDABLE HEAD TELESCOPIC DUSTER - ASSORTED COLOURS,"KMAKII Fluffy Duster Refills,Flash Dust Magnet Refill, Disposable Duster Heads, Hand Duster Refills, 20 Pack,Blueâ€¦",0.55,
5.06003E+12,5.06064E+12,FALSE,B09GXFTG44,,https://www.clearance-king.co.uk/star-drops-pine-scented-disinfectant-vegan-750ml.html,https://www.amazon.co.uk/dp/B09GXFTG44,0.77,0.641666667,9.99,,1.4985,2.8,1.665,0.128333333,4.0265,1.536666667,1.939833333,162.7832168,5.6185,19.41775108,,,Available (see Keepa data),1,Star Drops Pine Scented Disinfectant - Vegan - 750ml*,"Trade Pine Disinfectant 5 L- Disinfectant Liquid Kills Viruses and Bacteria- Suitable for Hospitals, Healthcare and Domestic use. (1)",0.55,
5.05624E+12,5.05561E+12,FALSE,B00IUSVLZ2,,https://www.clearance-king.co.uk/yellow-dusters-10-pack.html,https://www.amazon.co.uk/dp/B00IUSVLZ2,0.74,0.616666667,9.2,,1.2,2.64,1.533333333,0.123333333,3.826666667,1.41,1.866666667,160,5.13,20.28985507,50,Available (see Keepa data),Available (see Keepa data),2,YELLOW DUSTERS - SUPER SOFT COTTON- PACK OF 10,"DCS Microfibre Cleaning Cloth, Yellow, Pack of 10, Large Size: 40x40cm. Super Soft Premium Streak Free Washable Cloth Duster for Kitchen, Bathrooms, Surfaces, Mirrors, Car, Motorbike",0.55,
5.01213E+12,9.78149E+12,FALSE,1488961506,,https://www.clearance-king.co.uk/teletubbies-colouring-set.html,https://www.amazon.co.uk/dp/1488961506,0.35,0.291666667,9.37,,1.35,3.06,1.561666667,0.058333333,3.398333333,1.503333333,1.345,159.8019802,5.31,14.35432231,,Available (see Keepa data),Available (see Keepa data),4,Teletubbies Colouring Set,Hinkler - Kaleidoscope Colouring Activity Lapdesk : Kawaii Wonderland - Includes 6 Colouring Pens - Arts and Crafts for Kids - Colouring Set,0.55,
5.05624E+12,5.05624E+12,TRUE,B0DLPBVN7W,,https://www.clearance-king.co.uk/16-soap-filled-scourer-pads.html,https://www.amazon.co.uk/dp/B0DLPBVN7W,0.96,0.8,19.99,,2.9985,2.8,3.331666667,0.16,10.85983333,3.171666667,7.138166667,528.7530864,7.3085,35.70868768,,,Available (see Keepa data),1,SOAP FILLED SCOURER PADS - PACK OF 16,"Rysons16 Soap Filled Scourer Pads, Heavy Duty, 16 Pack",0.55,
5.01287E+12,1.29509E+12,FALSE,B08MDW2FKJ,,https://www.clearance-king.co.uk/a-to-z-hotoy-animals-balloon-figures-with-clip-stickers-pack-of-4-assorted-colours.html,https://www.amazon.co.uk/dp/B08MDW2FKJ,0.72,0.6,8.99,,1.35,2.42,1.498333333,0.12,3.721666667,1.378333333,1.793333333,155.942029,5.04,19.94809047,200,Available (see Keepa data),,1,A to Z Hotoy Animals Balloon Figures with Clip & Stickers - Pack of 4 - Assorted Colours,"Modelling Balloons Kit, Metallic 260Q Long Balloons Chrome Twisting Balloon Animals for Birthdays Party Christmas 100PCS",0.55,
5.05951E+12,,FALSE,B0CHJB1MRR,,https://www.clearance-king.co.uk/tesco-celebrate-roll-wrap-rainbow-foil-2-meter.html,https://www.amazon.co.uk/dp/B0CHJB1MRR,0.39,0.325,9.49,,1.42,3.06,1.581666667,0.065,3.428333333,1.516666667,1.361666667,155.6190476,5.42,14.34843695,,Available (see Keepa data),,1,Tesco Celebrate Roll Wrap - Rainbow Foil - 2 meter,"30mÃ—80cm White Star Cellophane Wrap Roll,100% Recyclable ECO Colorful Gift For Birthday Present Party Decorations(folded in 40cm)",0.55,
5.05258E+12,,FALSE,B0BLGMZGS9,,https://www.clearance-king.co.uk/bettina-anti-bacterial-treated-microfibre-cloths-assorted-colours-pack-of-3.html,https://www.amazon.co.uk/dp/B0BLGMZGS9,1.19,0.991666667,9.99,,1.3,2.64,1.665,0.198333333,4.385,1.466666667,2.368333333,153.6216216,5.68,23.70704037,50,Available (see Keepa data),,1,Bettina Anti-Bacterial Treated Microfibre Cloths - Assorted Colours - Pack of 3,"WEAWE Microfibre Cloth - premium 2100 Series 33x33CM Ultra Soft Highly Absorbent cloths, Reusable and No Fading, Lint Free-Machine Wash - Gray (Pack of 12)",0.55,
5.05557E+12,6.69015E+11,FALSE,B07PX3BXZF,,https://www.clearance-king.co.uk/kids-toothbrushes-pack-of-4-4-colours.html,https://www.amazon.co.uk/dp/B07PX3BXZF,0.68,0.566666667,6.29,,0.56,1.5,1.048333333,0.113333333,3.181666667,0.935,1.696666667,151.9402985,3.29,26.97403286,300,Available (see Keepa data),,1,Kids Toothbrushes - Pack of 4 - 4 Colours,Wild & Stone | Organic Children's Bamboo Toothbrush | 4 Pack | Soft Fibre Bristles | 100% Biodegradable Handle | BPA Free | Vegan Eco Friendly Kids Toothbrushes (Multicolour),0.55,
5.05325E+12,,FALSE,B0CQG5V3KQ,,https://www.clearance-king.co.uk/master-plast-oriental-balm-extra-large.html,https://www.amazon.co.uk/dp/B0CQG5V3KQ,0.76,0.633333333,7.88,,0.63,2.42,1.313333333,0.126666667,3.516666667,1.186666667,1.78,150.4225352,4.36,22.58883249,,,,1,Master Plast Oriental Balm - Extra Large,"Masterplast Extra Large Oriental Balm, Muscle Relief & Comfort, 36G (Pack of 2)",0.55,
5.05624E+12,5.05624E+12,TRUE,B0CJ9HW4XB,,https://www.clearance-king.co.uk/pick-up-reach-tool.html,https://www.amazon.co.uk/dp/B0CJ9HW4XB,0.98,0.816666667,19.99,,2.9985,2.8,3.331666667,0.163333333,10.85983333,3.168333333,7.1415,522.5487805,7.3285,35.72536268,,,Available (see Keepa data),1,PICK-UP & REACH STICK - 78CM,Rysons Reach & Pick-Up Tool Stick,0.55,
5.05181E+12,5.06502E+12,FALSE,B0CT5C1QVR,,https://www.clearance-king.co.uk/emmay-2-pc-bag-clips.html,https://www.amazon.co.uk/dp/B0CT5C1QVR,0.5,0.416666667,6.99,,1.05,1.73,1.165,0.083333333,3.045,1.081666667,1.413333333,146.2068966,3.83,20.21936099,900,Available (see Keepa data),,2,EMMAY - 2 PC BAG CLIPS,16 Pcs Sturdy Food Bag Clips for Food Storage Bags in 4 Sizes & 4 Colours - Food Clips for Keeping Food Fresh. Bag Clips for Food Storage and Sandwich Bags. Food Clips Bag Sealing Clips (16 Pack),0.55,
5.06078E+12,76490437473,FALSE,B07ZQNBQL6,,https://www.clearance-king.co.uk/bruno-safe-heavy-duty-pvc-gloves-one-size.html,https://www.amazon.co.uk/dp/B07ZQNBQL6,1.07,0.891666667,10.37,,1.56,2.94,1.728333333,0.178333333,4.141666667,1.55,2.041666667,141.6184971,6.12,19.68820315,,,,2,Bruno Safe Heavy Duty PVC Gloves - One Size,"Ansell AlphaTec 37-310, Multipurpose Nitrile Gloves, Reusable Gloves, Latex Free Gloves with Chemical Protection, Cooking and Cleaning Gloves, Blue Nitrile Gloves Large, 12 Pairs- Packaging May vary",0.55,
8.69942E+12,5.06069E+12,FALSE,B09B4JHF3H,,https://www.clearance-king.co.uk/green-shield-stainless-steel-surface-wipes-pack-of-71.html,https://www.amazon.co.uk/dp/B09B4JHF3H,0.75,0.625,8.75,,0.7,3.05,1.458333333,0.125,3.541666667,1.333333333,1.658333333,141.1347518,5.05,18.95238095,,Available (see Keepa data),,1,FlyFix Daisy Premium Wet Wipes - Pack of 100,Comfy Life Premium Full Body Cleansing Wet Wipes For Adults - Large Luxury Fresh-feel Rinse-free Fragrance-free Bed Bath Intimate-care Soft Sheets (1 Pack (80 Wipes),0.55,
5.05325E+12,5.06052E+12,FALSE,B0CWPLY5ZF,,https://www.clearance-king.co.uk/washing-machine-cleaner-citrus-lemon-0-24-ck.html,https://www.amazon.co.uk/dp/B0CWPLY5ZF,0.67,0.558333333,8.74,,1.2,2.65,1.456666667,0.111666667,3.433333333,1.345,1.538333333,138.7969925,5.07,17.60106789,600,Available (see Keepa data),,2,DUZZIT WASHING MACHINE CLEANER - CITRUS LEMON - 250ML,"Vamoosh 6-in-1 Washing Machine Cleaner, Dissolves Hair, Eliminates Bad Odours, Removes Limescale, Deep Clean, Leaves Smelling Fresh, Antibacterial, Descales (Cotton Fresh, Pack of 2)",0.55,
5.06025E+12,7.53389E+11,FALSE,B0DB97JQCD,,https://www.clearance-king.co.uk/5-pk-jumbo-yellow-dusters-60pc-ctn-12-60-ck.html,https://www.amazon.co.uk/dp/B0DB97JQCD,0.54,0.45,8.99,,1.3485,2.8,1.498333333,0.09,3.343166667,1.408333333,1.384833333,138.4833333,5.2385,15.40415276,,,Available (see Keepa data),1,JUMBO YELLOW DUSTERS - PACK OF 5,HOUSEGADS Jumbo Yellow Duster 100% Cotton Cleaning Cloth Premium Quality Washable Reusable - Multi Purpose Kitchen Dusting Cloth Heavy Duty Polishing Cloth 35 x 45 cm (8),0.55,
5.06008E+12,5.06035E+12,FALSE,B01MEER12Y,,https://www.clearance-king.co.uk/kids-birthday-gift-wrap-70-x-300cm.html,https://www.amazon.co.uk/dp/B01MEER12Y,0.58,0.483333333,6.99,,1.05,1.73,1.165,0.096666667,3.045,1.068333333,1.426666667,138.0645161,3.91,20.41010968,,Available (see Keepa data),,1,Kids Birthday Gift Wrap - 70 x 300cm,"WRAPT Eco Birthday Wrapping Paper Large Quality Thick 50x70cm Present Sheets - UK Made - Recyclable Bright Scandi Gift Wrap (Buff Birthday/Star/Stripe, 6 sheets)",0.55,
5.05624E+12,5.05624E+12,TRUE,B0C6Y5QTTJ,,https://www.clearance-king.co.uk/stiff-scrubbing-brushes-2-pc.html,https://www.amazon.co.uk/dp/B0C6Y5QTTJ,1.23,1.025,19.99,,2.9985,2.8,3.331666667,0.205,10.85983333,3.126666667,7.183166667,456.0740741,7.5785,35.93380023,,,Available (see Keepa data),1,STIFF SCRUBBING BRUSHES - ASSORTED COLOURS - PACK OF 2,JIATING STIFF SCRUBBING BRUSHES 2 PC,0.55,
5.06008E+12,7.09258E+11,FALSE,B06XGBW6VZ,,https://www.clearance-king.co.uk/cre8-kraft-card-envelopes-set-17-x-12-5cm-pack-of-10.html,https://www.amazon.co.uk/dp/B06XGBW6VZ,0.55,0.458333333,8.19,,1.23,2.42,1.365,0.091666667,3.175,1.273333333,1.351666667,134.0495868,4.75,16.5038665,,Available (see Keepa data),,1,Cre8 Kraft Card & Envelopes Set - 17 x 12.5cm - Pack of 10,"36 Pack Happy Anniversary Cards with Envelopes for Work, Wedding, Employees, 6 Designs (Blank Inside, 10 x 15 cm)",0.55,
WB034546,5.01064E+12,FALSE,B00JHDP9KC,,https://www.clearance-king.co.uk/wms-school-home-work-book-red-23-x-18cm-pack-of-5.html,https://www.amazon.co.uk/dp/B00JHDP9KC,1,0.833333333,9,,1.35,2.42,1.5,0.166666667,3.73,1.333333333,1.846666667,133.4939759,5.32,20.51851852,,Available (see Keepa data),Available (see Keepa data),4,WMS School/Home Work Book - Red - 23 x 18cm - Pack of 5,"Rhino 8 x 6.5 Exercise Books, 48 Page / 12mm Lined Paper Notebook, 10 Pack, Writing Book, Office & School Stationery Supplies, Red",0.55,
5.05552E+12,5.05552E+12,FALSE,B0D3LYGFJZ,,https://www.clearance-king.co.uk/500g-elbow-grease-bicarbonate-soda-0-12-ck-1.html,https://www.amazon.co.uk/dp/B0D3LYGFJZ,1.05,0.875,10.45,,1.35,3.36,1.741666667,0.175,3.998333333,1.566666667,1.881666667,132.0467836,6.31,18.00637959,,Available (see Keepa data),Available (see Keepa data),6,EasyClean Caustic Soda - 375G,"Powerful Caustic Soda Drain Cleaner | Effective Clog Remover, Industrial Strength Formula, Fast Action (3 X 375gm) (Packaging may vary)",0.55,
5.05629E+12,,FALSE,B0D5HFC2JY,,https://www.clearance-king.co.uk/b-friends-cute-unicorn-outfit.html,https://www.amazon.co.uk/dp/B0D5HFC2JY,2.85,2.375,12.99,,1.9485,2.8,2.165,0.475,6.0765,1.69,3.8365,131.1623932,8.1485,29.53425712,,,,,ADORABLE B FRIENDS UNICORN OUTFIT FOR BABY,"KAKU NANU Unicorn Onesies for Girls 2-10 Years,6 Colors Sleepsuit Onesies Pyjamas with Zipper and Pockets Unicorn Gifts For Girls",0.55,
5.05258E+12,5.05258E+12,TRUE,B01F1B7ZBE,,https://www.clearance-king.co.uk/bettina-non-slip-household-gloves-yellow-large-pack-of-2-pairs.html,https://www.amazon.co.uk/dp/B01F1B7ZBE,0.65,0.541666667,10.83,,1.6245,2.8,1.805,0.108333333,4.6005,1.696666667,2.353833333,215.6183206,5.6245,21.73437981,,,Available (see Keepa data),2,Bettina Non-Slip Household Gloves - Yellow - Large - Pack of 2 Pairs,2 pairs of large household gloves non slip gloves comfort fit for household cleaning and gardning,0.55,
5.05258E+12,5.05671E+12,FALSE,B0DNR8G42M,,https://www.clearance-king.co.uk/bettina-sparkle-delicate-sponges-assorted-colours-pack-of-5.html,https://www.amazon.co.uk/dp/B0DNR8G42M,0.7,0.583333333,9.03,,1.17,2.94,1.505,0.116666667,3.415,1.388333333,1.476666667,130.2941176,5.36,16.35289775,,,Available (see Keepa data),1,Bettina Sparkle Delicate Sponges - Assorted Colours - Pack of 5,AMKÂ® Fairy Dual Sponge Scourer Pack of 2 Gentle Sponge and Scourer Combined,0.55,
8.00184E+12,5.05671E+12,FALSE,B0DCZNSRPC,,https://www.clearance-king.co.uk/450ml-flash-with-bleach-spray-0-6-ck.html,https://www.amazon.co.uk/dp/B0DCZNSRPC,1.3,1.083333333,10.1,,1.515,2.8,1.683333333,0.216666667,4.101666667,1.466666667,2.085,127.6530612,6.165,20.64356436,,,Available (see Keepa data),1,FLASH ALL PURPOSE SPRAY - CRISP LEMON - 469ML - PRICE MARKED Â£1.59,AMKÂ® Flash All Purpose Liquid 950ml Clean and Shine One Bottle For Every Surface Removes Dirt Grease Leaves Fresh Crisp Lemon Scent,0.55,
5.05258E+12,,FALSE,B01BMPFXYE,,https://www.clearance-king.co.uk/bettina-scouring-wizards-assorted-colours-pack-of-5.html,https://www.amazon.co.uk/dp/B01BMPFXYE,0.7,0.583333333,9,,1.35,2.8,1.5,0.116666667,3.35,1.383333333,1.416666667,125,5.4,15.74074074,,,,,Bettina Scouring Wizards - Assorted Colours - Pack of 5,Bettina Scouring WIZARDS,0.55,
5.06008E+12,,FALSE,B0DJZBTMFW,,https://www.clearance-king.co.uk/cre8-a3-black-cards-sheets-pack-of-8.html,https://www.amazon.co.uk/dp/B0DJZBTMFW,0.54,0.45,8.99,,1.35,2.96,1.498333333,0.09,3.181666667,1.408333333,1.223333333,122.3333333,5.4,13.60771227,200,Available (see Keepa data),,1,Cre8 A3 Black Cards/Sheets - Pack of 8,"Black Card, A3 Card 250GSM Thick Card Stock for Cards Making, Scrapbook, Office Printing and Arts or Crafts DIY (25 Sheets)",0.55,
5.01221E+12,,FALSE,B0D48MNCGH,,https://www.clearance-king.co.uk/tesco-celebrate-roll-wrap-marvel-comics-2-meter.html,https://www.amazon.co.uk/dp/B0D48MNCGH,0.5,0.416666667,8.99,,1.35,3.01,1.498333333,0.083333333,3.131666667,1.415,1.166666667,120.6896552,5.41,12.97738228,50,Available (see Keepa data),,1,Tesco Celebrate Roll Wrap - Marvel Comics - 2 meter,"Pink Matte Wrapping Paper Roll - 43cm X 10m - Solid Color Pearly - lustre Paper Birthday Gift Wrap Paper, Baby Girl Gift Wrap Perfect for Wedding, Birthday, Christmas, Baby Shower, Festive Decorations",0.55,
5.05624E+12,5.05624E+12,TRUE,B0C6R9JVG8,,https://www.clearance-king.co.uk/cotton-snuggle-baby-towel-with-hood-pink.html,https://www.amazon.co.uk/dp/B0C6R9JVG8,4.05,3.375,19.99,,2.9985,2.8,3.331666667,0.675,10.85983333,2.656666667,7.653166667,194.985138,10.3985,38.28497582,,,Available (see Keepa data),1,CUDDLES COTTON SNUGGLE BABY TOWEL WITH HOOD - PINK,CUDDLES EMBROIDERED BABY BATH SNUGGLE TOWEL WITH HOOD (GREY),0.55,
5.05557E+12,8.71154E+12,FALSE,B0C2P2XWTG,,https://www.clearance-king.co.uk/signature-glue-sticks-assorted-sticks-pack-of-5.html,https://www.amazon.co.uk/dp/B0C2P2XWTG,0.63,0.525,7.64,,0.99,2.42,1.273333333,0.105,2.956666667,1.168333333,1.238333333,115.1937984,4.59,16.20855148,400,Available (see Keepa data),,1,Signature Glue Sticks - Assorted Sticks - Pack of 5,"RnCop Hot Glue Sticks, 150 Pack 7mm x 100mm Hot Melt Glue Gun Sticks for Hot Glue Gun",0.55,
5.05624E+12,5.05618E+12,FALSE,B08PNXT3DP,,https://www.clearance-king.co.uk/5-pack-dish-cloths-12-60-ck.html,https://www.amazon.co.uk/dp/B08PNXT3DP,0.58,0.483333333,7.59,,1.04,2.42,1.265,0.096666667,2.865,1.168333333,1.146666667,110.9677419,4.59,15.10759772,,Available (see Keepa data),Available (see Keepa data),3,EAZICLEAN DELUXE DISH CLOTHS - PACK OF 5,"SOL 100pk All Purpose Cloths, 38x23cm Disposable Cleaning J Cloths Blue, Soft, Absorbent, Gentle & Reusable for Household and Professional Cleaning, Ideal for Polishing, Dusting, Washing Dishes",0.55,
TY-B1,,FALSE,B081QZN6NP,,https://www.clearance-king.co.uk/baby-1st-teddy-bear-pink-blue.html,https://www.amazon.co.uk/dp/B081QZN6NP,8.95,7.458333333,19.99,,2.9985,2.8,3.331666667,1.491666667,10.85983333,1.84,8.469833333,105.7627471,15.2985,42.37035184,,,,,BABY 1ST TEDDY BEAR PINK & BLUE,CUDDLE BARN Pink My First LullabyTeddy Teddy Bear TY-B1-P,0.55,
5.05618E+12,,FALSE,B0F5B91S65,,https://www.clearance-king.co.uk/10pk-clipstrip-bath-shower-adhesive-discs-0-12-ck.html,https://www.amazon.co.uk/dp/B0F5B91S65,0.5,0.416666667,5.99,,0.78,1.73,0.998333333,0.083333333,2.481666667,0.915,1.016666667,105.1724138,3.56,16.97273233,,Available (see Keepa data),,1,CLIPSTRIP BATH & SHOWER ADHESIVE DISCS - PACK OF 10,"sojupcal Clear Shower Caddy Adhesive Hooks - Clear Shower Sticky Pads Caddy Adhesive Sticker Strips Strong Sticker Hooks Heavy Duty Wall for Hanging Towels, Loofahs & More(Size:12)",0.55,
5.05624E+12,5.05618E+12,FALSE,B08PNXT3DP,,https://www.clearance-king.co.uk/5-pack-dishcloths.html,https://www.amazon.co.uk/dp/B08PNXT3DP,0.68,0.566666667,7.59,,1.04,2.42,1.265,0.113333333,2.865,1.151666667,1.163333333,104.1791045,4.69,15.32718489,,Available (see Keepa data),Available (see Keepa data),3,DOUBLE KNIT DISHCLOTHS - WHITE - PACK OF 5,"SOL 100pk All Purpose Cloths, 38x23cm Disposable Cleaning J Cloths Blue, Soft, Absorbent, Gentle & Reusable for Household and Professional Cleaning, Ideal for Polishing, Dusting, Washing Dishes",0.55,
5.06008E+12,5.05527E+12,FALSE,B0DD7NPL5J,,https://www.clearance-king.co.uk/cre8-a5-card-sheets-black-pack-of-30.html,https://www.amazon.co.uk/dp/B0DD7NPL5J,0.54,0.45,6.49,,0.97,1.87,1.081666667,0.09,2.568333333,0.991666667,1.026666667,102.6666667,3.93,15.81920904,50,Available (see Keepa data),,1,Cre8 A5 Card Sheets - Black - Pack of 30,"Rothmill A5 White Card Stock, 212gsm Weight and 280 Micron Thickness, Ideal for Arts and Craft, Office and Stationery Use - 50 Sheets",0.55,
5.05624E+12,5.05624E+12,TRUE,B0B7PG8F16,,https://www.clearance-king.co.uk/baby-thermal-blanket-twin-pack.html,https://www.amazon.co.uk/dp/B0B7PG8F16,4.35,3.625,19.99,,2.9985,2.8,3.331666667,0.725,10.85983333,2.606666667,7.703166667,184.506986,10.6985,38.53510088,,,Available (see Keepa data),1,BABY THERMAL BLANKET - 70 X 90 CM - TWIN PACK,CUDDLES BABY THERMAL BLANKET TWIN PACK,0.55,
5.05258E+12,,FALSE,B0DHXJ3Y9T,,https://www.clearance-king.co.uk/bettina-car-sponge-yellow-pack-of-3.html,https://www.amazon.co.uk/dp/B0DHXJ3Y9T,0.66,0.55,7.99,,1.2,2.61,1.331666667,0.11,2.848333333,1.221666667,1.076666667,97.87878788,5.02,13.4751773,200,Available (see Keepa data),,1,Bettina Car Sponge - Yellow - Pack of 3,"3 Pack Car Sponges,Jumbo Sponges For Car Cleaning,Anti Scratch Technology for Car Exterior & Window Washing- Perfect For Wheels, Windscreen & Bodywork (3 PCS (Yellow))",0.55,
