SupplierTitle,AmazonTitle,match_type,EAN,EAN_OnPage,ASIN,bought_in_past_month,NetProfit,ROI,SellingPrice_incVAT,SupplierPrice_exVAT,bucket,inclusion_reason,confidence,verification_status,title_similarity,asin_product_count,supplier_category,SupplierURL,AmazonURL,ProfitMargin,Breakeven,fba_seller_count,fbm_seller_count,total_offer_count,validation_required,priority,price_ratio
XOXO SPIRAL HAIR BANDS  12PC ASS,"Spiral Hair Ties, 12Pcs Plastic Hair Coil Bands, Spiral Ponytail Holder Phone Cord Bobbles Bands Set for Women Girls Hair Accessories",T1,5050565566409,696629001148.0,B07X92ZS19,50.0,1.4550000000000007,104.6762589928058,6.99,0.84,A,Proven demand with positive profit,HIGH,VERIFIED,0.1875,1,unknown,https://www.efghousewares.co.uk/xoxo-spiral-hair-bands-12pc-ass-108288,https://www.amazon.co.uk/dp/B07X92ZS19,24.9785407725322,5.244,,,1.0,NO,MEDIUM,8.321428571428571
CHEF AID LOLLY MOULDS 4PCE,Ice Lolly Mould 6 Pieces Reusable Silicone Popsicle Mold Easy to Remove Ice Lolly Maker - BPA Free Ice Pop Mould (Green),T2,5012904759507,,B088Y6R913,200.0,1.4550000000000007,54.494382022471946,9.99,2.12,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0625,1,unknown,https://www.efghousewares.co.uk/chef-aid-lolly-moulds-4pce-121129,https://www.amazon.co.uk/dp/B088Y6R913,17.477477477477485,8.244,,,2.0,YES,MEDIUM,4.712264150943396
RYSONS READING GLASSES WITH COVER,Gaoye Unisex Reading Glasses Reading Glasses (pack of 5),T1,5056239402073,850054009494.0,B085G5BKSK,100.0,1.4456666666666675,71.35570911484047,8.99,1.476,A,Proven demand with positive profit,HIGH,VERIFIED,0.3333333333333333,1,unknown,https://www.efghousewares.co.uk/rysons-reading-glasses-with-cover-105664,https://www.amazon.co.uk/dp/B085G5BKSK,19.29699666295885,7.2552,,,2.0,NO,MEDIUM,6.090785907859079
TML 4 TIER STORAGE CADDY SILVER 36x26x56 CM,"4 Tier Stacking Baskets Storage Veg Rack Plastic Stackers, Black Plastic Kitchen Utility Basket, Use in Bathroom, Home, Office, Height 55.8cm x Length 35.6cm x Width 25.4cm, Silver",T1,5022092100036,5056569528504.0,B0BZ4ST7FQ,100.0,1.4429166666666675,31.09734195402301,11.99,4.09,A,Proven demand with positive profit,HIGH,VERIFIED,0.1666666666666666,2,unknown,https://www.efghousewares.co.uk/tml-4-tier-storage-caddy-silver-36x26x56-cm-104436,https://www.amazon.co.uk/dp/B0BZ4ST7FQ,14.44120100083404,10.2585,,,1.0,NO,MEDIUM,2.931540342298289
TML 4 TIER STORAGE CADDY GRAPHITE 36x26x56 CM,"4 Tier Stacking Baskets Storage Veg Rack Plastic Stackers, Black Plastic Kitchen Utility Basket, Use in Bathroom, Home, Office, Height 55.8cm x Length 35.6cm x Width 25.4cm, Silver",T1,5022092001746,5056569528504.0,B0BZ4ST7FQ,100.0,1.4429166666666675,31.09734195402301,11.99,4.09,A,Proven demand with positive profit,HIGH,VERIFIED,0.125,2,unknown,https://www.efghousewares.co.uk/tml-4-tier-storage-caddy-black-36x26x56-cm-104435,https://www.amazon.co.uk/dp/B0BZ4ST7FQ,14.44120100083404,10.2585,,,1.0,NO,MEDIUM,2.931540342298289
APOLLO COFFEE PLUNGER 1L PP FRAME,French Press 12 Cup Coffee Plunger - 1500ml Capacity - Easy-Clean Filter - Heat Resistant Frame and Handle,T1,5026180084161,5026180084178.0,B087ZKBSWC,100.0,1.4349999999999994,21.94189602446482,16.47,5.99,A,Proven demand with positive profit,HIGH,VERIFIED,0.2142857142857142,2,unknown,https://www.efghousewares.co.uk/apollo-coffee-plunger-1l-pp-frame-114273,https://www.amazon.co.uk/dp/B087ZKBSWC,10.455373406193075,14.748,,,9.0,NO,MEDIUM,2.749582637729549
DEKTON RAZOR SINGLE EDGE BLADE 10PC,Derby Premium Single Edge (Half) Razor Blades – 100 Blades | Swedish Steel | Fits Half-Blade Holders & Straight Razors,T2,5055441458786,,B072HJCFK6,600.0,1.4249999999999996,117.76859504132229,5.49,0.66,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1764705882352941,1,unknown,https://www.efghousewares.co.uk/dekton-razor-single-edge-blade-10pc-121223,https://www.amazon.co.uk/dp/B072HJCFK6,31.147540983606547,3.78,,,1.0,YES,MEDIUM,8.318181818181818
RYSONS POTS MINI STORAGE ROUND 10 PCE,"Small Food Containers with Lids, 12 PCS 200ML Food Storage Containers, Reusable Stackable Small Storage Pots for Lunch Yoghurt Snack Microwave Freezer Safe(Pink/Green/Blue)",T1,5056239417053,607608576212.0,B0FX35N6LH,50.0,1.4156666666666673,69.87495886804874,8.99,1.476,A,Proven demand with positive profit,HIGH,VERIFIED,0.1111111111111111,2,unknown,https://www.efghousewares.co.uk/rysons-pots-mini-storage-round-10-pce,https://www.amazon.co.uk/dp/B0FX35N6LH,18.89655172413794,7.291199999999999,,,1.0,NO,MEDIUM,6.090785907859079
PRICE & KENSINGTON 6 CUP TEAPOT SAGE GREEN,"Vtopmart Glass Mixing Bowls with Lids, Set of 5 Borosilicate Glass Salad Bowl, Nesting Kitchen Serving Bowls for Prep, Cooking, Baking, Microwave Freezer Dishwasher Safe (0.2/0.5/1.0/2.0/3.5 L)",T3,5010853277219,,B0F9F4MHPV,200.0,1.411666666666666,15.394402035623402,23.27,8.62,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,5,unknown,https://www.efghousewares.co.uk/rayware-6-cup-teapot-sage-green-110395,https://www.amazon.co.uk/dp/B0F9F4MHPV,7.279759346798449,21.576,,,1.0,YES,MEDIUM,2.6995359628770306
PRISM SINK & DRAIN CLEANING POWDER PACK OF 4,"2PCS Powerful Sink and Drain Cleaner,Drain Clog Remover,Pipe Dredge Deodorant,Sink and Dra/in Cleaner Powder,Dr/ain Blockage Clea/ner,Dr/ain Cle/aner,Si/nk Dr/ain Clea/ner,Kitchen Clog Clean/er",T2,5055257820470,,B0DK8F3KX6,200.0,1.410333333333334,90.5220367993154,7.99,1.008,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1111111111111111,1,unknown,https://www.efghousewares.co.uk/prism-sink-drain-cleaning-powder-pack-of-4-125008,https://www.amazon.co.uk/dp/B0DK8F3KX6,21.18147684605758,6.2976,,,1.0,YES,MEDIUM,7.926587301587301
ANIMALS FARM  6PCE,"12pcs Farm Animals,Mini Animal Toys Plastic Realistic,Farm Toys Set Educational Playset for Tollders Kids for 2 3 4 5 6 7 Year Olds",T2,5033849067045,,B0F87SVY7K,400.0,1.4095833333333336,76.60778985507247,7.99,1.29,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0526315789473684,2,unknown,https://www.efghousewares.co.uk/animals-farm-6pce,https://www.amazon.co.uk/dp/B0F87SVY7K,21.170212765957448,6.2985,,,,YES,MEDIUM,6.1937984496124034
BOTTLE AND TEAT BRUSH,"Vicloon Baby Bottle Brush, 3 in 1 Bottle and Teat Cleaning Brush, Silicone Bottle Cleaner Brush for Cleaning Water Bottles Baby Bottles Glass Cup Thermoses, Green",T2,5056170353687,,B0BWY92DTL,300.0,1.4082500000000004,90.3883183568678,7.59,1.008,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1764705882352941,1,unknown,https://www.efghousewares.co.uk/bottle-and-teat-brush-108860,https://www.amazon.co.uk/dp/B0BWY92DTL,22.26482213438736,5.900099999999999,,,,YES,MEDIUM,7.529761904761904
PRIMA BURNER COVERS 2PC,4 Pcs Stainless Steel Hob Cover Set | Stove | Plate | Cooker Top | Burner Protector | Restaurants CANTEENS Safety Worktop Savers,T1,5038673183886,7427283150926.0,B09KQ638YT,50.0,1.4069999999999998,90.30808729139922,7.89,1.008,A,Proven demand with positive profit,HIGH,VERIFIED,0.0555555555555555,1,unknown,https://www.efghousewares.co.uk/prima-burner-covers-2pc,https://www.amazon.co.uk/dp/B09KQ638YT,21.39923954372623,6.2016,,,11.0,NO,MEDIUM,7.827380952380952
WICKED JEWELLERY MAKING SET,Quickdraw Kids Wicked Wizard of Oz Jewellery Making Set – Official Craft Kit for Girls Age 5+ with Charms Beads Elastic Thread – Make Your Own Bracelet or Necklace – Gift for Fans of Wicked Musical,T1,5015934889046,5056161233974.0,B0FD3VWXNV,50.0,1.4050000000000014,34.43627450980395,12.99,3.53,A,Proven demand with positive profit,HIGH,VERIFIED,0.1111111111111111,1,unknown,https://www.efghousewares.co.uk/wicked-jewellery-making-set-124116,https://www.amazon.co.uk/dp/B0FD3VWXNV,12.979214780600474,11.304,,,4.0,NO,MEDIUM,3.6798866855524084
SOZALI KLIPSEAL FOOD CONTAINER RECTANGLAR  500ML,"10 × 500ml Plastic food containers with lids, Microwave, and freezer-safe, Heavy-duty, Rectangular, BPA-free, Reusable and Recyclable (500ml)",T2,5060082721410,,B0D828XHTD,600.0,1.4050000000000002,105.63909774436092,7.95,0.78,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1333333333333333,2,unknown,https://www.efghousewares.co.uk/sozali-klipseal-food-container-rectanglar-500ml-115788,https://www.amazon.co.uk/dp/B0D828XHTD,21.207547169811324,6.263999999999999,,,2.0,YES,MEDIUM,10.192307692307692
CHRISTMAS LAPTRAY  ROBINS,Cushioned Lap Tray - Christmas Robins Design,T1,5010792542676,5010792542676.0,B0FMS875KH,50.0,1.4045833333333335,17.08738848337389,16.99,7.67,A,Proven demand with positive profit,HIGH,VERIFIED,0.3333333333333333,1,unknown,https://www.efghousewares.co.uk/christmas-laptray-robins-120560,https://www.amazon.co.uk/dp/B0FMS875KH,9.92054149499706,15.3045,,,1.0,NO,MEDIUM,2.2151238591916558
TITIZ FLOOR SQUEEGEE & HANDLE SMALL,"Floor Squeegee with Long Handle(50IN), Extendable Foam Squeegee Mop for Wet Room, Squidgy Shower Cleaner, Handled Floors Sweeper Water Wiper for Bathroom Kitchen Pool Pet Hair",T2,8695122001756,,B0DK4MYPPH,400.0,1.401666666666667,49.18128654970762,9.89,2.3,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0909090909090909,1,unknown,https://www.efghousewares.co.uk/titiz-floor-squeegee-handle-small,https://www.amazon.co.uk/dp/B0DK4MYPPH,17.00707785642063,8.208,,,1.0,YES,MEDIUM,4.300000000000001
SOFT TOOTHBRUSH ASSORTED 4PC,"TePe Colour Compact Toothbrush, Extra Soft, 4pcs, Toothbrush for Older Kids and Adults with a Small Brush Head, ensures Gentle Cleaning with Extra Soft filaments",T1,8711252237398,7317400017013.0,B07G2BCG8F,50.0,1.4,109.375,5.64,0.73,A,Proven demand with positive profit,HIGH,VERIFIED,0.1052631578947368,3,unknown,https://www.efghousewares.co.uk/soft-toothbrush-assorted-4pc-116153,https://www.amazon.co.uk/dp/B07G2BCG8F,29.787234042553195,3.96,,,1.0,NO,MEDIUM,7.726027397260274
CUPCAKES CASES 50 CASES 9CM,"Spesh 50 Pcs Cupcake Cases Disposable Muffin Liners Foil Cupcake Cups Oil Proof Baking Cups for Birthday,Wedding,Christmas(White-Gold)",T1,5060345221145,8605893176454.0,B08NTBQQHF,100.0,1.398333333333334,100.59952038369308,7.99,0.84,A,Proven demand with positive profit,HIGH,VERIFIED,0.1428571428571428,1,unknown,https://www.efghousewares.co.uk/cupcakes-cases-50-cases-9cm,https://www.amazon.co.uk/dp/B08NTBQQHF,21.00125156445558,6.311999999999999,,,2.0,NO,MEDIUM,9.511904761904763
DEKTON HEAVY DUTY BUNGEE CORD 52INCHX10MM,"Bungee Cords With Hooks, Heavy Duty Outdoor Elastic Bungee Straps，No odour Industrial Grade bungee rope For Securing Tarps, Luggage, Tents, Bikes or garden tidying 24inch 4Pcs (Black)",T2,5055441423180,,B0BQMNWSL6,800.0,1.396666666666666,89.52991452991449,7.64,1.01,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1304347826086956,3,unknown,https://www.efghousewares.co.uk/dekton-heavy-duty-bungee-cord-52inchx10mm,https://www.amazon.co.uk/dp/B0BQMNWSL6,21.9371727748691,5.964,,,1.0,YES,MEDIUM,7.564356435643564
EVERLIGHTS ELECTRONIC BBQ LIGHTER PK2,"2 Pack Electric Plasma Arc Lighters - USB Rechargeable Candle Lighter Long Reach with 360° Neck, Flameless Windproof & Safety Lock for Camping BBQ Candles Fireworks Stoves",T2,5056175913817,,B0FB9D6PRV,400.0,1.3870000000000002,89.02439024390245,6.99,1.008,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0909090909090909,1,unknown,https://www.efghousewares.co.uk/everlights-electronic-bbq-lighter-pk2-5-7,https://www.amazon.co.uk/dp/B0FB9D6PRV,23.811158798283262,5.3256,,,1.0,YES,MEDIUM,6.934523809523809
PPS FOIL 4 CONTAINERS & LID RECT 260X190X63MM,"50 x Aluminium Foil Food Trays Small Portions (No 1) 5"" x 4"" Containers Including Lids Perfect for Storage Freezing Roasting BBQ Meal Prep Takeaway",T2,50304811930187,,B0BNHYV135,300.0,1.3775000000000004,60.15283842794762,8.58,1.74,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0909090909090909,2,unknown,https://www.efghousewares.co.uk/pps-foil-4-containers-lid-rect-260x190x63mm,https://www.amazon.co.uk/dp/B0BNHYV135,19.26573426573427,6.927,,,,YES,MEDIUM,4.931034482758621
BARTOLINE EASIPASTE 1KG,"Bartoline Easipaste® Ready Mixed Wallpaper Adhesive 5kg - High Initial Tack, No Mixing, Suitable for Vinyl, Blown Vinyl, Embossed, Washable & Paste The Wall Wallcoverings",T2,5010789510978,,B08F7X9Y9Z,400.0,1.3762500000000004,41.83130699088147,9.99,2.74,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.05,3,unknown,https://www.efghousewares.co.uk/bartoline-easipaste-1kg,https://www.amazon.co.uk/dp/B08F7X9Y9Z,16.531531531531535,8.3385,,,,YES,MEDIUM,3.645985401459854
WORLD OF PETS DOG COLLAR CLASSIC SMALL,"TagMe Reflective Nylon Dog Collars, Adjustable Classic Pet Collar with Quick Release Buckle for Small Dogs, Red, 2.0 cm Width",T1,5015302203962,738634906619.0,B08PKBWS7H,50.0,1.3716666666666668,112.43169398907102,5.99,0.67,A,Proven demand with positive profit,HIGH,VERIFIED,0.2222222222222222,1,unknown,https://www.efghousewares.co.uk/world-of-pets-dog-collar-classic-small,https://www.amazon.co.uk/dp/B08PKBWS7H,27.479131886477465,4.344,,,1.0,NO,MEDIUM,8.940298507462686
WORLD OF PETS POOP BAG DISPENSER ASSORTED,"2PCS Quick-Access Dog Poo Bag Holder Dispenser, Hands-Free Dog Waste Carrier with Clip, Lightweight Portable for Owners Walkers ﻿",T2,5015302203788,,B0F4KSJ9HX,500.0,1.3716666666666668,112.43169398907102,5.99,0.67,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0625,1,unknown,https://www.efghousewares.co.uk/world-of-pets-poop-scoop-bag-holder,https://www.amazon.co.uk/dp/B0F4KSJ9HX,27.479131886477465,4.344,,,1.0,YES,MEDIUM,8.940298507462686
BALLOONS METALLIC ASSORTED 12,Metallic Balloons 50 Pcs 12 Inch Assorted Colors Multicoloured Shiny Glossy Latex Balloons for Birthday Wedding Party Decoration,T2,5060066942404,,B0BNPTPG5N,600.0,1.3712499999999996,117.20085470085468,6.99,0.62,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.25,2,unknown,https://www.efghousewares.co.uk/balloons-metallic-assorted-12,https://www.amazon.co.uk/dp/B0BNPTPG5N,23.540772532188832,5.3445,,,,YES,MEDIUM,11.274193548387098
APOLLO STAINLESS STEEL SOLID SERVING SPOONS SML,"Serving Spoons 4 Pieces, Kyraton Serving Spoon, Include 2 Serving Spoon and 2 Slotted Spoons, Stainless Steel Serving Utensils, Serving Set Packing of 4",T2,5026180087773,,B08HGPVVXZ,900.0,1.3712499999999996,117.20085470085468,6.99,0.62,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2666666666666666,1,unknown,https://www.efghousewares.co.uk/apollo-s-s-solid-serving-spoons-sml,https://www.amazon.co.uk/dp/B08HGPVVXZ,23.540772532188832,5.3445,,,,YES,MEDIUM,11.274193548387098
ADORN SALT & PEPPER SHAKER,Juvale Salt and Pepper Shakers Stainless Steel and Glass Set,T3,6923456812383,,B00M16SQ8O,500.0,1.3683333333333338,98.44124700239811,7.99,0.84,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2857142857142857,5,unknown,https://www.efghousewares.co.uk/ardon-salt-pepper-shaker,https://www.amazon.co.uk/dp/B00M16SQ8O,20.550688360450568,6.348,,,1.0,YES,MEDIUM,9.511904761904763
TRICIRCLE PADLOCK SOLID BRASS 40MM,"SEPOX® Marine Grade Outdoor Padlocks with Key, 40mm Heavy-Duty Solid Brass Lock Weather Proof, SUS304 Stainless Steel Shackle, Rust Proof for Warehouse Container Garage Shed Gate Chain Fishing",T2,6901750142047,,B0C6SXQPQY,200.0,1.3545833333333326,33.696102819237126,10.99,3.47,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1153846153846153,1,unknown,https://www.efghousewares.co.uk/tricircle-padlock-solid-brass-40mm,https://www.amazon.co.uk/dp/B0C6SXQPQY,14.790718835304814,9.3645,,,,YES,MEDIUM,3.1671469740634004
THL BOWL PLASTIC REUSABLE SMALL 36PCS,"MATANA 40 Small Clear Plastic Bowls (150 ml / 5 oz) – Reusable Mini Dessert Bowls for Dips, Sauces, Ice Cream & Trifles – Sturdy, Stackable Party Bowls",T1,8681873025080,713153939355.0,B076HXLDFT,100.0,1.3516666666666672,105.59895833333336,8.99,0.73,A,Proven demand with positive profit,HIGH,VERIFIED,0.1304347826086956,2,unknown,https://www.efghousewares.co.uk/thl-bowl-plastic-reusable-small-20pcs-112125,https://www.amazon.co.uk/dp/B076HXLDFT,18.04226918798666,7.367999999999999,,,2.0,NO,MEDIUM,12.315068493150685
SOFT TOOTHBRUSH ASSORTED 4PC,"TePe Colour Compact Toothbrush, Extra Soft, 4pcs, Toothbrush for Older Kids and Adults with a Small Brush Head, ensures Gentle Cleaning with Extra Soft filaments",T1,871125223740,7317400017013.0,B07G2BCG8F,50.0,1.35,101.50375939849626,5.64,0.78,A,Proven demand with positive profit,HIGH,VERIFIED,0.1052631578947368,3,unknown,https://www.efghousewares.co.uk/soft-toothbrush-assorted-4pc-116155,https://www.amazon.co.uk/dp/B07G2BCG8F,28.72340425531916,4.02,,,1.0,NO,MEDIUM,7.23076923076923
CREATE IT GLITTER GLUE BOTTLES,"Glitter Glue Pens, 20 Pcs Glitter Pens for Arts and Crafts, Rainbow Glue Stick for DIY Bottle Decor, Projects Scrapbooking, Grad Caps, Cards Decorating Supplies",T2,5055319599238,,B0DNWDSTVB,400.0,1.3470000000000002,86.45699614890887,6.99,1.008,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1,1,unknown,https://www.efghousewares.co.uk/create-it-glitter-glue-bottles-111634,https://www.amazon.co.uk/dp/B0DNWDSTVB,23.124463519313306,5.3736,,,1.0,YES,MEDIUM,6.934523809523809
RYSONS MINI WASTE BIN FLORAL ASSORTED,"Homeshopa Plastic Waste Paper Basket Bin, Floral Retro Round Trash Can, Lightweight Recycling Rubbish Bin for Kitchen, Bedroom, Bathroom, Open-Top Garbage Dustbin, 7.7 Litre (Grey Leaf)",T2,5056239423276,,B0BW9CLTM9,200.0,1.3374166666666667,85.84189131364998,7.49,1.008,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.12,2,unknown,https://www.efghousewares.co.uk/rysons-mini-waste-bin-floral-asstd,https://www.amazon.co.uk/dp/B0BW9CLTM9,21.42723631508678,5.8851,,,,YES,MEDIUM,7.430555555555555
SOCKS MENS NOVELTY SLOGAN WITH GRIP,"Funny Socks, DO NOT DISTURB I'M GAMING Socks with Grips Gamer Gifts for Men Who Have Everything, Gaming Socks Novelty Gifts for Teenage Boys Men 9-12 uk Christmas Birthday Gifts",T2,5020133118866,,B0CX4QX2W2,500.0,1.3363333333333332,75.8418463866818,5.89,1.212,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0909090909090909,1,unknown,https://www.efghousewares.co.uk/socks-mens-novelty-slogan-with-grip,https://www.amazon.co.uk/dp/B0CX4QX2W2,27.2258064516129,4.2864,,,2.0,YES,MEDIUM,4.85973597359736
SUPER DREAMER COMPLETE SET HASLAM DOUBLE,"Tokokimo Double Duvet Cover Set 4 Piece, Double Bedding Sets with Fitted Sheet, Soft Microfiber Double Duvet Set with Fitted Shee (1x Duvet Cover, 2x Pillowcases, 1x Fitted Sheet)",T2,5051346803492,,B0DGFZBWTZ,200.0,1.3350000000000015,12.558795860771417,22.17,10.08,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0526315789473684,2,unknown,https://www.efghousewares.co.uk/super-dreamer-complete-set-haslam-double-123692,https://www.amazon.co.uk/dp/B0DGFZBWTZ,7.225981055480386,20.568,,,1.0,YES,MEDIUM,2.199404761904762
PAN AROMA CANDLE TALL APPLE&CINN EACH,Pan Aroma 16 Tea Lights Apple & Cinnamon,T1,5053249224688,5053249228174.0,B083XH692T,100.0,1.3350000000000002,81.90184049079755,6.87,1.08,A,Proven demand with positive profit,HIGH,VERIFIED,0.2857142857142857,3,unknown,https://www.efghousewares.co.uk/pan-aroma-candle-tall-apple-cinn-each,https://www.amazon.co.uk/dp/B083XH692T,23.31877729257642,5.268000000000001,,,1.0,NO,MEDIUM,6.361111111111111
PAN AROMA C TEA-LIGHTS 16PK APP&CIN,Pan Aroma 16 Tea Lights Apple & Cinnamon,T1,5053249228174,5053249228174.0,B083XH692T,100.0,1.3350000000000002,81.90184049079755,6.87,1.08,A,Proven demand with positive profit,HIGH,VERIFIED,0.2857142857142857,3,unknown,https://www.efghousewares.co.uk/pan-aroma-c-tea-lights-16pk-app-cin,https://www.amazon.co.uk/dp/B083XH692T,23.31877729257642,5.268000000000001,,,1.0,NO,MEDIUM,6.361111111111111
PAN AROMA CANDLE ROUND APPLE CINNAMON EACH,Pan Aroma 16 Tea Lights Apple & Cinnamon,T1,5053249216003,5053249228174.0,B083XH692T,100.0,1.3350000000000002,81.90184049079755,6.87,1.08,A,Proven demand with positive profit,HIGH,VERIFIED,0.5714285714285714,3,unknown,https://www.efghousewares.co.uk/pan-aroma-candle-rnd-ap-cinn-each-30-11,https://www.amazon.co.uk/dp/B083XH692T,23.31877729257642,5.268000000000001,,,1.0,NO,MEDIUM,6.361111111111111
BRIGHT & HOMELY MASKING TAPE 48MMx40M PACK OF 6,"Pack of 6 Masking Tape Rolls (24mm x 50m) – Premium Quality Masking Tape for Painting, Decorating & Crafts, Low Tack, Residue-Free, Strong Adhesion, Ideal Paper Tape, Artist & Paint Use",T2,5050796011686,,B0DN1K8KKD,500.0,1.3329166666666674,28.06140350877195,11.99,4.2,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1304347826086956,2,unknown,https://www.efghousewares.co.uk/bright-homely-masking-tape-48mmx40m-pack-of-6-122423,https://www.amazon.co.uk/dp/B0DN1K8KKD,13.340283569641375,10.3905,,,,YES,MEDIUM,2.854761904761905
BRIEF LADIES 3 FULL BRIEFS WHITE,Marlon Womens Venetia White 100% Cotton Full Brief Pack Of 3,T1,5020133127158,5033158315455.0,B09JW98ZS8,50.0,1.3273333333333344,36.40519290546721,8.56,3.096,A,Proven demand with positive profit,HIGH,VERIFIED,0.4444444444444444,1,unknown,https://www.efghousewares.co.uk/brief-ladies-3-full-briefs-white,https://www.amazon.co.uk/dp/B09JW98ZS8,18.60747663551404,6.9672,,,3.0,NO,MEDIUM,2.764857881136951
ADORN COMPACT MIRROR,"WOBSION Travel Makeup Mirror with Light, Dimmable Compact Mirror for Pocket, Small Mirrors for Handbag, 1x/3x Magnifying Portable Led Mirrors for Women, Rechargeable, Gifts for Girls, Black",T2,6923456822979,,B0C4TNJNBY,200.0,1.321666666666667,95.08393285371704,5.99,0.84,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1,1,unknown,https://www.efghousewares.co.uk/adorn-compact-mirror-121095,https://www.amazon.co.uk/dp/B0C4TNJNBY,26.477462437395666,4.404,,,1.0,YES,MEDIUM,7.130952380952381
