,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,NetProfit,ROI,supplier_pack,amazon_pack,pack_ratio,adjusted_profit,title_similarity,brand_match,verdict,confidence,reason
64,5019200246458.0,,B0DK1CSSN1,RODO WIRE BRUSH WITH SCRAPER 4 ROW,Work Boots Mens Womens Comfortable Steel Toe Cap Boots Lightweight Work Shoes Protective Puncture Proof Safety Footwear Industrial Safety Trainers with Swivel Buckle Shoelaces,28.105,1494.94680851063,1,1,1.0,28.105,0.18181818181818182,False,OTHER,30,Insufficient match evidence
65,5053844267714.0,,B09P58TDMW,PREMIER COLOUR YOUR OWN CHRISTMAS KEYRING SET (6 ASSORTED DESIGNS),"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",18.9766666666666,1482.55208333333,1,1,1.0,18.9766666666666,0.22330097087378642,False,OTHER,30,Insufficient match evidence
66,5018705345147.0,,B0BPLGMW1B,CHARGER PLATE SILVER REDBUD 33CM,OLEVS Mens Watches Designer Calendar Dress Metal Stainless Steel Quartz Analog Waterproof Luminous Wrist Watch Gent Large,26.1054166666666,1466.59644194756,1,1,1.0,26.1054166666666,0.0784313725490196,False,OTHER,30,Insufficient match evidence
67,5025301737399.0,,B0FJ1RGCSP,CHRISTMAS MUSICAL SNOW GLOBE CHRISTMAS SANTA,"Cordless Vacuum Cleaner, 600W 50KPA 65Mins Cordless Stick Vacuum with Touch Screen AUTO-Mode, Pet Tool &1M Hose, Wall-Charging, Fragrance Release, Powerful Vacuum for Floors/Carpets/Pet Hair UK Homes",110.059583333333,1386.14084802686,1,1,1.0,110.059583333333,0.18106995884773663,False,OTHER,30,Insufficient match evidence
68,5050796010498.0,,B0FQHQH4Q5,BRIGHT & HOMELY WOODEN PEGS 36 PACK,"LED Batten Light Under Cabinet Lights with Plug in. Fluorescent Strip Light 3000-6500K Dimming and Color. with Wireless Control Panel and Remote Control.15W for Garage,Closet,Office,Shed (40CM-1PCS)",16.0716666666666,1373.64672364672,36,1,0.027777777777777776,16.794999999999934,0.1630901287553648,False,OTHER,30,Insufficient match evidence
69,8435123280763.0,48296309469.0,B07CT3TVNT,COK LATTE GLASS 25CL 2PK,"Laplink PCmover Professional 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer Software - Optional High Speed Ethernet Cable - 1 License",24.1183333333333,1354.96254681647,1,1,1.0,24.1183333333333,0.11483253588516747,False,OTHER,30,Insufficient match evidence
70,8694169938490.0,745606660523.0,B07SG6C3BR,"IMPERIAL SOUP PLATE BLUE 9""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",23.9816666666666,1354.89642184557,1,2,2.0,22.517666666666603,0.22564102564102564,False,OTHER,30,Insufficient match evidence
71,5026180069403.0,,B0FCM9Z123,APOLLO GLASS CHOPPING BOARD CLEAR 28X38,Saker Cordless Leaf Blower Portable Dust Cleaner Handheld Blower 180000 RPM with Adjustable Speed for Lawn Care and Dust Patio Cleaning 2 Batteries Green with Case,38.055,1335.26315789473,1,1,1.0,38.055,0.18811881188118812,False,OTHER,30,Insufficient match evidence
72,5030481160050.0,,B0FRFRH3SG,ECO BAMBOO DISH BRUSH ROUND,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",20.11625,1297.82258064516,1,1,1.0,20.11625,0.08333333333333333,False,OTHER,30,Insufficient match evidence
73,11179190331.0,689908947299.0,B0BJCWBBVB,UNIQUE CANDLES GLITTER 12 ASSORTED COLS,"Smasiagon Magnetic Drawing Board Kids - Baby Girls Toys Ages 1-3, Portable Doodle Pad Educational Toys for 1 2 3 Year Old Toddler Girl Boy Birthday Gift (Pink)",12.9249999999999,1292.5,1,1,1.0,12.9249999999999,0.20202020202020202,False,OTHER,30,Insufficient match evidence
74,5061022621234.0,,B0CQP7TT72,LAUNDRY BAG HUL LARGE 70X55X23CM ASSORTED,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",22.015,1272.54335260115,1,1,1.0,22.015,0.12435233160621761,False,OTHER,30,Insufficient match evidence
75,5052578045209.0,,B07YWB6QGR,BETTINA MICROFIBRE FLICK DUSTER,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,22.6383333333333,1271.81647940074,1,1,1.0,22.6383333333333,0.2535211267605634,False,OTHER,30,Insufficient match evidence
76,742288768073.0,,B0FN3TVZVL,PORCELAIN MUG 12OZ COLOURED,"vancasso SIMI Mugs Set, 12oz/360ml Porcelain Coffee Mug Set of 6, Bohemian Style Tea and Coffee Cups with Handle, Microwave & Dishwasher Safe, Suitable for All Kinds of Drinks",14.8616666666666,1270.22792022792,1,6,6.0,11.141666666666602,0.22772277227722773,False,OTHER,30,Insufficient match evidence
77,5026180016858.0,,B0BBGQ2GLZ,APOLLO WOODEN UTENSIL SET ASSTD,"Wooden Utensil Set - 10 Pcs Teak Wooden Spoon Kitchen Utensils Set for Nonstick Pans & Cookware. Non-Scratch, Heat Resistant, Comfortable Grip. Includes Cooking Spatula",27.94625,1258.84009009009,1,10,10.0,9.910249999999998,0.24120603015075376,False,OTHER,30,Insufficient match evidence
78,9333527745026.0,,B0CQP7TT72,FESTIVE MAGIC PASTEL SANTA WATERBAALL 45MM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",21.965,1233.98876404494,1,1,1.0,21.965,0.14432989690721648,False,OTHER,30,Insufficient match evidence
79,5030481960147.0,,B095RYQRP3,PPS WINE DRINK 5 GOBLETS,"Kingrol 6 Pack 10oz Wine Glasses Goblets, 300ml Vintage Water Glasses, Romantic Mixed Drink Glasses for Party, Daily Use",14.0016666666666,1196.72364672364,1,6,6.0,10.281666666666599,0.20833333333333334,False,OTHER,30,Insufficient match evidence
80,5023674207402.0,5060668270882.0,B09BNJMXKQ,COUNTRY CLUB 3 MICROFIBRE DUSTERS YELLOW,"Tracer ProScribe Tool with Deep Hole Pencil, Lead Holster and Carry Case (DIY, Woodworking, and Carpentry Multi-Function Scribe Tool)",16.2216666666666,1192.76960784313,1,1,1.0,16.2216666666666,0.19653179190751446,False,OTHER,30,Insufficient match evidence
81,50304811690036.0,657381061429.0,B0FRFRH3SG,ECO BAMBOO SCRUB BRUSH,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",18.485,1192.58064516129,1,1,1.0,18.485,0.06635071090047394,False,OTHER,30,Insufficient match evidence
82,50304811690074.0,657381061429.0,B0FRFRH3SG,ECO BAMBOO DISH BRUSH RECTANGULAR,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",18.485,1192.58064516129,1,1,1.0,18.485,0.07207207207207207,False,OTHER,30,Insufficient match evidence
83,5056170351324.0,729920105601.0,B0BKGQLN8Z,FOREVER BEAUTIFUL DETANGLING BRUSH,"SYLSTAR 30W Rechargeable Work Light, 3000 Lumen Magnetic Work Light Battery Powered, Waterproof Portable Cordless Job Site Lighting for Construction Site, Workshop, Garage, Camping, and Car Repairing",16.4816666666666,1185.7314148681,1,1,1.0,16.4816666666666,0.1888412017167382,False,OTHER,30,Insufficient match evidence
84,883314714531.0,,B0CQP7TT72,DIWALI BOWL BLACK 12CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",21.885,1176.6129032258,1,1,1.0,21.885,0.10344827586206896,False,OTHER,30,Insufficient match evidence
85,5056557829842.0,,B0773HXND3,SCOURER 8PC METAL GALVANISED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,13.6616666666666,1167.66381766381,1,1,1.0,13.6616666666666,0.25,False,OTHER,30,Insufficient match evidence
86,8720573453752.0,,B0DN6BWS36,BBQ TONGS,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",62.99625,1162.29243542435,1,2250,2250.0,-13080.15975,0.07608695652173914,False,OTHER,30,Insufficient match evidence
87,5021961195296.0,,B0DN6BWS36,SABICHI HADEN KITCHEN DIGITAL SCALE RED 5KG,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",62.99625,1162.29243542435,1,2250,2250.0,-13080.15975,0.1926605504587156,False,OTHER,30,Insufficient match evidence
88,5019311965149.0,5060345836325.0,B01FJLXFIS,ROCKINGHAM FORGE SCISSORS 8INCH RED  (SP12),"Xpert - Defiant S3 Safety Dealer Boots. Pull On Chelsea Steel Toe Cap Shoes, Comfortable And Water Resistant Work Boots For Men With Midsole Design For Safety and Ankle Support",27.385,1160.3813559322,1,1,1.0,27.385,0.1278538812785388,False,OTHER,30,Insufficient match evidence
89,5061022621241.0,,B0CQP7TT72,LAUNDRY BAG HUL XLARGE 80X60X26CM ASS,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",21.855,1156.3492063492,1,1,1.0,21.855,0.12698412698412698,False,OTHER,30,Insufficient match evidence
90,8711252456522.0,,B0773HXND3,BBQ SKEWER 4PC 24CM,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,16.0262499999999,1152.96762589928,1,1,1.0,16.0262499999999,0.17475728155339806,False,OTHER,30,Insufficient match evidence
91,5038673231037.0,5012095076711.0,B004N9BSQE,PRIMA PLUNGER WOODEN LARGE,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,14.6616666666666,1145.44270833333,1,1,1.0,14.6616666666666,0.14545454545454545,False,OTHER,30,Insufficient match evidence
92,6923456816268.0,753936290037.0,B07MMYFSNY,ADORN DEEP BOWL 5INCH,"LIFVER Deep Soup Bowls Porcelain 20oz, 600 ml Large Cereal Bowl Ceramic, Serving Bowls for Tapas, Dessert, Curry, Ramen, Snack, Breakfast, Dishwasher, Microwave & Oven Safe - Multicolour",12.6116666666666,1136.18618618618,1,1,1.0,12.6116666666666,0.15458937198067632,False,OTHER,30,Insufficient match evidence
93,5414886542045.0,,B0D8WQGL78,URBAN LIVING HAND BRUSH ASSORTED,"Bearbao Toddler Boy Toys for 2 3 4 5 6 Years Old Boys, 65 Inches Race Track for Boys Kids Die-Cast Transport Truck Car Toy, Toddler Car Toys Set for Kids Boy",13.6416666666666,1118.1693989071,1,1,1.0,13.6416666666666,0.2222222222222222,False,OTHER,30,Insufficient match evidence
94,11179373185.0,,B0F8J3S5HW,UNIQUE CANDLE NUMBER W/DECOR 8,"Shayson Whack a Mole Game, Interactive Constructive Smack Moles Game Playmat with Sound for 2 3 4 5 6 Years Old Kids, Boys Girls Interactive Toys with 2 Hammers, Educational Game for Toddlers (Green)",12.7345833333333,1117.06871345029,1,1,1.0,12.7345833333333,0.10480349344978165,False,OTHER,30,Insufficient match evidence
95,8694169938513.0,745606660523.0,B07SG6C3BR,"IMPERIAL DEEP DINNER PLATE BLUE 10""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",23.6116666666666,1103.34890965732,1,2,2.0,21.7036666666666,0.2857142857142857,False,OTHER,30,Insufficient match evidence
96,11179191727.0,,B0C3LYMSZ5,HAWAIIAN NECKLACE RED 40INCH,"Toddler Toys for 2 3 4 5 6 Years Old Boys, Die-Cast Transport Truck Car Toys 61-Inch Race Track for Boys Kids, Toddler Car Toys Set for Kids Boys Girls",13.6016666666666,1079.49735449735,1,1,1.0,13.6016666666666,0.1787709497206704,False,OTHER,30,Insufficient match evidence
97,5019200019892.0,,B0DK6VD1QF,PRODEC SLANT CUT LINING FITCH 1/2 in,"Magnetic Stylus Pen for Remarkable 2 Pen Replacement with Soft Digital Eraser + 5 Tips,Digital Stylus with Eraser for Remarkable,Alternative Marker Plus,4096 Pressure Sensitivity",14.2616666666666,1072.30576441102,1,1,1.0,14.2616666666666,0.18691588785046728,False,OTHER,30,Insufficient match evidence
98,5038673230184.0,5012095076711.0,B004N9BSQE,PRIMA SOFT TIP BRUSHES 3PK,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,14.5816666666666,1072.18137254901,1,1,1.0,14.5816666666666,0.18181818181818182,False,OTHER,30,Insufficient match evidence
99,11179373116.0,,B0FDQL9JFL,UNIQUE CANDLE NUMBER W/DECOR 1,"BlueSwan Craft Kits for Kids, DIY Fabric Flowers Bouquets Toys, Flower Press Textile Kit, Poke-in Arts and Crafts Gifts for 4-12 Year Old Girls, ADHD, Parent-Child Educational Interactive STEM Toy",12.02625,1054.93421052631,1,1,1.0,12.02625,0.1504424778761062,False,OTHER,30,Insufficient match evidence
100,5061022621258.0,,B0CQP7TT72,LAUNDRY BAG HUL JUMBO 90X56X26CM ASS,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",21.685,1052.66990291262,1,1,1.0,21.685,0.1702127659574468,False,OTHER,30,Insufficient match evidence
101,5055441407272.0,6958444602516.0,B07HHXWN3C,DEKTON SECURITY TORX SET 6PC,"Divoom Pixoo Pixel Art Digital Photo Frame with 8.6 Inch Mood Light App Control, Desk/Wall Led Smart Clock, Decorative Lamp for Gaming Room Home Decorï¼ˆBlackï¼‰",21.065,1048.00995024875,1,1,1.0,21.065,0.13756613756613756,False,OTHER,30,Insufficient match evidence
102,6923456788121.0,721820110730.0,B0FPGF1M99,HURRAH BEAD COLOURED ASSORTED,"Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",14.5049999999999,1043.52517985611,1,1,1.0,14.5049999999999,0.1650485436893204,False,OTHER,30,Insufficient match evidence
103,5056239426345.0,658361487635.0,B0D4M5WM93,ADJUSTABLE CLOTHES LINE PROP 2.6M ASSORTED,"Blanket Lifter for Feet, Adjustable Height Blanket Lifters for Foot of Bed, Aluminum Alloy Blanket Lifter for Foot Toes Leg Knee Ankle Post Surgery Recovery, 4 Clips Included",23.505,1026.41921397379,1,1,1.0,23.505,0.25925925925925924,False,OTHER,30,Insufficient match evidence
104,4894158097311.0,692041760427.0,B0FQ5B4RBL,FESTIVE MAGIC MOUSE DANGLY LEGS,"Montessori Toy for 1 Year Old Girl Gifts, Musical Bilingual Educational Toddler Toy Age 1-2 Yr 12-18 Month, First Birthday Gift for 1 Year Old Girl",19.1216666666666,1011.72839506172,1,1,1.0,19.1216666666666,0.19101123595505617,False,OTHER,30,Insufficient match evidence
105,5055441413365.0,609613846212.0,B00YA95TZI,DEKTON GLOVES INSULATED H/DUTY X LARGE(SOLD EACH),Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,18.3616666666666,997.916666666667,1,1,1.0,18.3616666666666,0.27586206896551724,False,OTHER,30,Insufficient match evidence
106,6923456822498.0,762765667798.0,B0DHGVMVTJ,COLOUR GLASS SOAP DISPENSER WITH PUMP 400ML ASSORTED COLOURS,"PH4 Wireless Gaming Headset with Microphone, Game/Music Mode, 2.4GHz Bluetooth Gaming Headphones for PS5, PS4, PC, Switch, Low Latency Lossless Sound Foldable Noise Cancelling Black Green",15.7216666666666,995.042194092826,1,1,1.0,15.7216666666666,0.26720647773279355,False,OTHER,30,Insufficient match evidence
107,883314712186.0,,B0CQP7TT72,DIWALI DINNER PLATE GREY 27CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",21.545,979.318181818182,1,1,1.0,21.545,0.19889502762430938,False,OTHER,30,Insufficient match evidence
108,5026180054959.0,,B0B55SNNB7,APOLLO SET 10 BAG CLIPPETS,"GLAKER Professional Hair Clippers Men + T-Blade Trimmer Kit - Cordless Hair Cutting Kits with 13 Premium Guards, Complete Barber Kit with Large LED Display for Mens Grooming",14.7116666666666,967.872807017543,1,1,1.0,14.7116666666666,0.1507537688442211,False,OTHER,30,Insufficient match evidence
109,8697409843547.0,,B085PQG8WV,THL CLEANING BRUSH WITH HANDLE,"SEYMAC stock Case for iPad 9th/8th/7th Generation 10.2'', [Strong Magnetic] Auto Sleep/Wake Drop Proof Cover with [Multi-angle Stand] Pencil Holder, Card Slot for iPad 10.2 Inch 2021/2020/2019, Black",12.1716666666666,966.00529100529,1,1,1.0,12.1716666666666,0.18340611353711792,False,OTHER,30,Insufficient match evidence
110,5015302207991.0,,B0B74J5W4P,DELICIOUS POUCH CHICKEN RIBS,"Kizeefun Remote Control Car for Boys, 2.4Ghz 1/20 RC Off-Road Vehicle 20km/h All Terrain Electric Toy Off-Road RC with 2 Batteries 50min Playtime and LED Headlight Toy for Kids",13.1929166666666,949.130695443645,1,1,1.0,13.1929166666666,0.14705882352941177,False,OTHER,30,Insufficient match evidence
111,5013478110084.0,,B0D9LY2MJX,KINGFISHER PLASTIC WINE 6 GLASSES,"Set of 6 Large Plastic Wine Glasses, 550ml Unbreakable Plastic Wine Glasses Reusable, Clear Plastic Red Wine Glass Long Stemmed Picnic Wine Glass",12.1849999999999,930.152671755725,1,6,6.0,7.624999999999899,0.2696629213483146,False,OTHER,30,Insufficient match evidence
112,5012145000369.0,,B0FJ1XS191,CAROLINE FOIL PUDDING MINI 10 BASINS,"GPS Smart Watch for Men, 2.06""HD Screen Fitness Watch Answer/Make Call, Smartwatch with Heart Rate/Sleep Monitor/Pedometer, 100+ Sports Modes, IP68 Waterproof Activity Tracker Running for Android iOS",18.0716666666666,926.752136752136,1,1,1.0,18.0716666666666,0.14468085106382977,False,OTHER,30,Insufficient match evidence
113,5018705740478.0,,B0D876QQH4,OVEN LOVE BAKING DISH OVAL RED 0.19L,"MALACASA Oval Ceramic Oven Baking Dishes, Ideal for Lasagne, Shepherds Pie and More - Small Pie Dish, Set of 4, 22 OZ, White, Oven Safe",15.1866666666666,909.38123752495,1,4,4.0,11.1546666666666,0.24561403508771928,False,OTHER,30,Insufficient match evidence
114,4894158102466.0,,B09VPPS96M,FESTIVE MAGIC LED LIGHTS 500 CLEAR CABLE WHIT,"Andonstar AD246S-M HDMI Digital Microscope - 2000x, 3 Lens 2160P UHD Video Record, 7 Inch LCD Soldering Microscope",106.259583333333,905.107183418512,1,1,1.0,106.259583333333,0.20125786163522014,False,OTHER,30,Insufficient match evidence
115,6923456811676.0,5060225551614.0,B001INKFV2,ADORN WOODEN TROUSER 2 HANGER,Hangerworld 3 Pack of Wooden Trouser Hangers - Multifunctional 4 Tier Clothes Storage Organiser with Non Slip Bars,12.4449999999999,895.323741007194,1,3,3.0,10.4289999999999,0.34965034965034963,False,LOW_PRIORITY,34,Weak match - low confidence
116,6923456823471.0,,B0CNCZJLYF,SQUARE SPICE JAR BLACK/WHITE,"Square Spice Jars Set of 24 with Bamboo Lids, Shaker Inserts, Pre-Printed English Labels, Black and White Stickers (180 Spice Names), Silicone Funnel, and Cleaning Brush (English Labels)",10.7249999999999,893.749999999999,1,24,24.0,-7.215000000000101,0.2523364485981308,False,OTHER,30,Insufficient match evidence
117,8721037279048.0,,B09YCY66QQ,OVEN DISH STONEWARE 4 ASSORTED COLOURS,Woaboy Velvet Curtains 90 Drop Olive Green Curtain for Living Room Thermal Blackout for Bedroom Luxury Eyelet Drapes Soft Window Treatment Insulated Soundproof & Room Darkening W 46 x L 90 2 Panels,12.3616666666666,889.328537170263,1,1,1.0,12.3616666666666,0.20425531914893616,False,OTHER,30,Insufficient match evidence
118,8721037370288.0,5056075652052.0,B074TJP5M3,OVEN DISH STONEWARE 4 ASSORTED 90ML,"InveroÂ® 4x Set of Mini Stoneware Rectangular Coloured Small Oven to Table Baking Dish ideal for Lasagne, Pies, Casserole, Tapas and more",12.325,874.113475177304,1,1,1.0,12.325,0.2558139534883721,False,OTHER,30,Insufficient match evidence
119,5055319520690.0,,B0BG8XD59D,SPECIAL OCCASSIONS CHRISTMAS WINDOW STENCILS,Newcastle Pint Glass,10.6516666666666,873.087431693989,1,1,1.0,10.6516666666666,0.3125,False,LOW_PRIORITY,31,Weak match - low confidence
120,5050796010788.0,5055864219438.0,B07WMYF37Z,BRIGHT & HOMELY METAL WATERING CAN ROSE,Woodside Silver 9L Metal Garden and Plant Watering Can with Rose,10.5295833333333,863.080601092895,1,1,1.0,10.5295833333333,0.5242718446601942,False,NEEDS_VERIFICATION,52,Partial match - verify details
121,5019311919579.0,5060159121488.0,B01M6TWSW1,WINDSOR BUTTER KNIFE,Cuddledry Hands Free Baby Bath Towel | Luxuriously Soft Bamboo & Cotton Hooded Baby Towel | Apron Towel for Safe Babies Bathtime | Perfect Newborn Gift | Grey,18.3683333333333,846.466973886328,1,1,1.0,18.3683333333333,0.1797752808988764,False,OTHER,30,Insufficient match evidence
122,4894158087176.0,,B0C7FJY9SL,FESTIVE MAGIC YARD SIGN STAKE,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14 RC Stunt Auto 360Â° Rotation 3 Control Methods 2.4 GHz Drift Glove Controlled Cars Gift Toy for Kids Boy Girls Age 5 6 7 8 9 10 11 12",23.355,840.107913669064,1,1,1.0,23.355,0.10762331838565023,False,OTHER,30,Insufficient match evidence
123,1117989692.0,,B085PQG8WV,UNIQUE BALLOON ASSORTED COLOUR MIX 50TH BIRTHDAY  10,"SEYMAC stock Case for iPad 9th/8th/7th Generation 10.2'', [Strong Magnetic] Auto Sleep/Wake Drop Proof Cover with [Multi-angle Stand] Pencil Holder, Card Slot for iPad 10.2 Inch 2021/2020/2019, Black",12.0016666666666,839.277389277389,1,1,1.0,12.0016666666666,0.20717131474103587,False,OTHER,30,Insufficient match evidence
124,5050796011792.0,,B082G91T8Q,BRIGHT & HOMELY DUSTPAN & BRUSH SET SILVER,"SEYMAC stock Case for iPad 9th/8th/7th Generation (10.2 Inch) 2021/2020/2019, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",10.3616666666666,822.354497354497,1,1,1.0,10.3616666666666,0.22127659574468084,False,OTHER,30,Insufficient match evidence
125,5036029500349.0,54722799025.0,B0F7HN2YJZ,SILVERHOOK UNDER SEAL SPRAY 500ML,Unicorn Eclipse Ultra 2.0 Professional Dartboard | Venom Black Razor Spider | Hi-Vis Horizontal Numbers | Abyss Intense Vibrant Colour Longevity | Rotatable Symmetric Logos,37.3616666666666,817.541940189643,1,1,1.0,37.3616666666666,0.22439024390243903,False,OTHER,30,Insufficient match evidence
126,4894158038055.0,,B0DZHGVX45,FESTIVE MAGIC LED B/O 20 LIGHTS W/WHITE,"234-Piece Marble Run Track Building Blocks Toy Set, AOSITE Marble Race Construction Kit for Kids Ages 3,4,5,6,7,8,9,10,11,12, Creative Marble Track Game with Marbles for Boys and Girls Gift",12.8883333333333,800.517598343685,1,1,1.0,12.8883333333333,0.14912280701754385,False,OTHER,30,Insufficient match evidence
127,871125223930.0,,B0773HXND3,DUNLOP CAR AIR FRESHENER 2.8ML ASSORTED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,11.965,797.666666666666,1,1,1.0,11.965,0.37398373983739835,False,LOW_PRIORITY,37,Weak match - low confidence
