EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,Unit_Qty_Flag,NetProfit_num,Sales_num,Bucket,Category_URL
5060569229804.0,,B01MUGGPCZ,BACKPACK STANDARD PAW PATROL SKYE,Paw Patrol Skye Girls Backpack | Girls Backpacks | School Bag for Kids,https://www.efghousewares.co.uk/backpack-standard-paw-patrol-skye-121674,https://www.amazon.co.uk/dp/B01MUGGPCZ,100.0,,,,3.696,3.08,11.99,1.49875,2.41,0.55,1.998333333333333,1.50775,3.002916666666668,-1.50775,2.452916666666668,67.57346189164373,9.0465,24.549624687239376,MATCH,2.452916666666668,100.0,A,https://www.efghousewares.co.uk/backpack-standard-paw-patrol-skye-121674
5056283846885.0,,B0B432244H,MINI KIDS COLOUR CANVAS,"Baker Ross FC887 Acrylic Paint Pot Set - Pack of 24 Colours, Paint Set, Arts and Crafts for Kids, Painting for Kids",https://www.efghousewares.co.uk/mini-kids-colour-canvas-108189,https://www.amazon.co.uk/dp/B0B432244H,50.0,,,,1.14,0.95,6.95,0.86875,2.41,0.55,1.1583333333333332,0.95575,1.5629166666666665,-0.95575,1.0129166666666665,67.52777777777777,5.7345,17.48920863309352,MISMATCH_CHECK,1.0129166666666665,50.0,A,https://www.efghousewares.co.uk/mini-kids-colour-canvas-108189
5056175978663.0,,B0FK2DMGFZ,JAUNTY PARTY PLATES COLOURED 12pk 26/7,"120 Pack Colorful Rainbow Party Tableware Set Paper Cups, Multicolor Dinner Paper Plates, Luncheon Cocktail Napkins, Wooden Forks, Disposable Party Supplies Pack for DIY Holiday Wedding Birthday",https://www.efghousewares.co.uk/jaunty-party-plates-12pk-26-7,https://www.amazon.co.uk/dp/B0FK2DMGFZ,50.0,Available (see Keepa data),,1.0,1.008,0.84,7.99,1.2,3.13,0.55,1.331666666666666,1.144,1.4883333333333342,-1.144,0.938333333333334,67.50599520383697,6.864,14.09261576971215,MATCH,0.938333333333334,50.0,A,https://www.efghousewares.co.uk/jaunty-party-plates-12pk-26-7
5056239405098.0,5065020885551.0,B0DJC89421,FREEZER & FOOD BAGS 500 ROLL,500 x Clear Plastic Freezer Bags on Roll | Sandwich Food Plastic Bags for Multi-Use | Ideal for Fresh Fruit and Veg - Versatile and Durable-(9 x 14 Inch),https://www.efghousewares.co.uk/freezer-food-bags-500-roll-pk5-105717,https://www.amazon.co.uk/dp/B0DJC89421,200.0,Available (see Keepa data),,1.0,1.008,0.84,7.99,1.2,3.13,0.55,1.331666666666666,1.144,1.4883333333333342,-1.144,0.938333333333334,67.50599520383697,6.864,14.09261576971215,MATCH,0.938333333333334,200.0,A,https://www.efghousewares.co.uk/freezer-food-bags-500-roll-pk5-105717
742288768141.0,779880162763.0,B08MJ8HT82,ELEGANCE GOLD LINE SALAD BOWL LARGE 21CM,"CSYY Large Salad Bowl, 1800ml Porcelain Fruit Serving Bowls, Stylish Blue Bowl Handmade Round Soup Bowl,Bowl for Soup,Salad,Noodle 21cm",https://www.efghousewares.co.uk/elegance-gold-line-salad-bowl-large-21cm-123993,https://www.amazon.co.uk/dp/B08MJ8HT82,100.0,Available (see Keepa data),,1.0,4.968,4.14,15.99,2.4,3.07,0.55,2.664999999999999,2.032,3.7150000000000007,-2.032,3.165000000000001,67.48400852878468,12.192,23.752345215759853,MATCH,3.165000000000001,100.0,A,https://www.efghousewares.co.uk/elegance-gold-line-salad-bowl-large-21cm-123993
5056295709529.0,,B07BZQSJ2S,CASA & CASA LEMON SQUEEZER CLEAR/BLUE,Lemon Lime Orange Juice Squeezer Manual Citrus Press - Aluminum Alloy Mexican Elbow – Easy to Use - by Mobi Lock,https://www.efghousewares.co.uk/casa-casa-lemon-squeezer-clear/blue-120711,https://www.amazon.co.uk/dp/B07BZQSJ2S,100.0,,,,1.416,1.18,7.49,0.93625,2.41,0.55,1.248333333333333,1.01525,1.7154166666666668,-1.01525,1.1654166666666668,67.36512524084779,6.0915,18.67156208277704,MATCH,1.1654166666666668,100.0,A,https://www.efghousewares.co.uk/casa-casa-lemon-squeezer-clear/blue-120711
5030481930690.0,5060996090282.0,B0BNHYV135,PPS FOIL 4 CONTAINERS & LID 220X158X52MM,"50 x Aluminium Foil Food Trays Small Portions (No 1) 5"" x 4"" Containers Including Lids Perfect for Storage Freezing Roasting BBQ Meal Prep Takeaway",https://www.efghousewares.co.uk/pps-foil-4-containers-lid-220x158x52mm,https://www.amazon.co.uk/dp/B0BNHYV135,300.0,Available (see Keepa data),,4.0,1.212,1.01,8.58,1.29,3.25,0.55,1.4299999999999995,1.22,1.6000000000000003,-1.22,1.0500000000000005,67.30769230769232,7.319999999999999,14.685314685314689,MATCH,1.0500000000000005,300.0,A,https://www.efghousewares.co.uk/pps-foil-4-containers-lid-220x158x52mm
5052516106405.0,5060785430145.0,B08JHTDBSK,SMART CHOICE LEAD FABRIC MED ASSORTED 30/9,"Candure Dog Lead with Soft Padded and Anti Slip Comfortable Rope Handle, 5 FT Strong Dog Leads, Highly Reflective Dog Leash for Puppy, Medium and Large Dogs",https://www.efghousewares.co.uk/smart-choice-lead-fabric-med-asstd-30-9,https://www.amazon.co.uk/dp/B08JHTDBSK,600.0,Available (see Keepa data),,1.0,2.016,1.68,7.99,1.2,1.73,0.55,1.331666666666666,1.032,2.048333333333334,-1.032,1.4983333333333335,67.18983557548583,6.191999999999999,22.50312891113893,MATCH,1.4983333333333335,600.0,A,https://www.efghousewares.co.uk/smart-choice-lead-fabric-med-asstd-30-9
8720573146524.0,770807587638.0,B0B12TD1GG,LANTERN LED LIGHT GLASS 13X13X20CM,1000 Pcs 18 Size O Ring Kit+18 Size Rubber Washers Assortment Kit for Plumbing Faucet Water Pipe Garden Hose Washers Shower Heads Gasket Repair and Air or Gas Connections,https://www.efghousewares.co.uk/lantern-led-light-glass-13x13x20cm,https://www.amazon.co.uk/dp/B0B12TD1GG,100.0,Available (see Keepa data),,1.0,7.380000000000001,6.15,18.99,2.47,2.16,0.55,3.164999999999999,2.266000000000001,5.044999999999998,-2.266000000000001,4.494999999999998,67.08955223880594,13.596000000000002,28.40442338072669,MATCH,4.494999999999998,100.0,A,https://www.efghousewares.co.uk/lantern-led-light-glass-13x13x20cm
5015934804612.0,,B0B31N2GRC,BLOCK TECH DIGGERS AND BUILDERS,Construction Excavator Car Toy for Boys Kids Toy Digger Truck with Electric Universal Wheel Educational Toys Present with Lights and Sounds for 3+ Years Old,https://www.efghousewares.co.uk/block-tech-diggers-and-builders-124126,https://www.amazon.co.uk/dp/B0B31N2GRC,400.0,Available (see Keepa data),,1.0,3.96,3.3,13.99,2.1,3.13,0.55,2.331666666666667,1.8160000000000005,3.128333333333334,-1.8160000000000005,2.578333333333334,66.969696969697,10.896000000000004,22.11579699785561,MATCH,2.578333333333334,400.0,A,https://www.efghousewares.co.uk/block-tech-diggers-and-builders-124126
5055490677473.0,5060938436901.0,B0G25C1V5T,DURANE CLOTHES DRYER AIRER 18M,"Straame 4-Tier Winged Clothes Airer – Foldable Clothes Drying Rack with Wheels for Indoor/Outdoor Use, Heavy-Duty Laundry Airer, Dryer rack, 76×50×178 cm (Grey)",https://www.efghousewares.co.uk/durane-clothes-dryer-airer-18m-121591,https://www.amazon.co.uk/dp/B0G25C1V5T,100.0,Available (see Keepa data),Available (see Keepa data),2.0,8.472,7.06,24.99,3.0,5.12,0.55,4.164999999999999,3.1460000000000004,5.644999999999999,-3.1460000000000004,5.094999999999999,66.9513797634691,18.876,24.465786314525808,MATCH,5.094999999999999,100.0,A,https://www.efghousewares.co.uk/durane-clothes-dryer-airer-18m-121591
5026180081702.0,,B0CKSTP5TS,ECO WASH UP BRUSH,"4Pcs Wooden Washing Up Brush, Dish Brushes for Washing Up, Bamboo Natural Scrub Brush, Eco Replacement Brushes, Interchangeable Soft Bristle Refills（Handle Not Included）",https://www.efghousewares.co.uk/eco-wash-up-brush,https://www.amazon.co.uk/dp/B0CKSTP5TS,100.0,Available (see Keepa data),Available (see Keepa data),2.0,1.98,1.65,8.99,1.17,2.65,0.55,1.498333333333333,1.2040000000000002,2.0216666666666674,-1.2040000000000002,1.4716666666666671,66.89393939393942,7.223999999999999,19.64404894327031,MATCH,1.4716666666666671,100.0,A,https://www.efghousewares.co.uk/eco-wash-up-brush
4891342311062.0,616054388478.0,B09NZMX5S2,SUNNEX STAINLESS STEEL DESSERT SPOONS PK12,"Spoon Set, 12-Piece Stainless Steel Dessert Spoons Dining Spoons, Mirror Polishing Cutlery Spoons Set,Dishwasher Safe (6.7 inches, 17cm)",https://www.efghousewares.co.uk/sunnex-s-s-dessert-spoons-pk12,https://www.amazon.co.uk/dp/B09NZMX5S2,400.0,Available (see Keepa data),,2.0,2.508,2.09,9.99,1.5,2.42,0.55,1.6649999999999991,1.3120000000000005,2.3150000000000013,-1.3120000000000005,1.7650000000000012,66.85606060606067,7.871999999999999,21.20120120120121,MATCH,1.7650000000000012,400.0,A,https://www.efghousewares.co.uk/sunnex-s-s-dessert-spoons-pk12
5033601104414.0,,B0DSTVPJCS,EUROWRAP NAVY OMBRE LARGE BAG PK6,"Navy Blue Gift Bags for with Ribbbon,Luxury Present Bags for Bridesmaids,Wedding,Birthday,Party, Christmas,32x25x10cm,8 Pack",https://www.efghousewares.co.uk/eurowrap-navy-ombre-large-bag-pk6,https://www.amazon.co.uk/dp/B0DSTVPJCS,100.0,,,,5.244,4.37,14.99,1.87375,2.41,0.55,2.498333333333333,1.84075,3.837916666666668,-1.84075,3.287916666666668,66.82757452574528,11.0445,26.32088058705805,MATCH,3.287916666666668,100.0,A,https://www.efghousewares.co.uk/eurowrap-navy-ombre-large-bag-pk6
5017403145776.0,5060777271008.0,B0926YFF4H,BLACKSPUR RUBBLE SACKS 3PC,"KAPCO 80L Rubble Bags Heavy Duty Large 25 Pack – Strong Black Rubble Sacks - 400 Guage (100 Micron) | 30KG+ Load | 20” x 30” Builders Refuse Bags for Garden, Construction, DIY, Home – Tear Resistant",https://www.efghousewares.co.uk/blackspur-rubble-sacks-3pc-115530,https://www.amazon.co.uk/dp/B0926YFF4H,900.0,Available (see Keepa data),,1.0,1.416,1.18,8.99,1.35,3.26,0.55,1.498333333333333,1.2679999999999998,1.7016666666666678,-1.2679999999999998,1.1516666666666675,66.57032755298657,7.608,15.372636262513916,MATCH,1.1516666666666675,900.0,A,https://www.efghousewares.co.uk/blackspur-rubble-sacks-3pc-115530
5056295710525.0,8710755232725.0,B0CKTKRC86,BLUE CANYON FOLDABLE BAMBOO LAUNDRY HAMPER BLACK,Brabantia - Foldable Laundry Basket 40L - Water Resistant Hamper for Wet & Dry Laundry - Storage Basket for Clothes & Linen - Bamboo Rim for Easy Grip - Garment Washing - Home Accessory - Pepper Black,https://www.efghousewares.co.uk/blue-canyon-foldable-bamboo-laundry-hamper-black-121240,https://www.amazon.co.uk/dp/B0CKTKRC86,50.0,,Available (see Keepa data),8.0,9.744,8.12,28.84,5.7,3.9,0.55,4.806666666666665,3.654000000000001,6.313333333333336,-3.654000000000001,5.763333333333336,66.4744329104191,21.924,23.980582524271853,MATCH,5.763333333333336,50.0,A,https://www.efghousewares.co.uk/blue-canyon-foldable-bamboo-laundry-hamper-black-121240
5055441410401.0,,B0034BCTRE,DEKTON SMOOTHING PLANE,Draper Expert 250mm Smoothing Beech Wood Plane | 50mm Blade Hand Tools | High Carbon Steel Manual Tool | Wooden Handle and Knob | 45241,https://www.efghousewares.co.uk/dekton-smoothing-plane,https://www.amazon.co.uk/dp/B0034BCTRE,400.0,,Available (see Keepa data),13.0,6.696,5.58,21.95,2.85,5.25,0.55,3.658333333333331,2.846,4.611666666666668,-2.846,4.061666666666668,66.25883632408922,17.076,22.205011389521648,MATCH,4.061666666666668,400.0,A,https://www.efghousewares.co.uk/dekton-smoothing-plane
6923456804876.0,5055336449363.0,B00366Q10I,ROUND SERVING TRAY 38CM,"Argon Tableware Black Round Serving Tray 40cm - Reusable Non Slip Rubberized Surface Platter for Food and Drinks - Durable Heat Resistant Stackable Tray for Bars, Restaurants, Cafes and Home Use",https://www.efghousewares.co.uk/round-serving-tray-38cm,https://www.amazon.co.uk/dp/B00366Q10I,50.0,,,1.0,1.14,0.95,8.99,1.35,3.65,0.55,1.498333333333333,1.3,1.5416666666666676,-1.3,0.9916666666666676,66.11111111111117,7.799999999999999,13.236929922135715,MATCH,0.9916666666666676,50.0,A,https://www.efghousewares.co.uk/round-serving-tray-38cm
5014348273779.0,,B00KM01TI0,SIGNATURE HANDY SMALL SILVER BASKET,25 cm Silver Plastic Handy Basket Storage Basket - Pack of 6,https://www.efghousewares.co.uk/signature-handy-small-silver-basket,https://www.amazon.co.uk/dp/B00KM01TI0,300.0,Available (see Keepa data),Available (see Keepa data),15.0,0.54,0.45,6.49,1.05,2.7,0.55,1.081666666666666,0.95,1.208333333333334,-0.95,0.6583333333333341,65.83333333333341,5.7,12.172573189522357,MISMATCH_CHECK,0.6583333333333341,300.0,A,https://www.efghousewares.co.uk/signature-handy-small-silver-basket
5025301654399.0,,B00DW419G0,BLACKMOOR DUAL PLATFORM ELECTRIC KITCHEN SCALE,"Heston Blumenthal Precision by Salter Digital Dual Platform Digital Kitchen Scale – Cooking & Baking, 200g & 10kg Capacity, Add & Weigh Tare Function, Weigh Food, Coffee, Yeast, Liquids",https://www.efghousewares.co.uk/blackmoor-dual-platform-electric-kitchen-scale-120014,https://www.amazon.co.uk/dp/B00DW419G0,300.0,,,,12.972,10.81,29.99,3.74875,2.41,0.55,4.998333333333331,3.503750000000001,8.022916666666665,-3.503750000000001,7.4729166666666655,65.78271713615021,21.0225,29.90163387795932,MATCH,7.4729166666666655,300.0,A,https://www.efghousewares.co.uk/blackmoor-dual-platform-electric-kitchen-scale-120014
5050796011327.0,,B0DQSWQDWZ,BRIGHT & HOMELY PLASTIC MOUSE TRAP 2PC,"Mouse Traps, 6 Pack Heavy Duty Reusable Snap Traps that Kill Instantly, High Sensitive Mice Catcher, Safe and Effective Rodent Trap for Indoors Outdoors",https://www.efghousewares.co.uk/bright-homely-mouse-trap-2pc-119570,https://www.amazon.co.uk/dp/B0DQSWQDWZ,600.0,Available (see Keepa data),,1.0,0.744,0.62,6.79,1.02,2.7,0.55,1.1316666666666668,0.978,1.3183333333333334,-0.978,0.7683333333333333,65.66951566951568,5.867999999999999,13.57879234167894,MATCH,0.7683333333333333,600.0,A,https://www.efghousewares.co.uk/bright-homely-mouse-trap-2pc-119570
5026180035507.0,,B0D33JGVJM,APOLLO ACACIA SERVER BOARD 63x20CM,"Salter BW13693EU7 Toronto Serving Board – 60 cm Acacia Wooden Cutting Board, Large Grazing Board, FSC®- Certified Wood, Rectangular Charcuterie Board with Paddle Handle, Hanging Hoop, Easy Clean",https://www.efghousewares.co.uk/apollo-acacia-server-board-63x20cm-114116,https://www.amazon.co.uk/dp/B0D33JGVJM,200.0,,,,6.456,5.38,17.27,2.15875,2.41,0.55,2.878333333333332,2.09975,4.442916666666668,-2.09975,3.892916666666668,65.64783586284432,12.5985,27.04979733642155,MATCH,3.892916666666668,200.0,A,https://www.efghousewares.co.uk/apollo-acacia-server-board-63x20cm-114116
5056274717873.0,634041074722.0,B00W3JPU4W,BUM BAG LEATHER,Real Leather Bum Waist Bag Travel Holiday Money Belt Pouch Black Change BUMBAG,https://www.efghousewares.co.uk/bum-bag-leather-121663,https://www.amazon.co.uk/dp/B00W3JPU4W,100.0,Available (see Keepa data),,1.0,3.456,2.88,12.71,1.91,3.0,0.55,2.1183333333333323,1.668,2.8016666666666685,-1.668,2.2516666666666687,65.64625850340143,10.008,21.258851298190415,MATCH,2.2516666666666687,100.0,A,https://www.efghousewares.co.uk/bum-bag-leather-121663
5010326063431.0,,B0C37Z88WM,ROYAL MARKET PLASTIC HALF PINT 50 GLASS,Plastic Half Pint Glasses 50 Pack Strong Disposable Beer Cups 284ml,https://www.efghousewares.co.uk/royal-market-plastic-half-pint-50-glass,https://www.amazon.co.uk/dp/B0C37Z88WM,100.0,Available (see Keepa data),,3.0,1.836,1.53,8.99,1.35,2.7,0.55,1.498333333333333,1.2260000000000002,1.9116666666666675,-1.2260000000000002,1.3616666666666672,65.46474358974362,7.356,18.175750834260292,MATCH,1.3616666666666672,100.0,A,https://www.efghousewares.co.uk/royal-market-plastic-half-pint-50-glass
5055319515610.0,4251428704568.0,B0BCFNQBJ8,EXTRA STRONG STICK ON,"4smile Self Adhesive Hooks - 5 Pieces in Black - Extra Strong Stick on Hooks Heavy Duty - No Drilling Sticky for Hanging on Wall or Door for Heavy Duty, Coat Hanger",https://www.efghousewares.co.uk/extra-strong-stick-on-108812,https://www.amazon.co.uk/dp/B0BCFNQBJ8,100.0,Available (see Keepa data),,1.0,1.14,0.95,5.99,0.78,1.73,0.55,0.9983333333333332,0.8019999999999999,1.531666666666667,-0.8019999999999999,0.9816666666666668,65.44444444444446,4.811999999999999,19.6661101836394,MATCH,0.9816666666666668,100.0,A,https://www.efghousewares.co.uk/extra-strong-stick-on-108812
5038673686004.0,,B0FYNRQYTS,MARKSMAN SUCTION HOOKS 18PC,"40 pcs Suction Hooks, Clear Suction Cup Hooks with Plastic Hook, 4 cm Sucker Hook for Glass, Window, Tile, Bathroom, Shower, Kitchen, Christmas Wreaths, Lights",https://www.efghousewares.co.uk/marksman-suction-hooks-18pc-d000,https://www.amazon.co.uk/dp/B0FYNRQYTS,100.0,,,1.0,1.14,0.95,5.99,0.78,1.73,0.55,0.9983333333333332,0.8019999999999999,1.531666666666667,-0.8019999999999999,0.9816666666666668,65.44444444444446,4.811999999999999,19.6661101836394,MATCH,0.9816666666666668,100.0,A,https://www.efghousewares.co.uk/marksman-suction-hooks-18pc-d000
5050565782236.0,742025066738.0,B07RP7YW58,FALSE EYELASHES 4 ASSTD DESIGNS.,"False Eyelashes 4 Pairs - Professional Reusable Face Eyelashes Fit for All Eyes, Natural Thick Hand-Made 3D Faux Mink Eyelashes for a Beautiful Makeup Look (G106)",https://www.efghousewares.co.uk/false-eyelashes-4-asstd-designs-120146,https://www.amazon.co.uk/dp/B07RP7YW58,200.0,Available (see Keepa data),Available (see Keepa data),2.0,1.008,0.84,4.99,0.4,1.46,0.55,0.8316666666666661,0.6500000000000001,1.4583333333333344,-0.6500000000000001,0.9083333333333344,65.34772182254203,3.9,21.84368737474952,MATCH,0.9083333333333344,200.0,A,https://www.efghousewares.co.uk/false-eyelashes-4-asstd-designs-120146
5055566990925.0,5055566990949.0,B07S944FVT,BATTERIES EXCELLTEC AAA ALKALINE 5PK,"5pk 9V Zinc Carbon Batteries, Heavy Duty PP3 9V Battery, Long-Lasting Power, Reliable Performance, Ideal for Smoke Alarms, Toys, Remote Controls, Clocks, Small Electronics, and Everyday Use",https://www.efghousewares.co.uk/batteries-excelltec-aaa-alkaline-5pk,https://www.amazon.co.uk/dp/B07S944FVT,500.0,Available (see Keepa data),,1.0,1.008,0.84,5.89,0.88,1.73,0.55,0.9816666666666664,0.8000000000000002,1.4583333333333337,-0.8000000000000002,0.9083333333333334,65.34772182254197,4.8,18.505942275042447,MATCH,0.9083333333333334,500.0,A,https://www.efghousewares.co.uk/batteries-excelltec-aaa-alkaline-5pk
5024418520788.0,5060414800899.0,B0CRM6PJGQ,STORAGE BASKET 25X15X12CM,"Woodluv Storage Baskets, Storage baskets for shelves Woven, Wicker Storage Boxes Medium, Storage Organiser Basket 38 x 25 x 15 (H) cm",https://www.efghousewares.co.uk/storage-basket-25x15x12cm-107616,https://www.amazon.co.uk/dp/B0CRM6PJGQ,50.0,,,1.0,1.752,1.46,11.99,1.8,4.87,0.55,1.998333333333333,1.736,1.8616666666666664,-1.736,1.3116666666666663,65.25704809286897,10.416,13.127606338615507,MATCH,1.3116666666666663,50.0,A,https://www.efghousewares.co.uk/storage-basket-25x15x12cm-107616
5033601035039.0,,B0DHGZ3RXK,NORTHPOLE GIFT TAGS BOOKLET 20PK HOLOGRAPHIC RED,"20 Luxury Red Oval Gift Tags – Glitter & Foil Design | Premium Gift Labels for Christmas, Weddings & Birthdays | Eco-Friendly Recyclable Packaging | Pack of 20",https://www.efghousewares.co.uk/northpole-gift-tags-booklet-20pk-holographic-red-122639,https://www.amazon.co.uk/dp/B0DHGZ3RXK,900.0,,,,0.672,0.56,5.99,0.74875,2.41,0.55,0.9983333333333332,0.8537500000000001,1.2729166666666667,-0.8537500000000001,0.7229166666666667,65.12762762762762,5.1225,14.482470784641066,MATCH,0.7229166666666667,900.0,A,https://www.efghousewares.co.uk/northpole-gift-tags-booklet-20pk-holographic-red-122639
5056295710297.0,,B075324Z2F,CASA & CASA TITAN FOOD FLASK STAINLESS STEEL1000ML,"Thermos Stainless King Food Flask, 710ml Capacity - Sleek Multi- Purpose Flask for Daily Food Prep - Durable Stainless Steel with Gun Metal Finish - Ideal for On-the-Go Meals & Drinks",https://www.efghousewares.co.uk/casa-casa-titan-food-flask-stainless-steel1000ml-120704,https://www.amazon.co.uk/dp/B075324Z2F,200.0,,,,9.12,7.6,22.4,2.8000000000000003,2.41,0.55,3.7333333333333303,2.672,5.856666666666667,-2.672,5.306666666666668,65.11247443762782,16.032,28.42857142857143,MATCH,5.306666666666668,200.0,A,https://www.efghousewares.co.uk/casa-casa-titan-food-flask-stainless-steel1000ml-120704
5060923590731.0,,B0925CM4BB,GRIMALDI LA BELLA SAUTE PAN WITH LID 26CM,"SENSARTE Nonstick Skillet, Deep Frying Pan 26 cm/4 Litre Saute Pan with Lid, Stay-Cool Handle, Healthy Stone Cookware Cooking Pan, Induction Compatible",https://www.efghousewares.co.uk/grimaldi-la-bella-saute-pan-with-lid-26cm-112964,https://www.amazon.co.uk/dp/B0925CM4BB,900.0,Available (see Keepa data),,1.0,10.2,8.5,29.99,5.18,4.87,0.55,4.998333333333331,3.82,6.441666666666666,-3.82,5.891666666666667,65.1012891344383,22.92,23.57452484161387,MATCH,5.891666666666667,900.0,A,https://www.efghousewares.co.uk/grimaldi-la-bella-saute-pan-with-lid-26cm-112964
5055319516518.0,,B08BFCN29J,SE METAL SEWING SPOOLS 12PC,"25 Pieces Sewing Machine Bobbins, Empty Metal Bobbins Spool Sewing Spools with Storage Case for Brother, Toyota, Singer, Janome, Kenmore",https://www.efghousewares.co.uk/se-metal-sewing-spools-12pc-111479,https://www.amazon.co.uk/dp/B08BFCN29J,100.0,,,,1.008,0.84,6.64,0.83,2.41,0.55,1.1066666666666665,0.926,1.4533333333333331,-0.926,0.9033333333333332,64.98800959232611,5.556,16.325301204819272,MATCH,0.9033333333333332,100.0,A,https://www.efghousewares.co.uk/se-metal-sewing-spools-12pc-111479
5029347009311.0,,B0070U64RG,EVERBUILD BITUMEN TROWEL MASTIC 1 LITRE,"Everbuild 103 Premium Trowel Mastic, Stone, 6 kg",https://www.efghousewares.co.uk/everbuild-bitumen-trowel-mastic-1-litre,https://www.amazon.co.uk/dp/B0070U64RG,50.0,,,,9.204,7.67,22.54,2.8175000000000003,2.41,0.55,3.756666666666664,2.6895000000000007,5.885833333333334,-2.6895000000000007,5.335833333333334,64.91281427412815,16.137,28.40727595385981,MATCH,5.335833333333334,50.0,A,https://www.efghousewares.co.uk/everbuild-bitumen-trowel-mastic-1-litre
6945702110326.0,5057982093273.0,B0BT51TC8X,MASTER COOK DIE CAST CASSEROLE 24CM,"MasterClass Cast Aluminium Cream Casserole Dish, 24cm, 4 Litre, Gift Boxed",https://www.efghousewares.co.uk/master-cook-die-cast-casserole-24cm,https://www.amazon.co.uk/dp/B0BT51TC8X,50.0,,Available (see Keepa data),3.0,20.16,16.8,48.99,7.35,4.87,0.55,8.165,5.914,11.805,-5.914,11.255,64.87031700288183,35.484,27.56889161053276,MATCH,11.255,50.0,A,https://www.efghousewares.co.uk/master-cook-die-cast-casserole-24cm
8964002625765.0,5060091194694.0,B09RSVSF3R,PANORAMA COFFEE MUG 145ML 6 PIECES,6X Turkish Glass Tea Cups Stylish Latte Cappuccino and Hot Chocolate Coffee Mugs – (145 ML),https://www.efghousewares.co.uk/panorama-coffee-mug-145ml-6-pieces-124023,https://www.amazon.co.uk/dp/B09RSVSF3R,50.0,Available (see Keepa data),Available (see Keepa data),3.0,3.2880000000000003,2.74,12.82,1.92,3.34,0.55,2.1366666666666667,1.71,2.6833333333333336,-1.71,2.1333333333333337,64.84295845997976,10.26,19.96879875195008,MATCH,2.1333333333333337,50.0,A,https://www.efghousewares.co.uk/panorama-coffee-mug-145ml-6-pieces-124023
5010559137244.0,,B00023TBCS,DRAPER WINDOW SQUEEGEE,"Draper Telescopic Window Cleaning Equipment | 46.55 to 73.5cm Extendable Squeegee with Sponge | 200mm Rubber Blade | Twist and Lock Handle Window Cleaner | 73860, Blue",https://www.efghousewares.co.uk/draper-window-squeegee,https://www.amazon.co.uk/dp/B00023TBCS,100.0,,Available (see Keepa data),7.0,2.8920000000000003,2.41,12.29,1.47,3.9,0.55,2.048333333333332,1.666,2.461666666666666,-1.666,1.911666666666666,64.58333333333331,9.996,18.66558177379983,MATCH,1.911666666666666,100.0,A,https://www.efghousewares.co.uk/draper-window-squeegee
8414926533443.0,,B0F93K4VVD,ALBERO FLEXITUB 43LTR ASSTD,"Best House | 2 Pcs of Flexi Tub with Handles | 42 Litres | Green | Garden Tubs | Plastic Storage Container for Home, Washing, Garden Waste and DIY Projects - (Pack of 2)",https://www.efghousewares.co.uk/albero-flexitub-43ltr-asstd-117826,https://www.amazon.co.uk/dp/B0F93K4VVD,100.0,,Available (see Keepa data),1.0,7.392,6.16,18.99,2.37375,2.41,0.55,3.164999999999999,2.29875,4.88125,-2.29875,4.33125,64.54918032786885,13.7925,27.3696682464455,MISMATCH_CHECK,4.33125,100.0,A,https://www.efghousewares.co.uk/albero-flexitub-43ltr-asstd-117826
8595593807324.0,3481524182002.0,B0BRNNJJ21,DISNEY PRINCESS WHEELIE BIN NUMBER 0-9,"4 x Bin Numbers for Wheelie Bins, 0-9, Dustbin Stickers, Easy Application 17.5cm Stick On Number Stickers - Weatherproof Self Adhesive Vinyl (Number 1)",https://www.efghousewares.co.uk/disney-princess-wheelie-bin-number-0-9,https://www.amazon.co.uk/dp/B0BRNNJJ21,400.0,Available (see Keepa data),Available (see Keepa data),2.0,0.264,0.22,3.99,0.6,1.46,0.55,0.665,0.5660000000000002,1.0450000000000002,-0.5660000000000002,0.4950000000000001,64.2857142857143,3.396,14.887218045112784,MATCH,0.4950000000000001,400.0,A,https://www.efghousewares.co.uk/disney-princess-wheelie-bin-number-0-9
8595593807591.0,3481524182002.0,B0BRNNJJ21,DISNEY WINNIE POOH WHEELIE BIN NUMBER 0-9,"4 x Bin Numbers for Wheelie Bins, 0-9, Dustbin Stickers, Easy Application 17.5cm Stick On Number Stickers - Weatherproof Self Adhesive Vinyl (Number 1)",https://www.efghousewares.co.uk/disney-winnie-pooh-wheelie-bin-number-0-9,https://www.amazon.co.uk/dp/B0BRNNJJ21,400.0,Available (see Keepa data),Available (see Keepa data),2.0,0.264,0.22,3.99,0.6,1.46,0.55,0.665,0.5660000000000002,1.0450000000000002,-0.5660000000000002,0.4950000000000001,64.2857142857143,3.396,14.887218045112784,MATCH,0.4950000000000001,400.0,A,https://www.efghousewares.co.uk/disney-winnie-pooh-wheelie-bin-number-0-9
