RowID,bucket,MLS,MLS_band,title_match,sales,is_exact_ean_strict,EAN_digits,EAN_OnPage_digits,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,Supplier EAN,Amazon EAN,pack_supplier_count,pack_amazon_count,pack_supplier_evidence,pack_amazon_evidence,Qty_Ratio,Adjusted_Profit_baseline,NetProfit,NetProfit_num,ROI,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SellingPrice_incVAT,ip_risk
57,OTHER,14,UNLIKELY_OTHER,0.19653179190751446,700.0,False,5023674207402,5060668270882,5023674207402,5060668270882,True,True,5023674207402,5060668270882,,,,,,,16.2216666666666,16.2216666666666,1192.76960784313,B09BNJMXKQ,COUNTRY CLUB 3 MICROFIBRE DUSTERS YELLOW,"Tracer ProScribe Tool with Deep Hole Pencil, Lead Holster and Carry Case (DIY, Woodworking, and Carpentry Multi-Function Scribe Tool)",0.972,29.45,False
58,OTHER,5,UNLIKELY_OTHER,0.06635071090047394,100.0,False,50304811690036,657381061429,50304811690036,657381061429,True,True,50304811690036,657381061429,,,,,,,18.485,18.485,1192.58064516129,B0FRFRH3SG,ECO BAMBOO SCRUB BRUSH,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",1.2,33.99,False
59,OTHER,5,UNLIKELY_OTHER,0.07207207207207207,100.0,False,50304811690074,657381061429,50304811690074,657381061429,True,True,50304811690074,657381061429,,,,,,,18.485,18.485,1192.58064516129,B0FRFRH3SG,ECO BAMBOO DISH BRUSH RECTANGULAR,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",1.2,33.99,False
60,OTHER,13,UNLIKELY_OTHER,0.1888412017167382,800.0,False,5056170351324,729920105601,5056170351324,729920105601,True,True,5056170351324,729920105601,,,,,,,16.4816666666666,16.4816666666666,1185.7314148681,B0BKGQLN8Z,FOREVER BEAUTIFUL DETANGLING BRUSH,"SYLSTAR 30W Rechargeable Work Light, 3000 Lumen Magnetic Work Light Battery Powered, Waterproof Portable Cordless Job Site Lighting for Construction Site, Workshop, Garage, Camping, and Car Repairing",1.008,31.19,False
61,OTHER,7,UNLIKELY_OTHER,0.10344827586206896,50.0,False,883314714531,,883314714531,,True,False,883314714531,-,,,,,,,21.885,21.885,1176.6129032258,B0CQP7TT72,DIWALI BOWL BLACK 12CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",1.572,39.99,False
62,OTHER,18,UNLIKELY_OTHER,0.25,500.0,False,5056557829842,,5056557829842,,True,False,5056557829842,-,,,,,,,13.6616666666666,13.6616666666666,1167.66381766381,B0773HXND3,SCOURER 8PC METAL GALVANISED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,0.744,29.99,False
63,OTHER,5,UNLIKELY_OTHER,0.07608695652173914,50.0,False,8720573453752,,8720573453752,,True,False,8720573453752,-,,,,,,,62.99625,62.99625,1162.29243542435,B0DN6BWS36,BBQ TONGS,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",5.844,99.99,False
64,OTHER,12,UNLIKELY_OTHER,0.17475728155339806,500.0,False,8711252456522,,8711252456522,,True,False,8711252456522,-,,,,,,,16.0262499999999,16.0262499999999,1152.96762589928,B0773HXND3,BBQ SKEWER 4PC 24CM,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,1.008,27.99,False
65,OTHER,10,UNLIKELY_OTHER,0.14545454545454545,600.0,False,5038673231037,5012095076711,5038673231037,5012095076711,True,True,5038673231037,5012095076711,,,,,,,14.6616666666666,14.6616666666666,1145.44270833333,B004N9BSQE,PRIMA PLUNGER WOODEN LARGE,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,0.876,30.89,False
66,OTHER,18,UNLIKELY_OTHER,0.15458937198067632,50.0,False,6923456816268,753936290037,6923456816268,753936290037,True,True,6923456816268,753936290037,,,,,,,12.6116666666666,12.6116666666666,1136.18618618618,B07MMYFSNY,ADORN DEEP BOWL 5INCH,"LIFVER Deep Soup Bowls Porcelain 20oz, 600 ml Large Cereal Bowl Ceramic, Serving Bowls for Tapas, Dessert, Curry, Ramen, Snack, Breakfast, Dishwasher, Microwave & Oven Safe - Multicolour",0.672,26.99,False
67,OTHER,16,UNLIKELY_OTHER,0.2222222222222222,500.0,False,5414886542045,,5414886542045,,True,False,5414886542045,-,,,,,,,13.6416666666666,13.6416666666666,1118.1693989071,B0D8WQGL78,URBAN LIVING HAND BRUSH ASSORTED,"Bearbao Toddler Boy Toys for 2 3 4 5 6 Years Old Boys, 65 Inches Race Track for Boys Kids Die-Cast Transport Truck Car Toy, Toddler Car Toys Set for Kids Boy",0.804,26.99,False
68,OTHER,34,UNLIKELY_OTHER,0.2857142857142857,50.0,False,8694169938513,745606660523,8694169938513,745606660523,True,True,8694169938513,745606660523,,2.0,,set of 2,,,23.6116666666666,23.6116666666666,1103.34890965732,B07SG6C3BR,"IMPERIAL DEEP DINNER PLATE BLUE 10""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",1.908,45.23,False
69,OTHER,13,UNLIKELY_OTHER,0.18691588785046728,50.0,False,5019200019892,,5019200019892,,True,False,5019200019892,-,,,,,,,14.2616666666666,14.2616666666666,1072.30576441102,B0DK6VD1QF,PRODEC SLANT CUT LINING FITCH 1/2 in,"Magnetic Stylus Pen for Remarkable 2 Pen Replacement with Soft Digital Eraser + 5 Tips,Digital Stylus with Eraser for Remarkable,Alternative Marker Plus,4096 Pressure Sensitivity",0.936,25.49,False
70,OTHER,13,UNLIKELY_OTHER,0.18181818181818182,600.0,False,5038673230184,5012095076711,5038673230184,5012095076711,True,True,5038673230184,5012095076711,3.0,,3pk,,,,14.5816666666666,14.5816666666666,1072.18137254901,B004N9BSQE,PRIMA SOFT TIP BRUSHES 3PK,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,0.972,30.89,False
71,OTHER,10,UNLIKELY_OTHER,0.13756613756613756,100.0,False,5055441407272,6958444602516,5055441407272,6958444602516,True,True,5055441407272,6958444602516,,,,,,,21.065,21.065,1048.00995024875,B07HHXWN3C,DEKTON SECURITY TORX SET 6PC,"Divoom Pixoo Pixel Art Digital Photo Frame with 8.6 Inch Mood Light App Control, Desk/Wall Led Smart Clock, Decorative Lamp for Gaming Room Home Decorï¼ˆBlackï¼‰",1.752,33.99,False
72,OTHER,12,UNLIKELY_OTHER,0.1650485436893204,400.0,False,6923456788121,721820110730,6923456788121,721820110730,True,True,6923456788121,721820110730,,,,,,,14.5049999999999,14.5049999999999,1043.52517985611,B0FPGF1M99,HURRAH BEAD COLOURED ASSORTED,"Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",1.008,27.99,False
73,OTHER,13,UNLIKELY_OTHER,0.19101123595505617,400.0,False,4894158097311,692041760427,4894158097311,692041760427,True,True,4894158097311,692041760427,,,,,,,19.1216666666666,19.1216666666666,1011.72839506172,B0FQ5B4RBL,FESTIVE MAGIC MOUSE DANGLY LEGS,"Montessori Toy for 1 Year Old Girl Gifts, Musical Bilingual Educational Toddler Toy Age 1-2 Yr 12-18 Month, First Birthday Gift for 1 Year Old Girl",1.608,35.99,False
74,OTHER,19,UNLIKELY_OTHER,0.27586206896551724,200.0,False,5055441413365,609613846212,5055441413365,609613846212,True,True,5055441413365,609613846212,,,,,,,18.3616666666666,18.3616666666666,997.916666666667,B00YA95TZI,DEKTON GLOVES INSULATED H/DUTY X LARGE(SOLD EACH),Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,1.548,32.99,False
75,OTHER,19,UNLIKELY_OTHER,0.26720647773279355,100.0,False,6923456822498,762765667798,6923456822498,762765667798,True,True,6923456822498,762765667798,,,,,,,15.7216666666666,15.7216666666666,995.042194092826,B0DHGVMVTJ,COLOUR GLASS SOAP DISPENSER WITH PUMP 400ML ASSORTED COLOURS,"PH4 Wireless Gaming Headset with Microphone, Game/Music Mode, 2.4GHz Bluetooth Gaming Headphones for PS5, PS4, PC, Switch, Low Latency Lossless Sound Foldable Noise Cancelling Black Green",1.236,29.99,False
76,OTHER,14,UNLIKELY_OTHER,0.19889502762430938,50.0,False,883314712186,,883314712186,,True,False,883314712186,-,,,,,,,21.545,21.545,979.318181818182,B0CQP7TT72,DIWALI DINNER PLATE GREY 27CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",1.98,39.99,False
77,OTHER,13,UNLIKELY_OTHER,0.18340611353711792,200.0,False,8697409843547,,8697409843547,,True,False,8697409843547,-,,,,,,,12.1716666666666,12.1716666666666,966.00529100529,B085PQG8WV,THL CLEANING BRUSH WITH HANDLE,"SEYMAC stock Case for iPad 9th/8th/7th Generation 10.2'', [Strong Magnetic] Auto Sleep/Wake Drop Proof Cover with [Multi-angle Stand] Pencil Holder, Card Slot for iPad 10.2 Inch 2021/2020/2019, Black",0.852,23.39,False
78,LOW_PRIORITY,35,POSSIBLE_LOW_PRIORITY,0.2696629213483146,50.0,False,5013478110084,,5013478110084,,True,False,5013478110084,-,,6.0,,set of 6,,,12.1849999999999,12.1849999999999,930.152671755725,B0D9LY2MJX,KINGFISHER PLASTIC WINE 6 GLASSES,"Set of 6 Large Plastic Wine Glasses, 550ml Unbreakable Plastic Wine Glasses Reusable, Clear Plastic Red Wine Glass Long Stemmed Picnic Wine Glass",0.912,24.99,False
79,OTHER,10,UNLIKELY_OTHER,0.14468085106382977,100.0,False,5012145000369,,5012145000369,,True,False,5012145000369,-,,,,,,,18.0716666666666,18.0716666666666,926.752136752136,B0FJ1XS191,CAROLINE FOIL PUDDING MINI 10 BASINS,"GPS Smart Watch for Men, 2.06""HD Screen Fitness Watch Answer/Make Call, Smartwatch with Heart Rate/Sleep Monitor/Pedometer, 100+ Sports Modes, IP68 Waterproof Activity Tracker Running for Android iOS",1.68,29.99,False
80,OTHER,34,UNLIKELY_OTHER,0.24561403508771928,100.0,False,5018705740478,,5018705740478,,True,False,5018705740478,-,,4.0,,set of 4,,,15.1866666666666,15.1866666666666,909.38123752495,B0D876QQH4,OVEN LOVE BAKING DISH OVAL RED 0.19L,"MALACASA Oval Ceramic Oven Baking Dishes, Ideal for Lasagne, Shepherds Pie and More - Small Pie Dish, Set of 4, 22 OZ, White, Oven Safe",1.344,31.58,False
81,OTHER,14,UNLIKELY_OTHER,0.20125786163522014,50.0,False,4894158102466,,4894158102466,,True,False,4894158102466,-,,,,,,,106.259583333333,106.259583333333,905.107183418512,B09VPPS96M,FESTIVE MAGIC LED LIGHTS 500 CLEAR CABLE WHIT,"Andonstar AD246S-M HDMI Digital Microscope - 2000x, 3 Lens 2160P UHD Video Record, 7 Inch LCD Soldering Microscope",13.4279999999999,169.99,False
82,OTHER,14,UNLIKELY_OTHER,0.20425531914893616,50.0,False,8721037279048,,8721037279048,,True,False,8721037279048,-,,,,,,,12.3616666666666,12.3616666666666,889.328537170263,B09YCY66QQ,OVEN DISH STONEWARE 4 ASSORTED COLOURS,Woaboy Velvet Curtains 90 Drop Olive Green Curtain for Living Room Thermal Blackout for Bedroom Luxury Eyelet Drapes Soft Window Treatment Insulated Soundproof & Room Darkening W 46 x L 90 2 Panels,1.008,24.89,False
83,OTHER,33,UNLIKELY_OTHER,0.2558139534883721,300.0,False,8721037370288,5056075652052,8721037370288,5056075652052,True,True,8721037370288,5056075652052,,,,,,,12.325,12.325,874.113475177304,B074TJP5M3,OVEN DISH STONEWARE 4 ASSORTED 90ML,"InveroÂ® 4x Set of Mini Stoneware Rectangular Coloured Small Oven to Table Baking Dish ideal for Lasagne, Pies, Casserole, Tapas and more",1.032,24.99,False
84,OTHER,22,UNLIKELY_OTHER,0.3125,200.0,False,5055319520690,,5055319520690,,True,False,5055319520690,-,,,,,,,10.6516666666666,10.6516666666666,873.087431693989,B0BG8XD59D,SPECIAL OCCASSIONS CHRISTMAS WINDOW STENCILS,Newcastle Pint Glass,0.804,21.95,False
85,FILTERED_OUT,59,NEEDS_VERIFICATION,0.5242718446601942,50.0,False,5050796010788,5055864219438,5050796010788,5055864219438,True,True,5050796010788,5055864219438,,,,,,,10.5295833333333,10.5295833333333,863.080601092895,B07WMYF37Z,BRIGHT & HOMELY METAL WATERING CAN ROSE,Woodside Silver 9L Metal Garden and Plant Watering Can with Rose,0.804,19.99,False
86,OTHER,13,UNLIKELY_OTHER,0.1797752808988764,50.0,False,5019311919579,5060159121488,5019311919579,5060159121488,True,True,5019311919579,5060159121488,,,,,,,18.3683333333333,18.3683333333333,846.466973886328,B01M6TWSW1,WINDSOR BUTTER KNIFE,Cuddledry Hands Free Baby Bath Towel | Luxuriously Soft Bamboo & Cotton Hooded Baby Towel | Apron Towel for Safe Babies Bathtime | Perfect Newborn Gift | Grey,1.944,34.99,False
87,OTHER,8,UNLIKELY_OTHER,0.10762331838565023,400.0,False,4894158087176,,4894158087176,,True,False,4894158087176,-,,,,,,,23.355,23.355,840.107913669064,B0C7FJY9SL,FESTIVE MAGIC YARD SIGN STAKE,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14 RC Stunt Auto 360Â° Rotation 3 Control Methods 2.4 GHz Drift Glove Controlled Cars Gift Toy for Kids Boy Girls Age 5 6 7 8 9 10 11 12",2.676,42.99,False
88,OTHER,15,UNLIKELY_OTHER,0.22127659574468084,50.0,False,5050796011792,,5050796011792,,True,False,5050796011792,-,,,,,,,10.3616666666666,10.3616666666666,822.354497354497,B082G91T8Q,BRIGHT & HOMELY DUSTPAN & BRUSH SET SILVER,"SEYMAC stock Case for iPad 9th/8th/7th Generation (10.2 Inch) 2021/2020/2019, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",0.852,21.59,False
89,OTHER,16,UNLIKELY_OTHER,0.22439024390243903,200.0,False,5036029500349,54722799025,5036029500349,054722799025,True,True,5036029500349,054722799025,,,,,,,37.3616666666666,37.3616666666666,817.541940189643,B0F7HN2YJZ,SILVERHOOK UNDER SEAL SPRAY 500ML,Unicorn Eclipse Ultra 2.0 Professional Dartboard | Venom Black Razor Spider | Hi-Vis Horizontal Numbers | Abyss Intense Vibrant Colour Longevity | Rotatable Symmetric Logos,4.824,69.95,False
90,OTHER,10,UNLIKELY_OTHER,0.14912280701754385,600.0,False,4894158038055,,4894158038055,,True,False,4894158038055,-,,,,,,,12.8883333333333,12.8883333333333,800.517598343685,B0DZHGVX45,FESTIVE MAGIC LED B/O 20 LIGHTS W/WHITE,"234-Piece Marble Run Track Building Blocks Toy Set, AOSITE Marble Race Construction Kit for Kids Ages 3,4,5,6,7,8,9,10,11,12, Creative Marble Track Game with Marbles for Boys and Girls Gift",1.272,25.99,False
91,OTHER,26,UNLIKELY_OTHER,0.37398373983739835,500.0,False,871125223930,,871125223930,,False,False,-,-,,,,,,,11.965,11.965,797.666666666666,B0773HXND3,DUNLOP CAR AIR FRESHENER 2.8ML ASSORTED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,1.14,27.99,False
92,OTHER,15,UNLIKELY_OTHER,0.21212121212121213,500.0,False,8711252239293,,8711252239293,,True,False,8711252239293,-,,,,,,,11.965,11.965,797.666666666666,B0773HXND3,DUNLOP CAR AIR FRESHENER HAPPY FACE 4ML ASSORTED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,1.14,27.99,False
93,OTHER,21,UNLIKELY_OTHER,0.19327731092436976,300.0,False,5056683919721,,5056683919721,,True,False,5056683919721,-,12.0,24.0,12pk,24pk,2.0,9.4835833333333,10.4195833333333,10.4195833333333,783.427318295739,B07PMB7PYK,"JAUNTY PARTYWARE CONFETTI PARTY BOWLS 6"" 12PK","Jaunty 24pk Bulk Party Flashing Glasses - Neon Rave Accessories - Light Up Glasses for Adults - Multicolour LED Glow for Birthdays, Festivals, Dance Events, Fancy Dress, and Celebration Parties",0.936,19.99,False
94,OTHER,18,UNLIKELY_OTHER,0.25210084033613445,200.0,False,4891342311024,,4891342311024,,True,False,4891342311024,-,,,,,,,26.3583333333333,26.3583333333333,782.146389713155,B0B1J8FDB7,SUNNEX STAINLESS STEEL TABLE FORKS PK12 05/11,"Electric Train Sets for Boys Girls Metal Alloy Christmas Toys Steam Locomotive, Passenger Carriages, Tracks, Light & Sounds Rechargeable Birthday Gifts for Kids 3 4 5 6 7 8 + Years Old Greenâ€¦",3.384,49.99,False
95,OTHER,7,UNLIKELY_OTHER,0.10526315789473684,500.0,False,8711252475967,,8711252475967,,True,False,8711252475967,-,,,,,,,11.915,11.915,768.709677419354,B0773HXND3,DUNLOP BIKE SPOKE WRENCH 10-15,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,1.2,27.99,False
96,OTHER,9,UNLIKELY_OTHER,0.13157894736842105,200.0,False,5055441452111,609613846212,5055441452111,609613846212,True,True,5055441452111,609613846212,,,,,,,17.8716666666666,17.8716666666666,767.024320457797,B00YA95TZI,GOODYEAR LINT REMOVER BRUSH,Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,2.136,32.99,False
97,OTHER,21,UNLIKELY_OTHER,0.2732919254658385,100.0,False,5030481960260,,5030481960260,,True,False,5030481960260,-,5.0,6.0,5 pieces,6 pack,1.2,8.51286666666666,8.66166666666666,8.66166666666666,740.31339031339,B095RYQRP3,PPS WINE GOBLET CLEAR STEM 170ML 5 PIECES,"Kingrol 6 Pack 10oz Wine Glasses Goblets, 300ml Vintage Water Glasses, Romantic Mixed Drink Glasses for Party, Daily Use",0.744,29.99,False
98,OTHER,2,UNLIKELY_OTHER,0.02575107296137339,100.0,False,5010303031057,5065018907005,5010303031057,5065018907005,True,True,5010303031057,5065018907005,,,,,,,73.895,73.895,734.542743538767,B0D3M53JGG,ADDIS LONG HANDLE DUSTPAN & BRUSH,"Powerful 2200W Premium Garment Steamer with 3L Water Tank, Dual Steam Settings for Rapid Wrinkle Release, Suitable for All Fabrics Including Delicates, Updated Design, Fridja f1200 Clothes Steamer Pro",11.4119999999999,132.99,False
99,OTHER,21,UNLIKELY_OTHER,0.1941747572815534,100.0,False,5038673190204,5060630696542,5038673190204,5060630696542,True,True,5038673190204,5060630696542,,20.0,,20x 19cm; 20x 26cm,,,8.52499999999999,8.52499999999999,728.632478632478,B0D9KHXPYC,PRIMA SIDE PLATE PLAIN 19CM,"MATANA 40 Premium White Plastic Plates with Gold Lace Rim - 20x 26cm Dinner Plates, 20x 19cm Side Plates - Elegant & Reusable Dinnerware for Weddings, Birthdays, Catering, Parties",0.744,18.99,False
100,OTHER,33,UNLIKELY_OTHER,0.3473053892215569,400.0,False,5029347603557,,5029347603557,,True,False,5029347603557,-,,,,,,,28.78875,28.78875,725.157430730478,B00IZMVQOO,EVERBUILD SEALANT STRIPOUT TOOL,Everbuild Super Flow Sealant/Adhesive Cartridge Applicator Gun with Rotating Barrel â€“ Soft Grip Handle â€“ For Cartridges Up to 310 ml,4.104,49.65,False
101,OTHER,31,UNLIKELY_OTHER,0.24338624338624337,600.0,False,5030481980763,713153940771,5030481980763,713153940771,True,True,5030481980763,713153940771,6.0,,6 pcs,,,,7.97166666666666,7.97166666666666,718.168168168168,B07D988TDH,PPS 26CM PLASTIC WHITE PLATE 6 PCS,"MATANA 25 Premium White Plastic Dinner Plates with Gold Rim, 26cm / 10 Inch - Elegant & Reusable Party Plates for Weddings, Birthdays, Picnic, BBQ, Parties",0.672,17.99,False
102,OTHER,34,UNLIKELY_OTHER,0.2871287128712871,600.0,False,50304811981158,713153940771,50304811981158,713153940771,True,True,50304811981158,713153940771,3.0,,3pcs,,,,7.97166666666666,7.97166666666666,718.168168168168,B07D988TDH,PPS PLASTIC PLATE 3CPMPARTMENTS WHITE 26CM 3PCS,"MATANA 25 Premium White Plastic Dinner Plates with Gold Rim, 26cm / 10 Inch - Elegant & Reusable Party Plates for Weddings, Birthdays, Picnic, BBQ, Parties",0.672,17.99,False
103,OTHER,9,UNLIKELY_OTHER,0.12380952380952381,200.0,False,5026180022453,4262362470273,5026180022453,4262362470273,True,True,5026180022453,4262362470273,,,,,,,13.7516666666666,13.7516666666666,716.232638888888,B0CGBQ2Z73,APOLLO SPOON REST,"EDURINO Robin Starter Set - Numbers, Shapes Games, Early Math Skills, Counting & Addition - Educational Toy for Kids 4+ - Includes 1 x Robin, Ergonomic Pen, App Access, Handwriting, Interactive",1.644,26.99,False
104,OTHER,29,UNLIKELY_OTHER,0.21645021645021645,200.0,False,5050565815293,,5050565815293,,True,False,5050565815293,-,19.0,3.0,19 x 19cm,3pcs,0.15789473684210525,9.682473684210526,8.965,8.965,711.507936507936,B0F36DXS7Y,B & CO AIR FRYER LINER SILICONE 19 X 19CM,"3Pcs Silicone Air Fryer Liners for Hot Air Fryer 19-23 cm, Airfryer Accessories for Tefal Easy Fry Max 5L, Ninja AF180UK Max Pro 6.2L,Russell Hobbs 8L,Cosori TurboBlaze 6L,Philips 6.2L NA230",0.852,18.99,False
105,OTHER,10,UNLIKELY_OTHER,0.1452991452991453,50.0,False,5055706641915,,5055706641915,,True,False,5055706641915,-,,,,,,,10.5183333333333,10.5183333333333,710.698198198198,B0FF4BG2Z9,PROKLEEN SHORT HANDLE ULTIMATE PLUNGER,"K&F CONCEPT Electric Air Duster- Compressed Air Duster PC Cleaner, 110000RPM Air Blower, Speed Adjustable Mini Blower with Fast Charging, Dust Blower for Computer, Keyboard, House, Outdoor and Car",1.116,22.09,False
106,OTHER,19,UNLIKELY_OTHER,0.2689075630252101,600.0,False,5024418361626,,5024418361626,,True,False,5024418361626,-,,,,,,,10.1579166666666,10.1579166666666,700.545977011494,B015HE6HJG,AVA INCENSE STICKS+HOLDER PK20,"Vacspare for Numatic Henry Vacuum Cleaner Tool Kit with 3m Hose, Brushes & 10 Hoover Bags",1.08,19.79,False
107,OTHER,16,UNLIKELY_OTHER,0.2265625,200.0,False,8719987548482,8721103107770,8719987548482,8721103107770,True,True,8719987548482,8721103107770,,,,,,,15.3333333333333,15.3333333333333,687.593423019432,B0FBGZRLRK,WOODEN CHRISTMAS TREE DECORATION 25CM (2 ASSORTED DESIGNS),"Philips 3600LM Solar Security Lights, 5000K Waterproof Dimmable LED Motion Sensor Outdoor Lights, 3 Adjustable Heads w/5m Cable, Separate Solar Panel with 3 Modes Solar Flood Lights for Yard, Garage",2.016,35.14,False
108,LOW_PRIORITY,44,POSSIBLE_LOW_PRIORITY,0.3983050847457627,100.0,False,5032759051380,,5032759051380,,True,False,5032759051380,-,,,,,,,32.0216666666666,32.0216666666666,684.223646723646,B0FGJ9JGSB,AMTECH RECHARGEABLE WORK LIGHT WITH MAGNETIC STAND 3W,"T-SUN Rechargeable LED Work Light with Metal Stand,4100Lumen Portable Magnetic Camping Light,10400Ah Battery,Job Site Lighting for Outdoor Barbecue Golf Fishing Indoor Workshop Garage",4.95599999999999,59.99,False
109,OTHER,19,UNLIKELY_OTHER,0.16042780748663102,50.0,False,5012128487248,,5012128487248,,True,False,5012128487248,-,,6.0,,6 pack,,,10.2495833333333,10.2495833333333,683.305555555555,B07DJ5K7PW,HOME COLLECTION WHITE FRAME 6X8,"Icona Bay - 10x8 Picture Frames - White, 6 Pack - Sturdy Engineered Wood Photo Frames 10 x 8 - Sleek Design, Table Top or Wall Mount - Exclusives Collection",1.14,19.99,False
