EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,Unit_Qty_Flag,NetProfit_num,Sales_num,Bucket
5055170252075.0,5060282795655.0,B0CFVXJXNM,LONDON FRAGRANCES FOR HER AMBER & PATCHOULI 100ML EACH,Patchouli Cologne 100ml 3.4 fl oz,https://www.efghousewares.co.uk/london-fragrances-for-her-amber-patchouli-100ml-each-112719,https://www.amazon.co.uk/dp/B0CFVXJXNM,,Available (see Keepa data),,1.0,4.836,4.03,79.2,11.88,3.23,0.55,13.200000000000005,3.9380000000000006,46.86,-3.9380000000000006,46.31,1011.1353711790392,23.628,70.16666666666667,MATCH,46.31,0.0,B
5012866062189.0,755097362547.0,B0DLF85V5D,MODEL WORLD WAR II FIGHTER 4 ASSORTED,"F-4U Corsair Fighter Plastic Model - World War II Classic Fighter Model, 1:48 Military Enthusiasts Plastic Fighter Assembly Model (Silvery)",https://www.efghousewares.co.uk/model-world-war-ii-fighter-4-assorted-116726,https://www.amazon.co.uk/dp/B0DLF85V5D,,,Available (see Keepa data),1.0,3.156,2.63,53.0,7.95,3.0,0.55,8.833333333333329,2.826,30.58666666666667,-2.826,30.03666666666667,944.5492662473796,16.956,68.00754716981132,MATCH,30.03666666666667,0.0,B
5033849925147.0,,B07DD659VJ,PET TROLLEYS,PawHut Pet Stroller for Small Miniature Dogs Cats Foldable Travel Carriage with Wheels Zipper Entry Cup Holder Storage Basket Brown,https://www.efghousewares.co.uk/pet-trolleys-111879,https://www.amazon.co.uk/dp/B07DD659VJ,,,,,2.616,2.18,42.74,5.3425,2.41,0.55,7.123333333333335,2.0965,25.684166666666663,-2.0965,25.134166666666665,920.6654456654456,12.579000000000002,70.56855404773046,MATCH,25.134166666666665,0.0,B
5033849983635.0,796914374800.0,B0FJS2NBBG,MY ANIMAL MATCHING GAME,Callez PC Headset with Microphone & Audio Controls ENC Dual Mic Noise Cancelling Wired Computer Headsets for Teams Zoom Video Call Business Office Home Working Crystal Clear,https://www.efghousewares.co.uk/my-animal-matching-game-119029,https://www.amazon.co.uk/dp/B0FJS2NBBG,,Available (see Keepa data),,1.0,2.268,1.89,37.99,5.7,3.0,0.55,6.331666666666667,2.228,21.06833333333333,-2.228,20.51833333333333,840.9153005464482,13.368,64.81179257699394,MATCH,20.51833333333333,0.0,B
5050788013735.0,9045882366197.0,B0FM2G3LF2,WATER SPACE GAME CONTROLLER,abstract neon light game controller artwork art glowing space Water Bottle Insulated Stainless Steel Women Men Leakproof 20 Oz,https://www.efghousewares.co.uk/water-space-game-controller-110750,https://www.amazon.co.uk/dp/B0FM2G3LF2,,,Available (see Keepa data),1.0,1.2,1.0,22.83,2.85375,2.41,0.55,3.805,1.36275,12.76125,-1.36275,12.21125,787.8225806451612,8.176499999999999,64.18528252299606,MATCH,12.21125,0.0,B
9781788246712.0,6930007748879.0,B0DWMFS9PD,MEGA PAD DINOSAUR,Dinosaur Toys for Boys | 3HD Films & 31 Colors &3 Brightness & 360° Rotate & Timer | Dinosaur Toys for 2 Year Old Boy Baby Light Projector Sensory Light 1-9 Year Old Birthday Gifts Christmas Gifts,https://www.efghousewares.co.uk/mega-pad-dinosaur-117408,https://www.amazon.co.uk/dp/B0DWMFS9PD,,Available (see Keepa data),,1.0,1.332,1.11,25.91,3.89,3.19,0.55,4.318333333333332,1.748,13.401666666666667,-1.748,12.851666666666668,774.1967871485945,10.488,59.52142030104207,MATCH,12.851666666666668,0.0,B
8720181152566.0,,B0848C38JL,DOVE BATH PISTACHIO 750ML PK6,PEDAL COMMANDER for Porsche Macan 2015+ - Throttle Response Controller to Help Reduce Accelerator Lag - 4 Driving Modes + App Control - Performance Mods Upgrades - Macan Accessories,https://www.efghousewares.co.uk/dove-bath-750ml-pistachio-pk6,https://www.amazon.co.uk/dp/B0848C38JL,,,,,20.82,17.35,199.99,24.998750000000005,2.41,0.55,33.33166666666665,9.06175,121.89958333333335,-9.06175,121.34958333333336,677.9306331471137,54.3705,72.81339066953349,MATCH,121.34958333333336,0.0,B
5012866016359.0,,B0BK81BWKG,TOOL SET ASSORTED,DEKO Tool Kit Set Box 62 Piece Home Repair DIY Tools Basic Hand Toolbox Sets for Home,https://www.efghousewares.co.uk/tool-set-assorted-116716,https://www.amazon.co.uk/dp/B0BK81BWKG,,,,,1.08,0.9,18.99,2.37375,2.41,0.55,3.164999999999999,1.24675,10.14125,-1.24675,9.59125,661.4655172413792,7.480499999999999,60.608214849921005,MATCH,9.59125,0.0,B
5016873013783.0,,B00GAOFQWC,ELASTICATED BOX FILES A4 ASSORTED,"Exacompta - Ref 50300E - Elasticated Filing Archive Box - 270 x 340mm in Size, 25mm Spine, 600gsm Premium Pressboard, Elastic Closure - Assorted Colours (Pack of 8)",https://www.efghousewares.co.uk/elasticated-box-files-a4-assorted-114475,https://www.amazon.co.uk/dp/B00GAOFQWC,,,,,2.148,1.79,28.34,3.5425,2.41,0.55,4.723333333333333,1.6585000000000003,15.874166666666667,-1.6585000000000003,15.324166666666668,654.8789173789174,9.951,64.88708539167256,MISMATCH_CHECK,15.324166666666668,0.0,B
5055170260209.0,,B000LRFX54,JIVE EDT 100ML POUR HOMME EACH,PACO RABANNE - PACO RABANNE HOMME eau de toilette spray 100 ml,https://www.efghousewares.co.uk/jive-edt-100ml-pour-homme-each-110046,https://www.amazon.co.uk/dp/B000LRFX54,,Available (see Keepa data),Available (see Keepa data),27.0,2.148,1.79,29.99,4.5,2.87,0.55,4.998333333333331,1.942,15.831666666666669,-1.942,15.281666666666666,653.0626780626781,11.652,61.14704901633877,MATCH,15.281666666666666,0.0,B
5050837198314.0,,B0F93915GT,MY PLAYHOUSE LETS COOK,"CUTE STONE BBQ Grill Toys for Kids with Color Changing Food, Cool Mist Spray, Sizzling Sound & Lights - Pretend Play Cooking Outdoor Grill Set with Frying Pan, on Wheels for Easy Move",https://www.efghousewares.co.uk/my-playhouse-lets-cook,https://www.amazon.co.uk/dp/B0F93915GT,,,,,3.36,2.8,37.99,4.74875,2.41,0.55,6.331666666666667,2.10175,21.699583333333333,-2.10175,21.14958333333333,631.3308457711444,12.6105,66.80573835219793,MATCH,21.14958333333333,0.0,B
5020133137898.0,196002118383.0,B098PCY514,BASEBALL CAP GREY,'47 MLB Los Angeles Dodgers MVP Unisex Baseball Cap,https://www.efghousewares.co.uk/mens-baseball-cap-grey,https://www.amazon.co.uk/dp/B098PCY514,,Available (see Keepa data),,1.0,1.68,1.4,25.0,3.75,3.0,0.55,4.166666666666664,1.74,12.683333333333335,-1.74,12.133333333333336,622.2222222222223,10.44,58.24,MATCH,12.133333333333336,0.0,B
5020133160353.0,770824485566.0,B08T8WZRCC,LADIES HANKIES 3 PACK ASSORTED,Compatible Toner Cartridge Black 3330 3335 3345 【Extra High Capacity】 15000 Pages for Xerox Phaser 3330 3330dni Xerox WorkCentre 3335 3335dni 3345 3345dni Laser Printers,https://www.efghousewares.co.uk/ladies-hankies-3-pack-assorted-116445,https://www.amazon.co.uk/dp/B08T8WZRCC,,Available (see Keepa data),,1.0,1.476,1.23,23.68,3.55,3.52,0.55,3.9466666666666654,1.77,11.433333333333334,-1.77,10.883333333333333,611.4232209737827,10.62,55.15202702702702,MATCH,10.883333333333333,0.0,B
5060269269513.0,5019041209193.0,B09QL5RPFK,WARMEEZ GLOVE FINGERLESS,HEAT HOLDERS - Womens Thermal Converter Fingerless Cable Knit 2.3 tog Gloves,https://www.efghousewares.co.uk/warmeez-glove-fingerless-117704,https://www.amazon.co.uk/dp/B09QL5RPFK,,Available (see Keepa data),Available (see Keepa data),5.0,0.852,0.71,14.98,0.75,2.98,0.55,2.496666666666666,0.998,8.043333333333333,-0.998,7.493333333333333,594.7089947089947,5.987999999999999,60.02670226969292,MATCH,7.493333333333333,0.0,B
5012866020936.0,778988289358.0,B07W5B8FXC,DIE CAST CAR 8CM,Paw Patrol True Metal 8cm Collectible Diecast Toy Vehicles - Rocky,https://www.efghousewares.co.uk/die-cast-car-8cm-113435,https://www.amazon.co.uk/dp/B07W5B8FXC,,Available (see Keepa data),Available (see Keepa data),3.0,0.804,0.67,15.99,2.4,2.65,0.55,2.664999999999999,1.254,7.605,-1.254,7.055000000000001,578.2786885245902,7.523999999999999,52.945590994371486,MATCH,7.055000000000001,0.0,B
5056683914795.0,,B0CQKGGJDZ,TORNADO SPINNER,Funtime Gifts Twister Tornado Light Sensory Lamp,https://www.efghousewares.co.uk/tornado-spinner-118323,https://www.amazon.co.uk/dp/B0CQKGGJDZ,,,,,0.744,0.62,14.45,1.80625,2.41,0.55,2.408333333333333,1.0772500000000005,7.2054166666666655,-1.0772500000000005,6.655416666666666,568.8390313390313,6.463499999999999,55.269896193771615,MATCH,6.655416666666666,0.0,B
5050788014602.0,,B0FPXDXD3F,CITY ENGINEERING TRUCK,"LEGO City Snowplough Truck Toy - Model Kit w/a Minifigure, Tools & Gritter Function - Birthday Gift Idea for 6+ Year Old Boys & Engineering Fans - 60490",https://www.efghousewares.co.uk/city-engineering-truck-124921,https://www.amazon.co.uk/dp/B0FPXDXD3F,,,,,1.452,1.21,19.99,2.49875,2.41,0.55,3.331666666666667,1.33375,10.539583333333333,-1.33375,9.989583333333332,567.589962121212,8.0025,59.96748374187093,MATCH,9.989583333333332,0.0,B
5055170260032.0,9502451487399.0,B0FBHNRQLB,MUSK NOIR EDT 100ML EACH,Inventors Conquer Noir Eau de Parfum (100ML) | Bold & Mysterious Men’s Fragrance | Long-Lasting Luxury Cologne | Intense & Alluring Scent,https://www.efghousewares.co.uk/musk-noir-edt-100ml-each-109980,https://www.amazon.co.uk/dp/B0FBHNRQLB,,,Available (see Keepa data),1.0,2.148,1.79,24.99,3.12375,2.41,0.55,4.164999999999999,1.57475,13.50125,-1.57475,12.951249999999998,553.4722222222222,9.4485,62.190876350540215,MATCH,12.951249999999998,0.0,B
6923456822801.0,709414570559.0,B0D2VWWQKP,NATURAL CORNHUSK PLACEMAT 25CM,"PINGEUI 6 PCS Wicker Place Mats Round, 25cm Natural Hyacinth Place Mats handmade Seagrass Rattan Woven Placemats for Restaurant, Home Kitchen Dining Table Accessories",https://www.efghousewares.co.uk/natural-cornhusk-placemat-25cm-119714,https://www.amazon.co.uk/dp/B0D2VWWQKP,,Available (see Keepa data),,1.0,1.236,1.03,19.99,3.0,3.34,0.55,3.331666666666667,1.584,9.288333333333332,-1.584,8.738333333333332,553.0590717299576,9.504,52.45622811405703,MATCH,8.738333333333332,0.0,B
5050837673248.0,,B08FCRF2Q3,SCENTED SAND ASSORTED,"Kinetic Sand Scents, Ice Cream Treats Playset with 3 Colours of All-Natural Scented Sand and 6 Serving Tools",https://www.efghousewares.co.uk/scented-sand-assorted-112996,https://www.amazon.co.uk/dp/B08FCRF2Q3,,,,,1.008,0.84,15.99,1.99875,2.41,0.55,2.664999999999999,1.1597500000000005,8.076250000000002,-1.1597500000000005,7.526250000000002,541.4568345323742,6.9585,56.482176360225154,MATCH,7.526250000000002,0.0,B
5012128557019.0,,B06XF5G8NN,KIDS CREATE AIR DRY CLAY,iFergoo Magic Clay 24 Colours Modelling Clay DIY Creative Modelling Dough Modelling Clay Tools,https://www.efghousewares.co.uk/kids-create-air-dry-clay-114984,https://www.amazon.co.uk/dp/B06XF5G8NN,,,,,0.876,0.73,14.99,1.87375,2.41,0.55,2.498333333333333,1.11275,7.477916666666667,-1.11275,6.927916666666667,541.2434895833334,6.6765,55.4603068712475,MATCH,6.927916666666667,0.0,B
5015934804568.0,,B00LBAHX3A,BLOCH TECH FIRE RESPONSE,Bloch Womens Tempo Dance Shoes,https://www.efghousewares.co.uk/bloch-tech-fire-response-122182,https://www.amazon.co.uk/dp/B00LBAHX3A,,,,,3.2880000000000003,2.74,32.0,4.0,2.41,0.55,5.333333333333332,1.94,17.516666666666666,-1.94,16.966666666666665,515.7041540020263,11.64,63.62499999999999,MATCH,16.966666666666665,0.0,B
5039306001935.0,,B07SG7FF7L,OWL BRAND BUBBLE WRAP 300X3M,Triplast Large Roll of Bubble Wrap 500mm x 100m – Air Bubbles Packaging for House Moving & Packing Storage Boxes,https://www.efghousewares.co.uk/owl-brand-bubble-wrap-300x3m,https://www.amazon.co.uk/dp/B07SG7FF7L,,,,,0.8160000000000001,0.68,13.99,1.74875,2.41,0.55,2.331666666666667,1.07775,6.819583333333334,-1.07775,6.269583333333334,509.7222222222224,6.4665,53.77769835596856,MATCH,6.269583333333334,0.0,B
5056175932078.0,,B0FC2MZT9X,RACING CARS,"Remote Control Car 1:18 with Flash Lights, 2.4GHz Drift RC Cars, Boys Toys Gifts Games Birthday Present for 3 4 5 6 7 8 9 10 Year Old Boys Kids Toys Age 3-12",https://www.efghousewares.co.uk/racing-cars-107002,https://www.amazon.co.uk/dp/B0FC2MZT9X,,,,,0.804,0.67,13.58,1.6975,2.41,0.55,2.2633333333333336,1.0655,6.539166666666667,-1.0655,5.989166666666667,490.915300546448,6.393,52.92341678939617,MATCH,5.989166666666667,0.0,B
5050835108643.0,,B0FVTPVYHD,MEGA MUNCH,"Giant Crisps Multipack Snack Box Walkers Crisps Snack Variety Box 60 Pack Quavers Baked Wotsits Mega Monster Munch Cheesy Flavour Crisps Snack Mix for Party, Office, Movie Nights & School Lunchbox",https://www.efghousewares.co.uk/mega-munch-119396,https://www.amazon.co.uk/dp/B0FVTPVYHD,,,,,1.944,1.62,21.49,2.68625,2.41,0.55,3.581666666666667,1.45325,11.192083333333333,-1.45325,10.642083333333332,490.41858678955447,8.7195,59.42531409958119,MATCH,10.642083333333332,0.0,B
5055170280535.0,304062377798.0,B0B6GNTL8P,BLACK HYPNOSIS EDT 100ML POUR FEMME EACH,Modaleo - Women Perfume Eau de Spray for Her Women’s Fragrance EDP EDT 100ml / Gift Wrap Pack (2 x Black Hypnosis Perfume Women),https://www.efghousewares.co.uk/black-hypnosis-edt-100ml-pour-femme-each-110151,https://www.amazon.co.uk/dp/B0B6GNTL8P,,,Available (see Keepa data),1.0,1.344,1.12,17.0,2.125,2.41,0.55,2.833333333333332,1.241,8.511666666666667,-1.241,7.961666666666667,476.7465069860279,7.446,56.2,MATCH,7.961666666666667,0.0,B
5016873015060.0,5016873015060.0,B01MS8FAQB,TIGER MIDI STAPLER STAPLES,TIGER MINI SMALL STAPLER WITH 1000 STAPLES (PACK OF 6),https://www.efghousewares.co.uk/tiger-midi-stapler-staples,https://www.amazon.co.uk/dp/B01MS8FAQB,,,Available (see Keepa data),2.0,1.488,1.24,17.93,2.24125,2.41,0.55,2.9883333333333333,1.28825,9.050416666666663,-1.28825,8.500416666666665,474.8836126629421,7.7295,56.89068600111544,MISMATCH_CHECK,8.500416666666665,0.0,B
5020133119801.0,,B0BJSZ3542,SOCKS LADIES COSY WITH GRIP,"Fluffy Slipper Socks Womens 5/6 Pairs, Non Slip Bed Warm Socks with Grips, Thick Winter Socks for Women and Girls, Cosy Soft Fuzzy Socks for Causal Home Sleeping",https://www.efghousewares.co.uk/socks-ladies-cosy-with-grip,https://www.amazon.co.uk/dp/B0BJSZ3542,,Available (see Keepa data),,1.0,1.008,0.84,13.99,0.7,3.04,0.55,2.331666666666667,1.0260000000000002,7.078333333333334,-1.0260000000000002,6.528333333333334,469.664268585132,6.156,55.99714081486778,MATCH,6.528333333333334,0.0,B
5026619080252.0,,B0DDTZJ6HX,PARTY TIME FUN TOYS 6 SMILEY FACE MAZES,"THE TWIDDLERS 36 Emoji Spring Jump Up Pop Up Toys for Kids, 6cm - Smiley Face Birthday Party Favours with Multicolour Hair, Multipack Goody Bag Fillers and Jumping Toy Gift Set, Classroom Prizes",https://www.efghousewares.co.uk/party-time-fun-toys-6-smiley-face-mazes,https://www.amazon.co.uk/dp/B0DDTZJ6HX,,,,,0.804,0.67,12.99,1.62375,2.41,0.55,2.164999999999999,1.05075,6.121250000000002,-1.05075,5.571250000000002,456.6598360655738,6.3045,51.46651270207854,MATCH,5.571250000000002,0.0,B
5055170281464.0,,B09Y642849,LAGHMANIS OUD BLACK EDT 100ML POUR HOMME EACH,"Lattafa Asad Premium Perfume Refreshing Oud and Musk Fragrances Eau De Parfum 100 ml Perfume for Unisex (Pack of 1), 100 ml (Pack of 1)",https://www.efghousewares.co.uk/laghmanis-oud-black-edt-100ml-pour-homme-each-109993,https://www.amazon.co.uk/dp/B09Y642849,,Available (see Keepa data),Available (see Keepa data),33.0,1.344,1.12,18.29,2.74,3.23,0.55,3.048333333333332,1.5280000000000002,8.151666666666667,-1.5280000000000002,7.6016666666666675,455.18962075848304,9.168,49.87424822307272,MATCH,7.6016666666666675,0.0,B
5060605730165.0,718202855242.0,B0D8T2WMZK,MENS WINTER GLOVES BLACK,"Mens Thermal Gloves, Winter Glove Womens, Warm Knit Touchscreen Glove with Fleece Lining",https://www.efghousewares.co.uk/glove-mens-winter-gloves-ass,https://www.amazon.co.uk/dp/B0D8T2WMZK,,,,2.0,0.672,0.56,9.99,0.5,1.72,0.55,1.6649999999999991,0.6659999999999999,5.545000000000002,-0.6659999999999999,4.995000000000002,450.0000000000001,3.996,60.00000000000002,MATCH,4.995000000000002,0.0,B
5033849054465.0,,B0CGTHSJLJ,BOW AND ARROW IN POLYBAG,"Hollyhi Bow Arrow Set for Kids, LED Light Up Archery Set Toys with 10 Arrows, Indoor Outdoor Shooting Games Hand-eye coordination Birthday Gifts for 5 6 7 8 9 10 11 12 13 14 Year Old Boys Girls",https://www.efghousewares.co.uk/bow-and-arrow-in-polybag,https://www.amazon.co.uk/dp/B0CGTHSJLJ,,,,,1.476,1.23,16.99,2.12375,2.41,0.55,2.831666666666665,1.2627499999999998,8.394583333333333,-1.2627499999999998,7.844583333333333,440.7069288389513,7.576499999999999,55.40612124779282,MATCH,7.844583333333333,0.0,B
5060269269100.0,5070003986651.0,B0G1TYHMJ9,WARMEEZ FEMALE SOCK LAMBS WOOL,Missy Pink Womens Merino Wool Socks Lambs Wool 2.4 Tog Winter Thermal Boot Socks,https://www.efghousewares.co.uk/warmeez-female-sock-lambs-wool-117708,https://www.amazon.co.uk/dp/B0G1TYHMJ9,,,Available (see Keepa data),1.0,1.908,1.59,19.99,2.0,3.12,0.55,3.331666666666667,1.4520000000000002,9.94833333333333,-1.4520000000000002,9.39833333333333,439.17445482866026,8.712,56.41820910455226,MATCH,9.39833333333333,0.0,B
5055170260049.0,,B0DJMX8V6K,MUSK ROUGE EDT 100ML EACH,I Need You Rouge EDP (100ml),https://www.efghousewares.co.uk/musk-rouge-edt-100ml-each-110039,https://www.amazon.co.uk/dp/B0DJMX8V6K,,,Available (see Keepa data),1.0,2.148,1.79,21.0,2.625,2.41,0.55,3.5,1.475,10.675,-1.475,10.125,432.6923076923077,8.85,57.85714285714286,MATCH,10.125,0.0,B
5015934233399.0,,B07ZR4KX6Q,MODELLING CLAY SET,"SAGO BROTHERS Air Dry Clay, 24 Colors Modelling Clay with 3 Tools & Project Booklet, Ultra Soft Light, DIY Creative Gifts, Arts and Crafts Kits for Kids Boys Girls Toys",https://www.efghousewares.co.uk/modelling-clay-set,https://www.amazon.co.uk/dp/B07ZR4KX6Q,,Available (see Keepa data),,1.0,1.056,0.88,14.24,1.14,3.15,0.55,2.373333333333333,1.144,6.696666666666666,-1.144,6.1466666666666665,429.8368298368298,6.864,51.79775280898876,MATCH,6.1466666666666665,0.0,B
5033849985585.0,,B0FVKSXS7X,PLUSH JELLY SQUEEZER FURRY BALL,Furry Stress Ball for Sensory Play Rainbow Jelly Bead Texture Squeeze Toy Relieves Stress and Anxiety Plush Calming Tactile Sensory Toy for Children and Adults Handheld Fidget Focus 4 Pack,https://www.efghousewares.co.uk/plush-jelly-squeezer-furry-ball-114525,https://www.amazon.co.uk/dp/B0FVKSXS7X,,,,,2.016,1.68,19.99,2.49875,2.41,0.55,3.331666666666667,1.42775,10.069583333333332,-1.42775,9.519583333333332,426.887144992526,8.5665,57.14607303651825,MATCH,9.519583333333332,0.0,B
5039306001928.0,,B07SG7FF7L,OWL BRAND BUBBLE WRAP 500X3M,Triplast Large Roll of Bubble Wrap 500mm x 100m – Air Bubbles Packaging for House Moving & Packing Storage Boxes,https://www.efghousewares.co.uk/owl-brand-bubble-wrap-500x3m,https://www.amazon.co.uk/dp/B07SG7FF7L,,,,,1.056,0.88,13.99,1.74875,2.41,0.55,2.331666666666667,1.11775,6.619583333333334,-1.11775,6.069583333333334,424.44638694638695,6.7065,52.06218727662617,MATCH,6.069583333333334,0.0,B
5015934806913.0,,B0CL9G3BSH,CANDY UNICORN MAKE YOUR OWN SLIME KITS,"Ice Cream DIY Slime Kit for Girls - Butter, Foam, Cloud Slime with Add-ins, Foam Balls, Charms - Party Favors Gift Toys for Kids 6-12",https://www.efghousewares.co.uk/candy-unicorn-make-your-own-slime-kits-122188,https://www.amazon.co.uk/dp/B0CL9G3BSH,,,,,1.56,1.3,16.99,2.12375,2.41,0.55,2.831666666666665,1.2767499999999998,8.324583333333333,-1.2767499999999998,7.774583333333333,420.2477477477477,7.6605,54.91171277221896,MATCH,7.774583333333333,0.0,B
5015934748718.0,,B08TLYW6KD,PIRATE SKULL DIG,"Jumbo Pirate Excavation Kit for Kids – Dig up 12 Treasures, Gemstones, Gold Coins – Great Birthday Party Supplies, Gifts Idea for Boys & Girls",https://www.efghousewares.co.uk/pirate-skull-dig,https://www.amazon.co.uk/dp/B08TLYW6KD,,Available (see Keepa data),,1.0,3.156,2.63,28.99,4.35,3.36,0.55,4.831666666666667,2.178,13.818333333333332,-2.178,13.26833333333333,417.24318658280913,13.068,54.92238703001034,MATCH,13.26833333333333,0.0,B
5012128369889.0,3026981993862.0,B0CVQXZGFD,KIDS CREATE DOUBLE ENDED COLOURING PENS 8,Paper Mate Flair DUAL Felt Tip Pens | Brush and Medium Tips (0.7mm) | Double Ended Colouring Pens | Assorted Colours | 8 Count,https://www.efghousewares.co.uk/kids-create-double-ended-colouring-pens-8-111358,https://www.amazon.co.uk/dp/B0CVQXZGFD,,,,9.0,0.852,0.71,12.56,1.88,2.07,0.55,2.0933333333333337,1.042,5.806666666666666,-1.042,5.256666666666666,417.1957671957672,6.252,50.222929936305725,MATCH,5.256666666666666,0.0,B
5056557801770.0,798762908824.0,B07THLGQNK,UMBRELLA FOLDED ROUND GOLDEN HANDLE,"Balios Travel Umbrella, Luxurious Golden Rosewood Handle, Automatic Open and Close, Windproof Frame, Single Canopy, Auto, Foldable, for Men and Women",https://www.efghousewares.co.uk/umbrella-folded-round-golden-handle-20-10,https://www.amazon.co.uk/dp/B07THLGQNK,,Available (see Keepa data),,1.0,2.8920000000000003,2.41,26.99,4.05,3.15,0.55,4.498333333333331,2.032,12.881666666666666,-2.032,12.331666666666663,416.6103603603604,12.192,54.82771396813634,MATCH,12.331666666666663,0.0,B
5015934701218.0,,B0BSR4HR5M,PUZZLE FOOTBALL 45PCE,"Winning Moves World Football Stars 1000 Piece Jigsaw Puzzle Game, Piece together football players including Harry Kane, Pele, Maradona, Lucy Bronze and Carli Lloyd, For players aged 4 plus",https://www.efghousewares.co.uk/puzzle-football-45pce-112574,https://www.amazon.co.uk/dp/B0BSR4HR5M,,,,,0.924,0.77,12.99,1.62375,2.41,0.55,2.164999999999999,1.07075,6.021250000000002,-1.07075,5.471250000000002,414.4886363636365,6.424499999999999,50.54272517321018,MATCH,5.471250000000002,0.0,B
5055170281990.0,6291100174560.0,B0D97V1CF6,STAR WARRIOR REFINED EDT 100ML POUR HOMME EACH,Chris Adams CA Rebellion Warrior Pour Homme 100ml EDT Spray (Golden Collection) For Men + 5ml Perfume Refillable Bottle,https://www.efghousewares.co.uk/star-warrior-refined-edt-100ml-pour-homme-each-110079,https://www.amazon.co.uk/dp/B0D97V1CF6,,,Available (see Keepa data),1.0,1.344,1.12,15.45,1.93125,2.41,0.55,2.5749999999999997,1.20225,7.413749999999999,-1.20225,6.86375,411.002994011976,7.213499999999999,53.31067961165048,MATCH,6.86375,0.0,B
5025688020749.0,,B08J7ZL5JF,BRIGHT STAR MONSTER COLOURED SPARKLERS 4 PACK,Monster Extreme Coloured Neon Sparkler 45cm (5 Packets),https://www.efghousewares.co.uk/bright-star-monster-coloured-sparklers-4-pack-122494,https://www.amazon.co.uk/dp/B08J7ZL5JF,,,,,1.272,1.06,14.95,1.86875,2.41,0.55,2.4916666666666654,1.17775,7.119583333333333,-1.17775,6.569583333333333,408.0486542443064,7.0665,52.7324414715719,MATCH,6.569583333333333,0.0,B
5050796011013.0,,B0DLWKWRNG,BRIGHT & HOMELY FOLDING UMBRELLA CHECKED,"Classic Windproof Plaid Folding Umbrella, 105 cm Large Umbrella with 8 Ribs in Alloy of Fibreglass, Automatic Opening Close, Portable Travel Umbrella",https://www.efghousewares.co.uk/bright-homely-folding-umbrella-checked-116457,https://www.amazon.co.uk/dp/B0DLWKWRNG,,,Available (see Keepa data),1.0,1.68,1.4,17.36,2.17,2.41,0.55,2.8933333333333326,1.306,8.486666666666666,-1.306,7.936666666666666,407.008547008547,7.836,54.86175115207374,MATCH,7.936666666666666,0.0,B
8711252855080.0,,B0DTKN5S49,DOUGH SET 4X55G,"Happy Animal Cow Dough Set, 4 Colours x 55g Clay, Farm Themed Cutters, Ages 3+",https://www.efghousewares.co.uk/dough-set-4x55g,https://www.amazon.co.uk/dp/B0DTKN5S49,,,Available (see Keepa data),1.0,1.812,1.51,17.99,2.24875,2.41,0.55,2.998333333333333,1.34375,8.822916666666666,-1.34375,8.272916666666665,401.5978964401294,8.0625,55.18343524180099,MATCH,8.272916666666665,0.0,B
5055170282027.0,3391664172057.0,B0CCB2LBD5,LAGHMANIS OUD 100ML FOR HIM RED EACH,Modaleo 3 pack – Laghmani’s oud for Men’s Him Toilette Parfum Perfume Spray 3 pack 100ml Each,https://www.efghousewares.co.uk/laghmanis-oud-100ml-for-him-red-each-110075,https://www.amazon.co.uk/dp/B0CCB2LBD5,,Available (see Keepa data),Available (see Keepa data),2.0,1.344,1.12,16.99,2.55,3.25,0.55,2.831666666666665,1.494,7.238333333333334,-1.494,6.688333333333334,400.499001996008,8.963999999999999,47.23955267804592,MATCH,6.688333333333334,0.0,B
5055170282034.0,3391664172057.0,B0CCB2LBD5,LAGHMANIS OUD 100ML FOR HIM BLUE EACH,Modaleo 3 pack – Laghmani’s oud for Men’s Him Toilette Parfum Perfume Spray 3 pack 100ml Each,https://www.efghousewares.co.uk/laghmanis-oud-100ml-for-him-blue-each-110074,https://www.amazon.co.uk/dp/B0CCB2LBD5,,Available (see Keepa data),Available (see Keepa data),2.0,1.344,1.12,16.99,2.55,3.25,0.55,2.831666666666665,1.494,7.238333333333334,-1.494,6.688333333333334,400.499001996008,8.963999999999999,47.23955267804592,MATCH,6.688333333333334,0.0,B
5055170282003.0,3391664172057.0,B0CCB2LBD5,LAGHMANIS OUD 85ML FOR HIM GOLD EACH,Modaleo 3 pack – Laghmani’s oud for Men’s Him Toilette Parfum Perfume Spray 3 pack 100ml Each,https://www.efghousewares.co.uk/laghmanis-oud-85ml-for-him-gold-each-110077,https://www.amazon.co.uk/dp/B0CCB2LBD5,,Available (see Keepa data),Available (see Keepa data),2.0,1.344,1.12,16.99,2.55,3.25,0.55,2.831666666666665,1.494,7.238333333333334,-1.494,6.688333333333334,400.499001996008,8.963999999999999,47.23955267804592,MATCH,6.688333333333334,0.0,B
